id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
425095.0,7.0,MissedShots,0.9640000152587892,0.654000015258789,0.3165329992771148,Myron Boadu,h,9612.0,OpenPlay,2021.0,LeftFoot,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,,BallRecovery
425098.0,13.0,Goal,0.925,0.4309999847412109,0.4328190088272095,Gelson Martins,h,7012.0,OpenPlay,2021.0,RightFoot,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,Caio Henrique,Throughball
425100.0,24.0,BlockedShot,0.785,0.3879999923706054,0.0424005985260009,Kevin Volland,h,83.0,OpenPlay,2021.0,LeftFoot,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,,
425101.0,24.0,MissedShots,0.7609999847412109,0.525,0.0270153991878032,Jean Lucas,h,7687.0,OpenPlay,2021.0,RightFoot,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,,Rebound
425102.0,30.0,MissedShots,0.9359999847412108,0.415,0.0252484995871782,Kevin Volland,h,83.0,FromCorner,2021.0,Head,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,Jean Lucas,Aerial
425104.0,42.0,MissedShots,0.750999984741211,0.5109999847412109,0.0222591999918222,Aurelien Tchouameni,h,6560.0,OpenPlay,2021.0,RightFoot,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,Caio Henrique,Pass
425105.0,47.0,MissedShots,0.8019999694824219,0.4579999923706054,0.1312929987907409,Jean Lucas,h,7687.0,DirectFreekick,2021.0,RightFoot,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,,Standard
425106.0,55.0,MissedShots,0.975999984741211,0.3240000152587891,0.0092530399560928,Benoit Badiashile Mukinayi,h,7240.0,FromCorner,2021.0,Head,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,Jean Lucas,Cross
425107.0,66.0,MissedShots,0.749000015258789,0.6580000305175782,0.0514459982514381,Wissam Ben Yedder,h,3210.0,DirectFreekick,2021.0,RightFoot,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,,Standard
425108.0,88.0,SavedShot,0.914000015258789,0.4070000076293945,0.0862658023834228,Aurelien Tchouameni,h,6560.0,FromCorner,2021.0,RightFoot,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,,
425109.0,88.0,BlockedShot,0.909000015258789,0.4,0.3652909994125366,Aurelien Tchouameni,h,6560.0,FromCorner,2021.0,RightFoot,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,Djibril Sidibe,Pass
425110.0,88.0,BlockedShot,0.86,0.4909999847412109,0.0585194006562233,Benoit Badiashile Mukinayi,h,7240.0,FromCorner,2021.0,RightFoot,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,,End
425111.0,88.0,BlockedShot,0.931999969482422,0.45,0.0517937988042831,Aurelien Tchouameni,h,6560.0,FromCorner,2021.0,Head,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,Aleksandr Golovin,Aerial
425112.0,88.0,MissedShots,0.9180000305175782,0.5609999847412109,0.1012839972972869,Axel Disasi,h,6885.0,FromCorner,2021.0,RightFoot,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,,
425113.0,89.0,MissedShots,0.931999969482422,0.48,0.0542040988802909,Sofiane Diop,h,6846.0,FromCorner,2021.0,Head,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,Aurelien Tchouameni,Rebound
425096.0,9.0,BlockedShot,0.779000015258789,0.6329999923706054,0.0218943003565073,Ludovic Blas,a,3475.0,SetPiece,2021.0,LeftFoot,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,Jean-Charles Castelletto,Pass
425097.0,10.0,MissedShots,0.91,0.4470000076293945,0.0646288990974426,Andrei Girotto,a,6112.0,SetPiece,2021.0,Head,17822.0,Monaco,Nantes,1.0,1.0,2021-08-06 19:00:00,Ludovic Blas,Chipped
