50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.167968,,,,,,,,,,,,,,491ba861-2016-462f-a37e-176a9130c431,79,,"[95.2, 45.6]",3878547,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Federico Dionisi,24235.0,Left Center Forward,7,Frosinone,291,"['52870e75-700a-49d0-9bea-4564b290db5f', '60756441-4d54-4c79-bb33-4fde2064f3e6']",39,,Right Foot,"[100.5, 45.0]",,"[{'location': [99.2, 54.7], 'player': {'id': 3125, 'name': 'Danilo Fernando Avelar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [84.8, 25.5], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.6, 52.2], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 45.1], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.3, 35.4], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.2, 42.1], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.1, 58.2], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.4, 46.0], 'player': {'id': 11672, 'name': 'Samuele Longo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [90.0, 28.1], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",a78260e6-0c9e-4ae3-9ca5-29ed230dc1ca,,Blocked,0.04518372,Normal,Open Play,,,,Frosinone,291,00:01:39.240,Shot,
,,,,,,,,,,,,,,,,,,0.520406,,,,,,,,,,,,,,1f436168-dcea-4eee-b04e-a51216d2d3c4,264,,"[111.6, 40.4]",3878547,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Danilo Soddimo,11608.0,Left Midfield,15,Frosinone,291,['ba69d380-0e7b-497c-a628-cabbefb48c29'],2,,Right Foot,"[120.0, 36.5, 0.4]",True,"[{'location': [105.7, 53.8], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [118.6, 41.1], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.4, 55.1], 'player': {'id': 3125, 'name': 'Danilo Fernando Avelar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.2, 44.4], 'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 55.4], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.5, 49.3], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.7, 43.9], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 38.3], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [111.3, 39.2], 'player': {'id': 11672, 'name': 'Samuele Longo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",b1836798-d76b-4b13-959f-f46355378b0f,,Goal,0.24592157,Volley,Open Play,,,,Frosinone,291,00:06:02.221,Shot,
,,,,,,,,,,,,,,,,,,0.513228,,,,,,,,,,,,,,e749240c-65be-4a11-9f0f-36626ca931ec,294,,"[114.8, 39.4]",3878547,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabio Quagliarella,7011.0,Left Center Forward,17,Torino,241,['deff9e30-ba8b-49d5-8de1-14fd718096a9'],44,,Head,"[118.9, 38.9, 2.3]",,"[{'location': [89.7, 53.1], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.5, 28.5], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 25.3], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.6, 44.9], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.5, 38.5], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 37.2], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.6, 36.4], 'player': {'id': 386509, 'name': 'Adriano Russo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.1, 42.4], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.7, 41.5], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.3, 40.0], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.0, 52.9], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.4, 29.0], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.5, 36.9], 'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [98.1, 43.8], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.4, 21.8], 'player': {'id': 3125, 'name': 'Danilo Fernando Avelar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [117.3, 43.3], 'player': {'id': 8193, 'name': 'Maximiliano Gastón López'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.7, 52.5], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",05d0251a-455c-4dde-a640-863abea8ddef,,Saved,0.3227203,Normal,Open Play,,,,Torino,241,00:07:44.507,Shot,
,,,,,,,,,,,,,,,,,,0.157806,,,,,,,,,,,,,,72af9b55-05d7-4a5d-87d8-e84ad80cfe1f,298,,"[110.5, 43.3]",3878547,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nikola Maksimović,16202.0,Right Center Back,18,Torino,241,"['056259bf-816a-4c75-8927-713d1914d190', 'bf74017e-9ed7-49dc-a890-073cfe54c86c']",28,,Head,"[112.1, 42.8]",,"[{'location': [117.1, 37.4], 'player': {'id': 11672, 'name': 'Samuele Longo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [109.8, 41.2], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 35.5], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.4, 30.7], 'player': {'id': 386509, 'name': 'Adriano Russo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.7, 36.2], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.4, 44.0], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.2, 42.9], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 37.4], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.8, 35.6], 'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [113.5, 29.1], 'player': {'id': 8193, 'name': 'Maximiliano Gastón López'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [119.2, 43.4], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.9, 36.9], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [108.0, 40.6], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.3, 37.5], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [119.0, 2.0], 'player': {'id': 3125, 'name': 'Danilo Fernando Avelar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [119.1, 39.8], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.3, 44.3], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",bc863cd8-0206-479b-86e5-22d704ad27ef,,Blocked,0.048490997,Normal,Open Play,,,,Torino,241,00:08:28.516,Shot,
,,,,,,,,,,,,,,,,,,0.556636,,,,,,,,,,,,,,322abacb-b3fc-49b4-8821-2beeb132af7e,467,,"[95.5, 48.7]",3878547,13,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Soddimo,11608.0,Left Midfield,27,Frosinone,291,"['4fa48aa1-21d0-4f7a-9070-e577e0641dd2', '7c002c3a-e035-4ce1-a503-22eaa766f0a1']",31,,Right Foot,"[113.3, 43.9]",True,"[{'location': [85.4, 24.4], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.6, 42.5], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.7, 50.1], 'player': {'id': 3125, 'name': 'Danilo Fernando Avelar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.9, 41.5], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 42.0], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.4, 29.2], 'player': {'id': 8193, 'name': 'Maximiliano Gastón López'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [90.0, 26.0], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.0, 49.8], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.3, 46.4], 'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.2, 49.1], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.3, 43.9], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.3, 38.2], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [119.1, 42.3], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.3, 45.9], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [114.9, 46.2], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.9, 38.2], 'player': {'id': 11672, 'name': 'Samuele Longo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [114.7, 35.8], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.4, 25.7], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Blocked,0.021722531,Volley,Open Play,,,,Frosinone,291,00:13:31.396,Shot,
,,,,,,,,,,,,,,,,,,0.811979,,,,,,,,,,,,,,aba1ea84-2c95-4f90-a798-8dcb3cab8f82,516,,"[113.1, 44.0]",3878547,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Paganini,23470.0,Right Midfield,31,Frosinone,291,"['91871b65-a4ee-4043-bb5a-0f201e493075', 'dee3256f-da39-4127-a162-664b16c2eb38']",53,True,Head,"[120.0, 46.7, 4.2]",,"[{'location': [118.9, 40.5], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.6, 30.5], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.6, 37.2], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.8, 36.3], 'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.6, 33.1], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.5, 42.4], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 44.2], 'player': {'id': 3125, 'name': 'Danilo Fernando Avelar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.8, 41.2], 'player': {'id': 11672, 'name': 'Samuele Longo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.4, 32.9], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [94.8, 21.3], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",377a4cba-43a8-4b94-99a9-04a34563e9a9,,Off T,0.08360952,Normal,Open Play,,,,Frosinone,291,00:15:53.870,Shot,True
,,,,,,,,,,,,,,,,,,1.007615,,,,,,,,,,,,,,0d8eeaf8-fdc8-4cfc-ab05-2241c1dc4143,552,,"[100.7, 21.0]",3878547,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniele Baselli,7465.0,Left Center Midfield,36,Torino,241,['18b8528c-b38e-4fe0-9ccd-41cbd8f508c4'],16,,Right Foot,"[120.0, 46.7, 2.5]",,"[{'location': [114.5, 46.6], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.1, 51.7], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [113.2, 48.9], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.8, 20.7], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.2, 39.7], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.5, 33.4], 'player': {'id': 386509, 'name': 'Adriano Russo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 35.4], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 26.1], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.4, 45.2], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 27.2], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.1, 37.0], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.9, 40.1], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.8, 35.2], 'player': {'id': 8193, 'name': 'Maximiliano Gastón López'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.4, 15.0], 'player': {'id': 3125, 'name': 'Danilo Fernando Avelar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [95.5, 28.6], 'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",b45a62ba-e63c-47a8-9f16-a9d17e344ffc,,Off T,0.010062072,Normal,Open Play,,,,Torino,241,00:17:16.295,Shot,
,,,,,,,,,,,,,,,,,,2.344677,,,,,,,,,,,,,,71112574-d655-4adc-acc1-862df6d3d327,655,,"[69.8, 45.7]",3878547,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mirko Gori,20636.0,Right Defensive Midfield,43,Frosinone,291,['6444aab0-395f-48ce-aaa9-9e397d5496c1'],5,,Left Foot,"[120.0, 30.9, 1.0]",,"[{'location': [114.7, 39.4], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [76.0, 70.7], 'player': {'id': 3125, 'name': 'Danilo Fernando Avelar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [69.7, 48.9], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [70.9, 40.1], 'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.7, 47.1], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.3, 42.4], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [87.6, 36.1], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.2, 27.1], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [67.5, 75.0], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [86.0, 54.8], 'player': {'id': 11672, 'name': 'Samuele Longo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [81.5, 46.2], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [80.4, 35.0], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",4610547c-7e27-4c2f-abaf-f8578973d873,,Off T,0.005181062,Half Volley,Open Play,,,,Frosinone,291,00:20:05.413,Shot,
,,,,,,,,,,,,,,,,,,0.311434,,,,,,,,,,,,,,18445057-046e-4ea6-9ca5-d43202d2cbba,700,,"[116.9, 42.3]",3878547,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maximiliano Gastón López,8193.0,Right Center Forward,46,Torino,241,['b4f53100-90f7-4c73-822c-f45e62e05797'],0,,Right Foot,"[118.5, 41.7, 1.0]",,"[{'location': [105.1, 62.6], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.4, 40.3], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 42.7], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.4, 37.7], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.4, 41.4], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.4, 63.5], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.8, 54.5], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.3, 39.2], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.5, 37.0], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.9, 42.2], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [96.5, 54.8], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",ff9f2df8-115b-4d2f-a51d-1d6ba420cee8,True,Saved,0.5436785,Volley,Open Play,,,,Torino,241,00:22:00.814,Shot,
