50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.987689,,,,,,,,,,,da9a909d-cd10-4125-83cf-eae733b3bd7a,38,,,"[105.9, 31.2]",3900594,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Kolbeinn Sigþórsson,6284.0,Center Forward,3,Nantes,144,['0b6c8e60-7175-416b-888a-423e12bf8998'],30,,Right Foot,"[120.0, 43.0, 0.2]",,"[{'location': [101.8, 45.8], 'player': {'id': 4628, 'name': 'Diego Armando Valentin Contento'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.7, 19.5], 'player': {'id': 30338, 'name': 'André Biyogo Poko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 32.8], 'player': {'id': 3779, 'name': 'Cédric Yambéré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.1, 28.9], 'player': {'id': 2946, 'name': 'Frédéric Guilbert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [82.7, 28.8], 'player': {'id': 7552, 'name': 'Clément Chantôme'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [82.4, 25.2], 'player': {'id': 3150, 'name': 'Jaroslav Plašil'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.9, 36.3], 'player': {'id': 40533, 'name': 'Cédric Carrasso'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 30.1], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.2, 44.2], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [87.4, 20.7], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",d774c11a-3464-47f3-8b6c-895928c14f71,True,Goal,0.35750392,Normal,Open Play,,,,Nantes,144,00:00:30.813,Shot,
,,,,,,,,,,,,,,,,,0.336726,,,,,,,,,,,e2aafdc4-f5f8-4786-9447-1cad55467322,141,,,"[115.6, 46.7]",3900594,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alejandro Bedoya,12351.0,Center Attacking Midfield,12,Nantes,144,['306f95e2-5469-46cf-88e7-c4d7b913ffee'],46,,Right Foot,"[115.6, 40.8]",True,"[{'location': [90.1, 20.2], 'player': {'id': 10448, 'name': 'Adam Ounas'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.2, 43.6], 'player': {'id': 40533, 'name': 'Cédric Carrasso'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 52.5], 'player': {'id': 3356, 'name': 'Valentín Vada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.8, 61.8], 'player': {'id': 4628, 'name': 'Diego Armando Valentin Contento'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.8, 37.2], 'player': {'id': 3150, 'name': 'Jaroslav Plašil'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [120.0, 61.7], 'player': {'id': 3779, 'name': 'Cédric Yambéré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.3, 48.8], 'player': {'id': 7552, 'name': 'Clément Chantôme'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.6, 46.2], 'player': {'id': 2946, 'name': 'Frédéric Guilbert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.1, 39.4], 'player': {'id': 30338, 'name': 'André Biyogo Poko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [120.0, 63.5], 'player': {'id': 6284, 'name': 'Kolbeinn Sigþórsson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.9, 51.0], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.2, 40.8], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",0a17eb54-a0e1-4345-aa6f-24db27a3eac0,,Wayward,0.111445025,Volley,Open Play,,,,Nantes,144,00:03:46.192,Shot,
,,,,,,,,,,,,,,,,,0.091237,,,,,,,,,,,0cc3d631-22f4-4e14-92fa-b9ab4b3f332b,302,,,"[104.1, 52.3]",3900594,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Alejandro Bedoya,12351.0,Center Attacking Midfield,22,Nantes,144,"['028664ab-11ce-4782-a1c4-2b7a895ce195', 'c051f8b5-32c6-49c4-a0af-18b2af4a7fd0']",57,,Right Foot,"[106.2, 50.9]",,"[{'location': [100.6, 48.5], 'player': {'id': 7552, 'name': 'Clément Chantôme'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 50.3], 'player': {'id': 2946, 'name': 'Frédéric Guilbert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.5, 45.7], 'player': {'id': 40533, 'name': 'Cédric Carrasso'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.6, 36.1], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.059091218,Normal,Open Play,,,,Nantes,144,00:07:57.357,Shot,
,,,,,,,,,,,,,,,,,1.424069,,,,,,,,,,,97b8055e-ebdf-4a00-ad85-bbba0316b92a,517,,,"[90.9, 54.2]",3900594,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,32,Nantes,144,['dfc3bce4-f3d4-4a9b-8555-a1cc7de883dc'],48,,Right Foot,"[120.0, 36.7, 4.3]",,"[{'location': [86.4, 33.0], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [91.8, 51.6], 'player': {'id': 3356, 'name': 'Valentín Vada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.3, 33.7], 'player': {'id': 3150, 'name': 'Jaroslav Plašil'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.8, 53.8], 'player': {'id': 4628, 'name': 'Diego Armando Valentin Contento'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 50.3], 'player': {'id': 3779, 'name': 'Cédric Yambéré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 40.8], 'player': {'id': 2946, 'name': 'Frédéric Guilbert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.5, 46.4], 'player': {'id': 7552, 'name': 'Clément Chantôme'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.6, 29.2], 'player': {'id': 30338, 'name': 'André Biyogo Poko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.1, 41.8], 'player': {'id': 40533, 'name': 'Cédric Carrasso'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 26.9], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.1, 35.8], 'player': {'id': 6284, 'name': 'Kolbeinn Sigþórsson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.7, 49.0], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.3, 52.1], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",a557e1a3-d80a-4642-80e7-ec943298a403,,Off T,0.013084128,Normal,Open Play,,,,Nantes,144,00:13:48.175,Shot,
,,,,,,,,,,,,,,,,,1.196135,,,,,,,,,,,3124f7fb-33d8-4fde-a936-96eba539d4db,721,,,"[87.6, 44.7]",3900594,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wahbi Khazri,3196.0,Right Wing,45,Bordeaux,146,['8231d683-1614-477b-b5d4-5c81e3b721e7'],53,,Right Foot,"[120.0, 44.6, 0.7]",,"[{'location': [101.3, 36.1], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.7, 41.0], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 32.6], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [90.4, 34.8], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.4, 42.4], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.4, 43.2], 'player': {'id': 6284, 'name': 'Kolbeinn Sigþórsson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.5, 44.0], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 45.0], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.2, 41.2], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.7, 48.1], 'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 46.5], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.8, 35.8], 'player': {'id': 3150, 'name': 'Jaroslav Plašil'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.7, 41.0], 'player': {'id': 7552, 'name': 'Clément Chantôme'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [101.0, 34.0], 'player': {'id': 3356, 'name': 'Valentín Vada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.5, 43.9], 'player': {'id': 30338, 'name': 'André Biyogo Poko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.0, 47.3], 'player': {'id': 7130, 'name': 'Cheick Tidiane Diabaté'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [86.5, 47.1], 'player': {'id': 10448, 'name': 'Adam Ounas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Off T,0.02591435,Normal,Free Kick,,,,Bordeaux,146,00:18:53.449,Shot,
,,,,,,,,,,,,,,,,,1.030023,,,,,,,,,,,7f5352f0-0ca2-4039-b007-fde344cb800d,1175,,,"[112.7, 44.5]",3900594,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Bedoya,12351.0,Center Attacking Midfield,68,Nantes,144,['00c88a96-1dcd-4984-b940-3e1ce9edb425'],53,,Head,"[120.0, 43.4, 1.4]",,"[{'location': [89.4, 29.4], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.7, 43.9], 'player': {'id': 3356, 'name': 'Valentín Vada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.9, 37.2], 'player': {'id': 3150, 'name': 'Jaroslav Plašil'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.1, 43.2], 'player': {'id': 4628, 'name': 'Diego Armando Valentin Contento'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 41.6], 'player': {'id': 3779, 'name': 'Cédric Yambéré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 37.9], 'player': {'id': 2946, 'name': 'Frédéric Guilbert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.7, 29.9], 'player': {'id': 7552, 'name': 'Clément Chantôme'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.2, 19.7], 'player': {'id': 30338, 'name': 'André Biyogo Poko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.9, 41.6], 'player': {'id': 40533, 'name': 'Cédric Carrasso'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.2, 42.1], 'player': {'id': 6284, 'name': 'Kolbeinn Sigþórsson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.8, 39.0], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.1, 18.1], 'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [91.2, 24.7], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.2, 41.5], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",f356032a-24d4-43bb-b5c0-684b124531fc,True,Goal,0.13580132,Normal,Open Play,,,,Nantes,144,00:29:53.307,Shot,
,,,,,,,,,,,,,,,,,1.009499,,,,,,,,,,,d2f47815-1def-4885-900d-5d57a2e1ba03,1230,,,"[91.9, 36.6]",3900594,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Thomasson,3375.0,Right Wing,74,Nantes,144,"['af074f92-de7d-435f-8dc0-061dfc413bb4', 'fc9193d1-ceca-4ef2-9b16-ad9ea3bb8f7e']",20,,Right Foot,"[120.0, 45.4, 0.2]",True,"[{'location': [98.8, 39.1], 'player': {'id': 4628, 'name': 'Diego Armando Valentin Contento'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [81.5, 6.8], 'player': {'id': 7130, 'name': 'Cheick Tidiane Diabaté'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.4, 28.1], 'player': {'id': 2946, 'name': 'Frédéric Guilbert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.6, 5.3], 'player': {'id': 10448, 'name': 'Adam Ounas'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.6, 36.7], 'player': {'id': 3779, 'name': 'Cédric Yambéré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.6, 33.7], 'player': {'id': 7552, 'name': 'Clément Chantôme'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [77.4, 43.2], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [85.8, 29.5], 'player': {'id': 3356, 'name': 'Valentín Vada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [76.3, 11.0], 'player': {'id': 3150, 'name': 'Jaroslav Plašil'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.4, 18.3], 'player': {'id': 30338, 'name': 'André Biyogo Poko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.1, 40.7], 'player': {'id': 40533, 'name': 'Cédric Carrasso'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.8, 20.2], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.1, 28.1], 'player': {'id': 6284, 'name': 'Kolbeinn Sigþórsson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.7, 23.8], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [73.2, 7.6], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [79.2, 6.8], 'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [70.3, 12.3], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [71.0, 25.7], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",4b866c8d-86a4-4d19-9f2e-94faa605a97d,,Off T,0.018804515,Half Volley,Open Play,,,,Nantes,144,00:32:20.349,Shot,True
,,,,,,,,,,,,,,,,,1.23246,,,,,,,,,,,355a2e4a-c9c2-4487-a39f-da1adf300126,1606,,,"[107.3, 55.5]",3900594,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentín Vada,3356.0,Left Center Midfield,98,Bordeaux,146,"['3833f0e5-67dc-4826-9844-22b16482f93a', '84d8c36c-51df-49f9-922b-8a202771c1d8']",15,,Right Foot,"[120.0, 33.9, 0.4]",True,"[{'location': [102.6, 59.1], 'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 53.8], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 54.3], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 41.2], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 38.4], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.7, 60.3], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.3, 44.9], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.5, 71.3], 'player': {'id': 10448, 'name': 'Adam Ounas'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.9, 57.2], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.5, 42.5], 'player': {'id': 7552, 'name': 'Clément Chantôme'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [105.9, 39.8], 'player': {'id': 7130, 'name': 'Cheick Tidiane Diabaté'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",aac946d2-c9c3-4fe8-ba48-7fd5dd710fd0,,Off T,0.057247642,Normal,Open Play,,,,Bordeaux,146,00:42:15.562,Shot,True
,,,,,,,,,,,,,,,,,0.181404,,,,,,,,,,,b43c5962-4750-4bbd-ac77-6c3fe010d4e8,1859,,,"[111.0, 36.7]",3900594,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheick Tidiane Diabaté,7130.0,Center Forward,111,Bordeaux,146,['776a6b2e-3874-4c7a-97d0-b3ab74f29f38'],37,,Head,"[114.1, 37.4, 0.9]",,"[{'location': [99.0, 61.8], 'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.4, 51.3], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 45.0], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 41.6], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.6, 31.1], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.4, 35.5], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.3, 38.3], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.8, 40.5], 'player': {'id': 3356, 'name': 'Valentín Vada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.2, 27.4], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.0, 52.8], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",b1167c90-18ab-4806-b47a-3bb1c3a7fc47,True,Saved,0.17723618,Normal,Open Play,,,,Bordeaux,146,00:01:37.175,Shot,
,,,,,,,,,,,,,,,,,0.694429,,,,,,,,,,,6d1a049f-5ea4-466f-a737-fa1bb5edb125,2025,,,"[99.2, 28.8]",3900594,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Armando Valentin Contento,4628.0,Left Back,120,Bordeaux,146,"['30fd5a3a-9c32-4297-a9d3-32e3967f3700', 'f13ebd3c-9e06-448e-93f3-74d2940cc11e']",6,,Left Foot,"[117.1, 37.1, 1.9]",True,"[{'location': [109.1, 38.6], 'player': {'id': 3150, 'name': 'Jaroslav Plašil'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [87.3, 29.5], 'player': {'id': 7552, 'name': 'Clément Chantôme'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [101.1, 43.9], 'player': {'id': 3356, 'name': 'Valentín Vada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.4, 44.5], 'player': {'id': 7130, 'name': 'Cheick Tidiane Diabaté'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.6, 17.8], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.1, 38.1], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.1, 44.3], 'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.4, 26.6], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.6, 33.7], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 40.6], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.2, 35.4], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.8, 30.7], 'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 20.2], 'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",17552a85-c527-44c7-be7c-8ba37b52e738,,Saved,0.043789897,Normal,Open Play,,,,Bordeaux,146,00:06:06.207,Shot,True
