bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.2481,,,,,,,,,,,,,,,84c92884-454f-4e93-b60d-67d9fa9b949c,69,,"[100.8, 36.5]",68338,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Center Forward,3,Scotland Women's,866,['143028d3-0907-40a2-b8be-337442822832'],0,,Right Foot,"[120.0, 47.7, 1.6]",True,"[{'location': [104.1, 29.4], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.8, 14.5], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.8, 36.5], 'player': {'id': 10169, 'name': 'Leanne Crichton'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.9, 47.5], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.5, 49.1], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.7, 34.2], 'player': {'id': 25629, 'name': 'Agustina Barroso Basualdo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 35.6], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 34.7], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.6, 39.6], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.4, 27.3], 'player': {'id': 25606, 'name': 'Vanesa Santana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.4, 19.8], 'player': {'id': 25625, 'name': 'Linda Ruth Bravo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.9, 38.1], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1fa9141e-6298-4138-a860-aff998d55792,,Off T,,0.09060522,Half Volley,Open Play,,,,Scotland Women's,866,00:01:00.742,Shot,
,,,,,,,,,,,,,,,,,0.2084,,,,,,,,,,,,,,,3bb8a22b-bbb3-4ace-b00d-732d5ac35002,333,,"[111.3, 54.6]",68338,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Estefanía Romina Banini Ruiz,4944.0,Center Attacking Midfield,14,Argentina Women's,1204,"['7c5ca813-1524-4d1e-8631-33554a2239a8', 'ced1877a-7f3f-4ff1-99ad-8efb5dff37df']",52,,Right Foot,"[112.0, 53.5]",,"[{'location': [119.4, 43.2], 'player': {'id': 25570, 'name': 'Lee Alexander'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.7, 44.7], 'player': {'id': 25641, 'name': 'Florencia Soledad Jaimes'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.7, 50.8], 'player': {'id': 25602, 'name': 'Mariana Valeria Larroquette'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.6, 40.4], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [112.1, 53.4], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 50.3], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 44.0], 'player': {'id': 4984, 'name': 'Rachel Corsie'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 49.7], 'player': {'id': 10169, 'name': 'Leanne Crichton'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 40.1], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.4, 49.7], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.2, 61.0], 'player': {'id': 25569, 'name': 'Nicola Docherty'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.6, 51.1], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.2, 57.6], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",707fbef7-7e00-4c4b-a588-7b99f471a667,,Blocked,,0.043504216,Normal,Open Play,,,,Argentina Women's,1204,00:07:52.548,Shot,
,,,,,,,,,,,,,,,,,2.841943,,,,,,,,,,,,,,,a2c9f7e6-7b6f-4ff0-abac-96c4ca4b1d90,577,,"[73.2, 31.3]",68338,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Flavia Lorena Benítez,25615.0,Right Center Midfield,27,Argentina Women's,1204,['19dbe22a-fccc-45a2-b52f-b804be093cbc'],28,,Right Foot,"[120.0, 40.7, 4.3]",,"[{'location': [115.0, 39.4], 'player': {'id': 25570, 'name': 'Lee Alexander'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.8, 25.3], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.6, 30.6], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.8, 30.7], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.1, 28.5], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.8, 29.4], 'player': {'id': 4984, 'name': 'Rachel Corsie'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.2, 33.8], 'player': {'id': 10169, 'name': 'Leanne Crichton'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [83.5, 34.5], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [67.9, 33.6], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [74.3, 74.2], 'player': {'id': 25625, 'name': 'Linda Ruth Bravo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.1, 41.1], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [98.6, 47.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 49.6], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.8, 52.1], 'player': {'id': 25569, 'name': 'Nicola Docherty'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.9, 32.9], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [98.3, 42.9], 'player': {'id': 25641, 'name': 'Florencia Soledad Jaimes'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.9, 48.3], 'player': {'id': 25629, 'name': 'Agustina Barroso Basualdo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [98.5, 53.2], 'player': {'id': 25602, 'name': 'Mariana Valeria Larroquette'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Off T,,0.004721707,Normal,Free Kick,,,,Argentina Women's,1204,00:14:28.277,Shot,
,,,,,,,,,,,,,,,,,0.62518,,,,,,,,,,,,,,,0d4fc7b5-dfa0-4328-80f4-b93d81be4532,644,,"[117.0, 45.2]",68338,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mariana Valeria Larroquette,25602.0,Right Midfield,32,Argentina Women's,1204,['398ec3c1-6bf0-44b6-9b1b-f676d3ad3d02'],30,,Head,"[120.0, 42.8, 2.8]",,"[{'location': [117.2, 44.7], 'player': {'id': 25569, 'name': 'Nicola Docherty'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.6, 41.8], 'player': {'id': 25570, 'name': 'Lee Alexander'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.9, 33.4], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.8, 33.3], 'player': {'id': 25641, 'name': 'Florencia Soledad Jaimes'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.2, 28.6], 'player': {'id': 4984, 'name': 'Rachel Corsie'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.4, 31.1], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.8, 29.0], 'player': {'id': 10169, 'name': 'Leanne Crichton'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 22.6], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.4, 26.0], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [113.3, 18.3], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",c9240866-3e5c-4390-bf7c-b6ffa273ad43,,Post,,0.15384611,Normal,Open Play,,,,Argentina Women's,1204,00:16:30.813,Shot,
,,,,,,,,,,,,,,,,,0.273624,,,,,,,,,,,,,,,70fad13f-20c7-4a46-805c-d86551164ab0,649,,"[109.1, 44.8]",68338,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florencia Soledad Jaimes,25641.0,Center Forward,32,Argentina Women's,1204,"['921a844d-c2cb-4b9b-9a9c-ac2a2665d9d9', 'f07d0c5e-3cde-4b28-945f-405e5be24b54']",33,,Right Foot,"[117.8, 42.3, 1.1]",,"[{'location': [117.8, 42.4], 'player': {'id': 25570, 'name': 'Lee Alexander'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 41.9], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.6, 36.0], 'player': {'id': 10169, 'name': 'Leanne Crichton'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 26.6], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.1, 30.8], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.3, 44.1], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.9, 43.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.2, 46.0], 'player': {'id': 25569, 'name': 'Nicola Docherty'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.3, 39.4], 'player': {'id': 4984, 'name': 'Rachel Corsie'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.3, 45.5], 'player': {'id': 25602, 'name': 'Mariana Valeria Larroquette'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Saved,,0.07211894,Normal,Open Play,,,,Argentina Women's,1204,00:16:33.890,Shot,True
,,,,,,,,,,,,,,,,,0.434,,,,,,,,,,,,,,,7fc17486-8409-4ae4-bb6c-37e229cf206b,769,,"[107.4, 29.8]",68338,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Center Forward,38,Scotland Women's,866,['1ebfbc41-d66d-44d7-803d-bd4a3ed5554c'],52,,Right Foot,"[116.2, 35.9, 1.4]",,"[{'location': [105.4, 46.2], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.5, 33.4], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.7, 16.1], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.7, 31.5], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 24.4], 'player': {'id': 25625, 'name': 'Linda Ruth Bravo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.9, 28.4], 'player': {'id': 25606, 'name': 'Vanesa Santana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.7, 27.7], 'player': {'id': 25629, 'name': 'Agustina Barroso Basualdo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.7, 40.8], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.7, 47.1], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.1, 36.3], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,,0.12981303,Normal,Open Play,,,,Scotland Women's,866,00:18:52.218,Shot,
,,,,,,,,,,,,,,,,,0.6856,,,,,,,,,,,,,,,752451d5-33b9-43b5-b3c7-ff3d80202c38,773,,"[113.9, 39.0]",68338,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kim Little,15616.0,Center Attacking Midfield,38,Scotland Women's,866,['d6288245-5078-47d0-81b3-2bdca82b0b4b'],55,,Right Foot,"[120.0, 40.5, 0.2]",True,"[{'location': [117.3, 43.2], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.3, 29.2], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.4, 29.7], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 29.7], 'player': {'id': 25629, 'name': 'Agustina Barroso Basualdo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.1, 26.6], 'player': {'id': 25625, 'name': 'Linda Ruth Bravo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.3, 19.7], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.1, 35.6], 'player': {'id': 25606, 'name': 'Vanesa Santana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.9, 36.6], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.7, 39.9], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",4bdcace7-1c2c-4ea4-b783-fc0b8551e1f9,,Goal,,0.5145449,Normal,Open Play,,,,Scotland Women's,866,00:18:55.130,Shot,
,,,,,,,,,,,,,,,,,1.521381,,,,,,,,,,,,,,,02b86802-c917-4dda-a5a0-0de868da0853,954,,"[90.3, 36.7]",68338,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Flavia Lorena Benítez,25615.0,Right Center Midfield,46,Argentina Women's,1204,['af9d2c1c-41b6-4edd-8f1c-824d3515be55'],18,,Right Foot,"[120.0, 40.7, 3.8]",,"[{'location': [119.1, 39.8], 'player': {'id': 25570, 'name': 'Lee Alexander'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 32.8], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.7, 30.8], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 36.8], 'player': {'id': 4984, 'name': 'Rachel Corsie'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 25.6], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.4, 39.6], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 44.8], 'player': {'id': 25569, 'name': 'Nicola Docherty'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 37.2], 'player': {'id': 25641, 'name': 'Florencia Soledad Jaimes'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.9, 36.1], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [92.4, 41.1], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.7, 42.4], 'player': {'id': 25602, 'name': 'Mariana Valeria Larroquette'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [89.2, 23.1], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.6, 17.3], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.7, 17.2], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [98.1, 36.3], 'player': {'id': 10169, 'name': 'Leanne Crichton'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",0b7c8c50-70d3-45c5-8a8b-30bbab3c88a2,,Off T,,0.021251587,Normal,Open Play,,,,Argentina Women's,1204,00:24:18.093,Shot,
,,,,,,,,,,,,,,,,,0.1313,,,,,,,,,,,,,,,171cf58f-fdc9-4b9f-a993-0859a481429a,1063,,"[107.6, 43.1]",68338,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Claire Emslie,4646.0,Left Wing,54,Scotland Women's,866,"['0519e631-07e3-4bbf-844f-c202c55b8693', '9e1f8ab3-1ce9-4152-94da-2456988eaf7a', 'c5578112-42d1-4540-9c61-3ec6e5ca624d']",34,True,Head,"[108.3, 43.1]",,"[{'location': [108.7, 43.1], 'player': {'id': 25641, 'name': 'Florencia Soledad Jaimes'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [103.9, 62.4], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.9, 61.7], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.6, 48.0], 'player': {'id': 4984, 'name': 'Rachel Corsie'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.2, 46.5], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.3, 46.5], 'player': {'id': 25602, 'name': 'Mariana Valeria Larroquette'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.0, 39.7], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.5, 38.9], 'player': {'id': 25625, 'name': 'Linda Ruth Bravo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.6, 39.2], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.9, 41.2], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.7, 33.6], 'player': {'id': 25629, 'name': 'Agustina Barroso Basualdo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 39.3], 'player': {'id': 10169, 'name': 'Leanne Crichton'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.1, 31.8], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.4, 44.9], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.0, 42.7], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.0, 60.0], 'player': {'id': 25606, 'name': 'Vanesa Santana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",b45e6741-5893-484b-bd27-d04dc5391ec1,,Blocked,,0.072910026,Normal,Open Play,,,,Scotland Women's,866,00:28:34.097,Shot,True
,,,,,,,,,,,,,,,,,0.1473,,,,,,,,,,,,,,,5514ea12-f225-4f80-b292-65a5562ef9f3,1419,,"[108.7, 49.3]",68338,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Center Forward,67,Scotland Women's,866,"['9a7403aa-3e26-49ff-a7b6-8bf454032798', 'c0918a43-3af2-466b-9fad-33bdb26ddf8c']",50,,Right Foot,"[109.7, 48.6]",,"[{'location': [94.3, 56.8], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.1, 47.5], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 37.8], 'player': {'id': 25625, 'name': 'Linda Ruth Bravo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.9, 38.5], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.6, 42.7], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 39.8], 'player': {'id': 25629, 'name': 'Agustina Barroso Basualdo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 49.2], 'player': {'id': 25606, 'name': 'Vanesa Santana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.1, 40.3], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,,Blocked,,0.06806814,Normal,Open Play,,,,Scotland Women's,866,00:36:50.092,Shot,
