bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.046872,,,,,,,,,33de11cb-e55e-432a-ad50-c067ed4fbf29,225,,,"[117.0, 48.0]",3827336,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joni Ensio Kauko,24303.0,Right Center Midfield,14,ATK Mohun Bagan,7282,['b4a2c1bd-2722-4c45-8709-fecba2a9920f'],34,,Right Foot,,"[118.5, 45.9, 0.4]",True,"[{'location': [111.4, 28.2], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.1, 32.2], 'player': {'id': 125109, 'name': 'Mohammad Yasir'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.5, 45.9], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.6, 43.8], 'player': {'id': 163344, 'name': 'Roy Krishna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [119.3, 55.6], 'player': {'id': 163339, 'name': 'Prabir Das'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [119.2, 49.6], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.9, 43.8], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.7, 42.4], 'player': {'id': 164478, 'name': 'Nim Dorjee Tamang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.0, 45.2], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.4, 46.9], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 53.2], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",,,,Saved,0.15419321,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:06:34.169,Shot,
,,,,,,,,,,,,,,,,,,0.641522,,,,,,,,,f0124a82-8770-4e0f-9600-51281fed5ef0,229,,,"[115.9, 54.2]",3827336,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Prabir Das,163339.0,Right Back,14,ATK Mohun Bagan,7282,['0d997b05-281a-4b13-86e7-535a71767010'],35,,Right Foot,,"[120.0, 35.2, 6.7]",,"[{'location': [115.6, 34.9], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.7, 51.4], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 52.0], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.5, 45.6], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.6, 51.3], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 33.4], 'player': {'id': 125109, 'name': 'Mohammad Yasir'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.6, 46.1], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.7, 45.4], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.9, 40.2], 'player': {'id': 164478, 'name': 'Nim Dorjee Tamang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 42.0], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.4, 37.8], 'player': {'id': 163344, 'name': 'Roy Krishna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.1, 51.3], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,,Off T,0.01531401,Half Volley,Open Play,,,,ATK Mohun Bagan,7282,00:06:35.862,Shot,
,,,,,,,,,,,,,,,,,,2.632048,,,,,,,,,a3bf36c6-f5d7-495c-ba9e-537468f30197,401,,,"[108.5, 48.3]",3827336,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roy Krishna,163344.0,Center Forward,29,ATK Mohun Bagan,7282,['bf0a7a98-db23-4fbb-a571-f7788ba7f8b0'],50,,Head,,"[120.0, 26.5, 1.6]",,"[{'location': [118.3, 42.3], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.1, 65.0], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [92.6, 52.7], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.5, 61.1], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.3, 50.5], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 45.3], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 31.8], 'player': {'id': 164478, 'name': 'Nim Dorjee Tamang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.9, 54.2], 'player': {'id': 163362, 'name': 'Kiyan Nassiri Giri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.8, 17.8], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",538a728f-caf5-47af-bc61-aa6c8b9eda1d,True,,Off T,0.06381483,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:13:50.682,Shot,
,,,,,,,,,,,,,,,,,,0.739335,,,,,,,,,6afd3c85-671f-4a7c-aef4-ca4763810c0d,521,,,"[109.9, 35.7]",3827336,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aniket Anil Jadhav,166022.0,Left Midfield,35,Hyderabad,7289,['aeaba4ae-8fb2-4aa8-a606-c3d3fc8fa113'],7,,Head,,"[111.8, 38.2]",,"[{'location': [109.0, 31.7], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.1, 29.0], 'player': {'id': 163362, 'name': 'Kiyan Nassiri Giri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.9, 37.3], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 35.9], 'player': {'id': 163339, 'name': 'Prabir Das'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 39.3], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 44.9], 'player': {'id': 124749, 'name': 'Sandesh Jhingan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.1, 58.7], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.3, 58.4], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.1, 46.4], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.4, 38.1], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.1, 45.2], 'player': {'id': 41858, 'name': 'Javier Siverio Toro'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.3, 61.8], 'player': {'id': 125109, 'name': 'Mohammad Yasir'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [118.4, 39.7], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1fe85a38-7b17-4b56-b375-a2b85284adda,,,Wayward,0.074514166,Normal,Open Play,,,,Hyderabad,7289,00:18:07.061,Shot,
,,,,,,,,,,,,,,,,,,1.102253,,,,,,,,,3c090b9c-7d22-4f38-8d9d-b74c61e6ec13,571,,,"[99.7, 46.8]",3827336,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Prabir Das,163339.0,Right Back,38,ATK Mohun Bagan,7282,['a91a6eb1-da49-496e-a53d-07c07660e81a'],49,,Right Foot,,"[117.6, 40.5, 0.3]",,"[{'location': [89.8, 20.7], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.3, 31.5], 'player': {'id': 163344, 'name': 'Roy Krishna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.3, 61.2], 'player': {'id': 163362, 'name': 'Kiyan Nassiri Giri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.6, 40.7], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 34.8], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.9, 25.9], 'player': {'id': 164478, 'name': 'Nim Dorjee Tamang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 44.2], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 45.2], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.6, 46.8], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [88.1, 34.6], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",f9e0e26e-47db-4654-b01b-e5d91700cd65,,,Saved,0.053974938,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:18:49.039,Shot,
,,,,,,,,,,,,,,,,,,1.091197,,,,,,,,,f94e31de-bd37-47c3-8930-a5f889a59d52,633,,,"[107.8, 24.1]",3827336,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Liston Colaco,124907.0,Left Wing,47,ATK Mohun Bagan,7282,"['95de233b-1ebf-420c-8eab-338570a6ff9f', '96040be5-acb6-4194-b7ba-e37f607c5e8e']",12,,Right Foot,,"[120.0, 44.5, 1.1]",,"[{'location': [107.8, 37.1], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 39.9], 'player': {'id': 164478, 'name': 'Nim Dorjee Tamang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.1, 41.6], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.9, 46.3], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.6, 37.6], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 29.6], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.2, 24.6], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.9, 23.9], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.2, 37.3], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.5, 39.1], 'player': {'id': 163344, 'name': 'Roy Krishna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.2, 47.9], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.9, 36.7], 'player': {'id': 124749, 'name': 'Sandesh Jhingan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.2, 29.7], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,,Off T,0.040726125,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:21:12.546,Shot,True
,,,,,,,,,,,,,,,,,,0.344454,,,,,,,,,34c0763a-1d16-4bf0-a93e-d0496a4739b9,685,,,"[95.0, 39.6]",3827336,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bartholomew Owogbalor Ogbeche,26186.0,Left Center Forward,50,Hyderabad,7289,"['5b99f0b2-746a-4e1d-9ba2-cffcd957ba42', 'ef39cd42-4c14-4643-adbe-b297784ef5e4']",41,,Left Foot,True,"[118.2, 38.1, 0.3]",,"[{'location': [96.6, 14.8], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.9, 44.4], 'player': {'id': 41858, 'name': 'Javier Siverio Toro'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [97.5, 62.3], 'player': {'id': 125109, 'name': 'Mohammad Yasir'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.9, 41.3], 'player': {'id': 124749, 'name': 'Sandesh Jhingan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.7, 45.6], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.4, 46.2], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.6, 38.7], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.8, 39.6], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a24f4502-6a9f-4e73-b76c-66ef9cf5c49f,,,Saved,0.042147122,Normal,Open Play,,,,Hyderabad,7289,00:22:41.557,Shot,
,,,,,,,,,,,,,,,,,,2.114698,,,,,,,,,baa6a41c-a831-4eca-aff8-599be64baeed,696,,,"[83.9, 23.0]",3827336,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Liston Colaco,124907.0,Left Wing,54,ATK Mohun Bagan,7282,['d1adad68-0949-45d0-9e35-b276f728a13f'],29,,Right Foot,,"[120.0, 44.6, 1.5]",,"[{'location': [118.8, 40.3], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.2, 35.3], 'player': {'id': 163344, 'name': 'Roy Krishna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.3, 41.3], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.0, 27.1], 'player': {'id': 125109, 'name': 'Mohammad Yasir'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [94.8, 28.1], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.6, 37.8], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.6, 36.3], 'player': {'id': 164478, 'name': 'Nim Dorjee Tamang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.7, 39.2], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 41.1], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 43.1], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.6, 46.6], 'player': {'id': 163362, 'name': 'Kiyan Nassiri Giri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.5, 55.7], 'player': {'id': 163339, 'name': 'Prabir Das'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [83.7, 37.4], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [101.5, 50.1], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.2, 47.9], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [88.1, 52.1], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.2, 45.2], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.6, 42.4], 'player': {'id': 41858, 'name': 'Javier Siverio Toro'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [100.8, 44.4], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,,Off T,0.005957665,Normal,Free Kick,,,,ATK Mohun Bagan,7282,00:24:29.869,Shot,
,,,,,,,,,,,,,,,,,,0.067892,,,,,,,,,02755d1f-87b7-4246-abd1-5b9160032554,748,,,"[103.7, 48.8]",3827336,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roy Krishna,163344.0,Center Forward,59,ATK Mohun Bagan,7282,"['af636da0-4044-47c6-b2bf-d23bbe9aca76', 'be234861-1872-4b46-b9a3-bff137404595']",3,,Left Foot,,"[104.8, 48.4]",,"[{'location': [108.2, 40.2], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.8, 48.4], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.9, 47.7], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 36.1], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 28.5], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.4, 19.2], 'player': {'id': 125109, 'name': 'Mohammad Yasir'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.3, 40.7], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.8, 59.7], 'player': {'id': 163362, 'name': 'Kiyan Nassiri Giri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.0, 40.3], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.6, 36.2], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.2, 20.6], 'player': {'id': 163339, 'name': 'Prabir Das'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",3c77ad9e-c064-46c6-b826-6fe1c8128ccd,,,Blocked,0.03166655,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:26:03.410,Shot,
,,,,,,,,,,,,,,,,,,0.179076,,,,,,,,,3e9c82ca-038e-4589-9e30-f35e7f63f1e7,838,,,"[112.9, 30.7]",3827336,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Liston Colaco,124907.0,Left Wing,67,ATK Mohun Bagan,7282,"['f98b7383-27a6-40f4-8d70-4a482a268297', 'fbc56b2a-4aef-4416-aedb-2b664cf0dd56']",41,,Left Foot,True,"[118.5, 36.3, 0.5]",,"[{'location': [101.8, 20.7], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.9, 33.2], 'player': {'id': 163344, 'name': 'Roy Krishna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.0, 43.9], 'player': {'id': 163362, 'name': 'Kiyan Nassiri Giri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.3, 36.5], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.2, 32.6], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 30.5], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.1, 33.8], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 41.4], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.6, 33.3], 'player': {'id': 164478, 'name': 'Nim Dorjee Tamang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.4, 29.4], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",dd8a5343-f00d-4725-b4c3-e0a7e9d57c9b,,,Saved,0.09190432,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:30:41.729,Shot,
