50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.115564,,,,,,,,,,,20a5649d-a37c-473e-a608-30568d91f053,1108,,"[111.4, 33.6]",3754233,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vincent Kompany,3101.0,Right Center Back,69,Manchester City,36,"['793c46f2-c274-4cdf-9b15-dcc90a81298d', 'b6ad3fa1-3466-4d72-a538-80ee26414d4e']",19,,Right Foot,"[113.3, 34.8]",True,"[{'location': [112.6, 31.4], 'player': {'id': 20046, 'name': 'Phil Jagielka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.5, 31.5], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.6, 30.9], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.3, 27.5], 'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 35.4], 'player': {'id': 3683, 'name': 'Tom Cleverley'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.2, 46.1], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.7, 41.6], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.2, 39.0], 'player': {'id': 13042, 'name': 'Tim Howard'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.7, 36.2], 'player': {'id': 3607, 'name': 'James McCarthy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 42.5], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.2, 33.0], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.5, 46.4], 'player': {'id': 4589, 'name': 'Séamus Coleman'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.7, 44.9], 'player': {'id': 30702, 'name': 'Brendan Joel Zibusiso Galloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 36.2], 'player': {'id': 26696, 'name': 'Arouna Koné'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.2, 38.8], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,,Blocked,0.07304906,Half Volley,Open Play,,,,Manchester City,36,00:28:19.140,Shot,
,,,,,,,,,,,,,,,,,1.31854,,,,,,,,,,,51606ecc-d6dd-42b8-a1cb-b8d07c581f6c,1207,,"[104.0, 38.6]",3754233,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Phil Jagielka,20046.0,Left Center Back,77,Everton,29,['bc354361-f698-4a8a-a47d-7f2cef735570'],55,,Head,"[120.0, 36.5, 3.5]",,"[{'location': [113.0, 36.5], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.9, 37.0], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 34.0], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.3, 40.5], 'player': {'id': 3101, 'name': 'Vincent Kompany'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 35.2], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.4, 38.2], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 41.2], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.8, 44.4], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 42.1], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.3, 50.7], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.0, 57.2], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.1, 39.8], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.2, 38.8], 'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.8, 41.9], 'player': {'id': 3289, 'name': 'Romelu Lukaku Menama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.2, 37.2], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.5, 43.9], 'player': {'id': 26696, 'name': 'Arouna Koné'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",948e335e-66d7-4109-a476-e25f53ddeb49,,Off T,0.020649305,Normal,Open Play,,,,Everton,29,00:31:55.391,Shot,
,,,,,,,,,,,,,,,,,1.083182,,,,,,,,,,,a591f51f-09b1-4a5d-9168-37db35888f8c,1481,,"[98.1, 33.8]",3754233,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ross Barkley,4275.0,Center Attacking Midfield,92,Everton,29,['3bb48727-f8ea-4414-9f69-b4865debcd6f'],27,,Right Foot,"[120.0, 42.7, 3.8]",,"[{'location': [109.4, 47.3], 'player': {'id': 3607, 'name': 'James McCarthy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.0, 42.8], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.4, 44.5], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.2, 43.7], 'player': {'id': 3289, 'name': 'Romelu Lukaku Menama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.2, 41.5], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.6, 37.6], 'player': {'id': 20046, 'name': 'Phil Jagielka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.9, 39.6], 'player': {'id': 26696, 'name': 'Arouna Koné'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.4, 38.5], 'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.0, 38.4], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.3, 37.2], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 36.2], 'player': {'id': 3101, 'name': 'Vincent Kompany'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 35.2], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 34.3], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.1, 33.4], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 31.8], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.3, 41.9], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.0, 31.0], 'player': {'id': 3683, 'name': 'Tom Cleverley'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Off T,0.08261171,Normal,Free Kick,,,,Everton,29,00:42:27.835,Shot,
,,,,,,,,,,,,,,,,,1.172962,,,,,,,,,,,30c6aa69-a32e-4d4a-b9a9-4ca3ecbe522f,1640,,"[97.7, 43.1]",3754233,48,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romelu Lukaku Menama,3289.0,Center Forward,101,Everton,29,['156aff56-7298-432c-b3b9-e8a43857b6a3'],39,,Left Foot,"[120.0, 36.0, 5.3]",,"[{'location': [95.5, 40.2], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [119.8, 39.5], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 37.3], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 39.4], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.9, 37.2], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.2, 47.2], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.4, 48.0], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.0, 41.0], 'player': {'id': 20046, 'name': 'Phil Jagielka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.2, 39.6], 'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.5, 37.9], 'player': {'id': 26696, 'name': 'Arouna Koné'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.6, 48.4], 'player': {'id': 3607, 'name': 'James McCarthy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.3, 47.0], 'player': {'id': 3683, 'name': 'Tom Cleverley'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.0, 42.0], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 42.9], 'player': {'id': 3101, 'name': 'Vincent Kompany'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 45.8], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 44.8], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 43.8], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Off T,0.084518395,Normal,Free Kick,,,,Everton,29,00:48:39.870,Shot,
,,,,,,,,,,,,,,,,,0.742894,,,,,,,,,,,a23f0173-64d9-4c83-9987-740d33afb2b2,1707,,"[109.2, 28.6]",3754233,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,106,Manchester City,36,"['5fafea46-dc31-4ab0-ab92-7466c6ec46c0', '74ec6dca-2388-4501-a5f2-fe864c4d45d3', 'b1d03d0a-f432-43ba-9514-1b985a30a7df']",20,,Left Foot,"[120.0, 36.3, 1.3]",,"[{'location': [90.0, 25.8], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [98.1, 35.2], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.6, 29.9], 'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.9, 49.2], 'player': {'id': 42946, 'name': 'Guangtai Jiang'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 43.6], 'player': {'id': 20046, 'name': 'Phil Jagielka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 28.9], 'player': {'id': 3607, 'name': 'James McCarthy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 35.7], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.7, 29.3], 'player': {'id': 4589, 'name': 'Séamus Coleman'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.3, 22.0], 'player': {'id': 3683, 'name': 'Tom Cleverley'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.3, 35.9], 'player': {'id': 13042, 'name': 'Tim Howard'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 46.0], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.8, 28.4], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",e0f87b7a-b511-48f9-9780-4623d8e90022,,Post,0.08429661,Normal,Open Play,,,,Manchester City,36,00:01:20.458,Shot,True
,,,,,,,,,,,,,,,,,0.56945,,,,,,,,,,,dd597b28-39fe-4f69-8f41-cdbaca073174,2245,,"[117.8, 27.1]",3754233,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Aleksandar Kolarov,5596.0,Left Back,133,Manchester City,36,['c0912167-0494-412b-9c4e-dcf0007f3eae'],21,,Left Foot,"[120.0, 43.4, 0.5]",,"[{'location': [110.6, 47.6], 'player': {'id': 42946, 'name': 'Guangtai Jiang'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.6, 39.6], 'player': {'id': 20046, 'name': 'Phil Jagielka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.3, 28.0], 'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 28.1], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 30.1], 'player': {'id': 3607, 'name': 'James McCarthy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.3, 28.2], 'player': {'id': 3683, 'name': 'Tom Cleverley'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.1, 35.4], 'player': {'id': 13042, 'name': 'Tim Howard'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.6, 41.8], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.2, 24.0], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.7, 25.3], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",a9ec09f3-fbfe-4a63-ba6a-a70a94b2fffd,True,Goal,0.013251478,Normal,Open Play,,,,Manchester City,36,00:14:21.807,Shot,
,,,,,,,,,,,,,,,,,0.159024,,,,,,,,,,,1a013004-6066-4d55-aad2-0e37e619d559,2326,,"[109.7, 46.3]",3754233,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arouna Koné,26696.0,Left Wing,137,Everton,29,"['ade56e5e-5377-412e-927f-b262b6ece8a2', 'f9308f71-0ec6-463c-b030-0d9598321684']",54,,Left Foot,"[110.6, 45.7]",,"[{'location': [111.0, 39.9], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.1, 32.3], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.4, 34.5], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.6, 41.1], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.1, 45.4], 'player': {'id': 3101, 'name': 'Vincent Kompany'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 58.8], 'player': {'id': 4589, 'name': 'Séamus Coleman'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.1, 40.9], 'player': {'id': 3289, 'name': 'Romelu Lukaku Menama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.5, 44.3], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 44.8], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.4, 55.7], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.5, 62.8], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",0b291ad9-af91-450c-8dc9-eba9014bb038,,Blocked,0.06792846,Normal,Open Play,,,,Everton,29,00:16:54.994,Shot,
,,,,,,,,,,,,,,,,,0.718378,,,,,,,,,,,47e2d1fd-7e73-4f89-8e80-417358da70d8,2358,,"[113.7, 47.7]",3754233,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Wing,138,Manchester City,36,['943c508e-8097-4884-8d41-90b0a9c569cf'],17,,Right Foot,"[116.5, 43.7, 1.3]",,"[{'location': [108.6, 38.1], 'player': {'id': 3289, 'name': 'Romelu Lukaku Menama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.3, 53.2], 'player': {'id': 42946, 'name': 'Guangtai Jiang'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.1, 44.6], 'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.1, 39.6], 'player': {'id': 4589, 'name': 'Séamus Coleman'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.7, 40.0], 'player': {'id': 3607, 'name': 'James McCarthy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.8, 43.8], 'player': {'id': 13042, 'name': 'Tim Howard'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 44.6], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Saved,0.2892664,Normal,Open Play,,,,Manchester City,36,00:17:17.373,Shot,
,,,,,,,,,,,,,,,,,0.104028,,,,,,,,,,,76249bb3-9838-44be-8f4d-249a06b9e14b,2479,,"[105.6, 22.5]",3754233,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,143,Everton,29,"['9bcd774e-766b-45f4-b8dc-b3dc9e54c63a', 'b8dc1675-2475-4835-b54d-7e0ea2a531a1']",37,,Right Foot,"[106.3, 23.4]",,"[{'location': [110.2, 35.7], 'player': {'id': 9528, 'name': 'Steven Naismith'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.9, 41.4], 'player': {'id': 3289, 'name': 'Romelu Lukaku Menama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.8, 37.1], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.1, 31.9], 'player': {'id': 3607, 'name': 'James McCarthy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [86.4, 51.0], 'player': {'id': 3683, 'name': 'Tom Cleverley'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.9, 20.0], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.2, 57.1], 'player': {'id': 4589, 'name': 'Séamus Coleman'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.8, 45.6], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.4, 37.9], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.2, 52.0], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.2, 29.4], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.4, 32.5], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.8, 26.9], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.9, 23.7], 'player': {'id': 3101, 'name': 'Vincent Kompany'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",ff03b06c-2e77-4f4d-a42f-328491de1316,,Blocked,0.017321955,Normal,Open Play,,,,Everton,29,00:20:37.603,Shot,
,,,,,,,,,,,,,,,,,0.252215,,,,,,,,,,,7ca95592-8698-41c9-9032-1e548023f4be,2500,,"[100.9, 37.2]",3754233,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Steven Naismith,9528.0,Left Wing,144,Everton,29,"['e0061454-40e4-4e6c-be7c-3edcae8c9687', 'ef6d45de-3aca-4d7f-9e09-8355ded6f773']",12,,Right Foot,"[102.1, 37.4]",,"[{'location': [103.2, 40.5], 'player': {'id': 3289, 'name': 'Romelu Lukaku Menama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.4, 48.3], 'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.5, 38.3], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.0, 45.7], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [84.2, 52.1], 'player': {'id': 4589, 'name': 'Séamus Coleman'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.4, 36.3], 'player': {'id': 20046, 'name': 'Phil Jagielka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [99.3, 31.3], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.5, 45.9], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.5, 34.1], 'player': {'id': 3101, 'name': 'Vincent Kompany'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.1, 53.4], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.0, 37.7], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.7, 44.8], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 41.9], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 35.4], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",9cc989a5-9176-4619-a81c-b686eed9e0c8,,Blocked,0.056426886,Normal,Open Play,,,,Everton,29,00:21:12.187,Shot,
