50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.307198,,,,,,,,,,,,,f130cc04-017d-4915-8df7-10ee9d3bf26a,1185,,"[109.9, 42.5]",3829513,34,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,82,Nantes,144,['a41f61e4-7a7e-4947-920c-67084a4fcdfa'],47,,Head,"[120.0, 45.8, 2.1]",,"[{'location': [111.0, 35.7], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.1, 34.2], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 51.5], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 44.3], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.4, 48.5], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.5, 37.0], 'player': {'id': 7726, 'name': 'Jeff Louis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.1, 40.6], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.4, 45.1], 'player': {'id': 4474, 'name': 'Emmanuel Imorou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 36.0], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.7, 41.3], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.3, 36.6], 'player': {'id': 401477, 'name': 'Johan Audel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [105.6, 45.6], 'player': {'id': 3319, 'name': 'Yacine Bammou'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.4, 47.9], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.3, 52.6], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",ca74ccb4-6de1-429b-a118-7a0e8cade015,,Off T,0.12725879,Normal,Open Play,,,,Nantes,144,00:34:47.800,Shot,
,,,,,,,,,,,,,,,,,0.517308,,,,,,,,,,,,,3e00b44a-45c5-4031-a23f-01379d840895,1719,,"[106.3, 40.7]",3829513,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andy Delort,3038.0,Center Forward,111,Caen,140,['f9ab93e0-023e-4aac-82fb-d66a7e616c48'],10,,Right Foot,"[114.3, 42.0, 0.8]",True,"[{'location': [114.4, 41.4], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 50.6], 'player': {'id': 401477, 'name': 'Johan Audel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.3, 43.7], 'player': {'id': 10936, 'name': 'Lorik Agim Cana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 48.1], 'player': {'id': 4249, 'name': 'Wilfried Moimbé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.6, 38.5], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.7, 43.2], 'player': {'id': 3365, 'name': 'Valentin Rongier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.2, 24.0], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.0, 30.1], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.3, 66.0], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.6, 47.3], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.1, 31.3], 'player': {'id': 7726, 'name': 'Jeff Louis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [92.1, 46.8], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.3, 19.8], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",22c0ed4c-9f88-4ce6-a5e2-5bc92735820e,,Saved,0.2603472,Volley,Open Play,,,,Caen,140,00:02:10.859,Shot,
,,,,,,,,,,,,,,,,,0.164471,,,,,,,,,,,,,011ecf65-e026-4e4f-9c57-57d8132b1c86,1858,,"[114.9, 43.1]",3829513,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jeff Louis,7726.0,Center Attacking Midfield,120,Caen,140,['c60fe0e0-b5d2-409d-af9b-37807e7bbe16'],20,,Head,"[116.7, 42.8, 0.5]",,"[{'location': [118.8, 62.4], 'player': {'id': 4249, 'name': 'Wilfried Moimbé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.5, 49.1], 'player': {'id': 10936, 'name': 'Lorik Agim Cana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.3, 61.0], 'player': {'id': 401477, 'name': 'Johan Audel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.4, 54.6], 'player': {'id': 3365, 'name': 'Valentin Rongier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.1, 44.3], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 38.6], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 37.1], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 42.5], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.7, 51.2], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.5, 37.5], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",5fd65ccf-0c1b-4a2a-ab24-effd2d5fe116,,Saved,0.320767,Normal,Open Play,,,,Caen,140,00:05:20.045,Shot,
,,,,,,,,,,,,,,,,,2.678022,,,,,,,,,,,,,c2c1cfe9-fb07-450a-82e2-a7ae7b79cd1d,1862,,"[109.3, 33.3]",3829513,50,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ronny Rodelin,2955.0,Right Wing,121,Caen,140,['384958a3-af29-468d-ba11-6ece711536e5'],49,,Head,"[120.0, 22.2, 0.9]",,"[{'location': [111.9, 45.7], 'player': {'id': 401477, 'name': 'Johan Audel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.9, 47.9], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.2, 43.9], 'player': {'id': 3319, 'name': 'Yacine Bammou'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.0, 40.0], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.9, 40.2], 'player': {'id': 10936, 'name': 'Lorik Agim Cana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 33.5], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.5, 34.9], 'player': {'id': 4249, 'name': 'Wilfried Moimbé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.9, 46.8], 'player': {'id': 3365, 'name': 'Valentin Rongier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 36.2], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 33.1], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.6, 38.2], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.9, 41.2], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.1, 46.8], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.2, 41.7], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.5, 36.0], 'player': {'id': 7726, 'name': 'Jeff Louis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.9, 45.9], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.8, 37.8], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",027711ad-59ab-4eb5-84a3-bf4b7f053785,,Off T,0.028515678,Normal,Open Play,,,,Caen,140,00:05:49.210,Shot,
,,,,,,,,,,,,,,,,,1.401318,,,,,,,,,,,,,d8143a76-e496-4d59-ab4a-eb7a6199e165,2101,,"[104.9, 30.6]",3829513,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Bessat,2992.0,Left Wing,135,Caen,140,['0c834408-9f17-42a7-aec2-320c7fed293e'],22,,Left Foot,"[114.8, 43.9]",True,"[{'location': [96.3, 52.0], 'player': {'id': 401477, 'name': 'Johan Audel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.8, 39.6], 'player': {'id': 4249, 'name': 'Wilfried Moimbé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.8, 33.4], 'player': {'id': 10936, 'name': 'Lorik Agim Cana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.8, 36.7], 'player': {'id': 3365, 'name': 'Valentin Rongier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 21.0], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.8, 12.3], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.0, 24.5], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.2, 38.0], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 16.2], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.4, 55.0], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.6, 36.3], 'player': {'id': 7726, 'name': 'Jeff Louis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",dec4bbed-9bbf-40ca-b465-b52e736099bf,,Wayward,0.04544635,Backheel,Open Play,,,,Caen,140,00:12:22.573,Shot,
,,,,,,,,,,,,,,,,,0.622082,,,,,,,,,,,,,06079bb4-ac14-4498-856f-90b8adabbafd,2234,,"[115.3, 37.5]",3829513,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Thomasson,3375.0,Right Midfield,140,Nantes,144,['146d1ac8-1509-45c8-a9e0-cc1729b19057'],14,,Right Foot,"[120.0, 36.9, 2.1]",True,"[{'location': [119.1, 38.0], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.3, 29.3], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.9, 42.8], 'player': {'id': 4474, 'name': 'Emmanuel Imorou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.7, 39.5], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.2, 36.5], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.2, 38.2], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",eb853be4-74c6-4c1b-af15-eb758e064c5c,,Goal,0.3672967,Volley,Open Play,,,,Nantes,144,00:15:14.089,Shot,
,,,,,,,,,,,,,,,,,0.289526,,,,,,,,,,,,,652cb0fb-b895-435c-b6c1-1804099bb24f,2291,,"[104.2, 31.0]",3829513,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andy Delort,3038.0,Center Forward,143,Caen,140,"['1e686079-ef43-4b84-b7ba-dad87555f151', 'aa091fab-5697-470e-8e9d-07ce06d8cb08']",39,,Right Foot,"[108.2, 33.6]",True,"[{'location': [106.8, 51.4], 'player': {'id': 401477, 'name': 'Johan Audel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.9, 45.3], 'player': {'id': 4249, 'name': 'Wilfried Moimbé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.6, 38.4], 'player': {'id': 10936, 'name': 'Lorik Agim Cana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 34.1], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 34.2], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 30.5], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.1, 24.7], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [116.8, 37.2], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.4, 40.7], 'player': {'id': 7726, 'name': 'Jeff Louis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [93.8, 57.1], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.2, 24.3], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.8, 31.4], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",a69e2848-d247-4652-8061-5f1264045d10,,Blocked,0.04755973,Volley,Open Play,,,,Caen,140,00:17:39.417,Shot,
,,,,,,,,,,,,,,,,,0.329936,,,,,,,,,,,,,d80d1b3f-760d-4934-b368-68e48bfaa659,2343,,"[93.3, 32.5]",3829513,67,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andy Delort,3038.0,Center Forward,145,Caen,140,"['137ad86f-388d-435b-a005-3521f63296d4', '950df138-427e-40c0-b7a7-b7007e10ed39']",27,,Right Foot,"[103.1, 34.6]",,"[{'location': [103.5, 32.8], 'player': {'id': 10936, 'name': 'Lorik Agim Cana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 33.6], 'player': {'id': 3319, 'name': 'Yacine Bammou'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.6, 34.3], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 35.0], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [103.8, 36.5], 'player': {'id': 401477, 'name': 'Johan Audel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.9, 45.8], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.6, 44.4], 'player': {'id': 4249, 'name': 'Wilfried Moimbé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.4, 41.8], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 39.9], 'player': {'id': 2943, 'name': 'Lucas Deaux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 30.3], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 40.2], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 20.0], 'player': {'id': 4474, 'name': 'Emmanuel Imorou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.3, 46.7], 'player': {'id': 7726, 'name': 'Jeff Louis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.6, 45.0], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.4, 42.5], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.2, 41.0], 'player': {'id': 4539, 'name': 'Michaël Jordan Nkololo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.4, 29.1], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.9, 35.2], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.05556928,Normal,Free Kick,,,,Caen,140,00:22:27.627,Shot,
,,,,,,,,,,,,,,,,,1.110496,,,,,,,,,,,,,5058e2bf-3151-4341-9b69-a6bf66da519c,2480,,"[95.4, 45.8]",3829513,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yacine Bammou,3319.0,Center Attacking Midfield,152,Nantes,144,['2e1f8ba5-4398-4158-889f-94246cf1a07c'],53,,Right Foot,"[120.0, 46.4, 1.3]",True,"[{'location': [118.2, 40.8], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.7, 61.0], 'player': {'id': 4474, 'name': 'Emmanuel Imorou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.6, 48.2], 'player': {'id': 4539, 'name': 'Michaël Jordan Nkololo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.4, 54.7], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 52.8], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 40.3], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 45.4], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 40.7], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.1, 44.0], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.3, 36.4], 'player': {'id': 401477, 'name': 'Johan Audel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [95.4, 53.0], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [93.0, 35.2], 'player': {'id': 2943, 'name': 'Lucas Deaux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Off T,0.029668216,Volley,Open Play,,,,Nantes,144,00:24:53.371,Shot,
,,,,,,,,,,,,,,,,,1.022374,,,,,,,,,,,,,be9851f9-a36e-4b5d-9125-3ec9acb9f098,2510,,"[92.4, 55.9]",3829513,70,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronny Rodelin,2955.0,Right Wing,153,Caen,140,"['1f8c4c07-3d65-4b93-b423-d4bab0d7588d', 'e8900bb1-7964-4af7-8d5b-43555a05dd8a']",36,,Left Foot,"[120.0, 45.1, 0.2]",,"[{'location': [99.7, 55.6], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.1, 40.6], 'player': {'id': 4539, 'name': 'Michaël Jordan Nkololo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.6, 44.1], 'player': {'id': 7726, 'name': 'Jeff Louis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.8, 42.4], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 56.7], 'player': {'id': 4249, 'name': 'Wilfried Moimbé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.9, 50.3], 'player': {'id': 10936, 'name': 'Lorik Agim Cana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.5, 57.1], 'player': {'id': 2943, 'name': 'Lucas Deaux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.2, 51.9], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 44.4], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.1, 39.5], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [81.8, 62.0], 'player': {'id': 401477, 'name': 'Johan Audel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [88.4, 36.2], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [76.2, 58.2], 'player': {'id': 3319, 'name': 'Yacine Bammou'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",f5b5d31f-68e2-497f-b9ca-a0d08af81b33,,Off T,0.009743937,Normal,Open Play,,,,Caen,140,00:25:36.289,Shot,True
