ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.15747,,,,,,,,,,,,,,0013573e-f96f-4cc1-84e9-ce904affb729,51,,"[112.7, 40.9]",3900503,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marko Baša,40523.0,Center Back,5,Lille,143,"['00e928ca-6f4f-41cb-9d87-b0cefccbaf0d', 'a5a0ea24-0166-4dde-8023-b9e6bd73a814']",1,,Right Foot,"[114.2, 41.0]",True,"[{'location': [113.0, 51.1], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.6, 38.3], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.3, 36.2], 'player': {'id': 31711, 'name': 'Abdoulaye Sadio Diallo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.4, 43.9], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.7, 42.6], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.4, 51.3], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 32.5], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.6, 52.8], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.8, 41.1], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.9, 43.2], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.9, 39.7], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.8, 43.0], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.1, 31.3], 'player': {'id': 23203, 'name': 'Stopilla Sunzu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.8, 37.0], 'player': {'id': 3677, 'name': 'Bakary Adama Soumaoro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.1, 51.7], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [93.7, 46.2], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",99239787-6cc8-4356-80e9-86c39204f6ee,,Blocked,0.120617755,Overhead Kick,Open Play,,,,Lille,143,00:02:01.420,Shot,
,,,,,,,,,,,,,,,,,0.046399,,,,,,,,,,,,,,e1a5a3eb-cca3-49cb-8cd3-652a2fb4d0cd,500,,"[110.1, 48.9]",3900503,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Florian Raspentino,16271.0,Center Forward,25,Bastia,2736,"['4ebe4dc3-e6d5-484b-8d14-21b3a866daf3', '99278d1c-f290-49e1-9ccf-aabfdb96c697', 'ad7f1f3f-8278-4237-b118-e1a6d864367d']",34,,Right Foot,"[111.4, 48.1]",,"[{'location': [98.9, 52.1], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.7, 46.6], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [94.2, 31.9], 'player': {'id': 23835, 'name': 'Yaw Yeboah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.9, 47.5], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 46.1], 'player': {'id': 23203, 'name': 'Stopilla Sunzu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 38.3], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.8, 42.6], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 33.6], 'player': {'id': 3677, 'name': 'Bakary Adama Soumaoro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.3, 38.5], 'player': {'id': 40523, 'name': 'Marko Baša'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.2, 42.4], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.7, 38.5], 'player': {'id': 31711, 'name': 'Abdoulaye Sadio Diallo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.7, 29.5], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 35.6], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [92.9, 32.5], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.07929808,Half Volley,Open Play,,,,Bastia,2736,00:13:34.125,Shot,True
,,,,,,,,,,,,,,,,,1.01895,,,,,,,,,,,,,,f9438946-d1c7-4f36-9f84-1cb7d7e56cf8,603,,"[96.1, 36.2]",3900503,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Wing,32,Lille,143,['2d8be262-a42d-4249-ae5d-9d5ab1616cca'],34,,Left Foot,"[120.0, 35.9, 0.2]",,"[{'location': [99.0, 53.7], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.5, 47.4], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 37.1], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.9, 37.9], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.9, 34.6], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.7, 45.0], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.8, 38.6], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.0, 23.0], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [100.8, 45.8], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.6, 48.3], 'player': {'id': 23835, 'name': 'Yaw Yeboah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",d722871e-6c2e-44f5-9153-dc20794f7bc9,,Post,0.043226264,Normal,Open Play,,,,Lille,143,00:16:34.868,Shot,
,,,,,,,,,,,,,,,,,0.491348,,,,,,,,,,,,,,43a69795-98da-448a-ac12-8e1617465520,1150,,"[100.7, 37.6]",3900503,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Right Defensive Midfield,63,Lille,143,"['3dae7d7d-fe91-4e1a-834c-bdd29d6a09d6', '56c6f99d-80c8-475e-aecc-0e5b90b198b3', 'f4a02acb-15c3-4d4a-8710-f97ffbac575b']",26,,Left Foot,"[108.4, 39.3]",True,"[{'location': [106.2, 35.5], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.7, 36.6], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [92.3, 56.5], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.0, 56.8], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 48.7], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.3, 43.2], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.8, 37.3], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.4, 42.8], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.6, 44.4], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.9, 40.2], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 59.2], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [92.9, 66.4], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.7, 39.9], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.2, 47.8], 'player': {'id': 23835, 'name': 'Yaw Yeboah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.8, 42.2], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",,,Blocked,0.06712266,Half Volley,Open Play,,,,Lille,143,00:30:26.600,Shot,True
,,,,,,,,,,,,,,,,,0.458274,,,,,,,,,,,,,,f08365bc-d365-451c-ad3c-db1f3d9e6968,1292,,"[116.4, 41.3]",3900503,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éric Bauthéac,40486.0,Left Wing Back,69,Lille,143,['73ecb502-94b1-42e8-8c74-4623c49fd1b2'],26,,Head,"[120.0, 37.4, 4.0]",,"[{'location': [98.6, 54.7], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.6, 38.5], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.8, 54.9], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.9, 44.4], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 47.3], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 40.0], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.0, 49.4], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.5, 48.3], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.2, 43.2], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.3, 50.0], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.1, 46.9], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.3, 61.7], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [104.7, 48.8], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.8, 44.7], 'player': {'id': 23835, 'name': 'Yaw Yeboah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,True,Off T,0.67053914,Normal,Open Play,,,,Lille,143,00:33:26.590,Shot,
,,,,,,,,,,,,,,,,,0.10171,,,,,,,,,,,,,,9d6ef0e4-e8c2-4ebd-abdd-3ce14931ad5f,1412,,"[87.1, 24.4]",3900503,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,76,Bastia,2736,"['48a19479-425b-4ba8-a344-5a0b2293e0f6', 'ddac43fb-9957-4371-a490-bb4f79ae3bfe']",46,,Right Foot,"[89.8, 25.7]",,"[{'location': [118.1, 39.6], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [74.6, 24.1], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [82.6, 40.7], 'player': {'id': 23835, 'name': 'Yaw Yeboah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.7, 47.0], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [90.2, 26.1], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.6, 33.1], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 38.7], 'player': {'id': 23203, 'name': 'Stopilla Sunzu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.7, 20.3], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.6, 30.8], 'player': {'id': 40523, 'name': 'Marko Baša'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.5, 22.0], 'player': {'id': 3677, 'name': 'Bakary Adama Soumaoro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [75.0, 58.8], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [69.6, 29.0], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [92.7, 9.4], 'player': {'id': 31711, 'name': 'Abdoulaye Sadio Diallo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [90.5, 20.4], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.4, 37.8], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.1, 31.0], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.4, 28.8], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",bd11c84a-c00b-4a66-a2b9-7f0183ad5948,,Blocked,0.0055451216,Normal,Open Play,,,,Bastia,2736,00:38:46.031,Shot,
,,,,,,,,,,,,,,,,,0.646289,,,,,,,,,,,,,,b8d6feb4-2da2-4b0a-8bf4-2d77f2106c5f,1704,,"[112.9, 37.8]",3900503,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bakary Adama Soumaoro,3677.0,Right Center Back,95,Lille,143,"['5a54e4f0-e570-438d-96e9-2596f0e1fafe', 'bfc7aca3-3f8f-4348-aa3c-156b3b36e1f2']",3,True,Head,"[120.0, 38.2, 4.9]",,"[{'location': [109.9, 45.5], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.7, 43.2], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.6, 42.4], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.9, 37.2], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.4, 31.9], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.2, 39.7], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.7, 30.7], 'player': {'id': 23203, 'name': 'Stopilla Sunzu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.1, 44.2], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.3, 35.9], 'player': {'id': 40523, 'name': 'Marko Baša'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}]",9e26bcf5-07e2-4a8c-80c6-1e9c66f6df3e,,Off T,0.16815291,Normal,Open Play,,,,Lille,143,00:01:03.601,Shot,True
,,,,,,,,,,,,,,,,,1.271854,,,,,,,,,,,,,,5f73da84-ab1d-44ba-a3e3-060ae5d8cef0,1783,,"[107.1, 25.9]",3900503,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éric Bauthéac,40486.0,Left Wing Back,102,Lille,143,"['faad1305-b912-4fcd-99e5-f64a4118b6ef', 'fe4bbee3-974d-4b03-ba2b-663b08695269']",51,True,Head,"[118.1, 36.2, 1.0]",,"[{'location': [88.3, 40.2], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.9, 55.8], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.4, 29.9], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 40.9], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [90.8, 22.7], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.3, 34.7], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 25.2], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.5, 38.4], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.6, 43.5], 'player': {'id': 23835, 'name': 'Yaw Yeboah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.0, 28.1], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.2, 36.5], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",5202d6af-14a6-4135-9611-c6a22d719a84,,Saved,0.02158265,Normal,Open Play,,,,Lille,143,00:03:51.177,Shot,True
,,,,,,,,,,,,,,,,,1.174935,,,,,,,,,,,,,,cdc13ca2-cea6-4934-9e8e-db6717f07246,1860,,"[89.3, 43.2]",3900503,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,107,Bastia,2736,['615559f7-ce3b-4a41-b40a-e8f246677fc2'],39,,Right Foot,"[120.0, 38.2, 4.0]",,"[{'location': [85.7, 35.5], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [84.3, 37.8], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.4, 21.9], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [97.1, 30.3], 'player': {'id': 3677, 'name': 'Bakary Adama Soumaoro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.4, 44.5], 'player': {'id': 23203, 'name': 'Stopilla Sunzu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.4, 41.1], 'player': {'id': 40523, 'name': 'Marko Baša'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [78.0, 60.6], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [77.5, 62.8], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.5, 60.2], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [116.7, 40.2], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.3, 26.2], 'player': {'id': 401541, 'name': 'Evaeverson Lemos da Silva Brandão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.5, 35.8], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.0, 64.3], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",4d026af2-af2a-41b1-aa32-998359bb0cf3,,Off T,0.02505503,Normal,Open Play,,,,Bastia,2736,00:05:39.259,Shot,
,,,,,,,,,,,,,,,,,1.077944,,,,,,,,,,,,,,ceb3aa16-2598-4f06-9104-f3a8684d38c2,1981,,"[97.2, 20.8]",3900503,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Evaeverson Lemos da Silva Brandão,401541.0,Left Center Forward,114,Bastia,2736,['ccc5ee68-2a41-45ca-afd0-a6471958d496'],57,,Left Foot,"[120.0, 35.7, 6.4]",,"[{'location': [101.4, 44.9], 'player': {'id': 23203, 'name': 'Stopilla Sunzu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.6, 29.6], 'player': {'id': 23835, 'name': 'Yaw Yeboah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.4, 38.4], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.5, 57.8], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.0, 38.9], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.6, 32.2], 'player': {'id': 40523, 'name': 'Marko Baša'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.8, 23.8], 'player': {'id': 3677, 'name': 'Bakary Adama Soumaoro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.7, 32.1], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [88.5, 43.7], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",931b8252-2929-4992-a00b-189f5dcdec77,,Off T,0.009785636,Normal,Open Play,,,,Bastia,2736,00:08:57.361,Shot,
