50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.655922,,,,,,,,,,,,,,,d708d5da-5253-4a57-bb98-310d15104101,92,,"[95.8, 49.0]",3890387,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raffael Caetano de Araújo,8810.0,Right Center Forward,6,Bayern Munich,169,['5b8ee5e1-03b1-4e55-87aa-831a32e9a335'],24,,Right Foot,,"[116.7, 40.9, 0.8]",,"[{'location': [117.4, 40.8], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.4, 55.7], 'player': {'id': 8209, 'name': 'Márcio Rafael Ferreira de Souza'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.2, 51.1], 'player': {'id': 5244, 'name': 'Medhi Amine El Mouttaqi Benatia'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.9, 44.9], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.7, 49.2], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [88.5, 30.3], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.1, 37.1], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [80.6, 31.8], 'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [79.3, 51.6], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.9, 53.6], 'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Saved,,,0.049899254,Normal,Open Play,,,,Borussia Mönchengladbach,185,00:01:24.347,Shot,
,,,,,,,,,,,,,,,,,0.723816,,,,,,,,,,,,,,,480255f4-38d0-4c31-97b1-6a7dee81a78b,385,,"[113.6, 39.7]",3890387,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Martínez Aginaga,9399.0,Left Center Midfield,23,Bayern Munich,169,"['4d4fc587-27c5-4e0e-8453-7f75dc4af9b6', 'f33c8a44-dca5-40f5-ae0c-7cec07d03da4']",45,True,Head,,"[120.0, 43.2, 3.5]",,"[{'location': [108.5, 10.7], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.4, 19.8], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [119.0, 39.4], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.8, 33.8], 'player': {'id': 8810, 'name': 'Raffael Caetano de Araújo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [114.2, 40.0], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.9, 44.4], 'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.7, 43.7], 'player': {'id': 8395, 'name': 'Håvard Nordtveit'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 37.2], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.8, 35.5], 'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [114.0, 34.8], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.1, 42.3], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.7, 23.7], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.0, 20.3], 'player': {'id': 8545, 'name': 'Julian Korb'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.5, 51.2], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [95.5, 32.9], 'player': {'id': 8209, 'name': 'Márcio Rafael Ferreira de Souza'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [114.3, 43.0], 'player': {'id': 5244, 'name': 'Medhi Amine El Mouttaqi Benatia'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.3, 43.7], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.7, 31.5], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",95dac444-9a0b-442d-9546-0e8ac5afd5db,,Off T,,,0.12987792,Normal,Open Play,,,,Bayern Munich,169,00:09:45.374,Shot,True
,,,,,,,,,,,,,,,,,0.999938,,,,,,,,,,,,,,,a4e7a196-e0fe-4955-9806-8a060ffc7517,551,,"[94.6, 34.6]",3890387,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,31,Bayern Munich,169,['8752b12c-c744-4900-95f6-e9bd50cb5a09'],5,,Right Foot,,"[120.0, 26.9, 0.5]",True,"[{'location': [114.7, 17.3], 'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.1, 16.5], 'player': {'id': 8209, 'name': 'Márcio Rafael Ferreira de Souza'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.3, 50.1], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.1, 30.9], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.2, 36.3], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.1, 35.4], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.0, 39.5], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.0, 21.9], 'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [103.6, 39.4], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 41.7], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.9, 32.9], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.2, 40.0], 'player': {'id': 8395, 'name': 'Håvard Nordtveit'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 36.1], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 19.6], 'player': {'id': 8545, 'name': 'Julian Korb'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [111.5, 27.3], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [90.8, 51.6], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Off T,,,0.02128926,Volley,Open Play,,,,Bayern Munich,169,00:14:05.979,Shot,
,,,,,,,,,,,,,,,,,0.141936,,,,,,,,,,,,,,,436cef81-e48e-4ebc-828b-a938f72e7908,611,,"[94.9, 37.3]",3890387,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Márcio Rafael Ferreira de Souza,8209.0,Left Back,34,Bayern Munich,169,"['1412dc10-cbf3-4675-ac51-6c744ec34cc9', '95639b6b-2695-44fc-bd2c-8e18227a896b']",17,,Right Foot,,"[98.8, 37.8]",,"[{'location': [118.3, 40.2], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.2, 49.9], 'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [95.9, 42.5], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.4, 48.6], 'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.4, 43.0], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.3, 49.1], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.1, 41.3], 'player': {'id': 8395, 'name': 'Håvard Nordtveit'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.8, 38.3], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.3, 34.8], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 30.3], 'player': {'id': 8545, 'name': 'Julian Korb'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [97.3, 44.6], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.9, 48.2], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.4, 50.7], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.5, 31.6], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.6, 34.9], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.8, 19.4], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",dfe1e3f0-2dda-4716-bad9-57b12bb044f8,,Blocked,,,0.039134752,Normal,Open Play,,,,Bayern Munich,169,00:15:17.733,Shot,
,,,,,,,,,,,,,,,,,0.560104,,,,,,,,,,,,,,,9f32d90b-f4d3-4c43-928d-1fdcdc7b18e7,701,,"[109.3, 42.9]",3890387,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Lewandowski,5668.0,Center Forward,37,Bayern Munich,169,"['99c9b6ff-5b54-4a60-8eac-31bf88815a78', '9b1c7d23-4f50-4d45-8652-5c765d521889']",31,,Right Foot,,"[116.2, 41.7, 0.9]",True,"[{'location': [91.4, 50.2], 'player': {'id': 8810, 'name': 'Raffael Caetano de Araújo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [97.6, 46.8], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 50.5], 'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.3, 49.9], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.0, 46.6], 'player': {'id': 8395, 'name': 'Håvard Nordtveit'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 46.1], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.4, 43.0], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.0, 42.2], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 33.2], 'player': {'id': 8545, 'name': 'Julian Korb'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [116.7, 41.6], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.1, 32.9], 'player': {'id': 8209, 'name': 'Márcio Rafael Ferreira de Souza'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.5, 48.7], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.3, 57.4], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.7, 43.0], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.2, 33.6], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.1, 16.6], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",70a69cdf-d3eb-4339-af5a-8c85bb5c4c56,,Saved,,,0.11868243,Half Volley,Open Play,,,,Bayern Munich,169,00:17:31.806,Shot,True
,,,,,,,,,,,,,,,,,0.391221,,,,,,,,,,,,,,,80e97811-fdbc-42d5-be4d-aead20d2ea78,750,,"[106.9, 49.0]",3890387,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Müller,5562.0,Right Wing,40,Bayern Munich,169,['da1cb153-9c11-449b-82cd-94b348922973'],19,,Right Foot,,"[115.7, 43.7, 0.9]",,"[{'location': [96.5, 53.9], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [94.4, 43.3], 'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.0, 17.8], 'player': {'id': 8545, 'name': 'Julian Korb'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.8, 46.8], 'player': {'id': 8395, 'name': 'Håvard Nordtveit'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 44.2], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 40.4], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.1, 31.8], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.3, 22.0], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.1, 43.5], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.6, 35.1], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.5, 44.4], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.6, 23.1], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.1, 33.6], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",a12c5c5d-9290-4fe0-87d7-182e4328fc6e,,Saved,,,0.10799206,Normal,Open Play,,,,Bayern Munich,169,00:18:19.825,Shot,
,,,,,,,,,,,,,,,,,0.209123,,,,,,,,,,,,,,,647ef064-01b9-44e5-adcc-8197ee3b1558,773,,"[109.3, 24.6]",3890387,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kingsley Coman,8217.0,Left Wing,41,Bayern Munich,169,"['555feb5b-9f0a-42f0-a404-71bce522aec4', 'c83042db-f493-481b-992e-b39a350b7af4']",33,,Right Foot,,"[112.6, 29.9]",True,"[{'location': [99.0, 43.6], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 50.3], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.0, 44.7], 'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.6, 37.7], 'player': {'id': 8395, 'name': 'Håvard Nordtveit'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.1, 39.4], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.2, 28.7], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.1, 33.5], 'player': {'id': 8545, 'name': 'Julian Korb'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.0, 30.3], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.3, 33.1], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.5, 48.1], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.6, 34.4], 'player': {'id': 5244, 'name': 'Medhi Amine El Mouttaqi Benatia'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.6, 40.3], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.3, 36.4], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.5, 33.1], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Blocked,,,0.039389305,Half Volley,Open Play,,,,Bayern Munich,169,00:19:33.583,Shot,
,,,,,,,,,,,,,,,,,0.568136,,,,,,,,,,,,,,,1f26cd42-ed66-4fa4-a4db-bf77504b448b,971,,"[112.9, 43.4]",3890387,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,47,Bayern Munich,169,"['2ebdd9af-33ed-461a-9a2d-6b9c00d792cd', 'a2a48761-b4e7-4d4f-ac2d-bd8c46f0fdc9']",31,True,Head,,"[117.6, 41.3, 1.3]",,"[{'location': [111.8, 43.6], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.5, 37.7], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.6, 45.9], 'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.6, 43.9], 'player': {'id': 8395, 'name': 'Håvard Nordtveit'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.3, 42.8], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 37.5], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 38.3], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.2, 36.4], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.4, 39.1], 'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.0, 41.7], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.3, 31.6], 'player': {'id': 8545, 'name': 'Julian Korb'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [96.7, 20.6], 'player': {'id': 8810, 'name': 'Raffael Caetano de Araújo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.1, 41.2], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.8, 45.5], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [94.9, 37.1], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.5, 50.2], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.4, 37.5], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.0, 31.0], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",b790a51b-fa1a-4a7b-aa02-e71460de1123,,Saved,,,0.08376117,Normal,Open Play,,,,Bayern Munich,169,00:23:31.722,Shot,True
,,,,,,,,,,,,,,,,,0.37542,,,,,,,,,,,,,,,d77d812d-9ade-4da0-b963-eced9c8ecfc2,1025,,"[106.8, 41.7]",3890387,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Lewandowski,5668.0,Center Forward,53,Bayern Munich,169,['49e43073-4ac2-4671-99c8-e9b635b90683'],40,,Head,,"[109.4, 32.7]",,"[{'location': [98.9, 60.0], 'player': {'id': 8395, 'name': 'Håvard Nordtveit'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.2, 43.6], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.9, 47.2], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.1, 45.0], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 40.6], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 32.4], 'player': {'id': 8545, 'name': 'Julian Korb'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.5, 41.2], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 49.1], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.5, 41.8], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.8, 32.4], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",7fe59b97-694b-4db9-8f0d-3c52bebc2e6f,,Wayward,,,0.04466282,Normal,Open Play,,,,Bayern Munich,169,00:24:40.497,Shot,
