ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.107572,,,,,,,,,,,,,,35a39a2a-2dbc-47c2-b901-2395d93fbf58,235,,,"[94.9, 50.4]",3754270,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Center Attacking Midfield,8,Stoke City,30,"['6a56c9d1-ea5a-4bc9-a369-3e3f64fd285f', '7437e663-7b7d-486d-aa5e-6cc5185fa5e6']",45,,Left Foot,,"[98.8, 48.9]",,"[{'location': [107.2, 36.1], 'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.0, 63.4], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.8, 60.5], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.8, 28.7], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.3, 60.5], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.3, 54.7], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.9, 57.6], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 40.6], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.6, 34.6], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.3, 47.5], 'player': {'id': 4831, 'name': 'Nacer Chadli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.2, 31.3], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.5, 46.3], 'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 37.4], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 48.9], 'player': {'id': 40127, 'name': 'Ryan Mason'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",27085b23-9c8b-454c-b075-f8a9e4892442,,,Blocked,0.024618234,Normal,Open Play,,,,Stoke City,30,00:04:45.901,Shot,
,,,,,,,,,,,,,,,,0.562351,,,,,,,,,,,,,,a3aa1604-de22-42a7-b9b0-53e8dda96437,277,,,"[105.5, 26.5]",3754270,5,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Dannemann Eriksen,3043.0,Left Wing,9,Tottenham Hotspur,38,['2cf7d3b3-9a4a-4c8a-9bfd-78a44461eef1'],53,,Left Foot,,"[118.4, 36.3, 0.0]",,"[{'location': [117.3, 37.3], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 41.9], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.7, 34.5], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.8, 37.1], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.3, 37.4], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.7, 44.5], 'player': {'id': 4831, 'name': 'Nacer Chadli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.8, 20.3], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.6, 25.2], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 28.0], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,,Saved,0.07886565,Normal,Open Play,,,,Tottenham Hotspur,38,00:05:53.521,Shot,
,,,,,,,,,,,,,,,,0.872953,,,,,,,,,,,,,,e8d65edf-9a4f-4695-bbd8-6fa4ae703e1a,313,,,"[97.9, 48.1]",3754270,8,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Dannemann Eriksen,3043.0,Left Wing,12,Tottenham Hotspur,38,['c633b84b-f22e-4a9c-bc18-b4cbbdfea416'],4,,Right Foot,,"[118.7, 37.1, 0.7]",,"[{'location': [95.5, 50.6], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.3, 47.5], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.0, 49.5], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.1, 37.8], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.3, 54.0], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.9, 30.2], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.2, 33.1], 'player': {'id': 4831, 'name': 'Nacer Chadli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.3, 38.6], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.5, 31.3], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.8, 45.9], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.4, 34.1], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 49.4], 'player': {'id': 8251, 'name': 'Marco van Ginkel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 46.8], 'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.5, 40.3], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.6, 48.5], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 45.1], 'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [118.5, 39.8], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 44.5], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.6, 39.1], 'player': {'id': 40127, 'name': 'Ryan Mason'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,,Saved,0.07892334,Normal,Free Kick,,,,Tottenham Hotspur,38,00:08:04.725,Shot,
,,,,,,,,,,,,,,,,0.462643,,,,,,,,,,,,,,691788bc-fd99-477e-afaf-37db0b97fcc8,434,,,"[109.1, 57.6]",3754270,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mame Biram Diouf,3603.0,Center Forward,17,Stoke City,30,['e53410be-1839-4368-8b49-6ef8504a577c'],23,,Right Foot,,"[116.1, 47.1, 0.0]",,"[{'location': [108.5, 53.1], 'player': {'id': 40127, 'name': 'Ryan Mason'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.3, 52.5], 'player': {'id': 8251, 'name': 'Marco van Ginkel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [90.5, 65.4], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.4, 46.7], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 60.0], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.2, 69.0], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.5, 31.8], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.5, 38.5], 'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,,Saved,0.020092461,Normal,Open Play,,,,Stoke City,30,00:11:23.784,Shot,
,,,,,,,,,,,,,,,,0.080102,,,,,,,,,,,,,,c875c269-ded4-4564-86c7-726e0ed39469,438,,,"[109.6, 51.5]",3754270,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,17,Stoke City,30,"['2113bfdf-0a2e-42d1-b92a-90e6f02be86a', '5864623a-833f-4329-9a96-c43799d9e164', 'bc5b84dd-38b1-44c8-a922-39bcd8c348ff']",25,,Right Foot,,"[110.4, 51.3]",True,"[{'location': [112.8, 60.6], 'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.0, 40.4], 'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 64.5], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.1, 51.8], 'player': {'id': 40127, 'name': 'Ryan Mason'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.5, 52.5], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.8, 39.8], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.2, 63.0], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.6, 45.8], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Blocked,0.073515534,Normal,Open Play,,,,Stoke City,30,00:11:25.274,Shot,True
,,,,,,,,,,,,,,,,0.408313,,,,,,,,,,,,,,b1f08723-53a3-4f9d-becd-008219ac4587,764,,,"[92.5, 46.1]",3754270,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Mason,40127.0,Left Center Midfield,32,Tottenham Hotspur,38,"['8dcbf43d-63dd-468b-999f-be3a141778ff', 'b1ac3a6e-4fd4-4832-9132-a0ec82d987c2']",54,,Right Foot,,"[106.8, 44.6]",True,"[{'location': [118.1, 41.3], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 63.9], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.8, 47.8], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.5, 55.8], 'player': {'id': 8251, 'name': 'Marco van Ginkel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 49.5], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 60.9], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.5, 46.1], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.9, 43.3], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.5, 32.0], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.1, 37.0], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.4, 32.1], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.6, 49.8], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [86.2, 32.4], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.2, 59.5], 'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.1, 50.1], 'player': {'id': 4831, 'name': 'Nacer Chadli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [113.2, 58.3], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.9, 49.8], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,,Blocked,0.02776371,Normal,Open Play,,,,Tottenham Hotspur,38,00:17:54.495,Shot,
,,,,,,,,,,,,,,,,0.650932,,,,,,,,,,,,,,79d76788-337f-45b0-ad7c-f9654688b653,770,,,"[114.7, 33.5]",3754270,18,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Eric Dier,10956.0,Right Defensive Midfield,33,Tottenham Hotspur,38,"['6a99ba23-8b11-4299-ac9a-a995f5e2175f', '93fbdf3f-4b15-410b-88f5-c0fa2cdbbd6c']",27,True,Head,,"[120.0, 37.4, 1.8]",,"[{'location': [102.5, 21.4], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.4, 38.9], 'player': {'id': 4831, 'name': 'Nacer Chadli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.3, 17.1], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.8, 20.6], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.5, 18.8], 'player': {'id': 40127, 'name': 'Ryan Mason'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.9, 38.7], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.3, 34.3], 'player': {'id': 8251, 'name': 'Marco van Ginkel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.6, 32.5], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.5, 46.0], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.9, 47.9], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.0, 34.5], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.1, 35.5], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.6, 36.9], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.4, 36.2], 'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.7, 42.0], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.1, 40.6], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.3, 39.3], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",c9efe180-ebb6-4608-a18e-bcf06eab3740,,,Goal,0.08628281,Normal,Open Play,,,,Tottenham Hotspur,38,00:18:27.313,Shot,True
,,,,,,,,,,,,,,,,2.595274,,,,,,,,,,,,,,96b85bda-7352-46bc-8f67-fb61d26408da,1684,,,"[105.4, 41.8]",3754270,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,88,Stoke City,30,"['0c876c37-4c26-467b-922c-abe2ab276849', 'cac8b052-4e89-4252-949d-4debe7c0ed80']",51,True,Head,,"[108.0, 47.9]",,"[{'location': [103.1, 47.2], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [91.9, 59.3], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.6, 37.0], 'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 25.2], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.8, 53.2], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.6, 43.0], 'player': {'id': 40127, 'name': 'Ryan Mason'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.4, 29.5], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 34.6], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 41.9], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.3, 28.2], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.1, 52.0], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.3, 40.1], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 32.8], 'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",2bc244b2-8b89-49f2-a8d5-7e8de9374729,,,Wayward,0.025989706,Normal,Open Play,,,,Stoke City,30,00:43:51.693,Shot,True
,,,,,,,,,,,,,,,,0.649231,,,,,,,,,,,,,,8c6f5b55-cb4b-4d39-a771-d1e3e1897f06,1689,,,"[114.4, 36.9]",3754270,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mame Biram Diouf,3603.0,Center Forward,88,Stoke City,30,['4af548d6-69d0-441b-93b8-c384b0ecaaa1'],55,,Head,,"[116.9, 38.9, 1.5]",,"[{'location': [103.6, 52.0], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.2, 33.8], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.7, 47.2], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.5, 44.4], 'player': {'id': 40127, 'name': 'Ryan Mason'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.1, 42.3], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.3, 39.0], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 39.5], 'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.0, 39.1], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.7, 44.6], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [94.2, 53.4], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.9, 42.9], 'player': {'id': 8251, 'name': 'Marco van Ginkel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.0, 48.3], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",79a590bf-7565-4907-b738-ddb9a52afc08,,,Saved,0.27965525,Normal,Open Play,,,,Stoke City,30,00:43:55.320,Shot,
,,,,,,,,,,,,,,,,0.301357,,,,,,,,,,,,,,20fe3070-01e5-4a8e-bf1b-a20110531a86,1760,,,"[111.9, 36.6]",3754270,45,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Mason,40127.0,Left Center Midfield,91,Tottenham Hotspur,38,['13057526-8f28-4eae-8a65-32c57b15f5b2'],14,,Right Foot,,"[116.2, 38.0, 0.4]",,"[{'location': [87.3, 25.1], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.1, 33.1], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.8, 40.8], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.5, 37.0], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.6, 37.5], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.2, 15.9], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",b8cba3e2-c816-47b8-94ca-179156af6294,True,,Saved,0.34147534,Volley,Open Play,,,,Tottenham Hotspur,38,00:45:14.732,Shot,
