50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.147215,,,,,,,,,,,,,bed0b751-2123-44fd-ad62-49ab4a190e74,1482,,"[93.6, 61.2]",3879778,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Laurini,7155.0,Right Back,85,Empoli,290,['362da085-e639-450a-8018-deb192eac718'],57,,Right Foot,,"[118.1, 40.5, 1.3]",,"[{'location': [118.3, 40.0], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.1, 28.9], 'player': {'id': 7473, 'name': 'Lorenzo De Silvestri'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.0, 28.2], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.4, 32.6], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.4, 31.6], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.9, 57.2], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.3, 61.2], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.3, 47.8], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.3, 51.4], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.8, 38.0], 'player': {'id': 8875, 'name': 'Ricardo Gabriel Álvarez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.6, 45.2], 'player': {'id': 7962, 'name': 'Andrea Ranocchia'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.0, 40.4], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.3, 68.3], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.5, 42.2], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.0, 42.5], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [84.7, 43.5], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",d7185f19-31f1-4c9c-ac3c-e7ab71e3bced,Saved,0.007844687,Normal,Open Play,,,,Empoli,290,00:36:57.608,Shot,
,,,,,,,,,,,,,,,,,0.141078,,,,,,,,,,,,,3be0b476-cfbf-496b-9225-70a3a095e23a,1493,,"[91.8, 31.4]",3879778,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Cassano,19850.0,Center Attacking Midfield,88,Sampdoria,234,"['43e61690-d3b6-4f51-afd3-6eac65faa7ca', 'c2bee45e-3cd1-4d89-9bfb-2ffa19e5d586']",14,,Right Foot,,"[94.0, 31.9]",,"[{'location': [118.1, 40.0], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.7, 45.3], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.4, 36.6], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.8, 24.3], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.2, 31.8], 'player': {'id': 13612, 'name': 'Lorenzo Ariaudo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.9, 35.3], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [85.0, 36.5], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.8, 11.9], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",c6106a27-a2f0-4562-9910-fa4fec631a11,Blocked,0.018345144,Normal,Open Play,,,,Sampdoria,234,00:37:14.583,Shot,
,,,,,,,,,,,,,,,,,0.219972,,,,,,,,,,,,,1cc6c98c-f4f5-457d-82db-c499846a856d,1661,,"[109.7, 29.3]",3879778,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabio Quagliarella,7011.0,Center Forward,94,Sampdoria,234,"['1ca22867-6dfe-4c6a-9559-aefdcebd8edb', '78c18c65-a5c7-44d2-994b-6ec615d67131']",59,,Right Foot,True,"[120.0, 42.9, 2.1]",,"[{'location': [118.2, 37.1], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 40.4], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.4, 31.9], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.1, 30.3], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 32.5], 'player': {'id': 13612, 'name': 'Lorenzo Ariaudo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 36.9], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.9, 32.5], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 27.4], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.3, 36.8], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.1, 15.7], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [104.2, 38.7], 'player': {'id': 8875, 'name': 'Ricardo Gabriel Álvarez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.7, 58.2], 'player': {'id': 7473, 'name': 'Lorenzo De Silvestri'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",3f416633-b02a-4d0a-9927-1bb10c713be2,Goal,0.06923797,Normal,Open Play,,,,Sampdoria,234,00:40:59.963,Shot,
,,,,,,,,,,,,,,,,,0.863237,,,,,,,,,,,,,1176f7f5-ff2c-4f50-a9b9-00814a2c93e8,1848,,"[103.5, 26.9]",3879778,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Massimo Maccarone,40252.0,Left Center Forward,107,Empoli,290,['8531fb1d-3419-43fb-909e-4e8fd961814c'],8,,Right Foot,,"[118.3, 38.0, 0.2]",,"[{'location': [109.1, 36.9], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.3, 31.4], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 42.5], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.9, 28.7], 'player': {'id': 7962, 'name': 'Andrea Ranocchia'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.6, 27.5], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.3, 37.9], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.4, 45.6], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.4, 37.0], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.9, 30.5], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",06897677-878f-40de-a969-05e9e0266e29,Saved,0.04385751,Normal,Open Play,,,,Empoli,290,00:01:08.021,Shot,
,,,,,,,,,,,,,,,,,1.076054,,,,,,,,,,,,,e03d28fd-b090-4421-a486-191a4621407e,1928,,"[109.5, 42.5]",3879778,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrea Ranocchia,7962.0,Center Back,117,Sampdoria,234,"['47e3b073-7b4b-4a8e-a75c-cb098a67133b', '6dd4f0c2-e193-440c-93eb-c9c015635ffc']",0,True,Head,,"[120.0, 44.8, 1.8]",,"[{'location': [110.2, 45.2], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.7, 44.5], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.1, 43.7], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 42.9], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 58.9], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [114.8, 62.5], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.6, 42.5], 'player': {'id': 13612, 'name': 'Lorenzo Ariaudo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 38.3], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.2, 46.7], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.5, 37.2], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.9, 40.0], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 73.8], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [114.1, 51.9], 'player': {'id': 19850, 'name': 'Antonio Cassano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.9, 46.4], 'player': {'id': 7473, 'name': 'Lorenzo De Silvestri'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.7, 40.9], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.7, 32.9], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",c6283de0-fb80-47d2-a257-92fd19096eaa,Off T,0.039041486,Normal,Open Play,,,,Sampdoria,234,00:04:00.763,Shot,True
,,,,,,,,,,,,,,,,,0.750992,,,,,,,,,,,,,18e03c68-149f-44ed-94f5-8a6c1b22c6df,2327,,"[106.3, 42.5]",3879778,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Soriano,6759.0,Left Center Midfield,141,Sampdoria,234,"['94b6f876-624e-42c5-9734-e88649f82daa', 'ef357717-7c05-4d02-b812-34d2ce44575b']",29,,Left Foot,,"[118.0, 40.6, 0.2]",,"[{'location': [106.4, 43.5], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.8, 24.6], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.9, 33.4], 'player': {'id': 13612, 'name': 'Lorenzo Ariaudo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 40.3], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 32.4], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 40.8], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.9, 31.6], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.1, 17.5], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",ad58f7dc-8fac-411c-94b6-e4332f847dc0,Saved,0.23864873,Normal,Open Play,,,,Sampdoria,234,00:13:29.160,Shot,True
,,,,,,,,,,,,,,,,,0.081445,,,,,,,,,,,,,209b18c5-4a02-4241-8982-dca4c8a125ed,2348,,"[101.9, 52.0]",3879778,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Levan Mchedlidze,18028.0,Right Center Forward,144,Empoli,290,"['316d3e28-af2b-4e14-9e21-723cb918a586', '9f2b8387-4a5e-4e38-9ce5-8b7de6b9cc09']",52,,Left Foot,,"[104.2, 50.4]",,"[{'location': [93.6, 48.6], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.4, 53.0], 'player': {'id': 8875, 'name': 'Ricardo Gabriel Álvarez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.7, 42.7], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.5, 29.1], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.2, 50.3], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 47.4], 'player': {'id': 7962, 'name': 'Andrea Ranocchia'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.4, 39.3], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 39.1], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.4, 42.3], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",6c3e354c-5557-4e41-a68f-1aa6709784c0,Blocked,0.039416127,Normal,Open Play,,,,Empoli,290,00:13:52.270,Shot,
,,,,,,,,,,,,,,,,,0.147835,,,,,,,,,,,,,143925e8-4863-43e5-bb7d-6c1ab8241229,2375,,"[103.4, 45.6]",3879778,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Manuel Pucciarelli,7054.0,Left Center Forward,144,Empoli,290,"['cedce6c3-cb0d-43b0-be8b-ea5a3617a095', 'e4ead7ce-3ca0-437e-add5-e4021533c12f']",19,,Right Foot,,"[105.4, 45.1]",,"[{'location': [102.9, 33.8], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.7, 37.2], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.3, 51.7], 'player': {'id': 7962, 'name': 'Andrea Ranocchia'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.3, 54.4], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.3, 45.1], 'player': {'id': 7473, 'name': 'Lorenzo De Silvestri'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.4, 39.1], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.3, 49.5], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.5, 40.8], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 53.9], 'player': {'id': 18028, 'name': 'Levan Mchedlidze'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",69de9994-61e7-4771-a757-04b53bef225e,Blocked,0.05021841,Volley,Open Play,,,,Empoli,290,00:14:19.647,Shot,
,,,,,,,,,,,,,,,,,1.050209,,,,,,,,,,,,,874e2a9c-a689-40e1-8ea1-038149228ae4,2674,,"[102.5, 33.8]",3879778,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Quagliarella,7011.0,Center Forward,157,Sampdoria,234,['75bc9e73-da6e-4363-9070-45be5cd10a8a'],10,,Right Foot,,"[120.0, 34.6, 0.9]",,"[{'location': [118.7, 39.8], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.0, 53.9], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.4, 40.3], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.9, 30.4], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.9, 49.3], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.3, 38.2], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 33.3], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 31.7], 'player': {'id': 31172, 'name': 'Luca Bittante'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.2, 36.2], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [100.7, 58.5], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.9, 53.0], 'player': {'id': 8875, 'name': 'Ricardo Gabriel Álvarez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.5, 39.2], 'player': {'id': 6822, 'name': 'Carlos Joaquín Correa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",8d11540c-d103-4461-9f5c-73d4f7412a02,Off T,0.08108202,Half Volley,Open Play,,,,Sampdoria,234,00:21:10.972,Shot,
,,,,,,,,,,,,,,,,,0.778234,,,,,,,,,,,,,151b72bf-adad-4633-94f2-ed2630fa8d4d,2752,,"[111.9, 50.5]",3879778,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabio Quagliarella,7011.0,Center Forward,163,Sampdoria,234,"['4ad14ebc-e0dd-43b1-a966-256667a24ebb', '8673f794-d787-4124-989d-19b34b90155a']",0,,Right Foot,,"[120.0, 44.8, 2.0]",True,"[{'location': [102.1, 53.0], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 39.9], 'player': {'id': 31172, 'name': 'Luca Bittante'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 49.5], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.9, 42.7], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",91831eda-a2b3-4ccd-ba71-ad89a3cf3a58,Off T,0.08410685,Half Volley,Open Play,,,,Sampdoria,234,00:24:00.573,Shot,True
,,,,,,,,,,,,,,,,,0.415804,,,,,,,,,,,,,31f2e140-d479-40e2-97c6-d8d8d37520c7,2925,,"[100.0, 39.8]",3879778,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Piotr Zieliński,5660.0,Right Center Midfield,174,Empoli,290,"['2f5425f9-bc92-4c5c-a31e-d4e9686073a8', '9a4e2fab-688a-403f-84a1-1144eaeb67ed']",40,,Left Foot,,"[110.8, 40.6]",,"[{'location': [112.6, 38.2], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.4, 38.6], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.4, 38.1], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.4, 33.2], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 36.1], 'player': {'id': 7473, 'name': 'Lorenzo De Silvestri'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.1, 41.0], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 40.0], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.4, 42.0], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 39.7], 'player': {'id': 7962, 'name': 'Andrea Ranocchia'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.5, 41.2], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.3, 19.3], 'player': {'id': 8875, 'name': 'Ricardo Gabriel Álvarez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.8, 35.2], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.4, 28.7], 'player': {'id': 18028, 'name': 'Levan Mchedlidze'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.4, 37.2], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.5, 5.9], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [110.7, 40.7], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,Blocked,0.072769344,Normal,Open Play,,,,Empoli,290,00:28:40.334,Shot,
