50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.282317,,,,,,,,,,,,,144d429f-1000-4de5-9435-fc4fb0fc74a7,1891,,,"[99.9, 54.1]",3890469,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo Jesús Vargas Rojas,27317.0,Center Attacking Midfield,94,Hoffenheim,175,['974c4ee9-5065-4de6-8744-43b9d41f95ad'],39,,Right Foot,"[120.0, 40.2, 5.2]",,"[{'location': [118.3, 42.5], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.7, 61.6], 'player': {'id': 8303, 'name': 'Caiuby Francisco da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.9, 51.1], 'player': {'id': 4279, 'name': 'Konstantinos Stafylidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 52.7], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.1, 43.7], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 39.8], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 35.7], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.8, 44.1], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.4, 47.9], 'player': {'id': 40462, 'name': 'Halil Altıntop'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.7, 31.3], 'player': {'id': 9720, 'name': 'Philipp Ochs'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [93.4, 40.0], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 37.0], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.1, 41.5], 'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.5, 67.4], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [94.0, 59.2], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",5a6afed9-4894-479e-bc1b-f03cb4f74fce,Off T,0.01686247,Normal,Open Play,,,,Hoffenheim,175,00:01:39.096,Shot,
,,,,,,,,,,,,,,,,,,0.799175,,,,,,,,,,,,,6f8bbac0-18da-41e5-b3c6-a0df427b9c54,1912,,,"[102.5, 31.8]",3890469,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nadiem Amiri,8403.0,Right Defensive Midfield,96,Augsburg,172,['6681d681-85a2-4476-bd38-ef61c8be9b3e'],50,,Left Foot,"[116.4, 38.9, 0.2]",,"[{'location': [91.6, 38.4], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.9, 30.5], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.2, 33.9], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 34.1], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.7, 31.7], 'player': {'id': 5514, 'name': 'Alfreð Finnbogason'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [83.3, 44.8], 'player': {'id': 40462, 'name': 'Halil Altıntop'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.3, 38.4], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 39.1], 'player': {'id': 4279, 'name': 'Konstantinos Stafylidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.0, 39.6], 'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.0, 36.0], 'player': {'id': 9720, 'name': 'Philipp Ochs'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.0, 48.9], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.5, 21.5], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,Saved,0.095225975,Normal,Open Play,,,,Hoffenheim,175,00:02:50.208,Shot,
,,,,,,,,,,,,,,,,,,0.627343,,,,,,,,,,,,,3a79ce34-83bd-4797-b8d7-99b8e3f144e1,1928,,,"[101.7, 59.4]",3890469,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alexander Esswein,8574.0,Right Wing,97,Augsburg,172,['e66159e4-81b8-4f52-a00a-2bbae8a072bf'],10,,Right Foot,"[120.0, 46.0, 3.9]",,"[{'location': [116.3, 43.1], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 43.6], 'player': {'id': 5514, 'name': 'Alfreð Finnbogason'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.3, 30.2], 'player': {'id': 8303, 'name': 'Caiuby Francisco da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.3, 53.4], 'player': {'id': 9720, 'name': 'Philipp Ochs'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [92.2, 42.4], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 52.4], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 41.3], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.1, 33.8], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",54a2137d-27b8-4c2a-adbf-cdb395cb0a8b,Off T,0.012024061,Normal,Open Play,,,,Augsburg,172,00:03:10.977,Shot,
,,,,,,,,,,,,,,,,,,1.09195,,,,,,,,,,,,,61efa675-7d92-44a0-8368-3b0ec5978f1c,2142,,,"[105.4, 39.3]",3890469,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eduardo Jesús Vargas Rojas,27317.0,Center Attacking Midfield,109,Hoffenheim,175,['173306d3-799c-4711-b650-37bddba2c8d9'],17,,Head,"[118.7, 40.8, 0.6]",,"[{'location': [111.8, 37.4], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.3, 39.4], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 50.2], 'player': {'id': 8303, 'name': 'Caiuby Francisco da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.0, 51.7], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 38.9], 'player': {'id': 4279, 'name': 'Konstantinos Stafylidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.1, 42.6], 'player': {'id': 40462, 'name': 'Halil Altıntop'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.7, 37.1], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.5, 41.9], 'player': {'id': 5514, 'name': 'Alfreð Finnbogason'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.4, 40.4], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.2, 40.0], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 35.3], 'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.0, 40.2], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.7, 52.7], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [114.3, 52.9], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.9, 47.9], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",3a0fae78-f8c6-4926-bd80-c903e1ffba44,Saved,0.04032827,Normal,Open Play,,,,Hoffenheim,175,00:09:17.367,Shot,
,,,,,,,,,,,,,,,,,,1.380633,,,,,,,,,,,,,29e5f22d-3a3e-4843-a67a-2516ca7d6d7b,2326,,,"[98.4, 43.3]",3890469,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nadiem Amiri,8403.0,Right Defensive Midfield,117,Hoffenheim,175,"['c253939a-0f95-4459-ab19-5fe3615e4888', 'd5e4a28a-1b76-47d9-b1f2-f1f20c477277']",12,,Right Foot,"[120.0, 35.4, 0.2]",True,"[{'location': [117.8, 41.4], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.9, 64.6], 'player': {'id': 4279, 'name': 'Konstantinos Stafylidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.8, 50.9], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 47.1], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 38.2], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 43.3], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.4, 65.8], 'player': {'id': 8303, 'name': 'Caiuby Francisco da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.9, 45.3], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [90.3, 45.4], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.4, 54.5], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.8, 47.6], 'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.9, 37.2], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",0bb139f4-3c6d-4a5c-90db-e5530079e754,Off T,0.07104207,Normal,Open Play,,,,Hoffenheim,175,00:12:12.671,Shot,True
,,,,,,,,,,,,,,,,,,0.72471,,,,,,,,,,,,,165de8eb-4fff-4258-b5f2-de880c338cef,2475,,,"[108.5, 50.9]",3890469,61,,True,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mark Uth,8387.0,Right Center Forward,124,Hoffenheim,175,"['ae1d2ab0-ece6-4700-8c8e-ce773c978731', 'ddbbb53b-90e1-4550-9dc0-efef20641ea1']",8,,Left Foot,"[120.0, 44.0, 0.2]",,"[{'location': [111.3, 60.0], 'player': {'id': 8574, 'name': 'Alexander Esswein'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.5, 52.2], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.3, 48.4], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.5, 48.4], 'player': {'id': 4279, 'name': 'Konstantinos Stafylidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 54.9], 'player': {'id': 40462, 'name': 'Halil Altıntop'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.8, 43.9], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 47.6], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.8, 38.3], 'player': {'id': 8303, 'name': 'Caiuby Francisco da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.2, 50.7], 'player': {'id': 8807, 'name': 'Raúl Marcelo Bobadilla'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.3, 42.0], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 50.3], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.9, 36.5], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [95.4, 53.3], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.2, 67.4], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.6, 43.6], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.2, 51.5], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.4, 51.1], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,Post,0.07025573,Normal,Open Play,,,,Hoffenheim,175,00:16:08.154,Shot,True
,,,,,,,,,,,,,,,,,,0.389703,,,,,,,,,,,,,db3d9243-82c8-41b7-aeac-0bb77b01fd85,2501,,,"[97.3, 42.2]",3890469,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ja-Cheol Koo,5627.0,Right Defensive Midfield,125,Augsburg,172,"['2c2e7e1f-1abb-4658-8997-3de23657bf38', '86117ec8-76bb-43e3-bced-1c6166027ed2']",40,,Right Foot,"[108.6, 40.8]",,"[{'location': [100.5, 48.8], 'player': {'id': 8574, 'name': 'Alexander Esswein'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.3, 36.5], 'player': {'id': 8807, 'name': 'Raúl Marcelo Bobadilla'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.4, 34.8], 'player': {'id': 40462, 'name': 'Halil Altıntop'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.8, 21.8], 'player': {'id': 8303, 'name': 'Caiuby Francisco da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.7, 40.1], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [115.8, 40.5], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.4, 39.2], 'player': {'id': 9720, 'name': 'Philipp Ochs'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [97.8, 35.6], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 43.1], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.9, 37.5], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 39.9], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 30.9], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",8c82242c-a4df-4e37-b7c6-9a63faafb80e,Blocked,0.04271555,Normal,Open Play,,,,Augsburg,172,00:17:40.120,Shot,
,,,,,,,,,,,,,,,,,,0.127176,,,,,,,,,,,,,ffa6bba5-c016-4f7e-88db-0c6f7d3291cf,2573,,,"[99.9, 24.3]",3890469,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Esswein,8574.0,Right Wing,130,Augsburg,172,"['8798a27f-5cb2-4694-9a41-1bf334bbaadc', 'a4d8c5c0-e938-4d12-8585-b7377c6941f6']",11,,Right Foot,"[102.1, 26.0]",,"[{'location': [105.7, 48.8], 'player': {'id': 8303, 'name': 'Caiuby Francisco da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.1, 25.5], 'player': {'id': 40462, 'name': 'Halil Altıntop'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.3, 31.7], 'player': {'id': 8807, 'name': 'Raúl Marcelo Bobadilla'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.4, 36.8], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 46.6], 'player': {'id': 9720, 'name': 'Philipp Ochs'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [93.3, 23.3], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.6, 33.9], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.7, 41.2], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.9, 26.8], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 33.1], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.1, 26.7], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.6, 24.6], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",e06a3ff9-dd9a-4aaa-bbd0-c89817606602,Blocked,0.023930388,Normal,Open Play,,,,Augsburg,172,00:19:11.981,Shot,
,,,,,,,,,,,,,,,,,,0.923095,,,,,,,,,,,,,2f531eb7-0872-47e2-836c-93daa1ff949a,2640,,,"[92.3, 49.8]",3890469,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nadiem Amiri,8403.0,Right Defensive Midfield,132,Hoffenheim,175,['20119b68-a20e-41a0-9c8f-a09472edc147'],53,,Right Foot,"[117.8, 44.1, 0.5]",,"[{'location': [100.5, 50.4], 'player': {'id': 4279, 'name': 'Konstantinos Stafylidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.2, 42.6], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 33.8], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.5, 54.6], 'player': {'id': 8574, 'name': 'Alexander Esswein'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.9, 35.7], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.2, 45.8], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.4, 41.8], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 25.0], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.2, 31.7], 'player': {'id': 9720, 'name': 'Philipp Ochs'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [100.8, 54.5], 'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [92.8, 59.4], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",d212c652-13f7-4aee-9602-39b668036816,Saved,0.033273518,Normal,Open Play,,,,Hoffenheim,175,00:20:53.976,Shot,
,,,,,,,,,,,,,,,,,,1.553164,,,,,,,,,,,,,ea54e1ba-2d26-41bb-a879-018f3ccb5f8d,2772,,,"[95.7, 50.7]",3890469,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Marcelo Bobadilla,8807.0,Center Forward,139,Augsburg,172,['8da80c72-99c5-49ce-8390-be59ff92a09f'],48,,Right Foot,"[120.0, 39.9, 4.4]",,"[{'location': [85.8, 37.2], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.7, 49.8], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.9, 48.8], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.8, 42.8], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",03d0c409-bc9c-49bb-aa01-202d72847433,Off T,0.06844767,Lob,Open Play,,,,Augsburg,172,00:23:48.570,Shot,
