ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.140315,,,,,,,,,,,,,d6e30cc1-8f44-4cdb-8cb8-51a2407a9465,2325,,"[104.7, 26.1]",3900582,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,118,Stade de Reims,156,"['0dc17dcd-88dc-46f0-862f-09bc0dc796f2', '4f51fec6-4635-4d5b-8ddf-b25e9b67ff49', 'ffb72705-aa69-4acc-b22f-7285b68306de']",8,,Right Foot,,"[106.6, 28.1]",,"[{'location': [103.3, 38.9], 'player': {'id': 31911, 'name': 'Damjan Đoković'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.7, 35.8], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.1, 27.6], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.3, 16.2], 'player': {'id': 7389, 'name': 'Amos Youga'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.2, 27.6], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 17.2], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 15.1], 'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.8, 37.0], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 49.1], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [104.7, 34.4], 'player': {'id': 7375, 'name': 'Theoson Jordan Siebatcheu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [95.2, 22.8], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",,,,Blocked,0.04516543,Normal,Open Play,,,,Stade de Reims,156,00:07:08.574,Shot,True
,,,,,,,,,,,,,,,,,0.843487,,,,,,,,,,,,,573cee93-53a4-4575-905a-a827c2a15ee8,2358,,"[96.4, 50.3]",3900582,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jaba Kankava,46801.0,Left Defensive Midfield,119,Stade de Reims,156,['26a2838b-7106-4eb5-a27d-8515502a50b8'],46,,Right Foot,,"[120.0, 33.1, 0.3]",,"[{'location': [101.3, 24.2], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [86.0, 49.6], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.4, 42.6], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.9, 29.8], 'player': {'id': 7389, 'name': 'Amos Youga'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.6, 48.8], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 53.7], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.1, 48.8], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 41.4], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.8, 32.3], 'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.4, 52.9], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [85.8, 26.0], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.6, 66.4], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [90.6, 44.6], 'player': {'id': 7375, 'name': 'Theoson Jordan Siebatcheu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,,Off T,0.031454418,Normal,Open Play,,,,Stade de Reims,156,00:07:46.136,Shot,
,,,,,,,,,,,,,,,,,0.610483,,,,,,,,,,,,,1874cd53-aaec-4973-b5e8-e2da75f38383,2405,,"[105.6, 40.7]",3900582,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damjan Đoković,31911.0,Left Center Midfield,122,Gazélec Ajaccio,160,['1d08f102-8440-465b-b5a6-99b785a1307d'],45,,Right Foot,,"[120.0, 34.8, 5.1]",True,"[{'location': [116.1, 40.8], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 46.2], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.7, 51.1], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 36.5], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 45.3], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 32.0], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.4, 55.5], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 36.9], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.8, 59.8], 'player': {'id': 7721, 'name': 'John Tshibumbu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.4, 50.5], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [86.3, 63.7], 'player': {'id': 7389, 'name': 'Amos Youga'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",7e685fa4-8fe6-40af-b713-3d1dd51545d1,,,Off T,0.1313375,Volley,Open Play,,,,Gazélec Ajaccio,160,00:08:45.672,Shot,
,,,,,,,,,,,,,,,,,0.48083,,,,,,,,,,,,,05bed709-e98b-4420-be4e-cd8e2b525201,2447,,"[113.0, 27.3]",3900582,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas de Roussel de Préville,4383.0,Left Center Forward,127,Stade de Reims,156,['01cfce26-09e2-493c-b2a3-ef138b518d58'],14,,Right Foot,,"[115.4, 34.8]",True,"[{'location': [82.8, 3.7], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [89.1, 11.8], 'player': {'id': 7389, 'name': 'Amos Youga'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.1, 29.4], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.1, 13.8], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 17.6], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.8, 11.2], 'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.7, 34.2], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.6, 15.4], 'player': {'id': 7375, 'name': 'Theoson Jordan Siebatcheu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.8, 19.6], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",6f5d117a-6eff-4658-a5b6-23493993a7a8,,,Wayward,0.09248945,Normal,Open Play,,,,Stade de Reims,156,00:10:14.562,Shot,
,,,,,,,,,,,,,,,,,0.32619,,,,,,,,,,,,,b579f28e-4d4b-4213-8141-fdf5fe87fd77,2586,,"[96.7, 33.8]",3900582,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Damjan Đoković,31911.0,Left Center Midfield,134,Gazélec Ajaccio,160,"['6f9e0828-3a5d-48f5-bab7-66a78684b433', '7bc38028-b3c4-46f1-9f00-ba6dfb1c29ca']",48,,Left Foot,,"[106.3, 39.9]",True,"[{'location': [89.5, 53.8], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.7, 44.5], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 46.4], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 40.7], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.3, 46.8], 'player': {'id': 7375, 'name': 'Theoson Jordan Siebatcheu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.2, 36.3], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 29.0], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.5, 33.5], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.7, 38.6], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.7, 50.4], 'player': {'id': 7389, 'name': 'Amos Youga'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.7, 30.0], 'player': {'id': 7430, 'name': 'Kévin Mayi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.3, 31.1], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.6, 45.2], 'player': {'id': 7721, 'name': 'John Tshibumbu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.3, 39.3], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [82.4, 46.3], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",c1d01f16-6dfc-427f-b70c-be822d4737a9,,,Wayward,0.04039672,Normal,Open Play,,,,Gazélec Ajaccio,160,00:13:48.627,Shot,True
,,,,,,,,,,,,,,,,,0.420078,,,,,,,,,,,,,b49bcb4e-a00a-467e-b4ab-35a8f1d2a397,2590,,"[101.3, 37.1]",3900582,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Damjan Đoković,31911.0,Left Center Midfield,134,Gazélec Ajaccio,160,['5f39d81e-ac49-47af-b4f6-ca853641a5f1'],50,,Left Foot,,"[120.0, 53.6, 0.2]",True,"[{'location': [101.2, 62.3], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [94.8, 64.9], 'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.0, 36.0], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 29.3], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [95.4, 31.8], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.1, 45.6], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.7, 43.3], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 38.3], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.1, 43.0], 'player': {'id': 7375, 'name': 'Theoson Jordan Siebatcheu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [88.3, 54.7], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.7, 39.2], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.2, 28.7], 'player': {'id': 7430, 'name': 'Kévin Mayi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.6, 31.3], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.9, 50.4], 'player': {'id': 7389, 'name': 'Amos Youga'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.2, 46.4], 'player': {'id': 7721, 'name': 'John Tshibumbu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.9, 40.9], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,,Off T,0.06092245,Half Volley,Open Play,,,,Gazélec Ajaccio,160,00:13:50.364,Shot,
,,,,,,,,,,,,,,,,,0.493114,,,,,,,,,,,,,68fc1dc8-f54a-4293-a306-5cb4ef6f6644,2723,,"[105.7, 53.4]",3900582,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hamari Traoré,3248.0,Right Wing Back,144,Stade de Reims,156,"['b86e954c-032f-458d-b1f2-5a0968579c4b', 'df2d8e4c-0954-40aa-b7d3-54758e2d5c31']",34,,Right Foot,,"[117.7, 43.6, 1.1]",,"[{'location': [117.7, 43.5], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 52.7], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 50.7], 'player': {'id': 31911, 'name': 'Damjan Đoković'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.6, 26.2], 'player': {'id': 7389, 'name': 'Amos Youga'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 39.3], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.3, 44.7], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 37.9], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 26.5], 'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.1, 38.6], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.2, 47.2], 'player': {'id': 7375, 'name': 'Theoson Jordan Siebatcheu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.4, 43.0], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.6, 44.5], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [80.4, 21.2], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",,,,Saved,0.054744184,Normal,Open Play,,,,Stade de Reims,156,00:17:34.899,Shot,True
,,,,,,,,,,,,,,,,,0.590417,,,,,,,,,,,,,a92ade47-0bcc-4149-ac79-3a30ce6e6079,2781,,"[108.0, 46.3]",3900582,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,146,Gazélec Ajaccio,160,['81ef02db-37f4-4b6b-a001-ceb348b872f0'],26,,Right Foot,,"[120.0, 44.2, 1.5]",True,"[{'location': [96.9, 43.2], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.1, 43.4], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.5, 56.1], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.9, 55.8], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.3, 46.5], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.9, 43.6], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.8, 44.7], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [85.2, 63.3], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [114.5, 57.5], 'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.6, 44.0], 'player': {'id': 7721, 'name': 'John Tshibumbu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.2, 53.5], 'player': {'id': 7389, 'name': 'Amos Youga'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",7ed95221-58f8-4de3-8480-97fa7cd4b9fa,,,Post,0.097597994,Normal,Open Play,,,,Gazélec Ajaccio,160,00:18:26.750,Shot,
,,,,,,,,,,,,,,,,,0.102576,,,,,,,,,,,,,cdc8c2ed-caf5-4f3e-a742-6a212f135230,2791,,"[112.3, 29.8]",3900582,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Issiaga Sylla,4352.0,Left Back,147,Gazélec Ajaccio,160,"['59f65ab0-fd16-4a68-a835-0509d5eca758', '67b855c7-f753-4a47-af0a-06b4e793dc0b', 'e9eed6ea-3333-44f4-9921-678274d399f6']",42,True,Head,,"[112.7, 30.5]",,"[{'location': [94.9, 69.6], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.3, 32.7], 'player': {'id': 7430, 'name': 'Kévin Mayi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.5, 42.1], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.8, 34.0], 'player': {'id': 7721, 'name': 'John Tshibumbu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [81.1, 56.8], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.6, 36.8], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.7, 65.7], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.2, 57.7], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.1, 42.7], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 56.2], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 39.4], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.5, 32.9], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 41.4], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [89.3, 52.9], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.5, 30.5], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",78d41a40-4d2b-4113-9c21-01eaf3b1d4f4,,,Blocked,0.03168154,Normal,Open Play,,,,Gazélec Ajaccio,160,00:18:42.951,Shot,True
,,,,,,,,,,,,,,,,,0.414382,,,,,,,,,,,,,5c0c112c-d659-4c80-801f-47f345c8177c,2801,,"[111.0, 38.0]",3900582,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Abdou Kader Mangane,2953.0,Right Center Back,148,Gazélec Ajaccio,160,['306e23e9-1a44-46a6-b480-465bec1db4c1'],7,,Head,,"[120.0, 48.1, 0.9]",,"[{'location': [106.5, 38.2], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 29.6], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.6, 41.9], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [117.3, 37.1], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.1, 40.7], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 41.3], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 45.4], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 44.4], 'player': {'id': 7375, 'name': 'Theoson Jordan Siebatcheu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [98.8, 46.2], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.9, 39.6], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 23.4], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.1, 30.9], 'player': {'id': 7430, 'name': 'Kévin Mayi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.5, 46.3], 'player': {'id': 7389, 'name': 'Amos Youga'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.6, 37.5], 'player': {'id': 7721, 'name': 'John Tshibumbu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",799437b4-9387-4b74-9406-bd95b0d21061,,,Off T,0.13863826,Normal,Open Play,,,,Gazélec Ajaccio,160,00:19:07.499,Shot,
