bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.054527,,,,,,,,,,,,5f88ac6c-0dc1-4ee3-ba97-f4b263b2d842,183,,"[96.0, 50.8]",3754179,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jason Puncheon,19688.0,Left Midfield,11,Crystal Palace,31,['a59da12e-f46c-4544-92cb-7b9f9342b1d2'],51,,Left Foot,"[120.0, 43.4, 4.5]",,"[{'location': [106.0, 47.3], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.9, 46.9], 'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.1, 46.3], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.8, 39.6], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 48.5], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.9, 45.7], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.4, 44.4], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 41.9], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.2, 36.6], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 40.2], 'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.3, 32.5], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 43.8], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.2, 42.1], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.7, 44.9], 'player': {'id': 4817, 'name': 'Joe Ledley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.3, 51.6], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.4, 40.9], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.3, 35.0], 'player': {'id': 20641, 'name': 'Connor Wickham'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.8, 30.4], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [93.3, 47.9], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Off T,0.0642476,Normal,Free Kick,,,,Crystal Palace,31,00:03:51.932,Shot,
,,,,,,,,,,,,,,,,,1.206535,,,,,,,,,,,,e57f56be-2025-4fc7-aeee-214d3eef3cec,431,,"[86.0, 48.5]",3754179,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Heung-Min Son,3083.0,Right Wing,27,Tottenham Hotspur,38,"['31a13f98-2b08-4b58-9e9e-9eb0fb6e019e', 'a5882f15-3c85-4902-8beb-5f319a98a94a']",57,,Left Foot,"[120.0, 45.1, 0.1]",,"[{'location': [97.5, 55.6], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.4, 41.2], 'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.2, 74.4], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [85.0, 47.0], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [84.6, 49.6], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [75.9, 67.5], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [84.6, 8.4], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.8, 38.4], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.4, 58.9], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.0, 50.1], 'player': {'id': 4817, 'name': 'Joe Ledley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [86.4, 40.8], 'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [97.0, 60.6], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [80.6, 65.0], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.1, 41.9], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 37.8], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [81.6, 40.4], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",5390b08d-811c-476d-863b-4df7eec8e18a,,Off T,0.011207436,Normal,Open Play,,,,Tottenham Hotspur,38,00:09:57.549,Shot,True
,,,,,,,,,,,,,,,,,0.312629,,,,,,,,,,,,1aea0b38-ab23-4f1c-9501-4d2f88bfd78f,697,,"[118.5, 55.7]",3754179,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Harry Kane,10955.0,Center Forward,38,Tottenham Hotspur,38,['594b8fd3-d179-42c1-8ee7-384008bb65c7'],36,,Right Foot,"[119.5, 44.1, 0.2]",,"[{'location': [117.2, 59.2], 'player': {'id': 20641, 'name': 'Connor Wickham'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [93.6, 16.2], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.1, 39.4], 'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.9, 35.3], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.4, 45.3], 'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.4, 42.7], 'player': {'id': 4817, 'name': 'Joe Ledley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.7, 34.6], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.4, 37.5], 'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.3, 39.0], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.5, 41.9], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.2, 46.6], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 48.7], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.1, 51.6], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.3, 43.4], 'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",5bf736ac-1e44-4826-b81b-f8cd6c3fd24c,,Saved,0.010068606,Normal,Open Play,,,,Tottenham Hotspur,38,00:15:36.116,Shot,
,,,,,,,,,,,,,,,,,0.859327,,,,,,,,,,,,0ff0019a-aaf2-423a-815b-2b35d26d10aa,701,,"[108.6, 41.1]",3754179,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Toby Alderweireld,20005.0,Right Center Back,39,Tottenham Hotspur,38,['75fdaee7-78e5-4d23-9674-fab471ae9c34'],6,,Head,"[120.0, 35.0, 1.3]",,"[{'location': [110.6, 43.3], 'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.9, 41.1], 'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 37.8], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.1, 35.1], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.8, 36.4], 'player': {'id': 4817, 'name': 'Joe Ledley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.1, 52.7], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 40.4], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.1, 40.5], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.3, 45.1], 'player': {'id': 20641, 'name': 'Connor Wickham'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.3, 35.8], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.3, 36.7], 'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [97.5, 39.9], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.8, 54.9], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.8, 42.3], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",390f82a3-cc6b-4c24-90eb-e17e07e80b24,,Off T,0.042785387,Normal,Open Play,,,,Tottenham Hotspur,38,00:16:06.704,Shot,
,,,,,,,,,,,,,,,,,0.052359,,,,,,,,,,,,8e01940c-c0a4-4d4a-beeb-fc4a6b150aeb,909,,"[112.6, 44.9]",3754179,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Connor Wickham,20641.0,Center Forward,47,Crystal Palace,31,"['25aa33c3-1f31-4342-a297-3be3b935c1be', '2d860291-ab91-4483-a51b-d6e61b41a691']",55,,Right Foot,"[113.4, 44.8]",True,"[{'location': [117.8, 43.2], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.6, 57.7], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 56.6], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.6, 44.5], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.3, 49.5], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.1, 40.1], 'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.4, 45.8], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.8, 60.0], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",a80a68fa-6b2a-49b1-8124-a6b145afbe75,,Blocked,0.10812075,Half Volley,Open Play,,,,Crystal Palace,31,00:20:55.025,Shot,
,,,,,,,,,,,,,,,,,0.116188,,,,,,,,,,,,c03fa5d2-0264-4212-baef-0dda8e7dff60,1083,,"[102.4, 59.3]",3754179,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heung-Min Son,3083.0,Right Wing,55,Tottenham Hotspur,38,"['458d0305-1b9d-43bf-8a40-9f06206016fa', '62a52773-afce-4ad1-b675-a57c864da2e8']",12,,Right Foot,"[103.7, 58.2]",,"[{'location': [108.2, 78.0], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.7, 58.2], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 42.5], 'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 54.4], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.9, 50.6], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.8, 60.6], 'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.6, 44.1], 'player': {'id': 20641, 'name': 'Connor Wickham'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.9, 40.4], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.8, 41.9], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.3, 37.8], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.2, 36.0], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.6, 41.3], 'player': {'id': 4817, 'name': 'Joe Ledley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.0, 25.5], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [87.9, 21.0], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [89.4, 45.9], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",6190d44f-efb8-430b-bd67-14002fd1d392,,Blocked,0.008216988,Normal,Open Play,,,,Tottenham Hotspur,38,00:25:12.548,Shot,
,,,,,,,,,,,,,,,,,0.761487,,,,,,,,,,,,cb55e20d-1e1e-425c-bb9d-d6db7363df94,1165,,"[108.8, 45.5]",3754179,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bamidele Alli,3094.0,Left Wing,59,Tottenham Hotspur,38,['0dd8d9dd-8c0a-4a3c-97e4-e165209141b8'],55,,Right Foot,"[114.3, 42.9, 2.3]",True,"[{'location': [114.3, 42.9], 'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.3, 44.7], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.6, 18.1], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.1, 43.8], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.1, 47.7], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 59.1], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.9, 54.6], 'player': {'id': 4817, 'name': 'Joe Ledley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.1, 46.3], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.0, 42.1], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.8, 62.2], 'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.3, 54.1], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",c22639e6-da29-42c8-9f76-fa40ae9f7616,,Saved,0.09000444,Volley,Open Play,,,,Tottenham Hotspur,38,00:27:55.770,Shot,
,,,,,,,,,,,,,,,,,0.742222,,,,,,,,,,,,a09076e4-3d0f-4fcc-9fff-a23614c97267,1308,,"[98.2, 58.4]",3754179,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,73,Tottenham Hotspur,38,['dcb9f5b7-845b-4aa3-aedb-e226e85e2a1d'],6,,Right Foot,"[120.0, 35.3, 0.1]",,"[{'location': [94.4, 4.6], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.7, 77.6], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.8, 59.3], 'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.5, 62.8], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.1, 30.5], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.4, 37.1], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.0, 35.1], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 55.3], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 40.0], 'player': {'id': 4817, 'name': 'Joe Ledley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.7, 41.4], 'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 68.8], 'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.4, 56.1], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [98.5, 38.0], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.1, 8.8], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.7, 56.3], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.2, 43.2], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",7fa6f894-508d-4dd2-9ac6-ab54af1172a6,,Off T,0.010555647,Normal,Open Play,,,,Tottenham Hotspur,38,00:32:06.954,Shot,
,,,,,,,,,,,,,,,,,0.893019,,,,,,,,,,,,bc4e3c0e-dff7-46a2-9ad9-6a242aa7d0fd,1327,,"[102.4, 22.8]",3754179,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Wing,75,Tottenham Hotspur,38,['6a245bf8-bd61-4d7e-91b3-753e84cfec43'],58,,Right Foot,"[117.3, 40.1, 0.3]",,"[{'location': [105.2, 25.2], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.6, 38.0], 'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.2, 33.8], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.4, 40.7], 'player': {'id': 20641, 'name': 'Connor Wickham'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.9, 47.9], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.6, 36.3], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.8, 55.9], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.4, 43.7], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.8, 39.0], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.9, 20.1], 'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.0, 25.9], 'player': {'id': 4817, 'name': 'Joe Ledley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",89173408-f6fd-4e27-92fd-4c61405046e6,,Saved,0.02552191,Normal,Open Play,,,,Tottenham Hotspur,38,00:32:58.064,Shot,
