ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.743016,,,,,,,,,,,,,3c267a41-3dcf-4ff8-ac6b-77042b20f04d,1393,,"[101.2, 48.4]",3900600,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Benzia,3673.0,Center Forward,66,Lille,143,['b6550ccb-1fc7-4403-b02a-371e435b44ea'],32,,Left Foot,"[114.8, 41.4, 0.2]",,"[{'location': [89.7, 45.3], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.5, 56.8], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.7, 56.5], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.5, 38.3], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.0, 16.7], 'player': {'id': 5476, 'name': 'Benjamin Pavard'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [92.1, 46.7], 'player': {'id': 4351, 'name': 'Bouna Sarr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [86.4, 37.0], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [93.6, 66.0], 'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.8, 51.4], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.0, 52.6], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 41.5], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.5, 48.7], 'player': {'id': 25199, 'name': 'Lucas Silva Borges'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 48.2], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 31.5], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.5, 41.9], 'player': {'id': 4432, 'name': 'Yohann Pelé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",17ca82ee-9074-4ff5-81ab-31fd663fde78,,,Saved,0.055012543,Normal,Open Play,,,,Lille,143,00:31:32.225,Shot,
,,,,,,,,,,,,,1.314303,,,,,,,,,,,,,a2006f80-f826-4fa3-a638-f3e945833db4,1461,,"[112.1, 44.2]",3900600,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Benzia,3673.0,Center Forward,70,Lille,143,"['18a04fef-c62f-4530-8acf-359051ddffc9', '764c85aa-b862-43d0-abc1-de05b92cb189']",50,,Right Foot,"[117.4, 41.6, 0.2]",True,"[{'location': [98.4, 43.7], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.2, 27.2], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.5, 64.0], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.4, 32.8], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.9, 42.1], 'player': {'id': 4432, 'name': 'Yohann Pelé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.7, 37.2], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 46.4], 'player': {'id': 25199, 'name': 'Lucas Silva Borges'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.5, 59.9], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.2, 23.1], 'player': {'id': 4351, 'name': 'Bouna Sarr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.6, 46.1], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 44.2], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 33.1], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",13e96284-fb72-41ef-886c-070e23720e69,,,Saved,0.12721863,Backheel,Open Play,,,,Lille,143,00:32:50.655,Shot,True
,,,,,,,,,,,,,1.572726,,,,,,,,,,,,,e37cad86-69c9-4ff1-a07d-0c0e2477457c,1627,,"[107.0, 46.1]",3900600,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éric Bauthéac,40486.0,Left Wing,82,Lille,143,['c9482987-6ffe-4c84-bd83-8d85ec218d97'],13,,Head,"[120.0, 29.0, 0.5]",,"[{'location': [87.4, 59.9], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.6, 76.3], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.0, 35.4], 'player': {'id': 3673, 'name': 'Yassine Benzia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.1, 9.9], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.0, 41.5], 'player': {'id': 4432, 'name': 'Yohann Pelé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.4, 72.3], 'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [93.3, 53.2], 'player': {'id': 25199, 'name': 'Lucas Silva Borges'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.5, 38.2], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 61.4], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.9, 47.6], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 41.1], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 29.8], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.8, 28.7], 'player': {'id': 4351, 'name': 'Bouna Sarr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",218dd1b1-ae9a-45ab-8296-75f9ae7767d4,True,,Off T,0.06171607,Normal,Open Play,,,,Lille,143,00:37:13.880,Shot,
,,,,,,,,,,,,,1.172362,,,,,,,,,,,,,31201bc8-f98c-40b3-80a0-93c23f2f398b,1718,,"[98.6, 22.3]",3900600,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,87,Marseille,147,['9861a26b-7d3b-4065-b459-3579b96aba7d'],17,,Right Foot,"[120.0, 43.2, 3.8]",,"[{'location': [116.7, 38.6], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.9, 47.3], 'player': {'id': 5476, 'name': 'Benjamin Pavard'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 43.4], 'player': {'id': 3677, 'name': 'Bakary Adama Soumaoro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 36.2], 'player': {'id': 29057, 'name': 'Renato Civelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.9, 48.3], 'player': {'id': 11332, 'name': 'Ibrahim Amadou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.9, 51.2], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.7, 29.1], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.6, 36.2], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.1, 22.9], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.2, 26.2], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.2, 59.7], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.2, 45.4], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.6, 34.7], 'player': {'id': 4351, 'name': 'Bouna Sarr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.7, 42.1], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",cef5c537-259a-4880-adcd-fbfb91e8df2b,,,Off T,0.020525007,Normal,Open Play,,,,Marseille,147,00:39:17.557,Shot,
,,,,,,,,,,,,,1.301322,,,,,,,,,,,,,db4d3188-2d71-4d51-9097-7eea943c416a,1871,,"[112.9, 30.2]",3900600,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,100,Marseille,147,['52ddfebe-8a66-4daa-96c7-058fff8ffa36'],10,,Head,"[120.0, 46.8, 0.9]",,"[{'location': [107.9, 40.0], 'player': {'id': 4351, 'name': 'Bouna Sarr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.1, 37.2], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 53.3], 'player': {'id': 11332, 'name': 'Ibrahim Amadou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 42.7], 'player': {'id': 3677, 'name': 'Bakary Adama Soumaoro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 37.8], 'player': {'id': 29057, 'name': 'Renato Civelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.1, 31.4], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 48.0], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.4, 34.0], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",7c02a946-50f0-4222-a67a-5f819921c1e6,,,Off T,0.042320166,Normal,Open Play,,,,Marseille,147,00:44:10.956,Shot,
,,,,,,,,,,,,,1.062966,,,,,,,,,,,,,ede1b636-9637-4d4e-aba4-4f9bd04ae5d7,1998,,"[108.0, 46.3]",3900600,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bakary Adama Soumaoro,3677.0,Left Center Back,113,Lille,143,['f585ee56-daab-4ba7-bb0a-1d49d50e7d16'],48,,Head,"[120.0, 47.8, 0.8]",,"[{'location': [108.0, 32.2], 'player': {'id': 3673, 'name': 'Yassine Benzia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.2, 38.0], 'player': {'id': 5476, 'name': 'Benjamin Pavard'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.6, 38.6], 'player': {'id': 11332, 'name': 'Ibrahim Amadou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.1, 42.0], 'player': {'id': 29057, 'name': 'Renato Civelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [99.9, 48.7], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.0, 34.3], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.6, 33.5], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.3, 39.3], 'player': {'id': 25199, 'name': 'Lucas Silva Borges'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 38.4], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 39.9], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 41.2], 'player': {'id': 401476, 'name': 'Paolo De Ceglie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.2, 45.0], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.7, 41.8], 'player': {'id': 4432, 'name': 'Yohann Pelé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 50.3], 'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",df9e57e2-4061-47b1-81d2-7e160e856e50,,,Off T,0.045065597,Normal,Open Play,,,,Lille,143,00:04:48.070,Shot,
,,,,,,,,,,,,,1.160318,,,,,,,,,,,,,b6984ea0-06ae-4967-9bc9-a16745b04143,2248,,"[101.4, 30.0]",3900600,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sofiane Boufal,3625.0,Right Wing,126,Lille,143,['72c2f613-bec5-4965-8730-cd753efcbbf4'],22,,Left Foot,"[120.0, 43.5, 5.6]",True,"[{'location': [110.6, 22.1], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.6, 37.3], 'player': {'id': 3673, 'name': 'Yassine Benzia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.4, 45.2], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.0, 30.2], 'player': {'id': 25199, 'name': 'Lucas Silva Borges'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 20.7], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.6, 26.2], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 32.0], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.2, 37.7], 'player': {'id': 4432, 'name': 'Yohann Pelé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 41.2], 'player': {'id': 401476, 'name': 'Paolo De Ceglie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",40f5ae59-7ce4-4202-87c0-66ecf29c9dff,,,Off T,0.069812946,Normal,Open Play,,,,Lille,143,00:09:22.363,Shot,
,,,,,,,,,,,,,0.842045,,,,,,,,,,,,,2d5f7ed9-234e-47a7-a39c-ad7abefefab8,2300,,"[117.6, 49.1]",3900600,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Corchia,6716.0,Right Back,129,Lille,143,['c1ad1eef-8e9a-4069-9964-3f7167583a6c'],4,,Left Foot,"[120.0, 36.4, 1.3]",,"[{'location': [107.0, 38.9], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.3, 35.8], 'player': {'id': 3673, 'name': 'Yassine Benzia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.7, 39.9], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.4, 44.2], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.6, 58.5], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.1, 35.1], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.0, 37.7], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.3, 46.1], 'player': {'id': 4432, 'name': 'Yohann Pelé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 42.4], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.2, 45.4], 'player': {'id': 25199, 'name': 'Lucas Silva Borges'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.4, 49.9], 'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.8, 49.9], 'player': {'id': 401476, 'name': 'Paolo De Ceglie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,,Goal,0.066602275,Normal,Open Play,,,,Lille,143,00:11:04.179,Shot,
,,,,,,,,,,,,,0.645626,,,,,,,,,,,,,ad15db0a-fae9-44ad-8995-bb9c7dcabf33,2563,,"[106.3, 54.2]",3900600,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sofiane Boufal,3625.0,Right Wing,142,Lille,143,['6c568c45-1dc1-486b-a53c-19d4324f0c5f'],8,,Right Foot,"[114.3, 42.7]",,"[{'location': [99.6, 25.9], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.8, 47.9], 'player': {'id': 3673, 'name': 'Yassine Benzia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.2, 42.4], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.1, 35.3], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.7, 42.2], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 48.0], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 49.1], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.3, 50.4], 'player': {'id': 401476, 'name': 'Paolo De Ceglie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.1, 56.9], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.8, 43.6], 'player': {'id': 4432, 'name': 'Yohann Pelé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",97a027f6-c981-4784-b977-b1c3e2d386dd,,,Wayward,0.07814827,Lob,Open Play,,,,Lille,143,00:18:08.567,Shot,
,,,,,,,,,,,,,1.140176,,,,,,,,,,,,,81fce1c9-e567-4b9c-b7e2-902c1c5c3dd2,2716,,"[90.5, 39.7]",3900600,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mounir Obbadi,40697.0,Left Center Midfield,147,Lille,143,['ea98bab7-f75c-43c3-b187-4cfe5907ecd5'],49,,Right Foot,"[120.0, 35.5, 0.3]",True,"[{'location': [111.9, 60.2], 'player': {'id': 401476, 'name': 'Paolo De Ceglie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.7, 46.9], 'player': {'id': 3673, 'name': 'Yassine Benzia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.8, 41.2], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.4, 36.6], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.6, 44.8], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [82.8, 55.3], 'player': {'id': 11332, 'name': 'Ibrahim Amadou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.1, 43.7], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.9, 43.8], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 44.1], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.2, 49.1], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.2, 40.3], 'player': {'id': 4432, 'name': 'Yohann Pelé'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.5, 40.8], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.9, 35.5], 'player': {'id': 4351, 'name': 'Bouna Sarr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [86.3, 59.2], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,,,Off T,0.020461664,Half Volley,Open Play,,,,Lille,143,00:21:49.733,Shot,
