50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.353177,,,,,,,,,,,,,78bdb3ed-e6a2-4e6b-8901-538f6ab1072a,427,,"[81.1, 29.3]",3900619,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yacouba Sylla,29714.0,Right Defensive Midfield,28,Rennes,134,"['661259aa-3391-42d0-ab29-3cece8464f63', 'b9da11ba-4871-44c4-9889-813213c44b68']",16,,Right Foot,"[92.8, 32.8]",,"[{'location': [97.9, 19.0], 'player': {'id': 4431, 'name': 'Kévin Monnet-Paquet'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [93.5, 44.9], 'player': {'id': 8469, 'name': 'Jean-Christophe Bahebeck'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.4, 51.8], 'player': {'id': 3220, 'name': 'Franck Tabanou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.6, 29.6], 'player': {'id': 7200, 'name': 'Fabien Lemoine'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.4, 33.2], 'player': {'id': 3200, 'name': 'Renaud Cohade'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.8, 37.4], 'player': {'id': 4802, 'name': 'Florentin Pogba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.4, 30.7], 'player': {'id': 7442, 'name': 'Jérémy Clément'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.5, 31.1], 'player': {'id': 401468, 'name': 'Moustapha Bayal Sall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.2, 20.4], 'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.2, 38.8], 'player': {'id': 4259, 'name': 'Stéphane Ruffier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.0, 43.3], 'player': {'id': 5692, 'name': 'Juan Fernando Quintero Paniagua'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.2, 63.6], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.6, 39.1], 'player': {'id': 4909, 'name': 'Jeremie Boga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.6, 17.8], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.8, 17.4], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [81.5, 23.2], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,Blocked,0.0064560105,Normal,Open Play,,,,Rennes,134,00:11:16.205,Shot,
,,,,,,,,,,,,,,,,,,0.915508,,,,,,,,,,,,,1a38f9b1-9f2a-4cc6-b640-971157f15629,752,,"[103.4, 59.0]",3900619,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Monnet-Paquet,4431.0,Right Wing,45,Saint-Étienne,135,"['18e6e6b1-10e1-42d5-aecf-28301f7953fc', '89d7d981-6efd-4aea-bf48-ab815742b6b2']",22,,Left Foot,"[117.3, 43.2, 0.2]",,"[{'location': [110.6, 43.7], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 40.3], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 37.3], 'player': {'id': 4475, 'name': 'Romain Danzé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.4, 39.6], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 49.8], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.5, 55.2], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.8, 57.9], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.7, 42.9], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.0, 53.0], 'player': {'id': 7200, 'name': 'Fabien Lemoine'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.1, 36.3], 'player': {'id': 8469, 'name': 'Jean-Christophe Bahebeck'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.6, 41.4], 'player': {'id': 3423, 'name': 'Alexander Toft Søderlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.4, 57.3], 'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",d71fbba4-0481-46f6-b436-2cbbcc2ca537,Saved,0.009011563,Normal,Open Play,,,,Saint-Étienne,135,00:20:22.660,Shot,True
,,,,,,,,,,,,,,,,,,0.165399,,,,,,,,,,,,,4601d548-0423-421a-8846-ad04d924ddc4,893,,"[105.0, 26.9]",3900619,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jean-Christophe Bahebeck,8469.0,Left Wing,53,Saint-Étienne,135,"['b7be4169-49e4-49c1-9c26-9307db425dd4', 'f7b91074-ce75-4cbb-ba94-17019a7f55cf']",28,,Right Foot,"[109.2, 30.1]",,"[{'location': [108.6, 27.1], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 32.1], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 30.1], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.3, 42.3], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 37.7], 'player': {'id': 4475, 'name': 'Romain Danzé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.3, 35.7], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.3, 51.7], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.7, 36.7], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.9, 30.8], 'player': {'id': 7200, 'name': 'Fabien Lemoine'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.7, 62.1], 'player': {'id': 4431, 'name': 'Kévin Monnet-Paquet'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.8, 33.6], 'player': {'id': 3423, 'name': 'Alexander Toft Søderlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.4, 44.1], 'player': {'id': 4802, 'name': 'Florentin Pogba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,Blocked,0.051269844,Normal,Open Play,,,,Saint-Étienne,135,00:25:28.671,Shot,
,,,,,,,,,,,,,,,,,,1.005666,,,,,,,,,,,,,114a79cf-30b4-4567-9249-be65d18234de,902,,"[97.3, 47.9]",3900619,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabien Lemoine,7200.0,Right Center Midfield,55,Saint-Étienne,135,['4ba65be8-6b33-48ae-9188-4bd5a1ecedfd'],20,,Right Foot,"[120.0, 33.8, 0.7]",True,"[{'location': [109.6, 36.9], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.2, 32.2], 'player': {'id': 5692, 'name': 'Juan Fernando Quintero Paniagua'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.4, 32.6], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 38.3], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.8, 38.7], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.5, 40.8], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 41.7], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.1, 45.6], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.6, 46.7], 'player': {'id': 4475, 'name': 'Romain Danzé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.4, 40.4], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.9, 7.2], 'player': {'id': 8469, 'name': 'Jean-Christophe Bahebeck'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.5, 50.7], 'player': {'id': 4431, 'name': 'Kévin Monnet-Paquet'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.4, 45.4], 'player': {'id': 3423, 'name': 'Alexander Toft Søderlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.2, 40.3], 'player': {'id': 401468, 'name': 'Moustapha Bayal Sall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.1, 32.7], 'player': {'id': 4802, 'name': 'Florentin Pogba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.9, 26.9], 'player': {'id': 3200, 'name': 'Renaud Cohade'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",d6454b68-e282-4e3b-8e6a-5781db636c1a,Off T,0.032713003,Volley,Open Play,,,,Saint-Étienne,135,00:26:20.139,Shot,
,,,,,,,,,,,,,,,,,,1.245364,,,,,,,,,,,,,020af442-edc9-47ee-b625-6735d46225c8,1579,,"[86.0, 53.4]",3900619,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kévin Théophile-Catherine,3413.0,Right Back,93,Saint-Étienne,135,['01036b26-89bf-481d-b6a7-c47b7fc0b979'],39,,Right Foot,"[120.0, 45.3, 5.6]",,"[{'location': [97.7, 42.1], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 34.5], 'player': {'id': 4475, 'name': 'Romain Danzé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.2, 37.7], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 40.4], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [90.0, 32.4], 'player': {'id': 5692, 'name': 'Juan Fernando Quintero Paniagua'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.1, 25.2], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [82.5, 44.5], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [89.4, 54.4], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.7, 48.9], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [84.1, 24.0], 'player': {'id': 4909, 'name': 'Jeremie Boga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [94.3, 15.0], 'player': {'id': 7442, 'name': 'Jérémy Clément'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [94.5, 22.5], 'player': {'id': 3200, 'name': 'Renaud Cohade'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.8, 35.0], 'player': {'id': 3423, 'name': 'Alexander Toft Søderlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.9, 20.5], 'player': {'id': 8469, 'name': 'Jean-Christophe Bahebeck'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [81.7, 47.1], 'player': {'id': 401468, 'name': 'Moustapha Bayal Sall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.5, 41.0], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.4, 64.1], 'player': {'id': 4431, 'name': 'Kévin Monnet-Paquet'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",b95f1ce6-ec2e-41fd-81ae-959b6a33b0d7,Off T,0.0067050187,Normal,Open Play,,,,Saint-Étienne,135,00:42:39.404,Shot,
,,,,,,,,,,,,,,,,,,1.280597,,,,,,,,,,,,,9e9aae84-4ddd-446d-885e-eb5325bacdac,1730,,"[91.2, 37.1]",3900619,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jean-Christophe Bahebeck,8469.0,Left Wing,103,Saint-Étienne,135,['d29b59c3-e23f-4aeb-9217-5d9c066fc4a3'],46,,Right Foot,"[120.0, 51.6, 4.1]",True,"[{'location': [100.8, 8.8], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.8, 40.2], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.9, 41.4], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.9, 37.6], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 34.2], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 27.9], 'player': {'id': 4475, 'name': 'Romain Danzé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.8, 36.4], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.3, 41.7], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.6, 23.7], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.7, 3.2], 'player': {'id': 3220, 'name': 'Franck Tabanou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.0, 28.9], 'player': {'id': 4431, 'name': 'Kévin Monnet-Paquet'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.5, 40.5], 'player': {'id': 3423, 'name': 'Alexander Toft Søderlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.5, 26.7], 'player': {'id': 7200, 'name': 'Fabien Lemoine'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",376df1d8-ac57-4c30-80b1-be5f6914db24,Off T,0.021689191,Normal,Open Play,,,,Saint-Étienne,135,00:46:46.493,Shot,
,,,,,,,,,,,,,,,,,,0.659109,,,,,,,,,,,,,42a785cf-d213-4dee-a621-c2b39b60d335,2187,,"[111.6, 47.3]",3900619,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Toft Søderlund,3423.0,Center Forward,126,Saint-Étienne,135,"['0075464f-5751-4fd6-bd9e-42ac4ab4fe7c', 'b266fc20-08d8-491b-be62-27d8a030c6cf']",27,,Left Foot,"[120.0, 46.8, 2.3]",True,"[{'location': [117.1, 43.7], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.0, 41.7], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 70.7], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 47.2], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.9, 45.8], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 33.9], 'player': {'id': 4475, 'name': 'Romain Danzé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.4, 78.4], 'player': {'id': 8469, 'name': 'Jean-Christophe Bahebeck'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.9, 33.9], 'player': {'id': 4431, 'name': 'Kévin Monnet-Paquet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",d5cb24b0-aa92-49df-8c80-5d87bc8de68c,Off T,0.08418689,Half Volley,Open Play,,,,Saint-Étienne,135,00:08:27.666,Shot,True
,,,,,,,,,,,,,,,,,,0.755383,,,,,,,,,,,,,b3fd7b54-d25f-4150-b5e6-d821c921a0c8,2222,,"[105.6, 35.9]",3900619,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeremie Boga,4909.0,Center Forward,129,Rennes,134,['5d2e8efb-d4d9-4c9c-922f-6e65845ce3c7'],43,,Right Foot,"[120.0, 39.9, 4.8]",True,"[{'location': [103.6, 63.9], 'player': {'id': 3220, 'name': 'Franck Tabanou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 50.1], 'player': {'id': 4802, 'name': 'Florentin Pogba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.6, 50.0], 'player': {'id': 7442, 'name': 'Jérémy Clément'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 43.4], 'player': {'id': 401468, 'name': 'Moustapha Bayal Sall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 38.9], 'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.4, 44.7], 'player': {'id': 7200, 'name': 'Fabien Lemoine'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.0, 39.2], 'player': {'id': 4259, 'name': 'Stéphane Ruffier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.3, 44.6], 'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.0, 57.7], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.9, 57.6], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",4a69cf68-1b54-4b3f-bdb5-52e2f808e46e,Off T,0.22053857,Normal,Open Play,,,,Rennes,134,00:09:43.702,Shot,
,,,,,,,,,,,,,,,,,,0.634223,,,,,,,,,,,,,0aff25d0-86a4-424c-99b5-2d3e633e67b4,2355,,"[103.0, 57.8]",3900619,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Christophe Bahebeck,8469.0,Right Wing,135,Saint-Étienne,135,"['34648ca1-22bd-4775-9cc0-b030b8f3a0c3', '87e4abf7-208b-4d5f-8750-71583b24cd1c']",38,,Right Foot,"[117.2, 43.7, 1.9]",,"[{'location': [101.1, 66.3], 'player': {'id': 3424, 'name': ""Cheikh M''Bengue""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.6, 55.2], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.8, 38.4], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.8, 60.0], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 55.2], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.9, 42.4], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 36.1], 'player': {'id': 4475, 'name': 'Romain Danzé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.5, 43.4], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 71.1], 'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.1, 41.5], 'player': {'id': 3423, 'name': 'Alexander Toft Søderlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.0, 36.1], 'player': {'id': 4431, 'name': 'Kévin Monnet-Paquet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",2696f31e-97ab-409b-b1ce-5616f23788b1,Saved,0.033665497,Normal,Open Play,,,,Saint-Étienne,135,00:12:38.960,Shot,True
