bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.244392,,,,,,,,,,,,383d7f1f-8428-4340-97d3-c87feccfd69b,42,,"[104.4, 43.3]",3817859,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Seminlen Doungel,127057.0,Right Wing,4,Jamshedpur,2021,"['354e2af4-83ef-40fb-b57d-e664c5b27a2b', '43d9b6b6-fe88-491e-b8d8-51839a06019c', '772c31bc-e73b-4c0e-a565-af572a29f966']",14,,Right Foot,"[106.2, 42.8]",,"[{'location': [95.5, 12.5], 'player': {'id': 8624, 'name': 'Marco Sahanek'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [98.4, 17.2], 'player': {'id': 162752, 'name': 'Pragyan Sundar Gogoi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.1, 40.8], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.3, 26.5], 'player': {'id': 162755, 'name': 'Mohammed Irshad'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.5, 42.5], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.9, 45.4], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.7, 46.1], 'player': {'id': 9981, 'name': 'Peter Hartley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.1, 40.7], 'player': {'id': 161091, 'name': 'Daniel Chima Chukwu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.0, 24.3], 'player': {'id': 161117, 'name': 'Ritwik Kumar Das'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.4, 12.8], 'player': {'id': 161103, 'name': 'Mohammad Mobashir Rahman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.3, 36.1], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.8, 18.9], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.1, 37.3], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.3, 41.3], 'player': {'id': 162754, 'name': 'Mirshad Koottappunna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 35.6], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 44.6], 'player': {'id': 168197, 'name': 'Imran Khan'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}]",38567ff7-3c80-4661-97eb-4267c579469c,,,Blocked,0.05034513,Half Volley,Open Play,,,,Jamshedpur,2021,00:01:14.534,Shot,True
,,,,,,,,,,,,,,,,,,1.486354,,,,,,,,,,,,ada6c7a1-fa82-4784-8e89-c9dfa45fd005,127,,"[103.9, 28.7]",3817859,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Imran Khan,168197.0,Left Attacking Midfield,7,NorthEast United,7285,['d8ac4bc6-b6be-4e28-ade4-72b74193bcb8'],41,,Head,"[120.0, 46.4, 0.9]",,"[{'location': [112.4, 47.2], 'player': {'id': 34146, 'name': 'Deshorn Brown'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.9, 37.1], 'player': {'id': 161097, 'name': 'Rehnesh Thumbirumbu Paramba'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.6, 43.8], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.6, 39.2], 'player': {'id': 9981, 'name': 'Peter Hartley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 35.2], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 52.4], 'player': {'id': 161117, 'name': 'Ritwik Kumar Das'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.5, 40.2], 'player': {'id': 124910, 'name': 'Pronay Halder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 32.1], 'player': {'id': 161103, 'name': 'Mohammad Mobashir Rahman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 26.1], 'player': {'id': 127057, 'name': 'Seminlen Doungel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.4, 16.2], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [90.2, 58.2], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.6, 39.6], 'player': {'id': 162752, 'name': 'Pragyan Sundar Gogoi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.7, 42.6], 'player': {'id': 8624, 'name': 'Marco Sahanek'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [108.7, 29.8], 'player': {'id': 162755, 'name': 'Mohammed Irshad'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.8, 18.5], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",346fdc4b-6e7a-42ff-9b95-9f1e46dd1ba1,,,Off T,0.03527331,Normal,Open Play,,,,NorthEast United,7285,00:02:41.908,Shot,
,,,,,,,,,,,,,,,,,,0.149865,,,,,,,,,,,,3d9140f7-b27e-4972-83bc-19055c04754f,558,,"[107.9, 46.4]",3817859,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Eli Sabia Filho,161102.0,Right Center Back,35,Jamshedpur,2021,"['11ae7ba0-c0ec-44b3-9613-a3abf4207a37', '6b075a86-5b00-4103-8159-dc8f5150a654']",48,,Right Foot,"[109.8, 45.7]",True,"[{'location': [114.9, 22.1], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.9, 16.4], 'player': {'id': 168197, 'name': 'Imran Khan'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [113.4, 31.8], 'player': {'id': 34146, 'name': 'Deshorn Brown'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.7, 39.7], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 39.1], 'player': {'id': 162752, 'name': 'Pragyan Sundar Gogoi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.6, 26.9], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.8, 45.6], 'player': {'id': 161103, 'name': 'Mohammad Mobashir Rahman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.9, 40.9], 'player': {'id': 124910, 'name': 'Pronay Halder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.7, 44.1], 'player': {'id': 161091, 'name': 'Daniel Chima Chukwu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.0, 40.4], 'player': {'id': 9981, 'name': 'Peter Hartley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.7, 36.7], 'player': {'id': 127057, 'name': 'Seminlen Doungel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.2, 24.1], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [119.3, 41.3], 'player': {'id': 162754, 'name': 'Mirshad Koottappunna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 41.7], 'player': {'id': 8624, 'name': 'Marco Sahanek'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [114.9, 43.6], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 45.2], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.3, 46.0], 'player': {'id': 162755, 'name': 'Mohammed Irshad'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.4, 29.6], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,,Blocked,0.067356125,Half Volley,Open Play,,,,Jamshedpur,2021,00:15:48.791,Shot,
,,,,,,,,,,,,,,,,,,1.869591,,,,,,,,,,,,195df841-ff09-435f-8480-7141c2eadcd6,562,,"[99.4, 49.9]",3817859,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mohammad Mobashir Rahman,161103.0,Right Defensive Midfield,35,Jamshedpur,2021,['d71b136e-079d-42b8-94ea-dd3e65538e33'],50,,Right Foot,"[120.0, 42.6, 7.6]",True,"[{'location': [89.5, 27.6], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.3, 50.9], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.6, 41.9], 'player': {'id': 124910, 'name': 'Pronay Halder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.6, 42.7], 'player': {'id': 161091, 'name': 'Daniel Chima Chukwu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.5, 37.0], 'player': {'id': 127057, 'name': 'Seminlen Doungel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.5, 28.1], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.9, 38.9], 'player': {'id': 9981, 'name': 'Peter Hartley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [118.6, 40.5], 'player': {'id': 162754, 'name': 'Mirshad Koottappunna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 44.6], 'player': {'id': 8624, 'name': 'Marco Sahanek'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [106.6, 51.4], 'player': {'id': 162755, 'name': 'Mohammed Irshad'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.7, 53.7], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.2, 33.1], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 41.2], 'player': {'id': 162752, 'name': 'Pragyan Sundar Gogoi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.4, 43.7], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 39.7], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 32.8], 'player': {'id': 34146, 'name': 'Deshorn Brown'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.3, 19.3], 'player': {'id': 168197, 'name': 'Imran Khan'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [115.0, 29.1], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,,Off T,0.03412571,Volley,Open Play,,,,Jamshedpur,2021,00:15:50.398,Shot,
,,,,,,,,,,,,,,,,,,1.120882,,,,,,,,,,,,2f1b4c49-1f79-4c5f-b4b6-9522e708e4f2,755,,"[100.0, 40.5]",3817859,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Sahanek,8624.0,Right Attacking Midfield,46,NorthEast United,7285,['6d947d20-21fc-45fc-96d9-721211fe9257'],48,,Left Foot,"[117.4, 40.0, 0.2]",,"[{'location': [87.5, 62.6], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.7, 40.3], 'player': {'id': 161097, 'name': 'Rehnesh Thumbirumbu Paramba'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 48.0], 'player': {'id': 162752, 'name': 'Pragyan Sundar Gogoi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.8, 36.8], 'player': {'id': 162755, 'name': 'Mohammed Irshad'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.4, 25.2], 'player': {'id': 34146, 'name': 'Deshorn Brown'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.3, 42.0], 'player': {'id': 168197, 'name': 'Imran Khan'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [93.4, 39.8], 'player': {'id': 127057, 'name': 'Seminlen Doungel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.8, 41.6], 'player': {'id': 124910, 'name': 'Pronay Halder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.5, 51.9], 'player': {'id': 161117, 'name': 'Ritwik Kumar Das'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.8, 41.0], 'player': {'id': 9981, 'name': 'Peter Hartley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 46.4], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.4, 29.3], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.4, 37.4], 'player': {'id': 161103, 'name': 'Mohammad Mobashir Rahman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 36.4], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",ba5b683e-f695-427f-80ad-e3c6b4783476,,,Saved,0.054987915,Half Volley,Open Play,,,,NorthEast United,7285,00:22:48.159,Shot,
,,,,,,,,,,,,,,,,,,0.962977,,,,,,,,,,,,6d55d807-b0f4-43e7-b5da-0b1f739aaefe,899,,"[105.4, 37.3]",3817859,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ritwik Kumar Das,161117.0,Left Wing,55,Jamshedpur,2021,"['581216dd-f5d3-4370-b00b-fa580ba696cb', 'e43b319d-0d8a-4718-94e0-2b4dc780eb51']",11,,Right Foot,"[110.0, 41.3]",,"[{'location': [96.1, 40.9], 'player': {'id': 161091, 'name': 'Daniel Chima Chukwu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.3, 43.6], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 30.8], 'player': {'id': 162752, 'name': 'Pragyan Sundar Gogoi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.0, 38.0], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.7, 36.4], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.7, 40.0], 'player': {'id': 162754, 'name': 'Mirshad Koottappunna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",40d383ac-ceda-47db-8c0b-db8d5d29f79c,,,Wayward,0.07772875,Half Volley,Open Play,,,,Jamshedpur,2021,00:26:11.718,Shot,True
,,,,,,,,,,,,,,,,,,0.928773,,,,,,,,,,,,641d6fac-6b37-4acc-bed6-3d0c60c956d7,955,,"[100.5, 33.5]",3817859,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pronay Halder,124910.0,Left Defensive Midfield,58,Jamshedpur,2021,['a6be4af6-8795-4122-99e6-8020cddbd7fd'],16,,Right Foot,"[120.0, 33.1, 0.2]",True,"[{'location': [118.6, 38.2], 'player': {'id': 162754, 'name': 'Mirshad Koottappunna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 45.4], 'player': {'id': 168197, 'name': 'Imran Khan'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [111.8, 44.7], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.6, 42.1], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 26.2], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.1, 29.1], 'player': {'id': 162752, 'name': 'Pragyan Sundar Gogoi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.8, 35.7], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 35.2], 'player': {'id': 162755, 'name': 'Mohammed Irshad'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.3, 40.0], 'player': {'id': 161103, 'name': 'Mohammad Mobashir Rahman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [115.1, 40.0], 'player': {'id': 127057, 'name': 'Seminlen Doungel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.8, 45.2], 'player': {'id': 161091, 'name': 'Daniel Chima Chukwu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.6, 30.2], 'player': {'id': 161117, 'name': 'Ritwik Kumar Das'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.7, 23.5], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",5bd334d9-42b2-4e2c-8154-f4720a143ecb,,,Off T,0.051902212,Normal,Open Play,,,,Jamshedpur,2021,00:29:16.445,Shot,
,,,,,,,,,,,,,,,,,,1.00443,,,,,,,,,,,,06075aaa-fc97-41b0-937f-6ef67d3ba02c,1048,,"[112.2, 47.6]",3817859,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seminlen Doungel,127057.0,Right Wing,66,Jamshedpur,2021,['8a2cf871-db66-4f77-bb71-23f6704c92c6'],3,,Head,"[120.0, 43.5, 0.2]",,"[{'location': [103.5, 22.9], 'player': {'id': 161117, 'name': 'Ritwik Kumar Das'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.3, 8.5], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [88.9, 15.7], 'player': {'id': 8624, 'name': 'Marco Sahanek'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [98.9, 38.5], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 43.7], 'player': {'id': 162755, 'name': 'Mohammed Irshad'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.7, 21.7], 'player': {'id': 162752, 'name': 'Pragyan Sundar Gogoi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.4, 35.0], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 41.5], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 44.3], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.5, 20.7], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.7, 43.2], 'player': {'id': 162754, 'name': 'Mirshad Koottappunna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.5, 20.7], 'player': {'id': 124910, 'name': 'Pronay Halder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [110.4, 44.2], 'player': {'id': 161091, 'name': 'Daniel Chima Chukwu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.6, 34.9], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",79139b4f-b955-46a3-ad9d-a1c75cf76cd1,,,Goal,0.08350325,Normal,Open Play,,,,Jamshedpur,2021,00:34:03.205,Shot,
,,,,,,,,,,,,,,,,,,2.749643,,,,,,,,,,,,20eafb27-0cd9-42b0-8425-0f5f6f4d91d7,1266,,"[100.6, 30.1]",3817859,40,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ritwik Kumar Das,161117.0,Left Wing,79,Jamshedpur,2021,['f3350021-621d-48e1-b6bc-cb7fc21b97e1'],35,,Right Foot,"[120.0, 60.6]",,"[{'location': [112.7, 42.8], 'player': {'id': 127057, 'name': 'Seminlen Doungel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.0, 35.3], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.2, 32.7], 'player': {'id': 161091, 'name': 'Daniel Chima Chukwu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.1, 39.8], 'player': {'id': 162755, 'name': 'Mohammed Irshad'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.3, 32.4], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 46.8], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.8, 36.1], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 30.0], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 31.3], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 27.8], 'player': {'id': 162752, 'name': 'Pragyan Sundar Gogoi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.4, 39.1], 'player': {'id': 162754, 'name': 'Mirshad Koottappunna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Wayward,0.045384467,Normal,Open Play,,,,Jamshedpur,2021,00:40:35.440,Shot,
