bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.145756,,,,,,,,,,,,,c0d6a9d8-87dd-4eed-9b48-4bd33f411e4e,156,,,"[96.9, 41.5]",3813266,2,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mirlan Murzaev,125212.0,Right Center Forward,9,Chennaiyin,7290,['96ed073e-7c37-46c0-905a-90a90ff5ad7c'],42,,Left Foot,"[120.0, 35.5, 6.4]",,"[{'location': [98.9, 56.6], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [117.3, 39.5], 'player': {'id': 165322, 'name': 'Naveen Kumar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 41.4], 'player': {'id': 181868, 'name': 'Anisa Anwar Ali'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.8, 43.3], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [85.0, 25.1], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [91.6, 44.2], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 57.5], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Off T,0.038242545,Normal,Open Play,,,,Chennaiyin,7290,00:02:42.353,Shot,
,,,,,,,,,,,,,,,,0.03512,,,,,,,,,,,,,4a8002a4-9481-4af3-82a0-53d95f258dd7,295,,,"[108.0, 47.7]",3813266,7,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jorge Ortiz Mendoza,159764.0,Left Center Forward,18,Goa,7288,"['4505568b-5469-4069-a3b8-325f59462370', 'c679f715-0954-4f60-8bbc-dbcfa68ed8e0']",0,,Right Foot,"[108.6, 47.5]",True,"[{'location': [97.9, 57.7], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [105.1, 37.6], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.8, 50.5], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 37.6], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.4, 46.2], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.1, 47.4], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 60.4], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.2, 54.0], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.9, 61.3], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 68.3], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [118.5, 42.5], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",639c39ad-e64d-44a2-9fdd-10a0980c084e,,Blocked,0.07802496,Volley,Open Play,,,,Goa,7288,00:07:00.589,Shot,
,,,,,,,,,,,,,,,,0.965457,,,,,,,,,,,,,2047a2b9-1801-49ae-9b5b-ca90d756f87f,303,,,"[116.7, 42.5]",3813266,7,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aibanbha Kupar Dohling,159780.0,Left Center Back,20,Goa,7288,"['35371a30-1b9a-42db-9042-71e569bc411d', '9108023f-184c-476a-817f-1e2f711057aa']",58,True,Head,"[120.0, 34.7, 4.2]",,"[{'location': [119.6, 43.0], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.0, 51.6], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.5, 43.3], 'player': {'id': 125212, 'name': 'Mirlan Murzaev'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [117.6, 44.0], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.3, 42.7], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 38.8], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.7, 34.7], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.4, 38.7], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.2, 53.4], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.3, 32.7], 'player': {'id': 181868, 'name': 'Anisa Anwar Ali'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.0, 41.7], 'player': {'id': 165325, 'name': 'Muhammed Nemil Valiyattil'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [115.5, 47.7], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.1, 38.3], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [119.0, 40.9], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.3, 50.7], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",1882f8b1-945d-4d92-82d0-70128ae9227f,,Off T,0.18134935,Normal,Open Play,,,,Goa,7288,00:07:58.964,Shot,True
,,,,,,,,,,,,,,,,1.211032,,,,,,,,,,,,,11c691a6-e071-4402-b2d7-f4093ef2b353,315,,,"[99.3, 17.3]",3813266,8,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mirlan Murzaev,125212.0,Right Center Forward,23,Chennaiyin,7290,"['b097a233-f984-4f8a-a4fd-e00703eeb465', 'd7978eb3-ece1-4522-9d7c-9582b9c852cb']",50,,Right Foot,"[120.0, 43.1, 6.4]",,"[{'location': [99.8, 19.6], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [90.4, 19.7], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [96.2, 28.5], 'player': {'id': 181868, 'name': 'Anisa Anwar Ali'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.7, 37.8], 'player': {'id': 165322, 'name': 'Naveen Kumar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.3, 35.8], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.4, 39.8], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",558e7367-a9cb-417d-b646-e5e37e88dc6a,,Off T,0.009014561,Normal,Open Play,,,,Chennaiyin,7290,00:08:50.554,Shot,True
,,,,,,,,,,,,,,,,0.087617,,,,,,,,,,,,,f8e6b2e7-6eea-414b-bb8d-4406676a3838,738,,,"[113.6, 49.2]",3813266,18,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Ortiz Mendoza,159764.0,Left Center Forward,42,Goa,7288,['ecc98a4f-015a-4589-8dad-c8ed2c445d0c'],1,,Right Foot,"[114.3, 48.5, 0.2]",True,"[{'location': [112.9, 47.7], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.8, 48.6], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 54.0], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.1, 39.6], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 52.7], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.4, 36.5], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.3, 48.2], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 34.4], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.9, 48.1], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.7, 63.7], 'player': {'id': 181868, 'name': 'Anisa Anwar Ali'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.1, 25.9], 'player': {'id': 159779, 'name': 'Saviour Gama'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [108.3, 40.7], 'player': {'id': 165325, 'name': 'Muhammed Nemil Valiyattil'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.0, 55.4], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.9, 64.2], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",fc9c1188-c92d-4a09-9042-cece74974eca,,Saved,0.18859027,Normal,Open Play,,,,Goa,7288,00:18:01.554,Shot,
,,,,,,,,,,,,,,,,1.394572,,,,,,,,,,,,,1e1deb8f-c789-4074-84a1-f7961251698d,1012,,,"[90.5, 37.4]",3813266,28,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edwin Sydney Vanspaul,164495.0,Left Center Midfield,63,Chennaiyin,7290,['8744a288-bb23-4983-87eb-0416ba0a01be'],18,,Right Foot,"[120.0, 46.6, 7.1]",,"[{'location': [105.8, 25.7], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.3, 32.4], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [101.9, 33.9], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.3, 49.0], 'player': {'id': 125212, 'name': 'Mirlan Murzaev'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.2, 43.6], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [87.9, 45.3], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.6, 31.6], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [102.6, 36.7], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.9, 34.2], 'player': {'id': 159779, 'name': 'Saviour Gama'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.7, 39.6], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.5, 43.9], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.3, 37.1], 'player': {'id': 181868, 'name': 'Anisa Anwar Ali'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.5, 43.4], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.7, 39.1], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [91.8, 53.6], 'player': {'id': 165325, 'name': 'Muhammed Nemil Valiyattil'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.1, 39.5], 'player': {'id': 165322, 'name': 'Naveen Kumar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.015615588,Half Volley,Open Play,,,,Chennaiyin,7290,00:28:18.809,Shot,
,,,,,,,,,,,,,,,,0.84933,,,,,,,,,,,,,684dc9f2-8a30-4c67-af38-cab6af4d4d3b,1355,,,"[91.0, 53.1]",3813266,38,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glan Martins,124906.0,Right Defensive Midfield,81,Goa,7288,['ee2453d3-32e7-4baf-ac76-d77588638f9e'],6,,Right Foot,"[117.2, 40.0, 0.2]",,"[{'location': [93.2, 68.7], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [88.4, 57.7], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [82.2, 49.5], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [94.4, 37.5], 'player': {'id': 165325, 'name': 'Muhammed Nemil Valiyattil'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.9, 45.1], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [117.4, 41.4], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.2, 50.4], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [82.9, 56.3], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [92.8, 38.6], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.3, 32.3], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [92.2, 54.2], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 43.2], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 48.2], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.6, 59.9], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",554828a3-94e7-4282-9f6e-8a224d0a20fc,,Saved,0.01939219,Normal,Open Play,,,,Goa,7288,00:38:06.076,Shot,
,,,,,,,,,,,,,,,,0.40239,,,,,,,,,,,,,687b98f3-8307-4210-bd3e-174951eb2a02,1360,,,"[114.4, 32.4]",3813266,38,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Ortiz Mendoza,159764.0,Left Center Forward,81,Goa,7288,['d63d5fba-a5bd-4ca3-8a19-3fb99a0665fb'],9,,Left Foot,"[120.0, 35.6, 1.4]",,"[{'location': [96.5, 61.2], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [99.4, 50.8], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [93.5, 51.1], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.3, 33.8], 'player': {'id': 165325, 'name': 'Muhammed Nemil Valiyattil'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [89.6, 55.7], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.5, 36.2], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.6, 51.2], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 33.3], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.4, 33.5], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.7, 42.9], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.0, 53.2], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [116.6, 34.9], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,True,Off T,0.24366409,Normal,Open Play,,,,Goa,7288,00:38:09.455,Shot,
,,,,,,,,,,,,,,,,1.356857,,,,,,,,,,,,,1e9a4837-12d0-47e2-9d86-8aa91f44c06b,1536,,,"[93.7, 46.1]",3813266,43,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Muhammed Nemil Valiyattil,165325.0,Center Attacking Midfield,91,Goa,7288,['fcdaabd0-e55d-4e94-b60b-ca1edebea5ec'],32,,Left Foot,"[120.0, 30.1, 4.4]",,"[{'location': [95.5, 55.2], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [96.2, 67.5], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [85.4, 57.8], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [87.6, 48.9], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [95.1, 34.9], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [117.5, 39.7], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.2, 37.2], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.8, 31.9], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [95.1, 47.8], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 38.7], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 45.6], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [93.8, 55.3], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.7, 54.5], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.2, 62.9], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",b2bac462-254d-485f-a0db-7ff4582250c6,,Off T,0.034994934,Normal,Open Play,,,,Goa,7288,00:43:32.631,Shot,
,,,,,,,,,,,,,,,,0.412327,,,,,,,,,,,,,92b591c3-6476-4acd-a8f7-5ee200c91b2a,1635,,,"[111.2, 51.2]",3813266,45,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Ortiz Mendoza,159764.0,Left Center Forward,93,Goa,7288,['c4514050-425b-467f-aa35-61c146d07310'],20,,Right Foot,"[118.8, 44.2, 1.5]",True,"[{'location': [108.6, 38.4], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 50.5], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.8, 51.1], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 54.8], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [99.9, 45.1], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.8, 32.6], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.3, 50.9], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.8, 43.4], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 35.6], 'player': {'id': 165325, 'name': 'Muhammed Nemil Valiyattil'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [89.5, 53.4], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.0, 60.9], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",021a6413-9662-4d00-85aa-62c1c4c526bd,,Saved,0.16160232,Normal,Open Play,,,,Goa,7288,00:45:20.998,Shot,
