50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.288477,,,,,,,,,,,,4a8b1e3a-d0ba-44c3-aba9-1fb083bd6647,556,,"[106.5, 43.8]",16306,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Molina Vidal,6630.0,Right Center Forward,18,Getafe,216,['43880551-dcde-4aa3-aea4-52f30a38789c'],46,,Right Foot,"[120.0, 40.9, 3.8]",True,"[{'location': [104.1, 26.7], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.9, 22.5], 'player': {'id': 6611, 'name': 'Ángel Luis Rodríguez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [83.8, 17.0], 'player': {'id': 5693, 'name': 'Gaku Shibasaki'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.1, 41.0], 'player': {'id': 8652, 'name': 'Jasper Cillessen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.5, 27.3], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.3, 34.2], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 42.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.8, 38.7], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [86.9, 30.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",71cf2306-e1e0-4a5f-9c7e-a603f0555a45,,Off T,0.18546063,Normal,Open Play,,,,Getafe,216,00:10:46.234,Shot,
,,,,,,,,,,,,,,,0.858462,,,,,,,,,,,,c17f6a6a-da79-4456-9008-3d2c17f2245c,735,,"[98.2, 28.1]",16306,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Left Midfield,25,Getafe,216,['eac9fb8a-d20b-455f-95d2-5c58c60b4dad'],53,,Left Foot,"[120.0, 38.9, 6.0]",True,"[{'location': [108.1, 26.4], 'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.7, 42.2], 'player': {'id': 6611, 'name': 'Ángel Luis Rodríguez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [117.0, 38.5], 'player': {'id': 8652, 'name': 'Jasper Cillessen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 36.6], 'player': {'id': 6901, 'name': 'Nemanja Maksimović'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.2, 30.9], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 36.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 36.5], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.5, 23.1], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 34.2], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,,Off T,0.03138824,Half Volley,Open Play,,,,Getafe,216,00:13:53.160,Shot,
,,,,,,,,,,,,,,,1.125294,,,,,,,,,,,,86c3743d-7578-428b-b869-f7b272d55342,1478,,"[103.9, 50.2]",16306,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Molina Vidal,6630.0,Right Center Forward,41,Barcelona,217,['69f697fe-e9e8-49fd-b301-4ac9ea0f9c81'],8,,Left Foot,"[120.0, 34.2, 2.4]",,"[{'location': [104.6, 51.3], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.5, 41.8], 'player': {'id': 8652, 'name': 'Jasper Cillessen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.8, 41.5], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 41.2], 'player': {'id': 6611, 'name': 'Ángel Luis Rodríguez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [84.6, 40.1], 'player': {'id': 6863, 'name': 'Mauro Wilney Arambarri Rosa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [95.8, 43.4], 'player': {'id': 6901, 'name': 'Nemanja Maksimović'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [97.6, 27.2], 'player': {'id': 5693, 'name': 'Gaku Shibasaki'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [90.8, 17.5], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.5, 41.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.3, 53.1], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.4, 40.9], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,,Off T,0.098319024,Normal,Open Play,,,,Getafe,216,00:29:08.093,Shot,
,,,,,,,,,,,,,,,1.363933,,,,,,,,,,,,586b5ef4-3e11-4419-896b-09895ad0934c,1727,,"[87.0, 36.8]",16306,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,47,Barcelona,217,['8a75e6a9-ef68-4e26-bb76-a31426c42fc8'],26,,Right Foot,"[119.9, 25.4, 0.2]",,"[{'location': [91.6, 37.6], 'player': {'id': 6863, 'name': 'Mauro Wilney Arambarri Rosa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 29.8], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.1, 60.0], 'player': {'id': 5693, 'name': 'Gaku Shibasaki'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.4, 33.2], 'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [83.3, 55.7], 'player': {'id': 6611, 'name': 'Ángel Luis Rodríguez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.9, 41.0], 'player': {'id': 6634, 'name': 'Djené Dakonam Ortega'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.1, 47.7], 'player': {'id': 6635, 'name': 'Leandro Daniel Cabrera Sasía'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.8, 51.7], 'player': {'id': 7104, 'name': 'Mathías Olivera Miramontes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.6, 51.3], 'player': {'id': 6901, 'name': 'Nemanja Maksimović'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.8, 39.1], 'player': {'id': 6722, 'name': 'David Soria Solís'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.1, 10.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.9, 60.8], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.6, 45.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.6, 28.1], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.2, 62.2], 'player': {'id': 3109, 'name': 'Malcom Filipe Silva de Oliveira'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.3, 51.6], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [81.7, 52.8], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",dfe27d48-9d96-443d-920f-b73692bf6a38,,Off T,0.020671485,Normal,Open Play,,,,Barcelona,217,00:33:26.683,Shot,
,,,,,,,,,,,,,,,0.651886,,,,,,,,,,,,c66f6988-c08d-4cd4-85da-a2637c58b5f4,1871,,"[101.7, 42.6]",16306,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,49,Barcelona,217,['8a477108-d642-463e-805f-83e3e9b04d7e'],58,,Right Foot,"[118.2, 42.4, 0.2]",True,"[{'location': [110.0, 36.5], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.3, 48.8], 'player': {'id': 3109, 'name': 'Malcom Filipe Silva de Oliveira'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.6, 28.6], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.7, 33.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.7, 58.3], 'player': {'id': 5693, 'name': 'Gaku Shibasaki'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.0, 45.2], 'player': {'id': 6634, 'name': 'Djené Dakonam Ortega'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.3, 48.8], 'player': {'id': 7104, 'name': 'Mathías Olivera Miramontes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.4, 40.6], 'player': {'id': 6722, 'name': 'David Soria Solís'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.1, 42.2], 'player': {'id': 6863, 'name': 'Mauro Wilney Arambarri Rosa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.9, 36.0], 'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.8, 35.0], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.7, 40.1], 'player': {'id': 6635, 'name': 'Leandro Daniel Cabrera Sasía'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.2, 40.9], 'player': {'id': 6901, 'name': 'Nemanja Maksimović'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",1ed508af-d677-4a77-b002-bb5e5866c7d7,,Saved,0.05844707,Normal,Open Play,,,,Barcelona,217,00:35:58.777,Shot,
,,,,,,,,,,,,,,,0.493396,,,,,,,,,,,,496689ea-317b-4ef9-8771-dc3495fb6d43,1916,,"[111.8, 45.2]",16306,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,53,Barcelona,217,['707a61a4-2c63-4d0f-b1b1-65e6374528c7'],36,,Head,"[117.9, 41.2, 0.4]",,"[{'location': [95.6, 34.1], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.1, 39.4], 'player': {'id': 7104, 'name': 'Mathías Olivera Miramontes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.9, 43.4], 'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [111.3, 40.4], 'player': {'id': 6634, 'name': 'Djené Dakonam Ortega'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 39.1], 'player': {'id': 6901, 'name': 'Nemanja Maksimović'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.6, 37.9], 'player': {'id': 6863, 'name': 'Mauro Wilney Arambarri Rosa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.4, 48.3], 'player': {'id': 5693, 'name': 'Gaku Shibasaki'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.3, 56.1], 'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.7, 48.8], 'player': {'id': 6611, 'name': 'Ángel Luis Rodríguez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.6, 44.0], 'player': {'id': 6635, 'name': 'Leandro Daniel Cabrera Sasía'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.3, 42.1], 'player': {'id': 6722, 'name': 'David Soria Solís'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.6, 37.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.9, 35.9], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.8, 39.1], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [98.5, 44.6], 'player': {'id': 3109, 'name': 'Malcom Filipe Silva de Oliveira'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.4, 38.9], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [91.1, 64.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",c2d26d95-9ed5-42c8-bd7e-acd64c2a4f7b,,Saved,0.14240101,Normal,Open Play,,,,Barcelona,217,00:38:36.160,Shot,
,,,,,,,,,,,,,,,0.967101,,,,,,,,,,,,36c1631a-b700-4dec-bbf5-04e17970b887,1920,,"[114.3, 41.7]",16306,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,53,Barcelona,217,"['d2c2127e-4c4a-441d-b886-f72141ef47bb', 'e68e0930-124e-45db-b03e-b89150e9e166']",37,,Right Foot,"[120.0, 38.4, 0.2]",True,"[{'location': [93.2, 63.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.5, 32.8], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.9, 46.4], 'player': {'id': 3109, 'name': 'Malcom Filipe Silva de Oliveira'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.9, 41.5], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [120.0, 47.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.6, 36.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.7, 49.3], 'player': {'id': 6611, 'name': 'Ángel Luis Rodríguez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [116.5, 43.8], 'player': {'id': 6635, 'name': 'Leandro Daniel Cabrera Sasía'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.7, 42.0], 'player': {'id': 6722, 'name': 'David Soria Solís'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 40.6], 'player': {'id': 6634, 'name': 'Djené Dakonam Ortega'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.4, 38.2], 'player': {'id': 6901, 'name': 'Nemanja Maksimović'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.1, 57.5], 'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.2, 44.4], 'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [116.7, 38.3], 'player': {'id': 6863, 'name': 'Mauro Wilney Arambarri Rosa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.9, 38.9], 'player': {'id': 7104, 'name': 'Mathías Olivera Miramontes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Goal,0.22410761,Half Volley,Open Play,,,,Barcelona,217,00:38:37.383,Shot,True
,,,,,,,,,,,,,,,1.251143,,,,,,,,,,,,9fa1fd71-506f-4845-b80b-5d1f0af0ed6d,1957,,"[106.2, 24.2]",16306,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ángel Luis Rodríguez Díaz,6611.0,Left Center Forward,56,Getafe,216,['3882787c-a915-40d0-aeb1-5d43b1b1569e'],13,,Left Foot,"[120.0, 49.4, 0.2]",,"[{'location': [69.8, 14.4], 'player': {'id': 6863, 'name': 'Mauro Wilney Arambarri Rosa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [93.0, 41.5], 'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [87.0, 21.0], 'player': {'id': 6901, 'name': 'Nemanja Maksimović'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [88.4, 18.2], 'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [71.2, 49.5], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.8, 45.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [88.6, 28.1], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.9, 3.8], 'player': {'id': 5693, 'name': 'Gaku Shibasaki'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.8, 18.7], 'player': {'id': 7104, 'name': 'Mathías Olivera Miramontes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [91.6, 18.2], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [81.5, 16.9], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.4, 17.3], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.8, 36.6], 'player': {'id': 8652, 'name': 'Jasper Cillessen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 26.7], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 24.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.2, 14.8], 'player': {'id': 3109, 'name': 'Malcom Filipe Silva de Oliveira'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",dc5d9b26-8ffe-4d8d-826d-543586d255ff,,Off T,0.04356158,Normal,Open Play,,,,Getafe,216,00:40:13.042,Shot,
,,,,,,,,,,,,,,,0.51318,,,,,,,,,,,,a443195d-0ae8-440c-b44e-5d11096b45bd,2002,,"[109.9, 44.4]",16306,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,57,Barcelona,217,['7503e3f6-2105-40c7-b4d1-ca27fa503bb9'],27,,Left Foot,"[118.3, 40.4, 0.3]",,"[{'location': [109.4, 41.5], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.4, 38.0], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.4, 37.4], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.6, 52.6], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.7, 10.6], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.8, 36.2], 'player': {'id': 6634, 'name': 'Djené Dakonam Ortega'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.2, 40.3], 'player': {'id': 6722, 'name': 'David Soria Solís'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.4, 45.2], 'player': {'id': 6863, 'name': 'Mauro Wilney Arambarri Rosa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.1, 43.3], 'player': {'id': 7104, 'name': 'Mathías Olivera Miramontes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.3, 41.2], 'player': {'id': 6635, 'name': 'Leandro Daniel Cabrera Sasía'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.9, 34.0], 'player': {'id': 6901, 'name': 'Nemanja Maksimović'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 19.3], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.5, 50.3], 'player': {'id': 5693, 'name': 'Gaku Shibasaki'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",,,Saved,0.0920183,Normal,Open Play,,,,Barcelona,217,00:41:27.983,Shot,
