50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.403957,,,,,,,,,,,3b347c3e-4bfd-45f4-adbb-9f0cce8500a7,176,,"[114.9, 30.0]",3857269,5,,,,,,,,,,,,,,,,,,,,,1,From Corner,Silvan Widmer,7796.0,Right Back,15,Switzerland,773,['f2bc4468-1eb2-4a23-8db8-c38ed176d0fc'],47,,Right Foot,,"[120.0, 32.4, 4.7]",True,"[{'location': [116.0, 34.1], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [113.1, 42.5], 'player': {'id': 50436, 'name': 'Fabian Rieder'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.3, 47.2], 'player': {'id': 5545, 'name': 'Breel-Donald Embolo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.4, 37.6], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.5, 35.7], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.5, 31.6], 'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [99.9, 29.4], 'player': {'id': 16026, 'name': 'Djibril Sow'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.8, 36.1], 'player': {'id': 3280, 'name': 'Richarlison de Andrade'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.6, 41.2], 'player': {'id': 9904, 'name': 'Frederico Rodrigues Santos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.4, 39.4], 'player': {'id': 22600, 'name': 'Lucas Tolentino Coelho de Lima'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.5, 43.4], 'player': {'id': 6945, 'name': 'Alex Sandro Lobo Silva'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.1, 40.6], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 36.3], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.0, 32.5], 'player': {'id': 13620, 'name': 'Éder Gabriel Militão'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.9, 36.8], 'player': {'id': 5547, 'name': 'Alisson Ramsés Becker'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 38.2], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.7, 30.8], 'player': {'id': 10595, 'name': 'Raphael Dias Belloli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.9, 36.4], 'player': {'id': 18395, 'name': 'Vinícius José Paixão de Oliveira Júnior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",17d017c7-e64d-4aa1-b112-8fa49ed0f8ba,Off T,0.05117428,Volley,Open Play,,,,Switzerland,773,00:05:47.825,Shot,
,,,,,,,,,,,,,,,,,0.589177,,,,,,,,,,,ba517b6d-88d2-462b-9698-9340745ebd30,1205,,"[112.1, 34.0]",3857269,26,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Midfield,53,Brazil,781,['ac637853-dccd-4ee6-a410-0fb26bac4e23'],41,,Right Foot,,"[119.2, 36.7, 1.3]",True,"[{'location': [97.3, 51.5], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 42.3], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.7, 29.7], 'player': {'id': 50436, 'name': 'Fabian Rieder'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [93.2, 65.0], 'player': {'id': 10595, 'name': 'Raphael Dias Belloli'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.2, 49.1], 'player': {'id': 9904, 'name': 'Frederico Rodrigues Santos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [87.8, 54.4], 'player': {'id': 22600, 'name': 'Lucas Tolentino Coelho de Lima'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [93.5, 59.7], 'player': {'id': 30401, 'name': 'Ruben Vargas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [81.9, 60.6], 'player': {'id': 13620, 'name': 'Éder Gabriel Militão'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.5, 47.9], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.4, 60.7], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.5, 42.6], 'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.2, 33.3], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.4, 51.2], 'player': {'id': 16026, 'name': 'Djibril Sow'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.8, 37.3], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.4, 44.2], 'player': {'id': 3280, 'name': 'Richarlison de Andrade'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",a6419ba0-b3ee-4903-9fbb-39d12ce0618b,Saved,0.21638125,Volley,Open Play,,,,Brazil,781,00:26:41.515,Shot,
,,,,,,,,,,,,,,,,,0.960858,,,,,,,,,,,d1b4a72a-8b1e-403f-bda9-98ce4ed77aa8,1210,,"[94.3, 39.7]",3857269,27,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,54,Brazil,781,['6603fc20-68c0-4daf-a39e-753645ffaecf'],17,,Right Foot,,"[110.7, 46.4]",True,"[{'location': [110.6, 39.8], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 38.5], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.6, 30.5], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 33.4], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 30.5], 'player': {'id': 30401, 'name': 'Ruben Vargas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.8, 39.9], 'player': {'id': 16026, 'name': 'Djibril Sow'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.3, 42.6], 'player': {'id': 5545, 'name': 'Breel-Donald Embolo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.6, 36.0], 'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.1, 42.4], 'player': {'id': 50436, 'name': 'Fabian Rieder'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.0, 47.0], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.1, 41.6], 'player': {'id': 18395, 'name': 'Vinícius José Paixão de Oliveira Júnior'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.0, 42.9], 'player': {'id': 13620, 'name': 'Éder Gabriel Militão'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.7, 32.9], 'player': {'id': 3280, 'name': 'Richarlison de Andrade'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.5, 46.8], 'player': {'id': 22600, 'name': 'Lucas Tolentino Coelho de Lima'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.1, 41.3], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.0, 11.0], 'player': {'id': 10595, 'name': 'Raphael Dias Belloli'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.3, 28.2], 'player': {'id': 9904, 'name': 'Frederico Rodrigues Santos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.6, 44.2], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [119.2, 39.9], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Wayward,0.023129713,Half Volley,Open Play,,,,Brazil,781,00:27:17.442,Shot,
,,,,,,,,,,,,,,,,,1.17533,,,,,,,,,,,77287428-6900-4246-9d1d-e0e975abbaf5,1342,,"[90.1, 46.2]",3857269,30,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphael Dias Belloli,10595.0,Right Midfield,58,Brazil,781,['b93ba9bf-a4d8-470c-b6fb-49061825c8b6'],19,,Left Foot,,"[118.7, 40.9, 1.2]",,"[{'location': [101.6, 52.5], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 44.7], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.1, 39.8], 'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.7, 38.5], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 34.8], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.1, 48.1], 'player': {'id': 30401, 'name': 'Ruben Vargas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [93.5, 32.1], 'player': {'id': 50436, 'name': 'Fabian Rieder'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.1, 40.8], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 55.4], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.7, 60.6], 'player': {'id': 16026, 'name': 'Djibril Sow'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [91.6, 37.0], 'player': {'id': 22600, 'name': 'Lucas Tolentino Coelho de Lima'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [85.2, 31.6], 'player': {'id': 6945, 'name': 'Alex Sandro Lobo Silva'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.7, 69.3], 'player': {'id': 9904, 'name': 'Frederico Rodrigues Santos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [95.9, 60.1], 'player': {'id': 13620, 'name': 'Éder Gabriel Militão'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.1, 41.5], 'player': {'id': 3280, 'name': 'Richarlison de Andrade'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.1, 45.3], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.5, 28.7], 'player': {'id': 18395, 'name': 'Vinícius José Paixão de Oliveira Júnior'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,Saved,0.02201561,Normal,Open Play,,,,Brazil,781,00:30:19.418,Shot,
,,,,,,,,,,,,,,,,,0.180688,,,,,,,,,,,7fe9506b-b003-49dc-986c-288faef6208f,1389,,"[104.2, 41.2]",3857269,31,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Richarlison de Andrade,3280.0,Center Forward,64,Brazil,781,"['750bad46-4a7a-4632-a591-804ec67573aa', 'ab215cc0-246c-4d43-afe9-98dc150550a2', 'f7362746-d1a5-45bf-a76e-d5b39745b85c']",27,True,Head,,"[104.9, 41.2]",,"[{'location': [88.4, 29.0], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.3, 40.7], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.9, 50.0], 'player': {'id': 30401, 'name': 'Ruben Vargas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.5, 20.0], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 27.6], 'player': {'id': 18395, 'name': 'Vinícius José Paixão de Oliveira Júnior'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.1, 29.9], 'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.6, 69.1], 'player': {'id': 10595, 'name': 'Raphael Dias Belloli'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [91.7, 33.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [93.9, 10.5], 'player': {'id': 6945, 'name': 'Alex Sandro Lobo Silva'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [79.8, 60.0], 'player': {'id': 13620, 'name': 'Éder Gabriel Militão'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [83.7, 44.8], 'player': {'id': 9904, 'name': 'Frederico Rodrigues Santos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [117.5, 40.9], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.8, 49.8], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.3, 41.4], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",9429478e-29c5-452c-b13c-e1fbd34e8415,Blocked,0.022230485,Normal,Open Play,,,,Brazil,781,00:31:27.287,Shot,True
,,,,,,,,,,,,,,,,,0.194608,,,,,,,,,,,ef521466-2985-48be-bcad-e182b50a10b6,1710,,"[93.2, 45.0]",3857269,36,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éder Gabriel Militão,13620.0,Right Back,68,Brazil,781,"['74f5a5eb-1ab4-4245-9229-1212dfda4d0d', 'ab9daa8e-d719-4049-bf1d-eef5e53a90c1']",51,,Right Foot,,"[99.0, 44.2]",,"[{'location': [101.4, 27.6], 'player': {'id': 50436, 'name': 'Fabian Rieder'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.5, 46.3], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.1, 39.9], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 35.7], 'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 32.0], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.1, 38.9], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.5, 43.9], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.6, 36.3], 'player': {'id': 30401, 'name': 'Ruben Vargas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.8, 26.4], 'player': {'id': 16026, 'name': 'Djibril Sow'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [91.0, 27.9], 'player': {'id': 6945, 'name': 'Alex Sandro Lobo Silva'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.4, 30.0], 'player': {'id': 3280, 'name': 'Richarlison de Andrade'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.8, 35.2], 'player': {'id': 22600, 'name': 'Lucas Tolentino Coelho de Lima'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.9, 32.6], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.7, 34.9], 'player': {'id': 9904, 'name': 'Frederico Rodrigues Santos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.3, 14.8], 'player': {'id': 18395, 'name': 'Vinícius José Paixão de Oliveira Júnior'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.7, 40.5], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.7, 53.1], 'player': {'id': 10595, 'name': 'Raphael Dias Belloli'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",ad3b8f51-df95-4c7d-a661-8335be407bcc,Blocked,0.02857021,Normal,Open Play,,,,Brazil,781,00:36:51.097,Shot,
,,,,,,,,,,,,,,,,,0.089358,,,,,,,,,,,a4998394-eaac-4748-97cf-50feaa1947f2,1995,,"[115.0, 43.5]",3857269,43,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thiago Emiliano da Silva,3295.0,Right Center Back,79,Brazil,781,"['1c55b86d-8455-4ebb-a663-e2d7e038a1c2', 'c5500e36-6990-4fa3-9e3c-bf846f775d36', 'cacfd40d-2bae-432b-94a5-b54a55d4ed4c']",40,True,Head,,"[115.6, 43.3]",,"[{'location': [117.1, 36.0], 'player': {'id': 22600, 'name': 'Lucas Tolentino Coelho de Lima'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [113.4, 34.8], 'player': {'id': 18395, 'name': 'Vinícius José Paixão de Oliveira Júnior'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.7, 40.0], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.9, 35.4], 'player': {'id': 50436, 'name': 'Fabian Rieder'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.3, 37.7], 'player': {'id': 5545, 'name': 'Breel-Donald Embolo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.4, 36.8], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 37.9], 'player': {'id': 16026, 'name': 'Djibril Sow'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.1, 40.8], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.5, 48.5], 'player': {'id': 3280, 'name': 'Richarlison de Andrade'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.9, 55.9], 'player': {'id': 9904, 'name': 'Frederico Rodrigues Santos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.7, 36.8], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.5, 40.6], 'player': {'id': 13620, 'name': 'Éder Gabriel Militão'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.0, 42.7], 'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.8, 41.4], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.5, 52.3], 'player': {'id': 30401, 'name': 'Ruben Vargas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.5, 48.2], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 47.9], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.7, 43.0], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",acc7bd5f-f97c-45c6-9f19-d7b97706502e,Blocked,0.14148508,Normal,Open Play,,,,Brazil,781,00:43:40.761,Shot,True
,,,,,,,,,,,,,,,,,0.0115,,,,,,,,,,,d9784638-6a98-41a3-8b01-6ef7bb3ac58b,2339,,"[112.6, 48.8]",3857269,52,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Djibril Sow,16026.0,Center Attacking Midfield,94,Switzerland,773,"['6cb32e6b-8d7d-4e08-954e-5ed81e0de62a', 'cea6ad94-9cb2-40d1-99a9-5d3f49e0d53d']",37,,Right Foot,,"[113.4, 48.2]",True,"[{'location': [111.6, 45.1], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.9, 36.4], 'player': {'id': 9904, 'name': 'Frederico Rodrigues Santos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.2, 41.3], 'player': {'id': 13620, 'name': 'Éder Gabriel Militão'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.9, 41.8], 'player': {'id': 30401, 'name': 'Ruben Vargas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.6, 43.4], 'player': {'id': 5547, 'name': 'Alisson Ramsés Becker'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.6, 46.9], 'player': {'id': 6945, 'name': 'Alex Sandro Lobo Silva'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.5, 40.7], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.9, 46.6], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 48.1], 'player': {'id': 18395, 'name': 'Vinícius José Paixão de Oliveira Júnior'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.0, 41.7], 'player': {'id': 5545, 'name': 'Breel-Donald Embolo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.2, 49.1], 'player': {'id': 50436, 'name': 'Fabian Rieder'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.0, 56.6], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,Blocked,0.087867536,Normal,Open Play,,,,Switzerland,773,00:07:37.612,Shot,
