bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.721735,,,,,,,,,,,,,66db4048-1352-4576-95a0-46a2b8647bf0,185,,,"[88.4, 40.8]",3817884,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Joel Williams,163345.0,Center Forward,10,ATK Mohun Bagan,7282,['b517926f-ccf3-44e7-9114-e9af8e3a1804'],32,,Left Foot,"[120.0, 45.5, 0.3]",,"[{'location': [119.1, 39.4], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.1, 47.9], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [86.2, 55.6], 'player': {'id': 33419, 'name': 'Joel Joseph Chianese'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [89.3, 59.7], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [87.8, 50.7], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [86.2, 31.8], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.9, 54.1], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.4, 38.1], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.4, 47.1], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.2, 26.2], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.1, 58.1], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.8, 49.0], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.6, 65.2], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",dfa36e98-4554-42b1-82d8-409d4a50889a,,Off T,0.029840246,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:04:32.994,Shot,
,,,,,,,,,,,,,,,,,1.82885,,,,,,,,,,,,,a7636395-7d7b-4c50-a407-fae1c81d7d42,433,,,"[89.4, 4.4]",3817884,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aniket Anil Jadhav,166022.0,Left Wing,26,Hyderabad,7289,"['9c1cd246-4eb0-46d7-b97a-410f60beb6a8', 'c1efed96-4ec3-4d04-8ee0-dd0ee73b3c16']",15,,Right Foot,"[120.0, 34.1, 1.8]",,"[{'location': [76.6, 53.0], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [89.3, 7.2], 'player': {'id': 163343, 'name': 'Lenny Rodrigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [90.7, 3.1], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.3, 13.0], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.2, 6.8], 'player': {'id': 163339, 'name': 'Prabir Das'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.7, 23.4], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 34.9], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.6, 13.5], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.1, 11.3], 'player': {'id': 33419, 'name': 'Joel Joseph Chianese'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [92.5, 68.0], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [80.3, 34.3], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [95.9, 8.8], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [82.6, 50.0], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [119.2, 38.7], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",6f69f94d-b53c-4503-a8c4-098c9cebbeae,,Off T,0.005822173,Normal,Open Play,,,,Hyderabad,7289,00:12:15.882,Shot,True
,,,,,,,,,,,,,,,,,0.445325,,,,,,,,,,,,,52a370c0-053a-4b95-9bac-b46c2477d35e,631,,,"[110.0, 32.4]",3817884,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hugo Adnan Boumous,163342.0,Center Attacking Midfield,34,ATK Mohun Bagan,7282,"['6f23e907-2224-4da6-9d53-7dbf1a0c7bcd', '9b77dc81-8bae-4a3f-91dc-c7ff7fed202f']",23,,Left Foot,"[120.0, 35.5, 0.5]",,"[{'location': [110.2, 41.3], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 47.0], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.9, 44.6], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 35.8], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.2, 34.5], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.2, 38.5], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 37.6], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 41.0], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.1, 40.4], 'player': {'id': 163345, 'name': 'David Joel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Off T,0.21784416,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:17:23.047,Shot,True
,,,,,,,,,,,,,,,,,0.62819,,,,,,,,,,,,,d7c54bd0-3572-4aad-bb3c-bd100430769d,658,,,"[103.4, 36.1]",3817884,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hugo Adnan Boumous,163342.0,Center Attacking Midfield,37,ATK Mohun Bagan,7282,['a7693147-87bc-4e76-9ca5-39e815f82fd9'],49,,Right Foot,"[118.6, 39.8, 0.5]",True,"[{'location': [118.6, 39.7], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.3, 19.4], 'player': {'id': 33419, 'name': 'Joel Joseph Chianese'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.5, 36.5], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 45.8], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.8, 39.9], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 38.5], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 29.0], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.3, 15.6], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.5, 22.7], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 50.1], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.3, 40.8], 'player': {'id': 163345, 'name': 'David Joel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.0, 17.2], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Saved,0.14798476,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:18:49.900,Shot,
,,,,,,,,,,,,,,,,,0.654293,,,,,,,,,,,,,70e557e7-2742-431c-b14a-a523a1cca3b6,843,,,"[103.7, 26.8]",3817884,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bartholomew Owogbalor Ogbeche,26186.0,Center Forward,46,Hyderabad,7289,"['134b16c6-c5fd-498f-9b6a-b9ec5007c073', 'ec41102b-c18f-4c5a-bf03-00ff5e303bf1', 'f2e9331b-6db4-4a8e-bf43-9b2d81c7f82c']",24,,Left Foot,"[116.9, 40.2]",,"[{'location': [103.4, 28.0], 'player': {'id': 163343, 'name': 'Lenny Rodrigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.1, 18.8], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [93.5, 38.1], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.1, 35.5], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.6, 37.9], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.1, 40.5], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 43.1], 'player': {'id': 33419, 'name': 'Joel Joseph Chianese'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.8, 55.2], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.0, 35.4], 'player': {'id': 170691, 'name': 'José Luis Espinosa Arroyo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 31.4], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Blocked,0.044485208,Half Volley,Open Play,,,,Hyderabad,7289,00:23:24.507,Shot,True
,,,,,,,,,,,,,,,,,0.691896,,,,,,,,,,,,,4045a96e-19bb-43e1-b665-a521e2d5b966,875,,,"[94.7, 54.0]",3817884,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lenny Rodrigues,163343.0,Right Defensive Midfield,47,ATK Mohun Bagan,7282,"['4027270a-6731-443f-80d2-ce594de6a84b', '9e561dd9-db96-4ccc-b803-4586dc9f1169']",54,,Right Foot,"[107.1, 42.9]",True,"[{'location': [119.5, 40.0], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.9, 64.2], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.8, 50.1], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 63.9], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 53.6], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.1, 33.9], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.0, 48.4], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 36.2], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.3, 42.9], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.4, 68.8], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.7, 65.7], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.9, 43.4], 'player': {'id': 163345, 'name': 'David Joel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.7, 34.4], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",a44871b2-3b70-47f5-8a5d-db89442e0139,,Blocked,0.019880142,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:23:54.663,Shot,
,,,,,,,,,,,,,,,,,0.895155,,,,,,,,,,,,,5c93059a-9f9c-4fbf-afb4-a8097eeb7e46,1009,,,"[94.1, 15.6]",3817884,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Liston Colaco,124907.0,Left Wing,53,ATK Mohun Bagan,7282,['66aeca41-8f58-44f6-b4f6-e07f35fcb496'],40,,Right Foot,"[120.0, 34.8, 0.8]",,"[{'location': [94.3, 38.2], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 50.7], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 40.2], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.5, 15.5], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.2, 29.7], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.3, 22.7], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.2, 14.4], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 37.7], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 51.1], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.5, 43.6], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.7, 14.2], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [87.0, 17.9], 'player': {'id': 163345, 'name': 'David Joel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",34c80f8a-512b-4868-b883-1756c74bf6ab,,Off T,0.0077984547,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:27:40.664,Shot,
,,,,,,,,,,,,,,,,,1.043968,,,,,,,,,,,,,77949e09-022b-4053-8322-06d929ac5a20,1050,,,"[102.5, 53.6]",3817884,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikhil Poojary,124782.0,Right Wing,56,Hyderabad,7289,['e5562df6-caf7-4530-9849-534e13fc94b5'],49,,Right Foot,"[116.7, 42.7, 2.1]",True,"[{'location': [116.8, 42.6], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 49.3], 'player': {'id': 170691, 'name': 'José Luis Espinosa Arroyo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.4, 46.1], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.2, 42.5], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 44.2], 'player': {'id': 163343, 'name': 'Lenny Rodrigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 45.3], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.5, 32.2], 'player': {'id': 163339, 'name': 'Prabir Das'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.2, 29.3], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.7, 42.1], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 38.2], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Saved,0.025619645,Half Volley,Open Play,,,,Hyderabad,7289,00:28:49.953,Shot,
,,,,,,,,,,,,,,,,,0.157284,,,,,,,,,,,,,f3ea14e5-965e-46ac-843c-841153097548,1078,,,"[102.6, 55.1]",3817884,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lenny Rodrigues,163343.0,Right Defensive Midfield,58,ATK Mohun Bagan,7282,"['173dae3d-1722-46d4-8eb1-131c8da85f08', 'c986cd17-c17d-460e-8546-6dd756cfcebf']",5,,Right Foot,"[105.9, 52.2]",,"[{'location': [103.9, 36.7], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [85.0, 22.1], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.0, 40.8], 'player': {'id': 163345, 'name': 'David Joel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.1, 63.3], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.4, 41.9], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.6, 44.0], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.1, 52.1], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.9, 25.8], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.4, 43.5], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 59.0], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.1, 54.0], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.2, 62.2], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.7, 35.1], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",051027c0-c07f-49b5-a55f-db4c8d017d0c,,Blocked,0.034998495,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:30:05.378,Shot,
,,,,,,,,,,,,,,,,,0.198504,,,,,,,,,,,,,f3030157-6d5d-4e19-87ed-c9a556acc521,1129,,,"[107.9, 34.5]",3817884,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aniket Anil Jadhav,166022.0,Left Wing,61,Hyderabad,7289,"['a1a861ba-0340-42c6-b297-78adf5978268', 'defa3671-6dcc-4fb4-aeba-84df4f5db86c']",45,,Left Foot,"[111.5, 35.7]",,"[{'location': [108.6, 39.0], 'player': {'id': 33419, 'name': 'Joel Joseph Chianese'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.7, 46.8], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.2, 67.3], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [82.3, 64.9], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.0, 49.1], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.2, 41.5], 'player': {'id': 170691, 'name': 'José Luis Espinosa Arroyo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 36.3], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 36.4], 'player': {'id': 163343, 'name': 'Lenny Rodrigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 36.8], 'player': {'id': 163339, 'name': 'Prabir Das'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.3, 49.8], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.4, 37.6], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0d955c22-e3d8-4748-8d93-851467adc6cc,,Blocked,0.06914059,Normal,Open Play,,,,Hyderabad,7289,00:33:45.579,Shot,
