50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.834423,,,,,,,,,,,64d15294-b27a-4781-8436-831c4252aba5,879,,,"[88.5, 39.0]",3775637,20,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ebony Salmon,31527.0,Center Forward,47,Bristol City WFC,973,['71cd185e-a9fa-4c27-894b-634ce10e056b'],40,,Right Foot,"[112.2, 65.4]",True,"[{'location': [82.5, 38.2], 'player': {'id': 46539, 'name': 'Nadine Hanssen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.8, 32.2], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 44.9], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.2, 35.1], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.2, 39.1], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.4, 26.3], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.7, 40.1], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.9, 35.6], 'player': {'id': 19499, 'name': 'Shania Hayles'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.9, 32.2], 'player': {'id': 46533, 'name': 'Ramona Petzelberger'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.7, 21.8], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [117.2, 40.1], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 52.6], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.6, 44.9], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [91.7, 35.8], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [100.0, 27.7], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [80.8, 37.7], 'player': {'id': 46741, 'name': 'Naomi Layzell'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [101.5, 30.5], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.1, 54.9], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,,Wayward,0.018957589,Normal,Open Play,,,,Bristol City WFC,973,00:20:40.764,Shot,
,,,,,,,,,,,,,,,,,0.741427,,,,,,,,,,,a6e14c38-556e-4dca-981b-8a13a0653b57,1109,,,"[110.0, 37.5]",3775637,27,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marisa Ewers,15565.0,Center Defensive Midfield,59,Aston Villa,2647,"['3ce051e7-7d0e-440e-8073-088e8461a4ad', '6ecc9fdd-0182-4459-9682-0ece1b9fd3a1']",11,True,Head,"[118.1, 38.6, 2.0]",,"[{'location': [101.1, 50.3], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.7, 38.8], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [105.4, 52.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 42.6], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.3, 42.8], 'player': {'id': 46741, 'name': 'Naomi Layzell'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.1, 40.0], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.8, 37.7], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.6, 38.7], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.9, 43.2], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.7, 25.1], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.2, 42.1], 'player': {'id': 19499, 'name': 'Shania Hayles'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",11389702-0979-4609-aab0-f27b7cd87ad0,,,Saved,0.05264443,Normal,Open Play,,,,Aston Villa,2647,00:27:11.750,Shot,True
,,,,,,,,,,,,,,,,,0.983677,,,,,,,,,,,f3a39461-c5d2-4f3a-a95a-239bf7d49642,1173,,,"[114.1, 42.5]",3775637,28,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shania Hayles,19499.0,Center Forward,67,Aston Villa,2647,"['d2a65c17-cc60-4d11-9df7-77fd5a345dfb', 'ea392466-0de7-47e9-8c47-37223753dbb3']",39,True,Head,"[120.0, 45.2, 6.2]",,"[{'location': [103.3, 38.3], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.8, 36.7], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.5, 44.1], 'player': {'id': 46533, 'name': 'Ramona Petzelberger'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.7, 34.8], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [114.1, 46.7], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.5, 37.9], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [109.7, 51.5], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.3, 41.1], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.9, 42.2], 'player': {'id': 46741, 'name': 'Naomi Layzell'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.7, 38.8], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",6357adae-1660-49da-9dc4-f894b9e487a7,,,Off T,0.20191121,Normal,Open Play,,,,Aston Villa,2647,00:28:39.073,Shot,True
,,,,,,,,,,,,,,,,,0.10878,,,,,,,,,,,4a5de5db-4a68-4cf9-8137-34fbd891ab0d,1198,,,"[98.4, 42.8]",3775637,29,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ebony Salmon,31527.0,Center Forward,71,Bristol City WFC,973,"['42535d43-2bdb-459a-bf64-14da263d75df', '74f8ce7d-058e-4476-a5cb-e13dc8ae5b4f']",49,,Right Foot,"[99.5, 42.9]",,"[{'location': [94.7, 52.1], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [101.8, 49.4], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.2, 33.8], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [99.8, 29.3], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.8, 35.6], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.1, 45.6], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.9, 42.8], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.3, 61.7], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.4, 44.9], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.8, 48.6], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.2, 40.6], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",907bc839-b705-44ba-b51d-280ce57a85e8,,,Blocked,0.036585834,Normal,Open Play,,,,Bristol City WFC,973,00:29:49.792,Shot,
,,,,,,,,,,,,,,,,,1.01088,,,,,,,,,,,7708e87a-0956-45f4-afc3-acfaec3482b1,1327,,,"[97.0, 31.6]",3775637,32,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carla Humphrey,16384.0,Right Center Midfield,81,Bristol City WFC,973,['85bb86d6-fbdd-4975-9a1a-b0ee2f61e1fe'],49,,Right Foot,"[117.7, 31.8]",,"[{'location': [108.5, 32.2], 'player': {'id': 46539, 'name': 'Nadine Hanssen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.2, 45.7], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [103.5, 33.2], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [109.2, 41.2], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [111.7, 37.7], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.4, 30.5], 'player': {'id': 19499, 'name': 'Shania Hayles'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.7, 22.5], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.6, 19.6], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 42.5], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.8, 42.8], 'player': {'id': 46533, 'name': 'Ramona Petzelberger'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.4, 40.2], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.1, 34.1], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.4, 33.3], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.9, 6.3], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [110.8, 2.1], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.1, 39.3], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 36.3], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,,Wayward,0.04257613,Normal,Open Play,,,,Bristol City WFC,973,00:32:49.360,Shot,
,,,,,,,,,,,,,,,,,1.726823,,,,,,,,,,,28809582-0eec-4055-b04b-911ee5b9ba30,1496,,,"[80.9, 34.9]",3775637,36,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carla Humphrey,16384.0,Right Center Midfield,86,Bristol City WFC,973,"['80faf69d-f7be-43fa-ad27-295b9d3b27a0', 'a3556af6-5421-420a-91a2-ab9c3402803a']",36,,Right Foot,"[117.0, 39.4, 1.4]",,"[{'location': [74.2, 57.7], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [97.5, 45.4], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [92.9, 28.7], 'player': {'id': 31527, 'name': 'Ebony Salmon'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [86.2, 16.8], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [85.5, 17.2], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [81.5, 33.6], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.7, 51.0], 'player': {'id': 46533, 'name': 'Ramona Petzelberger'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.2, 20.6], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.7, 28.3], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.2, 33.8], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.6, 45.7], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 39.5], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [78.0, 3.6], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",c6252fc8-a9c2-4d96-9b2a-904f1d4e76a5,,,Saved,0.006090261,Normal,Open Play,,,,Bristol City WFC,973,00:36:36.214,Shot,True
,,,,,,,,,,,,,,,,,1.022944,,,,,,,,,,,46abcd6f-3d98-41d9-80ae-7744f20e8703,1568,,,"[93.9, 35.0]",3775637,38,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nadine Hanssen,46539.0,Right Center Midfield,95,Aston Villa,2647,['698b326b-23e0-4bee-b9b8-b4232b13ea0f'],28,,Right Foot,"[119.0, 37.8, 1.9]",,"[{'location': [100.3, 61.5], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [87.6, 49.0], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [87.9, 44.4], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.2, 40.4], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 39.5], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 35.3], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [85.5, 6.8], 'player': {'id': 46533, 'name': 'Ramona Petzelberger'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.4, 24.3], 'player': {'id': 19499, 'name': 'Shania Hayles'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.9, 35.5], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.9, 71.1], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.4, 25.7], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.1, 34.2], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [98.2, 35.5], 'player': {'id': 46741, 'name': 'Naomi Layzell'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",,,,Saved,0.02495183,Normal,Open Play,,,,Aston Villa,2647,00:38:28.250,Shot,
,,,,,,,,,,,,,,,,,0.875924,,,,,,,,,,,a986df77-e45f-446e-a964-4b93f947c74b,1654,,,"[113.5, 43.2]",3775637,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Petzelberger,46533.0,Right Wing,107,Aston Villa,2647,['eba9b121-0d49-460e-adb0-c71463c7f030'],7,,Right Foot,"[120.0, 43.8, 1.2]",True,"[{'location': [91.3, 27.0], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.1, 36.2], 'player': {'id': 19499, 'name': 'Shania Hayles'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.9, 21.7], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.1, 29.7], 'player': {'id': 46539, 'name': 'Nadine Hanssen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.4, 39.7], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.2, 25.6], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.7, 28.7], 'player': {'id': 46741, 'name': 'Naomi Layzell'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [97.1, 22.7], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.1, 39.7], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 32.7], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.2, 42.4], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [77.0, 16.6], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}]",7d3d7cf8-61fe-492c-af81-fe542bb5575b,,,Goal,0.55648553,Normal,Open Play,,,,Aston Villa,2647,00:41:07.927,Shot,
,,,,,,,,,,,,,,,,,3.667607,,,,,,,,,,,befdadbd-d194-40e8-974e-927790423cd9,1828,,,"[111.3, 45.7]",3775637,45,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nadine Hanssen,46539.0,Right Center Midfield,113,Aston Villa,2647,"['a432c3ee-c782-41e7-80fa-ab254ae8814e', 'b06c61d9-b64a-4ec2-afe4-db0cf16e6c16']",33,True,Head,"[120.0, 24.4, 0.0]",,"[{'location': [110.8, 72.2], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 61.8], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.5, 40.8], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [107.5, 51.2], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.2, 45.8], 'player': {'id': 46741, 'name': 'Naomi Layzell'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.7, 41.9], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.3, 34.4], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [119.2, 42.6], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 59.3], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [111.3, 41.8], 'player': {'id': 19499, 'name': 'Shania Hayles'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.8, 28.2], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.1, 40.7], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",6539fd98-5793-4b6a-96ff-b33a9504aeb7,,,Off T,0.06485694,Normal,Open Play,,,,Aston Villa,2647,00:45:33.805,Shot,True
