50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.123338,,,,,,,,,,,,9a429908-4bd2-4f7b-b43d-b54338ae9df9,1766,,,"[93.3, 34.4]",3775617,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Center Attacking Midfield,110,Manchester United,1475,"['08edf456-94cc-4cbb-ac45-51f7ec6f1ad9', 'bb055598-dfc1-448c-ba01-a62ca1d81432', 'e7ebfbf8-6485-44e2-9d4e-ac9aa8c7eaa1']",57,,Right Foot,"[96.9, 35.0]",,"[{'location': [117.7, 37.3], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.2, 37.3], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.9, 25.3], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.9, 34.2], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.2, 28.0], 'player': {'id': 32403, 'name': 'Emma Wilhelmina Koivisto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [81.5, 39.6], 'player': {'id': 46716, 'name': 'Rianna Jarrett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [94.0, 36.5], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [93.3, 31.6], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [98.9, 9.6], 'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [88.8, 34.7], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [82.9, 44.3], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.9, 34.7], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.9, 45.3], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",6e84d91c-d466-47c6-a6d1-f93c464f57f3,,,Blocked,0.029715559,Normal,Open Play,,,,Manchester United,1475,00:06:57.775,Shot,True
,,,,,,,,,,,,,,,,,,1.347702,,,,,,,,,,,,4cad280b-e7ac-41e6-9e39-f60320a0cf7b,1773,,,"[94.4, 34.7]",3775617,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ona Batlle Pascual,46639.0,Left Back,111,Manchester United,1475,['983eeb98-e3ee-4b5d-9959-47160b12990d'],52,,Right Foot,"[120.0, 28.1, 0.4]",True,"[{'location': [105.2, 50.4], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.3, 42.8], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 37.8], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.8, 35.4], 'player': {'id': 32403, 'name': 'Emma Wilhelmina Koivisto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.8, 50.8], 'player': {'id': 20035, 'name': 'Bethan Roe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 41.6], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.0, 42.1], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 38.7], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.0, 40.3], 'player': {'id': 31532, 'name': 'Kirsty Hanson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.9, 53.1], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.5, 44.9], 'player': {'id': 4636, 'name': 'Maria Thorisdottir'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.7, 38.5], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 37.5], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.5, 32.1], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 38.6], 'player': {'id': 46716, 'name': 'Rianna Jarrett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.7, 5.1], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.8, 19.8], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [98.1, 44.8], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,,Off T,0.022399645,Half Volley,Open Play,,,,Manchester United,1475,00:07:52.472,Shot,
,,,,,,,,,,,,,,,,,,0.51314,,,,,,,,,,,,8cb83057-4f08-45af-a7fa-d3bca8c60518,1857,,,"[115.2, 48.4]",3775617,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rianna Jarrett,46716.0,Center Forward,118,Brighton & Hove Albion WFC,965,['a3cc2459-05db-4210-a7d1-72a2a17f2788'],26,,Right Foot,"[116.0, 44.7]",True,"[{'location': [106.4, 45.6], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.3, 46.9], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.6, 39.3], 'player': {'id': 4636, 'name': 'Maria Thorisdottir'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [120.0, 41.3], 'player': {'id': 32618, 'name': 'Martha Harris'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.9, 43.2], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.5, 37.2], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.5, 41.2], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,,Wayward,0.15599366,Half Volley,Open Play,,,,Brighton & Hove Albion WFC,965,00:10:26.882,Shot,
,,,,,,,,,,,,,,,,,,1.734052,,,,,,,,,,,,b719a228-6a9f-4e76-8f40-096caacc992e,1958,,,"[105.9, 58.6]",3775617,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Hanson,31532.0,Right Wing,125,Manchester United,1475,['6763abb0-e241-4e8b-abad-1b421d5c1c9c'],13,,Left Foot,"[120.0, 31.8, 4.1]",True,"[{'location': [112.4, 37.5], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.9, 38.9], 'player': {'id': 32403, 'name': 'Emma Wilhelmina Koivisto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.8, 63.4], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.7, 55.0], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 57.6], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.3, 71.2], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.3, 61.7], 'player': {'id': 46716, 'name': 'Rianna Jarrett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.2, 58.3], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.3, 50.2], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.1, 57.2], 'player': {'id': 20035, 'name': 'Bethan Roe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.9, 44.0], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.9, 42.5], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.4, 73.9], 'player': {'id': 32618, 'name': 'Martha Harris'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.6, 68.8], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.1, 68.8], 'player': {'id': 4636, 'name': 'Maria Thorisdottir'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [92.6, 61.1], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",ae6d0ddb-515c-4940-9188-9e3b8ee5d6ae,,,Off T,0.008938023,Half Volley,Open Play,,,,Manchester United,1475,00:13:13.286,Shot,
,,,,,,,,,,,,,,,,,,0.153908,,,,,,,,,,,,f55a3c77-0327-47b1-b261-9afc7ac5b49b,1986,,,"[93.8, 42.1]",3775617,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rianna Jarrett,46716.0,Center Forward,127,Manchester United,1475,"['91d1a854-7b25-4c3e-9046-5a1a6423b761', '95fb69c0-bc13-4629-ac45-df77facc0982', 'ca70ee80-e7ee-49f5-a11b-047d8a2f56c0']",8,,Right Foot,"[96.8, 41.9]",,"[{'location': [92.7, 43.7], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 40.3], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [80.1, 28.4], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.7, 41.3], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.8, 34.6], 'player': {'id': 4636, 'name': 'Maria Thorisdottir'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.9, 20.5], 'player': {'id': 32618, 'name': 'Martha Harris'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.8, 25.5], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [78.7, 21.9], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,,Blocked,0.04800389,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:14:08.087,Shot,True
,,,,,,,,,,,,,,,,,,0.721787,,,,,,,,,,,,726ff3d0-b7e5-427d-9eb8-3549b0fc82cc,2005,,,"[105.1, 52.5]",3775617,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Left Defensive Midfield,129,Brighton & Hove Albion WFC,965,['e0f56dc9-91ad-4c5d-b46a-0bb79012eb30'],24,,Left Foot,"[120.0, 45.4, 0.6]",True,"[{'location': [118.6, 42.9], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.3, 49.4], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [89.7, 36.1], 'player': {'id': 31532, 'name': 'Kirsty Hanson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.7, 57.4], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.1, 41.9], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.9, 44.9], 'player': {'id': 46716, 'name': 'Rianna Jarrett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.2, 53.4], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.2, 57.4], 'player': {'id': 32403, 'name': 'Emma Wilhelmina Koivisto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.0, 55.6], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.7, 46.3], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 44.4], 'player': {'id': 4636, 'name': 'Maria Thorisdottir'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.2, 35.3], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.2, 35.1], 'player': {'id': 32618, 'name': 'Martha Harris'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.4, 33.2], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.3, 58.4], 'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",5cb32df9-f040-406f-9179-dbda15e61147,,,Off T,0.05528806,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:15:24.060,Shot,
,,,,,,,,,,,,,,,,,,2.748795,,,,,,,,,,,,94e59588-7cf2-498f-b584-2885e3fcc21f,2065,,,"[90.2, 42.3]",3775617,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aileen Whelan,16374.0,Center Attacking Midfield,131,Brighton & Hove Albion WFC,965,['955a9bf2-c7b5-416c-bfa8-333a3dce673b'],34,,Right Foot,"[120.0, 64.1, 0.5]",True,"[{'location': [111.1, 42.6], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.0, 63.4], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.2, 45.2], 'player': {'id': 4636, 'name': 'Maria Thorisdottir'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 40.2], 'player': {'id': 32618, 'name': 'Martha Harris'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.1, 62.6], 'player': {'id': 46716, 'name': 'Rianna Jarrett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.3, 53.3], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,,Off T,0.027982036,Volley,Open Play,,,,Brighton & Hove Albion WFC,965,00:16:34.660,Shot,
,,,,,,,,,,,,,,,,,,2.451265,,,,,,,,,,,,93b2080d-4772-4e02-9c04-47fa6affb9cd,2116,,,"[88.3, 60.0]",3775617,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Inessa Kaagman,15579.0,Left Defensive Midfield,136,Brighton & Hove Albion WFC,965,['97994cb8-384c-4576-bdee-92c1c8d5af52'],8,,Right Foot,"[120.0, 28.8, 0.2]",,"[{'location': [118.1, 42.3], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.8, 71.1], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.5, 67.5], 'player': {'id': 46716, 'name': 'Rianna Jarrett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [85.7, 52.5], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [91.0, 47.5], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [73.0, 54.3], 'player': {'id': 20035, 'name': 'Bethan Roe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [72.0, 55.3], 'player': {'id': 31532, 'name': 'Kirsty Hanson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [88.3, 71.0], 'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [85.3, 64.3], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [84.1, 54.2], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [88.2, 56.3], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.3, 57.2], 'player': {'id': 4636, 'name': 'Maria Thorisdottir'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 54.0], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.8, 45.9], 'player': {'id': 32618, 'name': 'Martha Harris'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",88527bf2-2b37-4ace-af51-5cc0b889cca9,,,Off T,0.0060588657,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:18:08.266,Shot,
,,,,,,,,,,,,,,,,,,0.030927,,,,,,,,,,,,d52aaf1e-f04a-4db1-8ed8-41024e6f7647,2293,,,"[93.8, 45.2]",3775617,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katie Zelem,31540.0,Left Defensive Midfield,151,Manchester United,1475,"['3894f40b-4530-4a42-b8ef-03aeadca32bf', '90407f64-1e47-4d0e-88c7-94041b3ff112']",5,,Right Foot,"[95.1, 45.0]",True,"[{'location': [118.3, 39.4], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 28.6], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.8, 35.1], 'player': {'id': 32403, 'name': 'Emma Wilhelmina Koivisto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.1, 42.8], 'player': {'id': 46716, 'name': 'Rianna Jarrett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [93.7, 40.2], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [80.2, 54.6], 'player': {'id': 4636, 'name': 'Maria Thorisdottir'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.7, 48.6], 'player': {'id': 20035, 'name': 'Bethan Roe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.3, 44.6], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.6, 51.6], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 41.2], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.2, 44.5], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.6, 31.4], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [88.7, 60.4], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.1, 48.8], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",54acf344-bd96-41f7-91ea-5a246d87f121,,,Blocked,0.032461885,Normal,Open Play,,,,Manchester United,1475,00:24:05.546,Shot,
,,,,,,,,,,,,,,,,,,1.76006,,,,,,,,,,,,a4a36f5a-2706-46a2-947c-574087b72d26,2334,,,"[92.2, 22.2]",3775617,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Left Wing,153,Manchester United,1475,['d701bd69-6e04-4a7c-a2c2-52e613cc5e6c'],8,,Right Foot,"[120.0, 38.4, 4.2]",,"[{'location': [115.0, 34.7], 'player': {'id': 20035, 'name': 'Bethan Roe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.2, 33.4], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.3, 20.9], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.9, 21.2], 'player': {'id': 32403, 'name': 'Emma Wilhelmina Koivisto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.6, 33.1], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.1, 50.1], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.6, 27.9], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [85.5, 37.1], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.7, 32.8], 'player': {'id': 31532, 'name': 'Kirsty Hanson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.5, 20.9], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.0, 27.4], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [82.4, 51.6], 'player': {'id': 32618, 'name': 'Martha Harris'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [90.3, 37.7], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,,Off T,0.008276156,Normal,Open Play,,,,Manchester United,1475,00:25:08.621,Shot,
