bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.00099,,,,,,,,,,,,1abcb4fe-ed31-4d20-b674-d79013a495b8,705,,"[107.2, 60.4]",3754326,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yohan Cabaye,3277.0,Center Attacking Midfield,43,Crystal Palace,31,['85a2119e-41e2-4a5e-840c-ebf78619c261'],5,,Right Foot,"[120.0, 38.8, 7.1]",True,"[{'location': [109.1, 33.6], 'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.4, 42.6], 'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.2, 36.0], 'player': {'id': 50245, 'name': 'Marouane Chamakh'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.9, 63.8], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.1, 47.6], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [118.2, 43.1], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.8, 59.4], 'player': {'id': 6652, 'name': 'Jordi Amat Maas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 45.6], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.3, 49.4], 'player': {'id': 4097, 'name': 'Matt Grimes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.7, 38.4], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 59.3], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",ac594400-7a85-4cb0-b323-9bb5f8368753,Off T,0.009765535,Half Volley,Open Play,,,,Crystal Palace,31,00:18:05.108,Shot,
,,,,,,,,,,,,,,,,,,0.661963,,,,,,,,,,,,55fa9789-99b2-49d2-b54e-f552b7cbb9e9,1033,,"[107.0, 40.1]",3754326,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mile Jedinak,5489.0,Right Defensive Midfield,65,Crystal Palace,31,['c69e5836-cc21-45d8-850e-6e1c9bfab3a1'],3,,Head,"[120.0, 46.4, 1.9]",,"[{'location': [106.0, 31.6], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.7, 32.9], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.2, 44.3], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.9, 37.8], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 39.5], 'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.6, 34.9], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.9, 38.0], 'player': {'id': 50245, 'name': 'Marouane Chamakh'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.9, 44.3], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.7, 34.0], 'player': {'id': 20521, 'name': 'Bafétimbi Gomis'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.9, 32.2], 'player': {'id': 6652, 'name': 'Jordi Amat Maas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.5, 25.6], 'player': {'id': 4097, 'name': 'Matt Grimes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.3, 40.4], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 43.7], 'player': {'id': 43695, 'name': 'Brede Hangeland'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [95.9, 45.8], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",28740975-eb7d-4fac-8246-e2c44daf75a7,Off T,0.046267677,Normal,Open Play,,,,Crystal Palace,31,00:29:03.723,Shot,
,,,,,,,,,,,,,,,,,,1.441998,,,,,,,,,,,,1c77b088-9ea9-42f1-b900-32d0bb083b9f,1584,,"[87.7, 40.1]",3754326,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Center Attacking Midfield,95,Crystal Palace,31,['524feb17-368b-48be-8979-989ad758ce1e'],0,,Right Foot,"[120.0, 42.3, 6.4]",,"[{'location': [92.0, 2.2], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [72.7, 45.8], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.1, 43.8], 'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.2, 38.9], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.9, 30.2], 'player': {'id': 6652, 'name': 'Jordi Amat Maas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.7, 21.0], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [78.8, 44.4], 'player': {'id': 4097, 'name': 'Matt Grimes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [85.6, 35.3], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.9, 40.5], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.2, 25.5], 'player': {'id': 50245, 'name': 'Marouane Chamakh'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",5eb01556-4609-42f8-99be-ac7a4d2dabff,Off T,0.029067177,Normal,Open Play,,,,Crystal Palace,31,00:42:00.700,Shot,
,,,,,,,,,,,,,,,,,,0.522905,,,,,,,,,,,,01da8b55-5e4d-4461-9852-a942292392d4,1756,,"[110.0, 37.3]",3754326,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brede Hangeland,43695.0,Left Center Back,107,Crystal Palace,31,"['08902827-ee85-4f44-ac93-f50e586800c8', '46cee8ff-3eb1-43ba-b615-51f209d9a1be']",32,True,Head,"[119.3, 42.5, 0.2]",,"[{'location': [108.1, 49.2], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.7, 43.4], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.1, 35.9], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.7, 49.0], 'player': {'id': 4097, 'name': 'Matt Grimes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.9, 38.5], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 40.9], 'player': {'id': 6652, 'name': 'Jordi Amat Maas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.4, 37.6], 'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 34.3], 'player': {'id': 20521, 'name': 'Bafétimbi Gomis'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.3, 23.0], 'player': {'id': 43591, 'name': 'Marvin Emnes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.3, 42.5], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.6, 43.0], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.3, 41.7], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [93.3, 15.9], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.2, 36.1], 'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.9, 38.1], 'player': {'id': 10457, 'name': 'Patrick Bamford'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.2, 51.0], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.2, 47.2], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",702ca5d6-2ab2-47b1-865c-0671b505fbfc,Saved,0.10085034,Normal,Open Play,,,,Crystal Palace,31,00:02:32.717,Shot,True
,,,,,,,,,,,,,,,,,,0.118265,,,,,,,,,,,,8f1931f1-0275-4e12-b0ac-9f789886ff92,1766,,"[108.4, 52.7]",3754326,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bafétimbi Gomis,20521.0,Center Forward,108,Swansea City,26,"['2b32df0d-f7dd-431c-bb29-9dfdeb29033d', '31dda9fa-3b65-42f7-b679-3ed3eb04c72a', '8a224287-7546-44b8-8c3c-7a23daa84a87']",11,,Left Foot,"[108.9, 52.1]",,"[{'location': [112.0, 39.7], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.3, 61.9], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.2, 42.8], 'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.2, 47.2], 'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.8, 51.3], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 53.8], 'player': {'id': 43695, 'name': 'Brede Hangeland'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 51.5], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.8, 43.3], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.6, 44.3], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.9, 39.5], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.9, 42.6], 'player': {'id': 4097, 'name': 'Matt Grimes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.4, 38.1], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.7, 32.9], 'player': {'id': 43591, 'name': 'Marvin Emnes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.4, 40.1], 'player': {'id': 9536, 'name': 'Modou Barrow'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",e3b6beb0-cc17-4ec4-a2ae-5dd4c65390bd,Blocked,0.06168309,Normal,Open Play,,,,Swansea City,26,00:03:11.993,Shot,True
,,,,,,,,,,,,,,,,,,0.984894,,,,,,,,,,,,c15b0f36-a383-40fe-925b-a357c42106aa,1836,,"[109.0, 35.3]",3754326,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Scott Dann,3407.0,Right Center Back,113,Crystal Palace,31,"['e76d5f5b-1ac1-45c8-8970-da52c82cd45a', 'faabfa28-d30d-4c30-8833-ef4299a0f0c2']",58,True,Head,"[120.0, 39.4, 6.7]",,"[{'location': [108.5, 36.7], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [119.1, 39.3], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.5, 33.8], 'player': {'id': 4097, 'name': 'Matt Grimes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.4, 33.3], 'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.3, 50.9], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.4, 39.6], 'player': {'id': 20521, 'name': 'Bafétimbi Gomis'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.4, 41.6], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 45.7], 'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.7, 42.4], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 36.9], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.7, 35.0], 'player': {'id': 6652, 'name': 'Jordi Amat Maas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.2, 39.3], 'player': {'id': 43695, 'name': 'Brede Hangeland'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.7, 42.2], 'player': {'id': 10457, 'name': 'Patrick Bamford'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",58e5e018-40c9-4559-8d09-e433b88b4185,Off T,0.04097202,Normal,Open Play,,,,Crystal Palace,31,00:05:58.940,Shot,True
,,,,,,,,,,,,,,,,,,0.841964,,,,,,,,,,,,10d3cc50-1085-433a-88c7-e8dbba9caea6,2144,,"[96.7, 52.5]",3754326,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Modou Barrow,9536.0,Left Wing,132,Swansea City,26,"['9a6fddbd-3e2f-4fd7-8aaf-c28d432a4a7d', 'cd04710b-feeb-432e-af30-d38ee823a407']",2,,Left Foot,"[116.8, 42.1, 2.1]",,"[{'location': [107.0, 33.4], 'player': {'id': 20521, 'name': 'Bafétimbi Gomis'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.7, 47.0], 'player': {'id': 3944, 'name': 'Gylfi Þór Sigurðsson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.6, 38.7], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.8, 42.1], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [90.3, 62.4], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.4, 32.9], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.7, 38.3], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 49.7], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.4, 42.0], 'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.5, 59.5], 'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.7, 48.2], 'player': {'id': 43695, 'name': 'Brede Hangeland'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.8, 53.2], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",332b4285-7284-4935-8072-5d33f261492e,Saved,0.028248161,Normal,Open Play,,,,Swansea City,26,00:17:02.914,Shot,True
,,,,,,,,,,,,,,,,,,0.312892,,,,,,,,,,,,fc291fbe-e477-40de-a109-66f69835932d,2163,,"[97.8, 43.6]",3754326,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Matt Grimes,4097.0,Left Center Midfield,134,Swansea City,26,"['6b4ebae9-06cd-44b9-8ba4-44e53762de6d', '8c473f2f-895f-4202-8364-6f3ac194a7ac', 'c4cac2c1-a880-4eb7-853a-9cb7d908034a']",14,,Left Foot,"[105.3, 43.7]",,"[{'location': [103.5, 53.7], 'player': {'id': 3605, 'name': 'Sung-Yeung Ki'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.8, 47.3], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [105.8, 45.9], 'player': {'id': 6652, 'name': 'Jordi Amat Maas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.6, 40.0], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.4, 38.0], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.6, 42.3], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 45.8], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 47.9], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 43.8], 'player': {'id': 43695, 'name': 'Brede Hangeland'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 40.2], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 31.2], 'player': {'id': 10457, 'name': 'Patrick Bamford'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [96.5, 43.5], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.7, 53.1], 'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.3, 53.6], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.0, 40.6], 'player': {'id': 20521, 'name': 'Bafétimbi Gomis'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.9, 58.5], 'player': {'id': 9536, 'name': 'Modou Barrow'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,Blocked,0.04053711,Normal,Open Play,,,,Swansea City,26,00:18:14.854,Shot,True
,,,,,,,,,,,,,,,,,,0.03721,,,,,,,,,,,,e48836e5-4102-45ac-9ea8-8aa7680586a3,2551,,"[99.7, 34.3]",3754326,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McArthur,3464.0,Left Defensive Midfield,152,Crystal Palace,31,"['2bc65cd0-429a-45be-94c4-9f2d69435d5e', '32e89403-3ba8-4c35-915b-0937283e2629']",24,,Right Foot,"[101.7, 35.0]",,"[{'location': [101.5, 34.8], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 53.9], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.5, 40.1], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.6, 27.5], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.2, 28.4], 'player': {'id': 3605, 'name': 'Sung-Yeung Ki'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.8, 18.8], 'player': {'id': 9536, 'name': 'Modou Barrow'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.4, 49.5], 'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.5, 31.6], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.0, 35.5], 'player': {'id': 10457, 'name': 'Patrick Bamford'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.3, 25.3], 'player': {'id': 3326, 'name': 'Chung-Yong Lee'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.3, 35.6], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 32.7], 'player': {'id': 6652, 'name': 'Jordi Amat Maas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 29.2], 'player': {'id': 3944, 'name': 'Gylfi Þór Sigurðsson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,Blocked,0.03132807,Normal,Open Play,,,,Crystal Palace,31,00:28:24.071,Shot,
