50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.039999,,,,,,,,,,,,74499015-395c-414d-a59c-7cc677b7f445,130,,"[111.3, 37.9]",3813268,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seminlen Doungel,127057.0,Right Midfield,11,Jamshedpur,2021,"['b09d6519-6c40-4a38-9d35-8eff0872b23f', 'c94fc704-b565-4a9f-ac7b-e00c38ddf52d']",51,,Head,"[111.8, 38.2]",,"[{'location': [104.2, 23.6], 'player': {'id': 163337, 'name': 'Ashutosh Mehta'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 34.0], 'player': {'id': 163338, 'name': 'Sumit Rathi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 29.1], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.9, 45.5], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.1, 41.5], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.0, 41.9], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.9, 39.2], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.1, 10.8], 'player': {'id': 161105, 'name': 'Komal Thatal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.8, 28.1], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.8, 39.2], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",1532eba2-7841-449d-8917-ecca023883ad,,Blocked,0.13355887,Normal,Open Play,,,,Jamshedpur,2021,00:04:51.104,Shot,
,,,,,,,,,,,,,,,,,,0.786397,,,,,,,,,,,,5081d239-6d60-46a5-ac24-55b2634efc25,342,,"[110.0, 26.8]",3813268,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roy Krishna,163344.0,Center Forward,23,ATK Mohun Bagan,7282,['d58ecff7-b128-4b89-86a0-d248316f1e50'],31,,Left Foot,"[120.0, 34.1, 1.6]",,"[{'location': [110.2, 28.1], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.5, 35.7], 'player': {'id': 161097, 'name': 'Rehnesh Thumbirumbu Paramba'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.1, 34.6], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 28.8], 'player': {'id': 127057, 'name': 'Seminlen Doungel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",e75c7066-294f-4007-9102-4a1774b5b8c9,,Off T,0.08113366,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:11:31.462,Shot,
,,,,,,,,,,,,,,,,,,0.472107,,,,,,,,,,,,ff4dc159-033f-4e88-acf8-82c10cb46de8,408,,"[109.9, 44.8]",3813268,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eli Sabia Filho,161102.0,Right Center Back,26,Jamshedpur,2021,"['51f2c978-0ee6-403f-bfb9-297dc53946a8', '946e03bc-8cba-4a3c-83fd-3be0357c52a1']",23,True,Head,"[120.0, 28.6, 1.9]",,"[{'location': [108.3, 38.3], 'player': {'id': 163338, 'name': 'Sumit Rathi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 34.1], 'player': {'id': 163337, 'name': 'Ashutosh Mehta'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 25.1], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.1, 36.0], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.7, 32.8], 'player': {'id': 163343, 'name': 'Lenny Rodrigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.1, 39.3], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.9, 41.5], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.5, 44.3], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 25.2], 'player': {'id': 161105, 'name': 'Komal Thatal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.7, 44.1], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.4, 28.7], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.8, 39.8], 'player': {'id': 124910, 'name': 'Pronay Halder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 42.3], 'player': {'id': 127057, 'name': 'Seminlen Doungel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.9, 38.4], 'player': {'id': 9981, 'name': 'Peter Hartley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [119.1, 40.5], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",7b86c3ab-e088-40d6-a2c5-ddc5b20bdc8a,,Off T,0.044634588,Normal,Open Play,,,,Jamshedpur,2021,00:14:23.662,Shot,True
,,,,,,,,,,,,,,,,,,0.737425,,,,,,,,,,,,066a901e-01a4-4c2a-84c5-c0e7c51a2264,752,,"[99.2, 39.4]",3813268,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Komal Thatal,161105.0,Left Midfield,47,Jamshedpur,2021,['9f486c05-9771-4434-8ace-44358ed8f6db'],34,,Right Foot,"[118.1, 38.0, 0.2]",True,"[{'location': [101.5, 46.6], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.8, 60.9], 'player': {'id': 127057, 'name': 'Seminlen Doungel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [117.4, 40.3], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.4, 48.4], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [82.3, 58.6], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [89.9, 24.4], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [88.3, 38.4], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [89.0, 50.2], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.7, 43.9], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 43.1], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [98.9, 41.2], 'player': {'id': 163338, 'name': 'Sumit Rathi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 36.6], 'player': {'id': 163343, 'name': 'Lenny Rodrigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 37.0], 'player': {'id': 163337, 'name': 'Ashutosh Mehta'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 42.1], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.5, 47.8], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",,,Saved,0.07097199,Normal,Open Play,,,,Jamshedpur,2021,00:25:34.320,Shot,
,,,,,,,,,,,,,,,,,,0.703018,,,,,,,,,,,,058bf268-4f99-405d-85a9-a5a5eba780cf,936,,"[96.5, 48.1]",3813268,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Greg Stewart,13322.0,Left Center Forward,61,Jamshedpur,2021,['9226bd20-0316-41e9-a60f-4696aee2ed0d'],32,,Left Foot,"[117.4, 38.9, 0.9]",,"[{'location': [99.0, 38.8], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.2, 24.9], 'player': {'id': 161105, 'name': 'Komal Thatal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.5, 51.1], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.8, 45.6], 'player': {'id': 163338, 'name': 'Sumit Rathi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 37.2], 'player': {'id': 163337, 'name': 'Ashutosh Mehta'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.2, 44.3], 'player': {'id': 163343, 'name': 'Lenny Rodrigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.2, 44.6], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.4, 46.1], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [118.7, 40.1], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ea4e2ebd-fee0-498b-bc36-c148be50cc9e,,Saved,0.045615826,Normal,Open Play,,,,Jamshedpur,2021,00:33:32.181,Shot,
,,,,,,,,,,,,,,,,,,1.268042,,,,,,,,,,,,9e9b1c19-f79a-4433-ab21-9c53f55b195b,1041,,"[95.7, 58.8]",3813268,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manvir Singh,124741.0,Right Wing Back,62,ATK Mohun Bagan,7282,['52888e89-b21f-4730-972e-f36d3f243e47'],25,,Left Foot,"[120.0, 47.5, 7.5]",,"[{'location': [103.6, 44.2], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 48.4], 'player': {'id': 9981, 'name': 'Peter Hartley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.5, 36.8], 'player': {'id': 127057, 'name': 'Seminlen Doungel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.2, 51.2], 'player': {'id': 124910, 'name': 'Pronay Halder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.3, 55.6], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [87.5, 61.9], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.2, 60.7], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.3, 73.4], 'player': {'id': 161105, 'name': 'Komal Thatal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.5, 46.5], 'player': {'id': 163344, 'name': 'Roy Krishna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.7, 29.1], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [90.4, 49.2], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.5, 76.1], 'player': {'id': 163337, 'name': 'Ashutosh Mehta'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [89.3, 52.3], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [83.8, 66.3], 'player': {'id': 163343, 'name': 'Lenny Rodrigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.4, 33.0], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [78.2, 59.1], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [119.1, 40.2], 'player': {'id': 161097, 'name': 'Rehnesh Thumbirumbu Paramba'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1bfb8230-cf5b-42ee-bcb4-71f591634f2b,,Off T,0.012303272,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:35:25.763,Shot,
,,,,,,,,,,,,,,,,,,0.696812,,,,,,,,,,,,5d835d05-207b-4ac5-a2f6-75ecef38afb9,1061,,"[106.3, 48.6]",3813268,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seminlen Doungel,127057.0,Right Midfield,65,Jamshedpur,2021,"['d47e8a3c-d39b-4eb5-82aa-bf02e7bd366a', 'd4d8bf6e-b687-4867-a11e-b1e46ff48174']",35,,Right Foot,"[120.0, 37.7, 1.1]",,"[{'location': [107.4, 32.1], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [97.0, 38.8], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.3, 39.1], 'player': {'id': 163338, 'name': 'Sumit Rathi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 38.3], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 33.0], 'player': {'id': 163343, 'name': 'Lenny Rodrigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 40.5], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.3, 32.2], 'player': {'id': 163337, 'name': 'Ashutosh Mehta'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.2, 46.9], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [97.6, 43.1], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.9, 42.2], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",94245fb1-ce6f-4332-8798-80b69f289536,,Goal,0.17133583,Normal,Open Play,,,,Jamshedpur,2021,00:36:35.889,Shot,True
,,,,,,,,,,,,,,,,,,0.348035,,,,,,,,,,,,2befe9fc-9734-4014-ae87-c4cb1230aa3c,1222,,"[115.6, 53.1]",3813268,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roy Krishna,163344.0,Center Forward,73,ATK Mohun Bagan,7282,['0c057a5c-d6dd-4932-aff9-ff46793aae40'],35,,Right Foot,"[118.5, 45.6, 0.0]",True,"[{'location': [104.6, 36.3], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [93.7, 34.6], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [101.2, 48.0], 'player': {'id': 124910, 'name': 'Pronay Halder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 53.7], 'player': {'id': 161099, 'name': 'Ricky Lallawmawma'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.9, 49.6], 'player': {'id': 9981, 'name': 'Peter Hartley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 36.0], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.6, 42.7], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.8, 44.7], 'player': {'id': 161097, 'name': 'Rehnesh Thumbirumbu Paramba'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.7, 59.6], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",2d20ba18-f0e7-440d-b18d-681edbea73d0,,Saved,0.029341877,Half Volley,Open Play,,,,ATK Mohun Bagan,7282,00:41:35.371,Shot,
,,,,,,,,,,,,,,,,,,0.417872,,,,,,,,,,,,461a10e0-5103-4bf1-8567-7e9ae7b2abf7,1242,,"[89.6, 48.8]",3813268,43,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pronay Halder,124910.0,Left Defensive Midfield,76,Jamshedpur,2021,['3109be15-73c2-411e-8b15-d9f7a774305e'],19,,Left Foot,"[120.0, 16.3]",,"[{'location': [105.9, 58.4], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [96.5, 50.3], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.5, 62.7], 'player': {'id': 163343, 'name': 'Lenny Rodrigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 49.9], 'player': {'id': 163338, 'name': 'Sumit Rathi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 49.7], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.2, 55.8], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.9, 45.4], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.0, 39.1], 'player': {'id': 163337, 'name': 'Ashutosh Mehta'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.5, 34.0], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.9, 39.8], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.1, 48.7], 'player': {'id': 13322, 'name': 'Greg Stewart'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [87.4, 60.7], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [97.9, 40.6], 'player': {'id': 161105, 'name': 'Komal Thatal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",79565a3c-0cd1-4489-a244-64686bbe28ec,,Wayward,0.018584028,Half Volley,Open Play,,,,Jamshedpur,2021,00:43:19.903,Shot,
,,,,,,,,,,,,,,,,,,0.633403,,,,,,,,,,,,977368c5-5612-46e1-9b82-176e57b05d74,1429,,"[87.4, 52.2]",3813268,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Greg Stewart,13322.0,Left Center Forward,86,Jamshedpur,2021,['dfd14664-92fb-4928-abc5-775e70094c4a'],5,,Left Foot,"[120.0, 45.2, 4.6]",,"[{'location': [82.5, 37.4], 'player': {'id': 161100, 'name': 'Laldinliana Renthlei'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [93.9, 35.7], 'player': {'id': 161104, 'name': 'Jitendra Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [94.6, 46.7], 'player': {'id': 161105, 'name': 'Komal Thatal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [105.8, 35.2], 'player': {'id': 161102, 'name': 'Eli Sabia Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [119.1, 40.6], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.4, 51.6], 'player': {'id': 163343, 'name': 'Lenny Rodrigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 49.8], 'player': {'id': 163344, 'name': 'Roy Krishna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.8, 49.2], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.6, 39.6], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.6, 36.8], 'player': {'id': 163337, 'name': 'Ashutosh Mehta'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 36.1], 'player': {'id': 163338, 'name': 'Sumit Rathi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.6, 34.1], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.8, 32.5], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.0, 33.0], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.2, 29.2], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.6, 48.5], 'player': {'id': 161098, 'name': 'Boris Singh Thangjam'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.8, 38.4], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.8, 38.3], 'player': {'id': 9981, 'name': 'Peter Hartley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.6, 29.4], 'player': {'id': 124910, 'name': 'Pronay Halder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Off T,0.008565374,Normal,Free Kick,,,,Jamshedpur,2021,00:02:05.262,Shot,
