50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.378788,,,,,,,,,,,,,e4b39169-5e37-4d6a-9dca-c18bdd73937d,34,,"[97.4, 49.9]",3754221,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Morgan Schneiderlin,3600.0,Right Center Midfield,2,Manchester United,39,"['3d43cf97-0ee1-4956-8000-328505ba3a63', 'cfc03f2b-ff59-4286-b1f3-eed8c233e73c']",16,,Right Foot,"[98.5, 49.7]",True,"[{'location': [103.1, 40.5], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.8, 40.2], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.5, 65.3], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.9, 57.4], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.5, 42.4], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.2, 57.7], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.2, 52.6], 'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.9, 45.9], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 38.7], 'player': {'id': 3290, 'name': 'Federico Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 32.2], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.7, 49.3], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.3, 40.6], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.8, 32.2], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",073fb7ae-49db-4ecc-82ee-12dff97c5e64,,Blocked,0.032604426,Normal,Open Play,,,,Manchester United,39,00:00:16.041,Shot,
,,,,,,,,,,,,,,,,,,0.738145,,,,,,,,,,,,,1c493cc9-a1e9-4901-8783-19ed1908c511,57,,"[94.9, 31.7]",3754221,1,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Memphis Depay,2988.0,Left Wing,3,Manchester United,39,['474680c4-ddf3-481c-8f42-de95dc6c8520'],29,,Right Foot,"[117.4, 42.2, 0.7]",,"[{'location': [86.5, 46.0], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.9, 34.2], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.7, 21.3], 'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.0, 29.8], 'player': {'id': 18414, 'name': 'Bastian Schweinsteiger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.1, 36.2], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 41.5], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.7, 44.1], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.3, 58.6], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.7, 22.8], 'player': {'id': 3347, 'name': 'André Ayew Pelé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.9, 33.5], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.5, 30.7], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.7, 31.8], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.9, 32.8], 'player': {'id': 20521, 'name': 'Bafétimbi Gomis'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.0, 34.5], 'player': {'id': 3944, 'name': 'Gylfi Þór Sigurðsson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.5, 40.3], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 41.4], 'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.7, 30.6], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 50.4], 'player': {'id': 3290, 'name': 'Federico Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.5, 44.9], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Saved,0.069717,Normal,Free Kick,,,,Manchester United,39,00:01:29.110,Shot,
,,,,,,,,,,,,,,,,,,0.568837,,,,,,,,,,,,,b1ed08f8-cb38-42ae-a81d-86999c4cc13e,95,,"[96.7, 40.5]",3754221,2,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Mata García,3294.0,Right Wing,3,Manchester United,39,['ee1428ae-da5e-4dc8-9c18-927aac4774e4'],13,,Left Foot,"[120.0, 36.9, 6.2]",True,"[{'location': [104.6, 32.6], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.4, 35.8], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.8, 36.3], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.9, 40.4], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.2, 41.0], 'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 37.3], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 36.0], 'player': {'id': 3290, 'name': 'Federico Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.7, 34.9], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.0, 31.6], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.7, 31.9], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.5, 49.2], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [81.7, 57.3], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",65904197-d327-44d1-a62e-529e07df0714,,Off T,0.055182837,Normal,Open Play,,,,Manchester United,39,00:02:13.151,Shot,
,,,,,,,,,,,,,,,,,,0.657188,,,,,,,,,,,,,31805b7d-d147-4ac7-85a3-cc97965ca572,911,,"[108.9, 50.8]",3754221,20,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,34,Manchester United,39,['b294d6b5-013d-41cc-84a4-372cb970b589'],7,,Left Foot,"[120.0, 45.0, 0.9]",True,"[{'location': [109.9, 47.4], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 36.3], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.4, 33.5], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 36.8], 'player': {'id': 3290, 'name': 'Federico Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.9, 45.7], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.7, 48.1], 'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.8, 37.4], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.9, 36.5], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.4, 40.0], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.4, 61.0], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.3, 42.5], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",7ca5cc3b-0230-4054-a7cb-76accf552096,,Off T,0.13638249,Normal,Open Play,,,,Manchester United,39,00:20:07.586,Shot,
,,,,,,,,,,,,,,,,,,0.835525,,,,,,,,,,,,,66a4ee04-cfbf-483b-ab08-0ff4a762da2a,1042,,"[100.1, 54.3]",3754221,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Center Forward,38,Swansea City,26,['61f787af-e47b-40cc-93a2-8cd1e23b69e2'],59,,Right Foot,"[120.0, 47.5, 1.8]",,"[{'location': [98.4, 39.4], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.9, 43.5], 'player': {'id': 4892, 'name': 'Sergio Germán Romero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.9, 53.3], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 50.2], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.5, 39.8], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",cef5a0fb-b76a-47cc-9065-006a3e6dc5ef,,Off T,0.052501235,Normal,Open Play,,,,Swansea City,26,00:22:59.784,Shot,
,,,,,,,,,,,,,,,,,,0.907642,,,,,,,,,,,,,04b9e54c-7478-4f35-b3cc-ad9168067ec9,1075,,"[108.4, 45.7]",3754221,24,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,43,Swansea City,26,['5cbce470-0aae-4353-8b95-250ae60474e9'],58,,Right Foot,"[120.0, 35.5, 0.0]",True,"[{'location': [93.7, 54.9], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [93.9, 44.0], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.8, 43.6], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.3, 45.0], 'player': {'id': 18414, 'name': 'Bastian Schweinsteiger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 36.9], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.7, 46.3], 'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.6, 37.3], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.6, 43.3], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 37.9], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.9, 32.6], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.4, 42.4], 'player': {'id': 4892, 'name': 'Sergio Germán Romero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.4, 42.9], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.5, 34.4], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.2, 27.1], 'player': {'id': 3290, 'name': 'Federico Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.4, 45.4], 'player': {'id': 20521, 'name': 'Bafétimbi Gomis'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.4, 36.8], 'player': {'id': 3347, 'name': 'André Ayew Pelé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.0, 37.0], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",d4cfa143-246a-4637-9cc5-b6cc397ed2b5,,Off T,0.3407324,Normal,Open Play,,,,Swansea City,26,00:24:58.117,Shot,
,,,,,,,,,,,,,,,,,,1.250751,,,,,,,,,,,,,2de4f2a2-066b-4c86-9c91-26354b20f905,1089,,"[91.7, 48.2]",3754221,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonjo Shelvey,3057.0,Left Center Midfield,44,Manchester United,39,['a6355036-392c-40b2-9ae5-af4c3898b611'],34,,Left Foot,"[118.3, 42.6, 1.9]",,"[{'location': [114.0, 45.7], 'player': {'id': 4892, 'name': 'Sergio Germán Romero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.5, 64.7], 'player': {'id': 3347, 'name': 'André Ayew Pelé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [84.9, 31.5], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.5, 60.0], 'player': {'id': 3944, 'name': 'Gylfi Þór Sigurðsson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.5, 51.1], 'player': {'id': 20521, 'name': 'Bafétimbi Gomis'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [83.7, 68.5], 'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [82.7, 58.8], 'player': {'id': 18414, 'name': 'Bastian Schweinsteiger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.5, 47.3], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.2, 73.1], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 44.3], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.2, 27.2], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Saved,0.026047762,Half Volley,Open Play,,,,Swansea City,26,00:25:34.131,Shot,
,,,,,,,,,,,,,,,,,,0.975057,,,,,,,,,,,,,43ea7fcf-23b4-48c1-b9dd-516df6c837ad,1147,,"[108.3, 50.0]",3754221,26,,,True,,,,,,,,,,,,,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Center Forward,50,Swansea City,26,"['2954a3be-cabc-45aa-8e91-253e76c0b2d2', 'd2a94943-527f-44ec-b8e4-df808cdbae3f']",41,,Right Foot,"[120.0, 36.3, 0.3]",,"[{'location': [104.1, 43.8], 'player': {'id': 3944, 'name': 'Gylfi Þór Sigurðsson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.6, 37.5], 'player': {'id': 3347, 'name': 'André Ayew Pelé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.0, 51.8], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 60.2], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.8, 51.9], 'player': {'id': 18414, 'name': 'Bastian Schweinsteiger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 52.9], 'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.8, 44.0], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.8, 49.7], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.8, 39.9], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.5, 36.9], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.8, 42.7], 'player': {'id': 4892, 'name': 'Sergio Germán Romero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.0, 25.7], 'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",0eb7f1a5-e1f1-40cc-98ca-ea438bbcc83a,,Post,0.13420261,Normal,Open Play,,,,Swansea City,26,00:26:41.979,Shot,True
,,,,,,,,,,,,,,,,,,0.796902,,,,,,,,,,,,,39503be1-cc6c-4458-8aa2-6b12d7d47f6a,1261,,"[110.5, 45.6]",3754221,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,53,Manchester United,39,"['78f3a227-ae9e-4b67-bb2c-f0c8ec250aab', 'c2261465-4695-48e5-8763-9fef6a350575']",10,,Right Foot,"[120.0, 35.0, 5.6]",True,"[{'location': [91.4, 34.9], 'player': {'id': 3347, 'name': 'André Ayew Pelé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.8, 42.8], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.2, 42.6], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 61.5], 'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.3, 44.4], 'player': {'id': 3290, 'name': 'Federico Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 49.5], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.8, 60.3], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.3, 36.4], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.0, 59.3], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.0, 59.0], 'player': {'id': 3944, 'name': 'Gylfi Þór Sigurðsson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [81.9, 68.4], 'player': {'id': 20521, 'name': 'Bafétimbi Gomis'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [84.4, 54.3], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [85.5, 50.2], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.5, 50.6], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.6, 58.9], 'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.6, 37.7], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.1, 64.9], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",261b3d18-b5c8-4a4e-8cd4-361c4c215356,,Off T,0.12248601,Volley,Open Play,,,,Manchester United,39,00:29:10.403,Shot,True
,,,,,,,,,,,,,,,,,,0.876393,,,,,,,,,,,,,a904db11-e7ab-43e5-bf8f-654bcec225de,1454,,"[105.2, 25.5]",3754221,33,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,62,Manchester United,39,['150d9ef8-5cb5-46da-9b15-0f4d2f07ed37'],13,,Right Foot,"[114.4, 34.2, 1.6]",,"[{'location': [105.4, 26.7], 'player': {'id': 3290, 'name': 'Federico Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 30.7], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.2, 33.5], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.4, 63.3], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.5, 49.5], 'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",c202208d-4671-4c06-ba8d-f8209ee39c36,,Saved,0.083857596,Lob,Open Play,,,,Manchester United,39,00:33:13.694,Shot,
