ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.323479,,,,,,,,,a88fda37-fc26-472c-9ffd-296695db7220,130,,"[91.6, 48.3]",3788749,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Lewandowski,5668.0,Right Center Forward,8,Poland,789,"['3cfd7c9f-e0cf-4736-b41e-1ddb212fb235', '58ba9608-49a7-47e6-9906-d370b37b2274']",29,,Right Foot,"[101.1, 45.5]",,"[{'location': [97.9, 68.2], 'player': {'id': 4673, 'name': 'Kamil Jóźwiak'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [101.0, 45.3], 'player': {'id': 9622, 'name': 'Mateusz Andrzej Klich'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.7, 34.3], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.1, 31.0], 'player': {'id': 7964, 'name': 'Karol Linetty'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.7, 18.5], 'player': {'id': 5672, 'name': 'Maciej Rybus'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [78.3, 49.1], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [117.9, 40.8], 'player': {'id': 3711, 'name': 'Martin Dúbravka'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.6, 51.9], 'player': {'id': 4421, 'name': 'Tomáš Hubočan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.8, 44.2], 'player': {'id': 30397, 'name': 'Ľubomír Šatka'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.3, 26.0], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 22.0], 'player': {'id': 7975, 'name': 'Lukáš Haraslín'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.8, 37.7], 'player': {'id': 20002, 'name': 'Jakub Hromada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.8, 44.4], 'player': {'id': 16307, 'name': 'Róbert Mak'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.1, 31.5], 'player': {'id': 9722, 'name': 'Peter Pekarík'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.1, 47.1], 'player': {'id': 6990, 'name': 'Milan Škriniar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",37ffc808-5215-48b0-b000-1ecf449421f5,Blocked,0.020025056,Normal,Open Play,,,,Poland,789,00:03:29.645,Shot,
,,,,,,,,,,,,,,,,,0.100379,,,,,,,,,005f46c3-b528-4a6e-9126-43bad82e9fa7,190,,"[102.3, 39.2]",3788749,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Robert Lewandowski,5668.0,Right Center Forward,11,Poland,789,"['3b67f837-2f7b-4242-b40b-c10f4843efd3', 'd91587c4-841f-4166-b8ed-0e3a260d4155']",25,,Right Foot,"[104.0, 39.4]",,"[{'location': [94.5, 60.1], 'player': {'id': 4673, 'name': 'Kamil Jóźwiak'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [84.3, 46.7], 'player': {'id': 9622, 'name': 'Mateusz Andrzej Klich'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.4, 43.2], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.6, 30.1], 'player': {'id': 7964, 'name': 'Karol Linetty'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [115.8, 40.6], 'player': {'id': 3711, 'name': 'Martin Dúbravka'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 50.6], 'player': {'id': 4421, 'name': 'Tomáš Hubočan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.2, 40.0], 'player': {'id': 30397, 'name': 'Ľubomír Šatka'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 39.5], 'player': {'id': 6990, 'name': 'Milan Škriniar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 35.4], 'player': {'id': 9722, 'name': 'Peter Pekarík'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 44.3], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [87.6, 46.5], 'player': {'id': 20002, 'name': 'Jakub Hromada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [82.0, 60.7], 'player': {'id': 16307, 'name': 'Róbert Mak'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [90.6, 23.2], 'player': {'id': 7975, 'name': 'Lukáš Haraslín'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",e6af93ab-eac6-4fa7-9cae-0a1b131d8fcd,Blocked,0.0447311,Normal,Open Play,,,,Poland,789,00:04:25.853,Shot,
,,,,,,,,,,,,,,,,,1.041573,,,,,,,,,2796e9fe-6b8b-41aa-886d-8dc5fddfad07,589,,"[99.7, 26.4]",3788749,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ondrej Duda,8967.0,Center Forward,22,Slovakia,908,['3c737c96-134a-4491-bdc5-693e180a5979'],29,,Right Foot,"[120.0, 35.6, 0.2]",,"[{'location': [105.0, 30.7], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.3, 39.0], 'player': {'id': 7964, 'name': 'Karol Linetty'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.8, 39.2], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 49.8], 'player': {'id': 5672, 'name': 'Maciej Rybus'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.6, 36.7], 'player': {'id': 9622, 'name': 'Mateusz Andrzej Klich'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.2, 44.1], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.8, 24.0], 'player': {'id': 4673, 'name': 'Kamil Jóźwiak'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.4, 27.3], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 29.0], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [85.3, 33.2], 'player': {'id': 20002, 'name': 'Jakub Hromada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [92.2, 38.5], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.6, 48.4], 'player': {'id': 7975, 'name': 'Lukáš Haraslín'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.5, 35.1], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.0, 29.7], 'player': {'id': 16307, 'name': 'Róbert Mak'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",55a707da-f9ea-431f-adff-bb60a7cee412,Off T,0.031742323,Normal,Open Play,,,,Slovakia,908,00:13:29.204,Shot,
,,,,,,,,,,,,,,,,,0.153712,,,,,,,,,b6e61b4b-ebaf-4486-b41f-0b36b2538970,688,,"[112.8, 24.5]",3788749,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Róbert Mak,16307.0,Left Wing,28,Slovakia,908,"['7c5be7da-3d68-4bf6-b07c-81cea59c8156', 'db18ba19-e29a-470f-9b0c-6841e9714789']",22,,Right Foot,"[115.3, 30.0]",,"[{'location': [92.4, 32.1], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [104.1, 39.2], 'player': {'id': 7964, 'name': 'Karol Linetty'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.5, 33.4], 'player': {'id': 9622, 'name': 'Mateusz Andrzej Klich'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.6, 41.4], 'player': {'id': 5672, 'name': 'Maciej Rybus'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.3, 37.3], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 23.8], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.9, 30.5], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.0, 12.1], 'player': {'id': 4673, 'name': 'Kamil Jóźwiak'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.0, 16.6], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 36.2], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.0, 30.0], 'player': {'id': 20002, 'name': 'Jakub Hromada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.6, 44.1], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.4, 52.7], 'player': {'id': 9722, 'name': 'Peter Pekarík'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.4, 38.9], 'player': {'id': 8967, 'name': 'Ondrej Duda'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.6, 36.8], 'player': {'id': 7975, 'name': 'Lukáš Haraslín'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.5, 12.0], 'player': {'id': 4421, 'name': 'Tomáš Hubočan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.6, 18.5], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",857eaac7-a827-40f4-9296-e073fe93e0f6,Blocked,0.018046841,Normal,Open Play,,,,Slovakia,908,00:17:22.583,Shot,
,,,,,,,,,,,,,,,,,0.054078,,,,,,,,,23603038-c771-470a-a440-29e4a99efb56,958,,"[105.0, 38.5]",3788749,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maciej Rybus,5672.0,Left Wing Back,41,Poland,789,"['3b0ee3cc-5a96-41f3-a13c-d68808067f81', '7dd1852d-16c1-4a65-89c4-c73dcfb24351']",58,,Right Foot,"[106.1, 38.8]",,"[{'location': [109.5, 37.4], 'player': {'id': 7975, 'name': 'Lukáš Haraslín'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.2, 40.3], 'player': {'id': 6990, 'name': 'Milan Škriniar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 43.5], 'player': {'id': 9722, 'name': 'Peter Pekarík'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.3, 56.8], 'player': {'id': 4421, 'name': 'Tomáš Hubočan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 39.5], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 46.6], 'player': {'id': 30397, 'name': 'Ľubomír Šatka'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 48.4], 'player': {'id': 20002, 'name': 'Jakub Hromada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.8, 42.3], 'player': {'id': 8967, 'name': 'Ondrej Duda'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [85.7, 59.4], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.0, 38.8], 'player': {'id': 3711, 'name': 'Martin Dúbravka'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.5, 43.8], 'player': {'id': 7964, 'name': 'Karol Linetty'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.1, 43.8], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [108.4, 45.1], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.9, 67.1], 'player': {'id': 4673, 'name': 'Kamil Jóźwiak'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [109.9, 48.1], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.4, 48.1], 'player': {'id': 9622, 'name': 'Mateusz Andrzej Klich'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,Blocked,0.08704145,Normal,Open Play,,,,Poland,789,00:24:58.824,Shot,
,,,,,,,,,,,,,,,,,0.462858,,,,,,,,,afc2b4a4-725e-454d-b03c-047c5dd03ac7,1002,,"[95.2, 55.1]",3788749,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Pekarík,9722.0,Right Back,42,Slovakia,908,"['9c0c6f49-7f39-4b1f-b6c5-2cf62680da0e', '9c8b009d-ee23-4c8e-b81e-a6679d3b41af']",25,,Right Foot,"[105.7, 47.1]",,"[{'location': [105.5, 31.4], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.5, 40.7], 'player': {'id': 16307, 'name': 'Róbert Mak'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.0, 57.2], 'player': {'id': 8967, 'name': 'Ondrej Duda'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.2, 49.3], 'player': {'id': 7975, 'name': 'Lukáš Haraslín'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.0, 57.4], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [97.3, 48.9], 'player': {'id': 20002, 'name': 'Jakub Hromada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.6, 52.0], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [116.8, 39.7], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 39.1], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 30.7], 'player': {'id': 4673, 'name': 'Kamil Jóźwiak'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.1, 40.1], 'player': {'id': 9622, 'name': 'Mateusz Andrzej Klich'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.6, 52.3], 'player': {'id': 7964, 'name': 'Karol Linetty'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 50.1], 'player': {'id': 5672, 'name': 'Maciej Rybus'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.7, 49.0], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 48.1], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.7, 47.1], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",,Blocked,0.020740822,Normal,Open Play,,,,Slovakia,908,00:25:25.947,Shot,
,,,,,,,,,,,,,,,,,1.055159,,,,,,,,,4b2b2f50-1edd-4d83-85c7-7cf2385d4c43,1031,,"[91.5, 34.6]",3788749,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juraj Kucka,10919.0,Right Defensive Midfield,43,Slovakia,908,['51c5c4b0-8771-4b1c-9642-f8ca8f67f384'],43,,Right Foot,"[120.0, 41.7, 3.5]",,"[{'location': [78.2, 52.3], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [92.7, 30.9], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [96.3, 41.2], 'player': {'id': 7964, 'name': 'Karol Linetty'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.0, 37.7], 'player': {'id': 9622, 'name': 'Mateusz Andrzej Klich'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.4, 43.5], 'player': {'id': 5672, 'name': 'Maciej Rybus'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.0, 31.0], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 34.6], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 30.3], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.3, 19.6], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 17.3], 'player': {'id': 4673, 'name': 'Kamil Jóźwiak'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.7, 39.1], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 16.0], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.2, 52.6], 'player': {'id': 16307, 'name': 'Róbert Mak'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.3, 36.3], 'player': {'id': 8967, 'name': 'Ondrej Duda'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.0, 34.8], 'player': {'id': 30397, 'name': 'Ľubomír Šatka'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [97.6, 28.7], 'player': {'id': 6990, 'name': 'Milan Škriniar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [93.7, 18.8], 'player': {'id': 7975, 'name': 'Lukáš Haraslín'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.1, 16.0], 'player': {'id': 4421, 'name': 'Tomáš Hubočan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [73.2, 21.7], 'player': {'id': 20002, 'name': 'Jakub Hromada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,Off T,0.027635198,Normal,Open Play,,,,Slovakia,908,00:26:43.604,Shot,
,,,,,,,,,,,,,,,,,0.138669,,,,,,,,,d0bef378-9a81-4640-80cc-0324a0dfec82,1160,,"[102.4, 21.5]",3788749,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marek Hamšík,7025.0,Center Attacking Midfield,48,Slovakia,908,"['553e021e-045e-49b9-b65c-aab9bdb44c15', '8440c973-e49c-4403-8a64-3505b17ff2d5']",24,,Right Foot,"[104.4, 23.9]",,"[{'location': [92.2, 11.6], 'player': {'id': 4421, 'name': 'Tomáš Hubočan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.8, 16.8], 'player': {'id': 16307, 'name': 'Róbert Mak'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.6, 44.1], 'player': {'id': 7975, 'name': 'Lukáš Haraslín'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.5, 40.2], 'player': {'id': 8967, 'name': 'Ondrej Duda'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [85.5, 25.2], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [94.0, 48.9], 'player': {'id': 9722, 'name': 'Peter Pekarík'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.6, 24.2], 'player': {'id': 20002, 'name': 'Jakub Hromada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [118.1, 38.5], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.7, 14.2], 'player': {'id': 4673, 'name': 'Kamil Jóźwiak'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.5, 22.3], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 24.0], 'player': {'id': 9622, 'name': 'Mateusz Andrzej Klich'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.8, 33.2], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.9, 39.9], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 45.1], 'player': {'id': 5672, 'name': 'Maciej Rybus'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.7, 35.7], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.5, 28.7], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [100.3, 40.8], 'player': {'id': 7964, 'name': 'Karol Linetty'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",b5e79a1c-2dcf-43d6-ab05-0340d5cc44fa,Blocked,0.011726577,Normal,Open Play,,,,Slovakia,908,00:29:24.350,Shot,
