ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.834845,,,,,,,,,,,,159efd78-bdaa-4be7-a332-b376ca1dbaa2,1264,,"[105.0, 34.5]",3754016,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Graziano Pellè,11062.0,Center Forward,81,Southampton,25,['104e2a0b-bf91-46ee-8500-97bfacd1fce4'],27,,Right Foot,,"[120.0, 43.3, 0.5]",True,"[{'location': [104.2, 27.1], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.0, 36.7], 'player': {'id': 3842, 'name': 'Shane Long'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.6, 36.7], 'player': {'id': 3722, 'name': 'Steven Taylor'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 38.4], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 44.9], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.8, 33.9], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 38.9], 'player': {'id': 3649, 'name': 'Karl Darlow'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a6bdd9a7-bc61-4412-bcc7-7693abc5f36f,Goal,0.19125004,Normal,Open Play,,,,Southampton,25,00:37:27.712,Shot,
,,,,,,,,,,,,,,,,,,1.449287,,,,,,,,,,,,e8183ad2-3e91-4f6d-bb95-289ec164ad1a,1509,,"[87.4, 43.4]",3754016,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,91,Southampton,25,['6e041675-d2f8-4025-90e7-fa6912e471cc'],7,,Right Foot,,"[120.0, 33.0, 0.0]",,"[{'location': [90.6, 17.7], 'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.5, 32.9], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.5, 37.3], 'player': {'id': 11062, 'name': 'Graziano Pellè'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.4, 45.5], 'player': {'id': 3842, 'name': 'Shane Long'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.3, 67.2], 'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.2, 25.7], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.4, 37.5], 'player': {'id': 3722, 'name': 'Steven Taylor'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.2, 45.7], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.8, 42.9], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.7, 35.4], 'player': {'id': 3297, 'name': 'Andros Townsend'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [88.9, 41.5], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.0, 56.3], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [83.5, 60.0], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.5, 40.9], 'player': {'id': 3649, 'name': 'Karl Darlow'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",7e5ce96c-9c8b-484c-b507-9fd6742c7a43,Off T,0.02143316,Normal,Open Play,,,,Southampton,25,00:45:07.912,Shot,
,,,,,,,,,,,,,,,,,,1.78598,,,,,,,,,,,,df7de5e1-e879-430b-8c01-9a5194d0191a,1729,,"[84.8, 19.1]",3754016,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Left Back,101,Newcastle United,37,['84f393be-ed35-40eb-9edb-7e8f3bc70f35'],15,,Right Foot,,"[119.9, 29.0, 0.1]",,"[{'location': [92.0, 50.7], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [91.7, 69.5], 'player': {'id': 3297, 'name': 'Andros Townsend'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.2, 24.4], 'player': {'id': 3590, 'name': 'Rhu-endly Martina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.5, 40.2], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.6, 31.0], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 64.7], 'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.3, 39.6], 'player': {'id': 3098, 'name': 'Victor Wanyama'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.3, 48.0], 'player': {'id': 16181, 'name': 'Jordy Clasie'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [81.1, 22.5], 'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [90.6, 34.9], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [83.2, 50.9], 'player': {'id': 8061, 'name': 'Siem Stefan de Jong'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.3, 10.0], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.7, 28.8], 'player': {'id': 3970, 'name': 'Fraser Forster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Off T,0.019069701,Half Volley,Open Play,,,,Newcastle United,37,00:02:15.919,Shot,
,,,,,,,,,,,,,,,,,,0.012659,,,,,,,,,,,,677236d8-6885-4a46-90fe-5aa6855715c3,1983,,"[116.0, 45.1]",3754016,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Graziano Pellè,11062.0,Center Forward,116,Southampton,25,"['c53041bc-2b4f-4942-9949-623a7168f3a6', 'ccfb3d5a-a297-4891-94f7-1dbf298f244b', 'e749551e-fa0f-4edb-9a74-bf0c1f2f5688']",25,True,Head,,"[116.5, 44.5]",,"[{'location': [116.4, 44.7], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.0, 42.8], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.0, 38.4], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.7, 39.8], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.0, 40.9], 'player': {'id': 3649, 'name': 'Karl Darlow'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.8, 52.9], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.0, 51.5], 'player': {'id': 8061, 'name': 'Siem Stefan de Jong'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.7, 38.3], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.5, 35.2], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.7, 34.2], 'player': {'id': 3842, 'name': 'Shane Long'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.1, 41.5], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.6, 54.0], 'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",dd9820f0-f599-4a13-89c8-55523893776f,Blocked,0.12648387,Normal,Open Play,,,,Southampton,25,00:09:25.912,Shot,True
,,,,,,,,,,,,,,,,,,0.249559,,,,,,,,,,,,2b17f3b3-c350-4811-a286-1cce6a0f0eb4,1991,,"[111.5, 44.4]",3754016,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Miguel da Rocha Fonte,3960.0,Right Center Back,117,Southampton,25,['b3777f63-c1fc-413c-982c-f1260360409c'],41,,Right Foot,,"[117.8, 41.8, 0.2]",True,"[{'location': [101.4, 58.7], 'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [120.0, 50.8], 'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.8, 45.1], 'player': {'id': 3098, 'name': 'Victor Wanyama'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.2, 31.1], 'player': {'id': 3842, 'name': 'Shane Long'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [113.3, 37.3], 'player': {'id': 11062, 'name': 'Graziano Pellè'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.6, 29.4], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.0, 42.7], 'player': {'id': 3297, 'name': 'Andros Townsend'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.0, 57.5], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.2, 51.7], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.9, 49.5], 'player': {'id': 8061, 'name': 'Siem Stefan de Jong'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [119.1, 42.0], 'player': {'id': 3649, 'name': 'Karl Darlow'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.8, 45.6], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 41.7], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.9, 38.0], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 34.8], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.1, 39.6], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",c74bb369-e3a8-4315-8299-4a8f1fbcca81,Saved,0.19901116,Normal,Open Play,,,,Southampton,25,00:09:41.464,Shot,
,,,,,,,,,,,,,,,,,,0.283636,,,,,,,,,,,,e4d1d4bb-1098-4d43-b5c4-4efc13841909,1995,,"[108.7, 45.4]",3754016,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Victor Wanyama,3098.0,Left Center Midfield,117,Southampton,25,"['3e88704b-39a4-4157-a7ce-3d0676fc3083', 'd47b2c70-3f86-4065-a905-73ecf80883c0']",43,,Right Foot,True,"[120.0, 37.3, 0.0]",,"[{'location': [115.0, 37.8], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.3, 48.6], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.8, 44.5], 'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.0, 40.7], 'player': {'id': 3649, 'name': 'Karl Darlow'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 42.8], 'player': {'id': 3297, 'name': 'Andros Townsend'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.6, 40.7], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.5, 38.0], 'player': {'id': 11062, 'name': 'Graziano Pellè'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.8, 52.3], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.6, 45.0], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.1, 48.1], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.4, 44.4], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 48.4], 'player': {'id': 8061, 'name': 'Siem Stefan de Jong'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.8, 36.4], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.8, 28.5], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.6, 32.1], 'player': {'id': 3842, 'name': 'Shane Long'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.8, 53.8], 'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [116.2, 40.9], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,Goal,0.094344206,Normal,Open Play,,,,Southampton,25,00:09:43.228,Shot,
,,,,,,,,,,,,,,,,,,0.790945,,,,,,,,,,,,406b4a17-12cd-4d5b-ba3f-cf026aea9441,2095,,"[100.5, 43.9]",3754016,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Wing,121,Newcastle United,37,['7f5582b4-0bd8-4cad-b523-b6fd51ac0524'],6,,Right Foot,,"[117.3, 40.5, 0.2]",True,"[{'location': [118.1, 41.2], 'player': {'id': 3970, 'name': 'Fraser Forster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.3, 35.1], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.2, 45.1], 'player': {'id': 16181, 'name': 'Jordy Clasie'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.0, 32.4], 'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.5, 53.0], 'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.5, 36.4], 'player': {'id': 3098, 'name': 'Victor Wanyama'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.9, 45.0], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 40.7], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 36.6], 'player': {'id': 3590, 'name': 'Rhu-endly Martina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.5, 47.8], 'player': {'id': 8061, 'name': 'Siem Stefan de Jong'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",1e7085ea-44bc-4452-93f5-1ec53a5f657e,Saved,0.11022981,Normal,Open Play,,,,Newcastle United,37,00:12:06.895,Shot,
,,,,,,,,,,,,,,,,,,0.876841,,,,,,,,,,,,2d567635-4e7b-4ff7-b0ae-aa2128554d90,2158,,"[87.6, 44.7]",3754016,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Wing,123,Newcastle United,37,['b9aea9b5-d910-4e58-bb53-3a6119dfd18d'],26,,Left Foot,,"[118.6, 38.1, 1.5]",True,"[{'location': [88.4, 47.6], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.2, 77.8], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [73.7, 34.5], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.4, 34.7], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.3, 44.2], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.3, 51.0], 'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.7, 42.6], 'player': {'id': 3098, 'name': 'Victor Wanyama'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [84.4, 34.6], 'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [87.6, 47.3], 'player': {'id': 16181, 'name': 'Jordy Clasie'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [87.4, 47.9], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [81.4, 45.6], 'player': {'id': 3842, 'name': 'Shane Long'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.8, 35.9], 'player': {'id': 8061, 'name': 'Siem Stefan de Jong'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [84.0, 4.7], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [93.4, 36.6], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [94.1, 45.7], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.7, 30.3], 'player': {'id': 3590, 'name': 'Rhu-endly Martina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.2, 39.7], 'player': {'id': 3970, 'name': 'Fraser Forster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",166a5a35-d191-4882-aef4-6ddb6b905aa3,Saved,0.020431928,Normal,Open Play,,,,Newcastle United,37,00:13:26.488,Shot,
,,,,,,,,,,,,,,,,,,0.033686,,,,,,,,,,,,42261a48-01d6-40af-b11d-2e3e71dae775,2295,,"[96.5, 50.3]",3754016,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Left Wing,131,Southampton,25,"['7b831395-e000-4763-9731-9ee08ae74d80', '96c9f84e-6c6f-4167-82a6-b3ee29e74bd5']",50,,Left Foot,,"[99.3, 48.7]",,"[{'location': [102.3, 32.5], 'player': {'id': 3328, 'name': 'James Ward-Prowse'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.4, 52.6], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.5, 49.3], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.5, 48.8], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 37.4], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.9, 39.7], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.3, 41.6], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.0, 41.1], 'player': {'id': 3649, 'name': 'Karl Darlow'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 59.7], 'player': {'id': 3590, 'name': 'Rhu-endly Martina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.7, 44.6], 'player': {'id': 11062, 'name': 'Graziano Pellè'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.1, 43.8], 'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",cd6ebb83-761b-4d72-ad18-2d68be4d10a6,Blocked,0.024976976,Normal,Open Play,,,,Southampton,25,00:17:50.704,Shot,
,,,,,,,,,,,,,,,,,,0.987176,,,,,,,,,,,,19535f4d-9de4-4e4e-81c1-050b45df3b42,2361,,"[99.1, 46.4]",3754016,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andros Townsend,3297.0,Right Wing,133,Newcastle United,37,['c0bf8b20-4d68-4983-9b03-0566983c770e'],45,,Left Foot,,"[119.9, 36.9, 2.2]",,"[{'location': [108.0, 55.4], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.4, 46.3], 'player': {'id': 8061, 'name': 'Siem Stefan de Jong'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.0, 34.6], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.3, 41.1], 'player': {'id': 3970, 'name': 'Fraser Forster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 54.6], 'player': {'id': 16181, 'name': 'Jordy Clasie'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.1, 46.5], 'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.4, 47.4], 'player': {'id': 3328, 'name': 'James Ward-Prowse'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.2, 47.9], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 42.7], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.6, 36.1], 'player': {'id': 3590, 'name': 'Rhu-endly Martina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",d1545f6f-ddaf-4cf9-bd48-5f953791bda6,Goal,0.052475505,Normal,Open Play,,,,Newcastle United,37,00:19:45.372,Shot,
