50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.094947,,,,,,,,,,,,1a66166b-a1cd-4e7f-9187-9473fafdf9e3,309,,"[114.6, 46.8]",3825858,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,17,Rayo Vallecano,360,['73248022-e483-4c11-bc62-c121e28e63b4'],36,,Head,"[120.0, 42.9, 1.4]",,"[{'location': [120.0, 74.0], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [114.0, 36.3], 'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.5, 48.0], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 34.1], 'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.6, 42.5], 'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.2, 40.0], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.0, 48.9], 'player': {'id': 24453, 'name': 'Josip Radošević'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.3, 45.6], 'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 39.4], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 35.5], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.3, 43.2], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 55.6], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.3, 41.9], 'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.9, 39.8], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.1, 32.5], 'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.0, 38.0], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",2ed95ffd-da60-466d-970d-f6b1a40b17c8,True,Goal,0.10107405,Normal,Open Play,,,,Rayo Vallecano,360,00:06:36.025,Shot,
,,,,,,,,,,,,,,,,0.158355,,,,,,,,,,,,abb41ee1-f09a-4991-ba09-f11ffb818d60,323,,"[112.4, 48.8]",3825858,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,19,Rayo Vallecano,360,['dda83523-05e1-4257-bf80-8e6276d1daf0'],42,,Right Foot,"[115.1, 46.4, 0.2]",True,"[{'location': [103.4, 28.6], 'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.9, 55.3], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 49.3], 'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 47.5], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 36.8], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.8, 46.8], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",c5af4b81-1371-47a5-8b32-5309e34607bd,,Saved,0.15748739,Normal,Open Play,,,,Rayo Vallecano,360,00:07:42.012,Shot,
,,,,,,,,,,,,,,,,0.590841,,,,,,,,,,,,1b890fcc-086a-4b1a-83ed-393ab9cf47d6,566,,"[112.7, 44.0]",3825858,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,35,Rayo Vallecano,360,['0623d483-95bc-4ef3-a18c-bdee56c47b7a'],23,,Right Foot,"[120.0, 40.3, 5.4]",True,"[{'location': [120.0, 59.0], 'player': {'id': 26797, 'name': 'Francisco Medina Luna'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.2, 62.2], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.8, 57.1], 'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.8, 48.8], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 40.9], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.6, 43.8], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 37.0], 'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",9b9d3121-70bb-4848-8359-7b3ac9a70aed,,Off T,0.24753399,Volley,Open Play,,,,Rayo Vallecano,360,00:14:23.866,Shot,
,,,,,,,,,,,,,,,,0.495494,,,,,,,,,,,,28f949d3-702b-4b1f-826f-dd8000ba5fcf,829,,"[113.6, 42.8]",3825858,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Right Center Midfield,57,Eibar,322,"['115e5c2f-9579-47b4-8aad-09a021f8bbdb', '2d866e7e-58a6-425f-b530-40d26a212b52']",55,True,Head,"[120.0, 41.3, 5.3]",,"[{'location': [108.2, 41.3], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.3, 36.7], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.2, 37.0], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.5, 40.6], 'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.6, 44.0], 'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.0, 41.9], 'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.3, 56.2], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.8, 7.1], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.0, 35.5], 'player': {'id': 24453, 'name': 'Josip Radošević'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.7, 35.9], 'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.3, 39.7], 'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [116.3, 18.0], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.7, 10.1], 'player': {'id': 26797, 'name': 'Francisco Medina Luna'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.6, 35.2], 'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",0292b263-2774-4f60-a310-432484713cd6,,Off T,0.12996794,Normal,Open Play,,,,Eibar,322,00:22:55.935,Shot,True
,,,,,,,,,,,,,,,,0.000531,,,,,,,,,,,,07d44368-f638-4f6e-b794-6c7d5c809401,984,,"[96.4, 28.5]",3825858,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tiago Manuel Dias Correia,7900.0,Left Wing,73,Rayo Vallecano,360,"['01b70183-d026-43c5-bdff-db68f2269db1', '7cf95c4e-d615-4c85-b4af-c95981a5ebd2']",2,,Right Foot,"[97.5, 29.5]",True,"[{'location': [102.8, 42.5], 'player': {'id': 24453, 'name': 'Josip Radošević'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.3, 38.5], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.2, 46.6], 'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.4, 28.1], 'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.3, 40.0], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [88.9, 37.5], 'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.7, 39.0], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.1, 36.9], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.3, 45.7], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.8, 50.8], 'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.6, 29.4], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Blocked,0.029379299,Normal,Open Play,,,,Rayo Vallecano,360,00:29:02.781,Shot,
,,,,,,,,,,,,,,,,1.236841,,,,,,,,,,,,ffaaaa59-a9ec-4f03-91c9-53ab7a13e831,1213,,"[108.0, 42.1]",3825858,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Escalante,6712.0,Right Center Midfield,87,Eibar,322,['3bf4c02f-ed7e-428c-b851-cc23caf690b1'],6,,Head,"[120.0, 37.3, 1.1]",,"[{'location': [99.9, 56.6], 'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.2, 35.0], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 37.9], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 46.5], 'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.7, 33.8], 'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.4, 38.9], 'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.1, 40.6], 'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",082929b3-74de-4c0e-b3f1-573e0d53645d,,Goal,0.1124001,Normal,Open Play,,,,Eibar,322,00:35:06.607,Shot,
,,,,,,,,,,,,,,,,1.423418,,,,,,,,,,,,bd34f6f2-cab9-4b40-a890-7fc6a5c0f715,1279,,"[98.0, 53.1]",3825858,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francisco Medina Luna,26797.0,Right Wing,95,Rayo Vallecano,360,['61ecea49-8a15-4bb1-9452-ff819bc9fcc9'],9,,Left Foot,"[120.0, 35.7, 6.6]",,"[{'location': [103.1, 48.2], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.8, 50.3], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.6, 45.1], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 45.7], 'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.4, 40.3], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 50.5], 'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [99.9, 42.0], 'player': {'id': 24453, 'name': 'Josip Radošević'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.1, 40.5], 'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.9, 37.9], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 31.6], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.4, 49.2], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.6, 42.7], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.2, 43.1], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.3, 34.0], 'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.1, 29.2], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [91.2, 33.6], 'player': {'id': 16073, 'name': 'Aras Özbiliz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Off T,0.025547383,Normal,Open Play,,,,Rayo Vallecano,360,00:39:09.919,Shot,
,,,,,,,,,,,,,,,,0.96883,,,,,,,,,,,,4775a4aa-bff9-4bc3-8052-27d1ec33e195,1416,,"[92.5, 46.3]",3825858,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iván Ramis Barrios,6778.0,Left Center Back,106,Eibar,322,['44abb7f3-edef-4615-8777-9d563ad7b8fa'],33,,Right Foot,"[120.0, 41.5, 4.5]",,"[{'location': [104.4, 25.1], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.3, 35.9], 'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.1, 55.3], 'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.1, 55.4], 'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.2, 35.0], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 40.5], 'player': {'id': 16073, 'name': 'Aras Özbiliz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.9, 25.4], 'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.4, 40.8], 'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.2, 36.9], 'player': {'id': 26797, 'name': 'Francisco Medina Luna'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.9, 52.6], 'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.8, 42.3], 'player': {'id': 24453, 'name': 'Josip Radošević'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.8, 43.0], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.8, 43.8], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.7, 44.7], 'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [103.6, 45.7], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 46.6], 'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.5, 47.6], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",,,Off T,0.054404605,Normal,Free Kick,,,,Eibar,322,00:45:33.107,Shot,
,,,,,,,,,,,,,,,,0.102092,,,,,,,,,,,,55359783-0a5b-4612-becf-149f488a0831,1461,,"[112.9, 43.7]",3825858,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Borja González Tomás,6566.0,Center Forward,109,Eibar,322,"['52fff053-d994-40bb-ab27-e9eb387689f4', '727be378-a76b-4689-a6d7-b168fe41afdf']",19,,Right Foot,"[114.1, 43.5]",True,"[{'location': [117.2, 66.5], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.5, 58.5], 'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.5, 50.7], 'player': {'id': 24453, 'name': 'Josip Radošević'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.1, 66.0], 'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.3, 47.5], 'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.3, 63.7], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.3, 52.4], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 43.2], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.7, 31.6], 'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [109.2, 32.1], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 42.9], 'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",6ecc22ec-3c55-4286-96c6-baa795e9ed71,,Blocked,0.10462029,Volley,Open Play,,,,Eibar,322,00:00:19.818,Shot,
,,,,,,,,,,,,,,,,2.459859,,,,,,,,,,,,9781c71e-b85a-4415-a08b-8f64d9938499,1465,,"[113.6, 53.4]",3825858,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Takashi Inui,5687.0,Right Midfield,109,Eibar,322,['e074a87b-2fa7-4533-b99f-8f0f60900c8a'],21,,Right Foot,"[120.0, 25.3, 1.0]",True,"[{'location': [116.2, 63.3], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.4, 45.8], 'player': {'id': 24453, 'name': 'Josip Radošević'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.8, 54.5], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.6, 47.1], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.8, 46.8], 'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.0, 31.6], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.5, 46.2], 'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.5, 44.7], 'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.8, 48.5], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.2, 37.7], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.4, 37.9], 'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Off T,0.038597498,Half Volley,Open Play,,,,Eibar,322,00:00:21.773,Shot,
