50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.581102,,,,,,,,,,,,,98c9aeb8-80bf-4589-a9c9-acf3f60f5430,83,,"[107.1, 46.4]",3890542,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Reus,5559.0,Left Wing,4,Borussia Dortmund,180,['05beb254-c438-4238-8d3e-c211268f7545'],11,,Head,"[120.0, 25.8, 1.0]",,"[{'location': [91.6, 61.8], 'player': {'id': 8235, 'name': 'Maximilian Arnold'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.3, 54.6], 'player': {'id': 40469, 'name': 'Marcel Schäfer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 42.0], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 45.1], 'player': {'id': 8239, 'name': 'Robin Knoche'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 53.4], 'player': {'id': 3545, 'name': 'Luiz Gustavo Dias'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.1, 36.2], 'player': {'id': 23266, 'name': 'Christian Träsch'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 43.7], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 63.9], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.6, 31.1], 'player': {'id': 8521, 'name': 'Daniel Caligiuri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.7, 41.3], 'player': {'id': 4600, 'name': 'Diego Orlando Benaglio'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 40.0], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.2, 37.6], 'player': {'id': 24324, 'name': 'Gustavo Adrián Ramos Vásquez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.8, 68.5], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.6, 55.8], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",51e0de0e-b426-4de7-996e-b046f4b0557f,,Off T,0.040279012,Normal,Open Play,,,,Borussia Dortmund,180,00:01:11.039,Shot,
,,,,,,,,,,,,,,,,,0.219247,,,,,,,,,,,,,fbdf2602-4433-47ab-88a4-26cd9d553d66,315,,"[109.5, 52.3]",3890542,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Henrikh Mkhitaryan,3275.0,Right Wing,13,Borussia Dortmund,180,['9953ecfa-2026-48d6-8922-ea7c7842d58f'],22,,Right Foot,"[111.2, 34.7]",True,"[{'location': [117.7, 43.0], 'player': {'id': 4600, 'name': 'Diego Orlando Benaglio'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.1, 40.4], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.4, 48.1], 'player': {'id': 3545, 'name': 'Luiz Gustavo Dias'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.1, 43.9], 'player': {'id': 40469, 'name': 'Marcel Schäfer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.8, 36.9], 'player': {'id': 8239, 'name': 'Robin Knoche'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 38.1], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 25.3], 'player': {'id': 23266, 'name': 'Christian Träsch'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.3, 40.5], 'player': {'id': 24324, 'name': 'Gustavo Adrián Ramos Vásquez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.2, 33.0], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.2, 33.4], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.1, 44.9], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",239ae275-160a-4ec8-8ac1-c6d66bf9e3dd,,Wayward,0.061650798,Volley,Open Play,,,,Borussia Dortmund,180,00:06:22.170,Shot,
,,,,,,,,,,,,,,,,,0.668183,,,,,,,,,,,,,a47f3a36-f8eb-4447-a57c-8e57da63e5dd,318,,"[110.5, 34.4]",3890542,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shinji Kagawa,5684.0,Center Attacking Midfield,13,Borussia Dortmund,180,['3c8d8c10-ad01-4d6e-8fce-8e8df25b2a13'],22,,Right Foot,"[120.0, 38.1, 0.5]",True,"[{'location': [93.6, 58.2], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.4, 43.7], 'player': {'id': 4600, 'name': 'Diego Orlando Benaglio'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.7, 40.5], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.5, 47.3], 'player': {'id': 3545, 'name': 'Luiz Gustavo Dias'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 42.3], 'player': {'id': 40469, 'name': 'Marcel Schäfer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.9, 37.7], 'player': {'id': 8239, 'name': 'Robin Knoche'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 40.7], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 25.4], 'player': {'id': 23266, 'name': 'Christian Träsch'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 45.2], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.5, 19.1], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.2, 51.6], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.6, 38.7], 'player': {'id': 24324, 'name': 'Gustavo Adrián Ramos Vásquez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.4, 33.7], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Goal,0.31049675,Half Volley,Open Play,,,,Borussia Dortmund,180,00:06:22.814,Shot,
,,,,,,,,,,,,,,,,,0.699633,,,,,,,,,,,,,8e14295e-d925-4229-9dec-00c15693bd92,395,,"[106.7, 48.1]",3890542,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,15,Borussia Dortmund,180,['d9989be0-bca3-42ca-9f1e-555346b26418'],28,,Right Foot,"[120.0, 43.1, 0.6]",True,"[{'location': [106.3, 44.3], 'player': {'id': 8239, 'name': 'Robin Knoche'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 42.4], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.7, 47.1], 'player': {'id': 3545, 'name': 'Luiz Gustavo Dias'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 37.5], 'player': {'id': 23266, 'name': 'Christian Träsch'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.5, 53.5], 'player': {'id': 40469, 'name': 'Marcel Schäfer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 43.2], 'player': {'id': 4600, 'name': 'Diego Orlando Benaglio'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.2, 34.4], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.6, 39.7], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.7, 52.3], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",39a3f1b8-a2e0-44ff-9d1d-088c947b8b92,,Goal,0.28735918,Normal,Open Play,,,,Borussia Dortmund,180,00:08:28.832,Shot,
,,,,,,,,,,,,,,,,,1.287087,,,,,,,,,,,,,52e91cee-6d2e-4239-a0d1-b0aa2ca2fff2,425,,"[105.6, 34.2]",3890542,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Marco Reus,5559.0,Left Wing,17,Borussia Dortmund,180,['5e97add1-6787-4fd1-9c25-10665578d324'],46,,Left Foot,"[120.0, 34.6, 1.1]",True,"[{'location': [117.2, 39.2], 'player': {'id': 4600, 'name': 'Diego Orlando Benaglio'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 50.6], 'player': {'id': 8239, 'name': 'Robin Knoche'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 41.9], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 49.6], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.5, 59.7], 'player': {'id': 8235, 'name': 'Maximilian Arnold'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.4, 35.3], 'player': {'id': 3545, 'name': 'Luiz Gustavo Dias'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 33.5], 'player': {'id': 23266, 'name': 'Christian Träsch'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.2, 59.7], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.6, 48.5], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.8, 44.8], 'player': {'id': 24324, 'name': 'Gustavo Adrián Ramos Vásquez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",8a391be6-adad-4caa-925f-f5c4cccd39d0,,Off T,0.08933433,Volley,Open Play,,,,Borussia Dortmund,180,00:09:46.588,Shot,
,,,,,,,,,,,,,,,,,0.470213,,,,,,,,,,,,,ee612b34-f0bb-4b59-8499-e4fb9cad4678,547,,"[111.3, 58.9]",3890542,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Josuha Guilavogui,8230.0,Right Defensive Midfield,22,Wolfsburg,179,['4f0baeac-2e52-4c72-9850-0ccb7eba5e6a'],16,,Right Foot,"[117.9, 45.1, 1.4]",,"[{'location': [82.5, 28.5], 'player': {'id': 40469, 'name': 'Marcel Schäfer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.6, 43.8], 'player': {'id': 10594, 'name': 'Bas Dost'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.5, 55.8], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.2, 41.6], 'player': {'id': 8235, 'name': 'Maximilian Arnold'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.9, 44.4], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.9, 59.7], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.4, 47.5], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.5, 61.7], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 59.8], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.8, 57.9], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.1, 42.5], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",83728433-f2d0-4f2a-a95c-1bbdab9d1dbb,True,Saved,0.010726041,Normal,Open Play,,,,Wolfsburg,179,00:12:16.250,Shot,
,,,,,,,,,,,,,,,,,0.44977,,,,,,,,,,,,,7f203ece-2d11-4670-8f74-e155c46e0303,805,,"[112.2, 51.2]",3890542,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Right Wing,36,Wolfsburg,179,"['57713bf1-578d-4fbe-8280-1e47ad902b58', '68e25fd0-ae17-4d4c-aafa-5d53c5eeef4d']",11,,Left Foot,"[120.0, 44.2, 2.8]",,"[{'location': [112.9, 21.9], 'player': {'id': 8235, 'name': 'Maximilian Arnold'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.2, 46.3], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.6, 21.0], 'player': {'id': 40469, 'name': 'Marcel Schäfer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.2, 38.9], 'player': {'id': 10594, 'name': 'Bas Dost'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.8, 44.5], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.1, 21.4], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.4, 46.6], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 51.7], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 47.7], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 32.8], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 38.9], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 30.7], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",113c7160-69e2-48de-9e5c-f417b2ef54c2,,Post,0.19168001,Normal,Open Play,,,,Wolfsburg,179,00:18:11.329,Shot,True
,,,,,,,,,,,,,,,,,2.303395,,,,,,,,,,,,,911d352a-bf30-4ac3-b212-bdc062881511,1036,,"[110.7, 35.6]",3890542,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Robin Knoche,8239.0,Left Center Back,47,Wolfsburg,179,"['b55ca345-7787-4011-ad33-b98feffe2c0b', 'b96fc916-2545-4099-acd1-e98a483310de']",39,True,Head,"[113.5, 55.8]",,"[{'location': [104.6, 51.4], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.2, 40.4], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.6, 37.8], 'player': {'id': 10594, 'name': 'Bas Dost'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.1, 44.8], 'player': {'id': 3545, 'name': 'Luiz Gustavo Dias'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.7, 29.6], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.5, 14.0], 'player': {'id': 8521, 'name': 'Daniel Caligiuri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.7, 37.7], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 38.5], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 43.7], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.3, 35.6], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 41.4], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.3, 43.2], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.5, 35.3], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.9, 30.8], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.8, 34.2], 'player': {'id': 24324, 'name': 'Gustavo Adrián Ramos Vásquez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.1, 42.5], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.5, 19.9], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",e155427d-ec85-4191-ab4f-293df36b4d0f,,Wayward,0.055652287,Normal,Open Play,,,,Wolfsburg,179,00:24:39.884,Shot,True
,,,,,,,,,,,,,,,,,0.610488,,,,,,,,,,,,,f0fd7983-a15c-4c79-a76c-bed5baaecc2c,1337,,"[111.6, 24.0]",3890542,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Marco Reus,5559.0,Left Wing,61,Borussia Dortmund,180,['d9f5d18e-f3b8-48a8-8872-05f53189ced9'],17,,Left Foot,"[120.0, 35.4, 2.1]",,"[{'location': [109.2, 44.3], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.6, 52.0], 'player': {'id': 40469, 'name': 'Marcel Schäfer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.7, 35.1], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 39.7], 'player': {'id': 8239, 'name': 'Robin Knoche'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 25.4], 'player': {'id': 4600, 'name': 'Diego Orlando Benaglio'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.7, 37.6], 'player': {'id': 24324, 'name': 'Gustavo Adrián Ramos Vásquez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.5, 51.0], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.9, 47.6], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",cdc3a3b5-f139-4c58-a077-26a398e7a0b4,True,Off T,0.2572511,Normal,Open Play,,,,Borussia Dortmund,180,00:31:17.913,Shot,
,,,,,,,,,,,,,,,,,0.965421,,,,,,,,,,,,,ad761f23-31aa-4524-88a3-b0e1c47cb536,1413,,"[92.9, 58.8]",3890542,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maximilian Arnold,8235.0,Center Attacking Midfield,66,Wolfsburg,179,['cc1b8a60-ba7b-4d55-b0d0-203ea1be075d'],48,,Left Foot,"[118.2, 43.9, 1.0]",,"[{'location': [82.5, 63.9], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.0, 42.3], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.7, 58.9], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.8, 74.9], 'player': {'id': 23266, 'name': 'Christian Träsch'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [87.0, 34.1], 'player': {'id': 8521, 'name': 'Daniel Caligiuri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.8, 58.5], 'player': {'id': 8239, 'name': 'Robin Knoche'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.4, 43.1], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.8, 44.7], 'player': {'id': 10594, 'name': 'Bas Dost'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.1, 38.5], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.2, 33.4], 'player': {'id': 3545, 'name': 'Luiz Gustavo Dias'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.6, 48.9], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [84.5, 51.9], 'player': {'id': 24324, 'name': 'Gustavo Adrián Ramos Vásquez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [92.8, 39.3], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.1, 49.6], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.0, 55.9], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 36.7], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.6, 30.2], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.4, 42.5], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.5, 47.2], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Saved,0.008438777,Normal,Open Play,,,,Wolfsburg,179,00:33:48.940,Shot,
