50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.182616,,,,,,,,,,,,2be9f5c3-8765-4094-94a7-47325d72d4bc,634,,"[112.5, 34.8]",2275156,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Toone,31534.0,Center Defensive Midfield,34,Manchester United,1475,['b4c71fd2-8b13-4b67-89bb-0f8c92f9359b'],13,,Head,,"[120.0, 34.3, 1.6]",,"[{'location': [114.6, 42.5], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.3, 75.6], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.3, 47.3], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.9, 46.1], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [86.7, 41.9], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [86.4, 30.1], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.5, 29.1], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.6, 48.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 60.4], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.5, 40.5], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.9, 39.9], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.3, 32.8], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.5, 38.7], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",fedfef55-4f64-4f4e-bc9b-29ed29daa1eb,Off T,0.15685377,Normal,Open Play,,,,Manchester United,1475,00:14:13.217,Shot,
,,,,,,,,,,,,,,,,,0.639911,,,,,,,,,,,,5720d4d2-97aa-4295-88ec-c2175374ecb5,817,,"[87.3, 37.1]",2275156,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ella Toone,31534.0,Center Defensive Midfield,44,Manchester United,1475,['2429b23a-6e5b-43cb-b47d-6491197e5b70'],24,,Right Foot,,"[120.0, 42.9, 5.2]",,"[{'location': [89.9, 59.0], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [79.2, 40.7], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [89.9, 57.5], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.5, 48.3], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.4, 46.9], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 40.1], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.8, 26.9], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.0, 43.9], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [92.1, 38.4], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.9, 32.1], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [90.4, 19.1], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.6, 18.7], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.1, 40.5], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Off T,0.019415857,Normal,Open Play,,,,Manchester United,1475,00:18:24.109,Shot,
,,,,,,,,,,,,,,,,,0.327427,,,,,,,,,,,,5d7f44ed-d1da-4b66-86bb-a06f21194eb7,850,,"[99.6, 29.9]",2275156,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vivianne Miedema,15623.0,Center Forward,45,Arsenal WFC,968,"['9449ac49-d4c9-4675-ba5b-b451414c882c', '952fa975-e9d2-4f7d-a9c7-362914f023f9']",7,,Left Foot,,"[102.6, 32.4]",,"[{'location': [84.1, 35.9], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [90.9, 17.0], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [91.7, 28.7], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [92.0, 34.5], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.8, 31.1], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.6, 30.7], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.1, 32.9], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.4, 34.4], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.7, 32.5], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 39.8], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.0, 50.7], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [90.5, 49.0], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.3, 47.9], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.2, 49.3], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.0, 53.2], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.8, 52.5], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.3, 39.0], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Blocked,0.024975391,Normal,Open Play,,,,Arsenal WFC,968,00:19:07.433,Shot,
,,,,,,,,,,,,,,,,,0.871896,,,,,,,,,,,,fc9e6ad0-70c7-49db-b591-08c1ea59c4f8,979,,"[104.1, 43.6]",2275156,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ella Toone,31534.0,Center Defensive Midfield,55,Manchester United,1475,['036b0694-6112-41a4-921f-7606f9974152'],56,,Right Foot,,"[120.0, 45.8, 4.3]",True,"[{'location': [103.7, 42.9], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.4, 44.7], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.0, 42.1], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.1, 43.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.6, 41.6], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.3, 40.5], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.8, 37.5], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.1, 50.4], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.0, 49.5], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 40.5], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.7, 40.5], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.7, 39.6], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.8, 39.9], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.8, 43.3], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.7, 37.0], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.8, 31.1], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [83.2, 32.9], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.1, 41.4], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Off T,0.06620751,Half Volley,Open Play,,,,Manchester United,1475,00:23:56.534,Shot,
,,,,,,,,,,,,,,,,,0.827565,,,,,,,,,,,,2088763e-6d42-4ee9-9119-f04a1b94edfb,1279,,"[95.9, 29.5]",2275156,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Smith,10196.0,Left Back,67,Manchester United,1475,['010a41d9-78d4-4b8b-8e29-e8e7d9ab4305'],51,,Right Foot,,"[120.0, 43.3, 4.5]",,"[{'location': [83.2, 28.1], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.9, 39.1], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.0, 40.8], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.8, 32.6], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.1, 54.2], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.9, 42.1], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 37.4], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.3, 31.2], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [92.6, 29.8], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.5, 31.7], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.2, 32.9], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.8, 25.1], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.7, 23.0], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.0, 17.6], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.8, 13.7], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.5, 40.4], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f65eddea-b13c-4cfa-a5fe-031cdce214af,Off T,0.03126299,Normal,Open Play,,,,Manchester United,1475,00:31:51.979,Shot,
,,,,,,,,,,,,,,,,,0.242638,,,,,,,,,,,,1d33ed18-fd41-4c8e-98bc-b1125daadd47,1506,,"[114.0, 44.2]",2275156,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vivianne Miedema,15623.0,Center Forward,78,Arsenal WFC,968,"['88921ae5-125c-453d-ad15-85c930d92939', 'c0fdbe35-1040-4507-ab1b-bec9f300d3e0']",43,True,Head,,"[119.2, 43.0, 1.3]",,"[{'location': [93.9, 36.4], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.0, 39.7], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.4, 47.0], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.1, 50.8], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.1, 51.6], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.7, 52.1], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.9, 19.1], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.7, 18.8], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.4, 22.8], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.2, 32.6], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.0, 38.9], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 47.7], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.3, 43.2], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.5, 40.6], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",33b72d57-7f3f-43d2-9ac9-268641e8706d,Saved,0.16891935,Normal,Open Play,,,,Arsenal WFC,968,00:36:43.532,Shot,True
,,,,,,,,,,,,,,,,,0.169336,,,,,,,,,,,,edc34bdb-6ad2-4778-a3ba-6f803d3a1f8f,1509,,"[119.2, 45.1]",2275156,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vivianne Miedema,15623.0,Center Forward,78,Arsenal WFC,968,['b5606d70-be95-40dd-87c6-32389e482a71'],45,,Right Foot,,"[119.6, 43.9, 0.3]",True,"[{'location': [105.4, 51.7], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.4, 55.5], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.0, 40.1], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.7, 48.5], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.4, 49.0], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.2, 45.2], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 18.8], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.3, 19.8], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.7, 27.8], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.6, 38.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.8, 45.8], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.7, 42.3], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.6, 41.3], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.6, 43.3], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Saved,0.18336993,Normal,Open Play,,,,Arsenal WFC,968,00:36:45.677,Shot,
,,,,,,,,,,,,,,,,,1.365855,,,,,,,,,,,,1dbf9cf3-cd5c-487c-8f1e-eeb4d87f0048,1567,,"[106.9, 23.8]",2275156,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Katie McCabe,15620.0,Left Back,80,Arsenal WFC,968,"['bba79928-2228-4c8d-9f40-c08a826810dd', 'c5fdb797-2531-407e-a74e-38f60f9999a4']",24,,Left Foot,,"[120.0, 42.9, 4.1]",,"[{'location': [97.9, 22.3], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.6, 30.2], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.5, 23.7], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.9, 22.9], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.2, 24.3], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.2, 19.2], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.2, 32.4], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 30.2], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 30.5], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.9, 30.4], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.6, 37.7], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 39.2], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.1, 50.3], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.0, 48.5], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.2, 59.2], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.1, 37.2], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0788dea5-c082-4d4e-9ba7-fb3ecb5a2d38,Off T,0.03208246,Half Volley,Open Play,,,,Arsenal WFC,968,00:38:24.979,Shot,True
,,,,,,,,,,,,,,,,,1.027003,,,,,,,,,,,,7765f11d-a119-443f-83dc-50620d25b651,1847,,"[100.5, 24.8]",2275156,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,91,Arsenal WFC,968,"['40dc3222-9be4-4c87-a787-cce9858ba02b', 'db251e13-9c81-4290-9473-b232ee66a263']",55,,Right Foot,,"[119.1, 36.8, 0.5]",,"[{'location': [94.1, 35.2], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [83.7, 22.9], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [90.8, 2.5], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.7, 2.6], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.0, 24.4], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.0, 19.3], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.8, 20.7], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.7, 24.9], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.4, 27.3], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.4, 24.4], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.3, 24.3], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.1, 33.6], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.0, 46.2], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.1, 45.4], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.3, 43.7], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 52.9], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.6, 39.2], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",86ae6d53-5e8a-4501-8898-4cf6066edbb9,Saved,0.03003659,Normal,Open Play,,,,Arsenal WFC,968,00:43:55.406,Shot,True
