ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.076564,,,,,,,,,,,,,2a2ce5c6-f8d0-4586-b75c-50f093047281,2018,,"[100.1, 56.6]",3890481,41,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Arjen Robben,8218.0,Right Wing,88,Bayern Munich,169,['9a2f5232-1eac-4760-9696-47cf8475a35c'],55,,Left Foot,"[117.7, 39.6, 0.4]",,"[{'location': [87.2, 47.0], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 20.5], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.6, 49.7], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.4, 50.4], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 52.8], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.0, 46.3], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 51.1], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 36.0], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [89.8, 30.4], 'player': {'id': 15651, 'name': 'Juan Bernat Velasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.9, 38.1], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.9, 46.2], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.4, 40.9], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.0, 41.4], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,,0.025423001,Normal,Open Play,,,,Bayern Munich,169,00:41:55.852,Shot,
,,,,,,,,,,,,,,,,0.832157,,,,,,,,,,,,,3c072a93-b29e-437c-93a6-6ece26007e8f,2032,,"[99.8, 43.8]",3890481,42,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arjen Robben,8218.0,Right Wing,90,Bayern Munich,169,['f3a9660e-b528-4372-ac0d-c8cde0fc852b'],20,,Left Foot,"[120.0, 45.3, 0.2]",,"[{'location': [115.8, 40.9], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 54.7], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 43.3], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 40.7], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 26.7], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.8, 52.5], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.6, 39.2], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.9, 44.1], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.3, 25.1], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.3, 45.7], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",27a15d2c-4709-4a34-95f6-eb06fa39f8fb,,Off T,,0.06081598,Normal,Open Play,,,,Bayern Munich,169,00:42:20.406,Shot,
,,,,,,,,,,,,,,,,0.362538,,,,,,,,,,,,,2564604d-eaab-450d-8bde-328f76adb35e,2420,,"[107.0, 29.2]",3890481,50,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Pierre-Emerick Aubameyang,3712.0,Center Forward,111,Borussia Dortmund,180,"['1190021a-fea3-4e96-ab88-f8c6b04f0d3a', 'da7aa2e0-8a8f-47f1-8145-24e4149336cd']",51,,Left Foot,"[111.8, 32.5, 0.4]",,"[{'location': [112.4, 33.0], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.9, 17.2], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.5, 27.4], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.4, 29.9], 'player': {'id': 8220, 'name': 'David Olatukunbo Alaba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",1e611d52-0cbe-4c41-b408-41bc33b11d00,True,Saved,,0.206488,Half Volley,Open Play,,,,Borussia Dortmund,180,00:05:51.503,Shot,True
,,,,,,,,,,,,,,,,1.961662,,,,,,,,,,,,,5643ed36-0563-4f2e-9b27-48f679e071fd,2423,,"[93.9, 42.1]",3890481,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrikh Mkhitaryan,3275.0,Right Wing,111,Borussia Dortmund,180,['e7b5e21a-02d7-424d-a53a-b2e033126ace'],53,,Right Foot,"[120.0, 49.3, 0.4]",True,"[{'location': [95.2, 22.2], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.9, 31.1], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.1, 39.3], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 41.0], 'player': {'id': 8220, 'name': 'David Olatukunbo Alaba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.8, 40.4], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.5, 30.9], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [95.3, 15.8], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.2, 34.9], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 43.5], 'player': {'id': 15651, 'name': 'Juan Bernat Velasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.5, 34.6], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,Off T,,0.031824738,Normal,Open Play,,,,Borussia Dortmund,180,00:05:53.050,Shot,
,,,,,,,,,,,,,,,,0.962911,,,,,,,,,,,,,a9a74076-e165-4471-b7af-a1c03ecc99c2,2621,,"[94.3, 41.3]",3890481,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arjen Robben,8218.0,Right Wing,117,Bayern Munich,169,"['a89019d9-a57a-43a0-b453-dac98c911569', 'fa1274ab-eee1-4b07-ae3a-fe5000ba1b04']",8,,Left Foot,"[116.0, 43.5, 0.2]",,"[{'location': [116.4, 40.5], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.2, 42.3], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.8, 48.1], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [95.6, 42.0], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.9, 40.1], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.7, 47.9], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.6, 32.9], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [83.7, 61.3], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [89.3, 40.5], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [86.9, 34.4], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.9, 17.6], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.5, 40.3], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.2, 36.6], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",a2d6ea39-152a-4d78-b9f2-02ebe9021578,,Saved,,0.033470932,Normal,Open Play,,,,Bayern Munich,169,00:09:08.393,Shot,True
,,,,,,,,,,,,,,,,1.862594,,,,,,,,,,,,,2c63d341-7318-4630-8e5e-5470b960fc1a,2654,,"[115.5, 33.3]",3890481,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Defensive Midfield,119,Bayern Munich,169,"['2961d244-be3f-4da2-a38a-0a93f6c395cd', '9ccccc14-16df-4abf-9265-5e93702490dd']",51,True,Head,"[120.0, 49.2, 0.6]",,"[{'location': [94.6, 56.4], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.5, 27.2], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.0, 63.2], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.1, 47.2], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.9, 35.7], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [119.0, 38.2], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.5, 52.9], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 41.0], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [116.2, 36.8], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 50.1], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 34.6], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 33.7], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",f630f03f-66f6-4327-9d1c-432f61084ecd,,Off T,,0.082389265,Normal,Open Play,,,,Bayern Munich,169,00:09:51.650,Shot,True
,,,,,,,,,,,,,,,,0.584007,,,,,,,,,,,,,a494fe88-5640-4878-a8e8-f7499e718fc6,2722,,"[107.3, 27.1]",3890481,58,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arjen Robben,8218.0,Right Wing,126,Bayern Munich,169,['6c7d5dad-c6b6-4f2a-b99f-6d2de1ef1ed5'],3,,Left Foot,"[120.0, 39.2, 4.2]",,"[{'location': [96.0, 27.2], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.3, 44.2], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.5, 29.1], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.6, 28.6], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 19.0], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [114.6, 33.8], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.5, 62.6], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",8ee17870-d2e2-4c20-8446-dfcda39da952,,Off T,,0.13612449,Normal,Open Play,,,,Bayern Munich,169,00:13:03.468,Shot,
,,,,,,,,,,,,,,,,1.101292,,,,,,,,,,,,,698b787f-76d9-490a-bf02-b320fceb4f88,2758,,"[102.4, 57.2]",3890481,59,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Reus,5559.0,Left Wing,129,Borussia Dortmund,180,['d9705d0d-2835-482b-b055-1b4f879b0950'],44,,Right Foot,"[120.0, 44.8, 5.6]",,"[{'location': [104.8, 43.4], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [99.9, 48.2], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [112.2, 41.6], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.6, 35.7], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [111.5, 32.9], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.7, 58.5], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.8, 52.2], 'player': {'id': 15651, 'name': 'Juan Bernat Velasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 41.3], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.6, 44.5], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.9, 46.8], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.3, 49.5], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 39.5], 'player': {'id': 8220, 'name': 'David Olatukunbo Alaba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 47.4], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.8, 41.0], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.5, 42.8], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.2, 44.0], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.5, 43.3], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Off T,,0.020621931,Half Volley,Open Play,,,,Borussia Dortmund,180,00:14:44.099,Shot,
,,,,,,,,,,,,,,,,0.297094,,,,,,,,,,,,,45b7c758-1e90-455b-9f5b-d1f8c119b3ad,2988,,"[110.0, 40.9]",3890481,63,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Arturo Erasmo Vidal Pardo,8206.0,Left Defensive Midfield,135,Bayern Munich,169,"['80239f31-8dde-482e-a4b4-968646844bd8', 'c6efb861-2f2a-4372-adc6-30dac37e29ad']",43,,Right Foot,"[117.5, 41.1, 2.4]",True,"[{'location': [113.8, 44.3], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.3, 38.6], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.3, 42.0], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 42.2], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.7, 34.5], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.3, 17.8], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [114.5, 42.9], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.4, 38.5], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.1, 40.8], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.2, 45.8], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.9, 41.3], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.3, 50.1], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [91.7, 51.1], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.2, 42.7], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.7, 5.0], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",861a2fd6-fa86-4b28-8574-3d4a7a6e251b,,Saved to Post,True,0.12062132,Half Volley,Open Play,,,,Bayern Munich,169,00:18:43.775,Shot,True
,,,,,,,,,,,,,,,,0.764063,,,,,,,,,,,,,b176e8ff-4c44-460a-8a16-b104de9cb72a,3046,,"[104.5, 52.1]",3890481,65,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pierre-Emerick Aubameyang,3712.0,Center Forward,138,Borussia Dortmund,180,"['5decff8c-500d-498a-aec0-cf28f6176c4b', '92f6fdf1-a1f8-41bc-a4d9-c730c5bd34b0']",46,,Right Foot,"[120.0, 44.8, 0.3]",,"[{'location': [105.7, 50.9], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 41.6], 'player': {'id': 8220, 'name': 'David Olatukunbo Alaba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 35.1], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.8, 42.8], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.9, 34.8], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.5, 43.5], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.0, 20.9], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [81.4, 21.6], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.1, 50.7], 'player': {'id': 15651, 'name': 'Juan Bernat Velasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",c344de94-8f0e-476d-a8ab-7879d38fce54,,Off T,,0.027937263,Half Volley,Open Play,,,,Borussia Dortmund,180,00:20:46.352,Shot,True
,,,,,,,,,,,,,,,,0.966305,,,,,,,,,,,,,410143bb-0340-40be-a79e-ea039615ca63,3368,,"[104.9, 44.2]",3890481,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arjen Robben,8218.0,Right Wing,144,Bayern Munich,169,['2f24f429-cd70-45b0-8cd6-515845fae85c'],23,,Left Foot,"[120.0, 43.5, 7.1]",True,"[{'location': [104.5, 31.5], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.1, 40.0], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 45.1], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.8, 34.0], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 27.5], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 36.9], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.4, 48.5], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.2, 30.8], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.6, 24.8], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.4, 40.4], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.5, 40.9], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.0, 36.2], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",b7fd9226-ffd8-414d-af15-d77c531fbd17,,Off T,,0.19223183,Normal,Open Play,,,,Bayern Munich,169,00:26:23.168,Shot,
