50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.370681,,,,,,,,,,,,,,90813500-5c78-4ab8-a629-7eed3d0a6bdb,1683,,"[91.2, 20.8]",3879825,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,90,Empoli,290,"['71b5b0e5-f63d-4f30-a6f5-37b03f1fbadd', 'd2d369a5-5b66-49a5-96e6-32869d5c65d3']",55,,Left Foot,"[98.4, 25.9]",,"[{'location': [87.4, 41.7], 'player': {'id': 3145, 'name': 'Keita Baldé Diao'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.6, 48.6], 'player': {'id': 8173, 'name': 'Marco Parolo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.8, 41.8], 'player': {'id': 7785, 'name': 'Senad Lulić'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.1, 31.6], 'player': {'id': 5510, 'name': 'Lucas Rodrigo Biglia'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 41.2], 'player': {'id': 8847, 'name': 'Santiago Juan Gentiletti Selak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.3, 36.5], 'player': {'id': 3588, 'name': 'Wesley Hoedt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.7, 20.1], 'player': {'id': 7776, 'name': 'Antonio Candreva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [92.9, 23.3], 'player': {'id': 33311, 'name': 'Ogenyi Eddy Onazi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.9, 26.8], 'player': {'id': 8190, 'name': 'Patricio Gabarrón Gil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.3, 38.3], 'player': {'id': 12491, 'name': 'Federico Marchetti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.5, 50.3], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.3, 41.4], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.4, 35.5], 'player': {'id': 386516, 'name': 'Alessandro Piu'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.5, 25.8], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.5, 25.8], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,Blocked,0.007379948,Normal,Open Play,,,,Empoli,290,00:44:55.388,Shot,
,,,,,,,,,,,,,,,,,,1.142599,,,,,,,,,,,,,,1aed919b-425b-4be2-83f9-f19d69e939a7,1701,,"[75.8, 28.4]",3879825,45,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marco Parolo,8173.0,Left Center Midfield,91,Lazio,236,['f39b6f07-3087-41de-bfa5-bebaa20fe5d4'],43,,Left Foot,"[120.0, 79.0]",True,"[{'location': [82.1, 51.1], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [61.1, 28.3], 'player': {'id': 5510, 'name': 'Lucas Rodrigo Biglia'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [58.2, 28.4], 'player': {'id': 386516, 'name': 'Alessandro Piu'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [60.8, 31.8], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [68.4, 30.8], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [66.8, 35.2], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [67.5, 18.7], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [80.8, 26.1], 'player': {'id': 31172, 'name': 'Luca Bittante'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [74.0, 28.7], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [80.5, 33.2], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.3, 41.0], 'player': {'id': 40332, 'name': 'Alberto Pelagotti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [74.8, 37.1], 'player': {'id': 19286, 'name': 'Miroslav Klose'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [69.9, 23.6], 'player': {'id': 3145, 'name': 'Keita Baldé Diao'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [67.9, 65.7], 'player': {'id': 7776, 'name': 'Antonio Candreva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [57.6, 41.2], 'player': {'id': 33311, 'name': 'Ogenyi Eddy Onazi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,Wayward,0.0059529,Half Volley,Open Play,,,,Lazio,236,00:45:43.360,Shot,
,,,,,,,,,,,,,,,,,,0.518456,,,,,,,,,,,,,,c0a89c00-731e-4b1d-a35c-66980394875c,1861,,"[110.6, 57.5]",3879825,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Candreva,7776.0,Right Wing,99,Lazio,236,['165b3fa8-1a33-472f-ac48-8b116cb09eac'],10,,Right Foot,"[118.2, 43.8, 0.7]",True,"[{'location': [108.6, 14.5], 'player': {'id': 3145, 'name': 'Keita Baldé Diao'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.4, 39.4], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.0, 52.9], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 24.2], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.0, 38.6], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 44.2], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 34.7], 'player': {'id': 31172, 'name': 'Luca Bittante'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.5, 23.1], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 42.8], 'player': {'id': 40332, 'name': 'Alberto Pelagotti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 32.9], 'player': {'id': 8173, 'name': 'Marco Parolo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.0, 41.1], 'player': {'id': 33311, 'name': 'Ogenyi Eddy Onazi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.4, 39.3], 'player': {'id': 19286, 'name': 'Miroslav Klose'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",5daba642-a3c6-423b-bf5e-9fdb54b50382,Saved,0.015207056,Volley,Open Play,,,,Lazio,236,00:03:10.128,Shot,
,,,,,,,,,,,,,,,,,,0.763657,,,,,,,,,,,,,,8cef5e68-74ba-4d3a-9a11-fc12b6ca858b,1911,,"[101.8, 19.8]",3879825,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Keita Baldé Diao,3145.0,Left Wing,103,Lazio,236,"['6cb86e22-ee98-4b25-8f04-b47e94f1266d', 'a46bbd25-9bb7-4f3d-aa04-dc388800cf7f']",32,,Right Foot,"[120.0, 45.1, 4.2]",,"[{'location': [94.7, 32.1], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.2, 40.4], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.3, 44.7], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.4, 28.8], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 37.2], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.9, 27.1], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 21.1], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.8, 22.6], 'player': {'id': 31172, 'name': 'Luca Bittante'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 38.1], 'player': {'id': 40332, 'name': 'Alberto Pelagotti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 25.8], 'player': {'id': 8173, 'name': 'Marco Parolo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [90.7, 28.3], 'player': {'id': 5510, 'name': 'Lucas Rodrigo Biglia'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [99.4, 40.7], 'player': {'id': 33311, 'name': 'Ogenyi Eddy Onazi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.3, 47.6], 'player': {'id': 7776, 'name': 'Antonio Candreva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.9, 34.3], 'player': {'id': 19286, 'name': 'Miroslav Klose'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",f8c5ef88-fdab-4ec2-9349-c78f37fa10e9,Off T,0.008260707,Normal,Open Play,,,,Lazio,236,00:04:32.583,Shot,True
,,,,,,,,,,,,,,,,,,0.955165,,,,,,,,,,,,,,16e5b04a-b485-44d3-b41d-4abbd421e442,1931,,"[95.9, 58.2]",3879825,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Candreva,7776.0,Right Wing,105,Lazio,236,['46cf49e6-1837-4da9-afa7-c7e4692a4edf'],59,,Right Foot,"[115.6, 41.3, 0.5]",,"[{'location': [116.2, 41.5], 'player': {'id': 40332, 'name': 'Alberto Pelagotti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.2, 42.8], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.4, 54.0], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.7, 56.5], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.1, 48.2], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.6, 29.8], 'player': {'id': 31172, 'name': 'Luca Bittante'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.5, 42.2], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.1, 47.3], 'player': {'id': 8173, 'name': 'Marco Parolo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.8, 55.7], 'player': {'id': 19286, 'name': 'Miroslav Klose'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.3, 28.7], 'player': {'id': 3145, 'name': 'Keita Baldé Diao'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",c779ea64-9088-4363-96b3-ebb0562193c8,Saved,0.010978489,Normal,Open Play,,,,Lazio,236,00:04:59.663,Shot,
,,,,,,,,,,,,,,,,,,0.548915,,,,,,,,,,,,,,80f30167-9af1-4011-ab23-b0678e044f09,1998,,"[101.3, 24.2]",3879825,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keita Baldé Diao,3145.0,Left Wing,106,Lazio,236,"['7499f122-4a8e-431e-b28c-b481bf8f2591', 'f95ed69d-218e-4758-becc-a3c72a4740da']",20,,Right Foot,"[120.0, 44.7, 3.5]",,"[{'location': [104.5, 51.7], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.1, 40.3], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.3, 26.6], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 27.3], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 24.2], 'player': {'id': 31172, 'name': 'Luca Bittante'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.4, 37.6], 'player': {'id': 40332, 'name': 'Alberto Pelagotti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 37.4], 'player': {'id': 7776, 'name': 'Antonio Candreva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.8, 40.9], 'player': {'id': 33311, 'name': 'Ogenyi Eddy Onazi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [92.9, 24.9], 'player': {'id': 7785, 'name': 'Senad Lulić'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.6, 51.3], 'player': {'id': 19286, 'name': 'Miroslav Klose'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",f4f70d37-55f8-4886-be7e-6ab4c5db2d94,Off T,0.031609025,Normal,Open Play,,,,Lazio,236,00:06:20.020,Shot,True
,,,,,,,,,,,,,,,,,,0.16096,,,,,,,,,,,,,,1ece8246-05fb-47cd-9793-6022e7d81fff,2220,,"[107.8, 46.2]",3879825,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Candreva,7776.0,Right Wing,119,Lazio,236,"['63bb64ac-519c-4760-8d61-ab54c852fd67', '7cc4d389-1469-4b05-a878-f167581d7133']",44,,Right Foot,"[111.6, 44.3]",True,"[{'location': [105.5, 53.1], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.5, 49.9], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.1, 42.7], 'player': {'id': 40332, 'name': 'Alberto Pelagotti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.9, 43.9], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 37.9], 'player': {'id': 31172, 'name': 'Luca Bittante'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.7, 46.1], 'player': {'id': 19286, 'name': 'Miroslav Klose'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.2, 38.3], 'player': {'id': 3145, 'name': 'Keita Baldé Diao'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",329a3493-0960-4753-b418-96f9d97b81c2,Blocked,0.16591717,Normal,Open Play,,,,Lazio,236,00:10:44.005,Shot,
,,,,,,,,,,,,,,,,,,0.416148,,,,,,,,,,,,,,271b8957-cbb1-4a76-9cbc-11b3db4a5de7,2270,,"[106.7, 29.0]",3879825,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Miroslav Klose,19286.0,Center Forward,122,Lazio,236,['1a3a644c-7e9b-4612-9e50-c8087090609b'],3,,Right Foot,"[117.7, 38.3, 0.6]",True,"[{'location': [112.8, 48.8], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.2, 45.9], 'player': {'id': 386516, 'name': 'Alessandro Piu'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [112.5, 44.3], 'player': {'id': 31172, 'name': 'Luca Bittante'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.3, 39.1], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 29.4], 'player': {'id': 7785, 'name': 'Senad Lulić'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.5, 63.6], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.6, 38.8], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [106.8, 40.2], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.8, 33.0], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.3, 37.6], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 30.6], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.5, 38.7], 'player': {'id': 40332, 'name': 'Alberto Pelagotti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.2, 47.6], 'player': {'id': 8847, 'name': 'Santiago Juan Gentiletti Selak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.7, 43.0], 'player': {'id': 3588, 'name': 'Wesley Hoedt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.1, 36.7], 'player': {'id': 8173, 'name': 'Marco Parolo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.8, 37.6], 'player': {'id': 3145, 'name': 'Keita Baldé Diao'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",3672c4dc-41bc-4d19-b6e7-c24fc9e263de,Saved,0.0493478,Volley,Open Play,,,,Lazio,236,00:12:03.164,Shot,
,,,,,,,,,,,,,,,,,,0.740647,,,,,,,,,,,,,,f7b27bcc-9490-43ba-80d7-2a1694ffa04d,2349,,"[98.8, 44.2]",3879825,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keita Baldé Diao,3145.0,Left Wing,126,Lazio,236,['cc16772e-9dc9-4c1f-885b-e3ac27c86282'],20,,Right Foot,"[114.9, 40.4, 0.6]",,"[{'location': [94.4, 27.0], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.5, 48.6], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.9, 42.0], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 43.1], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 33.3], 'player': {'id': 31172, 'name': 'Luca Bittante'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.0, 41.4], 'player': {'id': 40332, 'name': 'Alberto Pelagotti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 35.1], 'player': {'id': 19286, 'name': 'Miroslav Klose'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.8, 29.9], 'player': {'id': 8173, 'name': 'Marco Parolo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [91.0, 18.0], 'player': {'id': 7785, 'name': 'Senad Lulić'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",516b45ba-be53-488c-ac16-b375b945459d,Saved,0.07994212,Normal,Open Play,,,,Lazio,236,00:13:20.177,Shot,
,,,,,,,,,,,,,,,,,,0.898514,,,,,,,,,,,,,,6baa7dcb-02e4-42de-9ef9-8dfda629e2be,2355,,"[91.7, 48.2]",3879825,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio Candreva,7776.0,Right Wing,127,Lazio,236,['431217d2-46d6-4595-a9a5-ba2d704031c5'],5,,Right Foot,"[120.0, 51.7, 4.7]",,"[{'location': [110.3, 18.0], 'player': {'id': 5510, 'name': 'Lucas Rodrigo Biglia'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [118.2, 41.0], 'player': {'id': 40332, 'name': 'Alberto Pelagotti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.1, 51.2], 'player': {'id': 18028, 'name': 'Levan Mchedlidze'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [99.6, 35.1], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.4, 18.0], 'player': {'id': 7785, 'name': 'Senad Lulić'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.9, 46.2], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.1, 39.6], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [101.7, 30.5], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.0, 47.4], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.7, 44.5], 'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 39.9], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.6, 36.9], 'player': {'id': 31172, 'name': 'Luca Bittante'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.3, 17.8], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.6, 55.1], 'player': {'id': 3588, 'name': 'Wesley Hoedt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.6, 39.5], 'player': {'id': 8847, 'name': 'Santiago Juan Gentiletti Selak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.9, 42.1], 'player': {'id': 19286, 'name': 'Miroslav Klose'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.0, 44.9], 'player': {'id': 8173, 'name': 'Marco Parolo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.8, 40.8], 'player': {'id': 3145, 'name': 'Keita Baldé Diao'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.5, 43.2], 'player': {'id': 33311, 'name': 'Ogenyi Eddy Onazi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",6818a7db-f1ee-4ce9-abcd-376432421097,Off T,0.021030208,Normal,Open Play,,,,Lazio,236,00:14:05.301,Shot,
