50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.838901,,,,,,,,,,,,,3c5cdce6-1ea3-47b5-a0a2-5aee7baf0b1b,597,,"[96.0, 22.0]",19803,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Turner,15571.0,,Left Wing Back,36,Everton LFC,967,['f492d16b-c00e-454b-a792-814c38eb2b4b'],49,,Right Foot,"[120.0, 34.8, 1.8]",,"[{'location': [94.0, 25.0], 'player': {'id': 18148, 'name': 'Lucienne Reichardt'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 20.0], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.0, 14.0], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 22.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.0, 44.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.0, 40.0], 'player': {'id': 22027, 'name': 'Anne Moorhouse'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 19.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.0, 15.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",310285dd-d083-478a-a7ac-cf5450047dc4,,Saved Off Target,True,0.012085529,Volley,Open Play,,,,Everton LFC,967,00:16:49.975,Shot,
,,,,,,,,,,,,,,,,0.1911,,,,,,,,,,,,,0c204535-a467-44ec-bf2d-923162874d15,606,,"[114.0, 25.0]",19803,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Bruinenberg,15558.0,,Left Defensive Midfield,36,Everton LFC,967,"['54ee0050-4e1f-4ac6-8d5c-d5d36b8de4ed', '785a974d-da37-40c4-b44c-86892ccac25c']",59,,Left Foot,"[114.0, 27.0]",,"[{'location': [89.0, 22.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.0, 29.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 28.0], 'player': {'id': 18148, 'name': 'Lucienne Reichardt'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.0, 20.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 31.0], 'player': {'id': 22027, 'name': 'Anne Moorhouse'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 42.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.0, 9.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",,,Blocked,,0.033798654,Normal,Open Play,,,,Everton LFC,967,00:16:59.667,Shot,
,,,,,,,,,,,,,,,,0.0937,,,,,,,,,,,,,6b664b88-a85b-4733-8454-d36fc1b67975,754,,"[98.0, 39.0]",19803,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abbey-Leigh Stringer,15573.0,,Left Attacking Midfield,43,West Ham United LFC,972,"['99797038-46d6-4ebd-a7f7-86b38b6c3980', '9c6cc8c5-d484-4b0c-bdba-92185ffd68cc']",28,,Left Foot,"[99.0, 39.0]",True,"[{'location': [109.0, 48.0], 'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 19.0], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.0, 37.0], 'player': {'id': 18148, 'name': 'Lucienne Reichardt'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 37.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 38.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 22027, 'name': 'Anne Moorhouse'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 45.0], 'player': {'id': 19687, 'name': 'Taylor Hinds'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [108.0, 37.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.0, 30.0], 'player': {'id': 15558, 'name': 'Dominique Bruinenberg'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Blocked,,0.058496833,Normal,Open Play,,,,Everton LFC,967,00:20:28.232,Shot,
,,,,,,,,,,,,,,,,0.482168,,,,,,,,,,,,,c463b1ca-2edd-481e-866a-80add142dafa,1019,,"[109.0, 33.0]",19803,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gilly Louise Scarlett Flaherty,18151.0,,Right Center Back,63,West Ham United LFC,972,['806a06cb-be29-4278-a114-aa8916049a06'],18,,Left Foot,"[119.0, 39.9, 0.3]",True,"[{'location': [117.0, 34.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 23547, 'name': 'Emma Brownlie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.0, 38.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 39.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 35.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [116.0, 32.0], 'player': {'id': 19687, 'name': 'Taylor Hinds'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [112.0, 40.0], 'player': {'id': 15558, 'name': 'Dominique Bruinenberg'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 35.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 31.0], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.0, 36.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.0, 37.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.0, 38.0], 'player': {'id': 18148, 'name': 'Lucienne Reichardt'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,Saved,,0.07913664,Normal,Open Play,,,,West Ham United LFC,972,00:28:18.591,Shot,
,,,,,,,,,,,,,,,,0.1637,,,,,,,,,,,,,bff23759-a9b4-4de2-a5d7-c8b723a19c1c,1105,,"[88.0, 29.0]",19803,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,So-Hyun Cho,22798.0,,Left Center Midfield,69,West Ham United LFC,972,"['73e570ea-a616-453b-b265-a5c0877b5df3', 'f67e486a-2f50-4a99-b775-4271c8b86f00']",50,,Right Foot,"[94.0, 28.0]",,"[{'location': [118.0, 41.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.0, 20.0], 'player': {'id': 23547, 'name': 'Emma Brownlie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [88.0, 41.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [86.0, 26.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [101.0, 35.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [93.0, 29.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 46.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 22.0], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [87.0, 43.0], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.0, 36.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Blocked,,0.014945344,Normal,Open Play,,,,West Ham United LFC,972,00:31:50.321,Shot,
,,,,,,,,,,,,,,,,0.5144,,,,,,,,,,,,,740774aa-f531-46a7-b635-4a60eb66297c,1113,,"[112.0, 28.0]",19803,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alisha Lehmann,18153.0,,Right Wing,69,West Ham United LFC,972,"['683dde72-540b-4bc6-8a01-3b204fab5304', '8baf46c5-57d3-4203-910d-2fd34a5c0b8e']",54,,Right Foot,"[118.0, 36.8, 0.2]",,"[{'location': [112.0, 43.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.0, 27.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [119.0, 38.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 38.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 34.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 30.0], 'player': {'id': 23547, 'name': 'Emma Brownlie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.0, 29.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [103.0, 38.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 46.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.0, 34.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Saved,,0.09402145,Normal,Open Play,,,,West Ham United LFC,972,00:31:54.823,Shot,True
,,,,,,,,,,,,,,,,0.37844,,,,,,,,,,,,,a6405452-b4c0-43e9-aecf-cd3f4d39c0a7,1118,,"[111.0, 42.0]",19803,32,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Brooke Hendrix,18159.0,,Left Center Back,70,West Ham United LFC,972,"['b76f7c27-1aa3-44a7-9750-20e40cbfd679', 'c55c67aa-1961-4d46-b432-716800339946']",31,True,Head,"[113.0, 79.0]",,"[{'location': [107.0, 34.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.0, 37.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.0, 37.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 40.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 37.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 40.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 44.0], 'player': {'id': 23547, 'name': 'Emma Brownlie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.0, 42.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [117.0, 39.0], 'player': {'id': 18148, 'name': 'Lucienne Reichardt'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [110.0, 36.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",97b47503-b2af-4a0b-9e56-871ba3e08067,,Wayward,,0.06350085,Normal,Open Play,,,,West Ham United LFC,972,00:32:31.784,Shot,True
,,,,,,,,,,,,,,,,1.2163,,,,,,,,,,,,,5f0f840d-1d7c-49b5-b1bf-9643483258f7,1618,,"[93.0, 30.0]",19803,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominique Bruinenberg,15558.0,,Left Attacking Midfield,103,Everton LFC,967,['b3b7eea2-2a0b-45e0-8f83-2d17392194ee'],40,,Left Foot,"[118.0, 37.0, 1.3]",,"[{'location': [102.0, 51.0], 'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 36.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [83.0, 49.0], 'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [86.0, 15.0], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.0, 42.0], 'player': {'id': 18148, 'name': 'Lucienne Reichardt'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [88.0, 39.0], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.0, 34.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.0, 39.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 32.0], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 22027, 'name': 'Anne Moorhouse'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.0, 49.0], 'player': {'id': 23547, 'name': 'Emma Brownlie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [111.0, 38.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.0, 63.0], 'player': {'id': 19687, 'name': 'Taylor Hinds'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [100.0, 21.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [78.0, 42.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [83.0, 34.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",ed43a0fa-fc8e-4e05-b96e-51fea0c161d5,,Saved,,0.022698164,Normal,Open Play,,,,Everton LFC,967,00:01:40.503,Shot,
,,,,,,,,,,,,,,,,1.2133,,,,,,,,,,,,,b913dc9f-5fdd-4375-bfbb-d4484aff58e3,1661,,"[101.0, 53.0]",19803,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alisha Lehmann,18153.0,,Right Wing,108,West Ham United LFC,972,['7202a59e-9fbb-4107-bc6c-384f7999f97b'],15,,Left Foot,"[120.0, 33.1, 4.4]",,"[{'location': [102.0, 26.0], 'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.0, 31.0], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [119.0, 43.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.0, 21.0], 'player': {'id': 15558, 'name': 'Dominique Bruinenberg'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [98.0, 52.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 45.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 48.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [97.0, 38.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 45.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.0, 35.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",ebb6cd98-fac5-40f2-899b-e1906c0bdce0,,Off T,,0.05138647,Normal,Open Play,,,,West Ham United LFC,972,00:03:15.439,Shot,
,,,,,,,,,,,,,,,,1.2516,,,,,,,,,,,,,f3704839-1f3f-46fb-af7f-0ad6fe58bcff,1718,,"[91.0, 55.0]",19803,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucienne Reichardt,18148.0,,Center Defensive Midfield,116,West Ham United LFC,972,['f2a0318a-2d40-4303-9536-88a45d2d881f'],42,,Right Foot,"[120.0, 40.9, 1.9]",,"[{'location': [106.0, 51.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 47.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 52.0], 'player': {'id': 23547, 'name': 'Emma Brownlie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [106.0, 50.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.0, 53.0], 'player': {'id': 19687, 'name': 'Taylor Hinds'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [107.0, 44.0], 'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.0, 48.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 46.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.0, 42.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.0, 31.0], 'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [114.0, 33.0], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.0, 46.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 45.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.0, 41.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.0, 30.0], 'player': {'id': 15558, 'name': 'Dominique Bruinenberg'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [120.0, 42.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.0, 50.0], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Saved,,0.009338229,Normal,Free Kick,,,,West Ham United LFC,972,00:06:42.677,Shot,
