50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.120378,,,,,,,,,,,,f0c245ed-7c9c-4487-844e-eff3e7b43470,2631,,"[93.3, 21.4]",3879671,58,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Trajkovski,30512.0,Left Center Forward,143,Palermo,2256,['dcedb1a5-d5fa-4ef7-a65c-3694cfcb46e6'],44,,Right Foot,,"[120.0, 43.2, 4.5]",,"[{'location': [117.6, 39.5], 'player': {'id': 3112, 'name': 'Anton Ciprian Tătărușanu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.9, 28.8], 'player': {'id': 6305, 'name': 'Milan Badelj'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 43.5], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.7, 43.2], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.5, 31.3], 'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.1, 33.2], 'player': {'id': 5255, 'name': 'Matías Vecino Falero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.2, 23.3], 'player': {'id': 8275, 'name': 'Davide Astori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.5, 8.6], 'player': {'id': 6830, 'name': 'Facundo Sebastián Roncaglia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.2, 20.6], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [88.2, 23.8], 'player': {'id': 7139, 'name': 'Josip Iličić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [82.2, 38.4], 'player': {'id': 7033, 'name': 'Nikola Kalinić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.6, 1.7], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.2, 25.6], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [90.0, 36.3], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",0a043026-8cad-44f9-beb9-2f7cae360058,,Off T,0.008506034,Normal,Open Play,,,,Palermo,2256,00:13:44.966,Shot,
,,,,,,,,,,,,,,,,1.027398,,,,,,,,,,,,cce0834c-c49d-44dc-9d3f-e82e81d2d340,2657,,"[100.5, 28.6]",3879671,59,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Lazaar,10032.0,Left Wing Back,145,Palermo,2256,['d53e42ea-c49e-4dde-8bf0-515ba582c71e'],51,,Right Foot,,"[120.0, 44.6, 6.0]",True,"[{'location': [117.9, 40.2], 'player': {'id': 3112, 'name': 'Anton Ciprian Tătărușanu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 25.6], 'player': {'id': 6830, 'name': 'Facundo Sebastián Roncaglia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.8, 36.2], 'player': {'id': 6305, 'name': 'Milan Badelj'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 28.4], 'player': {'id': 5663, 'name': 'Jakub Błaszczykowski'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.7, 46.7], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 41.0], 'player': {'id': 8275, 'name': 'Davide Astori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 31.0], 'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.5, 51.1], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.5, 37.5], 'player': {'id': 5255, 'name': 'Matías Vecino Falero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 15.6], 'player': {'id': 30512, 'name': 'Aleksandar Trajkovski'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.4, 27.8], 'player': {'id': 30704, 'name': 'Gastón Brugman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.4, 54.9], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [98.6, 45.3], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [87.4, 45.7], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",7b9b0923-f66f-403c-83c0-9fc10638479e,,Off T,0.034431737,Half Volley,Open Play,,,,Palermo,2256,00:14:51.928,Shot,
,,,,,,,,,,,,,,,,0.065204,,,,,,,,,,,,e1ad9d12-489f-4f64-950b-d0d473b1a66f,2936,,"[94.6, 24.4]",3879671,65,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Trajkovski,30512.0,Left Attacking Midfield,162,Palermo,2256,"['01cd251a-b3d0-41f7-bb66-598aeeb5d212', '6db2a23f-92bd-4ffe-989a-7d19c99d93cd']",36,,Right Foot,,"[95.7, 25.0]",,"[{'location': [116.7, 39.4], 'player': {'id': 3112, 'name': 'Anton Ciprian Tătărușanu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 38.3], 'player': {'id': 8275, 'name': 'Davide Astori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 32.1], 'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.5, 25.2], 'player': {'id': 6305, 'name': 'Milan Badelj'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.8, 37.8], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [97.3, 30.5], 'player': {'id': 5255, 'name': 'Matías Vecino Falero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 20.2], 'player': {'id': 6830, 'name': 'Facundo Sebastián Roncaglia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.4, 7.8], 'player': {'id': 5663, 'name': 'Jakub Błaszczykowski'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.0, 39.5], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [101.2, 31.5], 'player': {'id': 38389, 'name': 'Alberto Gilardino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [89.9, 25.3], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",6f102cc5-1c3b-4452-8ae2-19f0e5b3f08c,,Blocked,0.016430426,Normal,Open Play,,,,Palermo,2256,00:20:36.907,Shot,
,,,,,,,,,,,,,,,,1.480539,,,,,,,,,,,,c92a5207-39fc-4fba-be02-0d0f8ae2e004,3019,,"[111.6, 43.0]",3879671,67,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Edoardo Goldaniga,8102.0,Center Back,166,Palermo,2256,['fc091aa0-e6d6-40f4-b204-32abe5c32162'],2,,Head,,"[115.1, 34.2]",,"[{'location': [113.0, 49.6], 'player': {'id': 7033, 'name': 'Nikola Kalinić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.3, 45.3], 'player': {'id': 6305, 'name': 'Milan Badelj'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 44.0], 'player': {'id': 5255, 'name': 'Matías Vecino Falero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 44.2], 'player': {'id': 8275, 'name': 'Davide Astori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 38.6], 'player': {'id': 6830, 'name': 'Facundo Sebastián Roncaglia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.6, 43.2], 'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.8, 36.6], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.7, 37.4], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.4, 41.0], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.9, 40.6], 'player': {'id': 3112, 'name': 'Anton Ciprian Tătărușanu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.7, 30.7], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.9, 49.6], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.0, 44.5], 'player': {'id': 38389, 'name': 'Alberto Gilardino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.9, 42.0], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [98.8, 43.3], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}]",3edf3de7-d59c-47f6-9688-b8150427e7eb,,Wayward,0.09073281,Normal,Open Play,,,,Palermo,2256,00:22:02.914,Shot,
,,,,,,,,,,,,,,,,0.628857,,,,,,,,,,,,bdbe9624-a9f9-4438-bdcd-0a8e5abe9abc,3023,,"[114.4, 33.2]",3879671,67,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mato Jajalo,30735.0,Right Defensive Midfield,166,Palermo,2256,"['423308d3-1b3c-4af7-b026-359c151988b7', '9f4d62bd-84fb-47b2-b2da-bc58c16142d0']",4,True,Head,,"[118.7, 36.3, 1.2]",,"[{'location': [107.8, 48.4], 'player': {'id': 7033, 'name': 'Nikola Kalinić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.1, 43.1], 'player': {'id': 8275, 'name': 'Davide Astori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 33.9], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.7, 36.4], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.2, 38.7], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.0, 43.7], 'player': {'id': 6305, 'name': 'Milan Badelj'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 46.7], 'player': {'id': 5255, 'name': 'Matías Vecino Falero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.7, 37.2], 'player': {'id': 6830, 'name': 'Facundo Sebastián Roncaglia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.2, 40.8], 'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 37.0], 'player': {'id': 3112, 'name': 'Anton Ciprian Tătărușanu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.7, 50.1], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.1, 39.4], 'player': {'id': 38389, 'name': 'Alberto Gilardino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.5, 44.0], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [103.7, 42.7], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.8, 47.6], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}]",,True,Saved,0.11247766,Normal,Open Play,,,,Palermo,2256,00:22:04.660,Shot,True
,,,,,,,,,,,,,,,,2.035155,,,,,,,,,,,,4588d6ee-8fc6-4784-867e-94027219953d,3136,,"[95.4, 44.2]",3879671,69,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Bernardeschi,7777.0,Center Attacking Midfield,186,Fiorentina,239,"['160d9998-d8fa-4fcf-b0b8-a7a3893885a0', 'b7cd0e97-7553-4fd8-aae6-02d373e554b1']",20,,Left Foot,,"[120.0, 29.2, 0.2]",,"[{'location': [117.0, 40.5], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.2, 42.0], 'player': {'id': 30704, 'name': 'Gastón Brugman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.4, 51.2], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [99.6, 43.3], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.5, 23.0], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.3, 29.7], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.5, 38.7], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.4, 27.4], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [84.1, 28.9], 'player': {'id': 5255, 'name': 'Matías Vecino Falero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.3, 52.0], 'player': {'id': 5663, 'name': 'Jakub Błaszczykowski'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.8, 38.0], 'player': {'id': 7033, 'name': 'Nikola Kalinić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [88.4, 18.5], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.9, 22.7], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",f28a0df6-e90e-4e2c-ba93-48bd9de53ae0,,Off T,0.03824456,Half Volley,Open Play,,,,Fiorentina,239,00:24:20.656,Shot,True
,,,,,,,,,,,,,,,,0.693954,,,,,,,,,,,,5275783a-1759-4dcb-9ec6-744982af8501,3387,,"[114.3, 42.9]",3879671,76,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Gilardino,38389.0,Center Forward,202,Palermo,2256,"['7342ea98-e747-421d-92b7-ec72c98dd1b4', 'e4934a94-05c7-4023-b13a-44aca8b1b978']",1,True,Head,,"[120.0, 43.3, 0.9]",,"[{'location': [115.2, 57.4], 'player': {'id': 5663, 'name': 'Jakub Błaszczykowski'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.9, 56.0], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.8, 51.2], 'player': {'id': 8275, 'name': 'Davide Astori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.4, 42.4], 'player': {'id': 3112, 'name': 'Anton Ciprian Tătărușanu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.5, 42.3], 'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.4, 38.7], 'player': {'id': 6830, 'name': 'Facundo Sebastián Roncaglia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.8, 31.4], 'player': {'id': 7056, 'name': 'Nenad Tomović'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.9, 54.4], 'player': {'id': 5255, 'name': 'Matías Vecino Falero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 46.6], 'player': {'id': 6305, 'name': 'Milan Badelj'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 33.2], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [116.3, 55.9], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [111.9, 57.9], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}]",04f61ec0-f13b-4603-bce6-cedb314e2785,,Goal,0.1999355,Normal,Open Play,,,,Palermo,2256,00:31:01.957,Shot,True
,,,,,,,,,,,,,,,,0.170629,,,,,,,,,,,,00070b3a-f8d7-4ab8-b098-a51470de85d8,3556,,"[103.0, 22.4]",3879671,81,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jakub Błaszczykowski,5663.0,Left Wing,214,Fiorentina,239,"['18487d27-a43b-4226-8e84-945fa067bdcc', '45517ab7-0fda-407a-8ecc-30f67f6f674d']",1,,Right Foot,True,"[118.3, 37.4, 0.9]",,"[{'location': [108.3, 39.5], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 33.6], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.0, 25.1], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 28.9], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 21.2], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.8, 37.6], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.6, 38.8], 'player': {'id': 7033, 'name': 'Nikola Kalinić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.1, 24.6], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.8, 16.7], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",9d5d5834-1bea-4dd4-b733-df47b88b0919,,Saved,0.03828734,Normal,Open Play,,,,Fiorentina,239,00:36:01.861,Shot,
,,,,,,,,,,,,,,,,1.370108,,,,,,,,,,,,e626d531-1de9-4f65-9e43-5184444ff9ca,3941,,"[98.5, 44.2]",3879671,91,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Franco Damián Vázquez,6719.0,Right Attacking Midfield,241,Palermo,2256,['7522b59e-68ac-4d20-8be7-35c963e4751a'],5,,Left Foot,,"[120.0, 50.5, 0.3]",,"[{'location': [100.9, 39.9], 'player': {'id': 6305, 'name': 'Milan Badelj'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 31.3], 'player': {'id': 6830, 'name': 'Facundo Sebastián Roncaglia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.3, 40.1], 'player': {'id': 3112, 'name': 'Anton Ciprian Tătărușanu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 48.0], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [97.7, 53.2], 'player': {'id': 11516, 'name': 'Manuel Pasqual'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.9, 40.5], 'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.7, 36.5], 'player': {'id': 7056, 'name': 'Nenad Tomović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.5, 43.8], 'player': {'id': 8275, 'name': 'Davide Astori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 44.0], 'player': {'id': 5255, 'name': 'Matías Vecino Falero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.4, 36.7], 'player': {'id': 30704, 'name': 'Gastón Brugman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.7, 30.7], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [107.2, 35.9], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [103.1, 47.8], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [107.4, 41.5], 'player': {'id': 38389, 'name': 'Alberto Gilardino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.8, 45.6], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Off T,0.024093345,Volley,Open Play,,,,Palermo,2256,00:46:05.527,Shot,
,,,,,,,,,,,,,,,,0.905717,,,,,,,,,,,,87ea07d3-1cf6-481f-8fe3-f6ac11c2bc84,3981,,"[104.9, 46.4]",3879671,92,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jakub Błaszczykowski,5663.0,Center Forward,245,Fiorentina,239,['ec44c4ad-750e-4115-8763-b0d08440f40b'],14,,Right Foot,,"[120.0, 37.0, 0.2]",,"[{'location': [101.8, 44.2], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.3, 35.7], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 44.1], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.8, 27.3], 'player': {'id': 11516, 'name': 'Manuel Pasqual'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",e95ed382-cee4-4665-adb2-7bda4da92c75,True,Goal,0.49616557,Normal,Open Play,,,,Fiorentina,239,00:47:14.535,Shot,
