50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.860516,,,,,,,,,,,,,45553e94-200d-49d5-9e18-51e3f677ffa2,282,,"[109.5, 31.3]",3890420,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Szabolcs Huszti,18888.0,Left Midfield,15,Eintracht Frankfurt,184,['8452dbc5-3c63-4128-8b5b-190797b174ac'],49,,Head,,"[120.0, 32.4, 0.2]",,"[{'location': [98.6, 45.7], 'player': {'id': 23266, 'name': 'Christian Träsch'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 60.8], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.0, 35.7], 'player': {'id': 8521, 'name': 'Daniel Caligiuri'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.6, 47.4], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 45.6], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.1, 34.8], 'player': {'id': 10790, 'name': 'Adelino André Vieira Freitas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.1, 38.9], 'player': {'id': 4600, 'name': 'Diego Orlando Benaglio'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.7, 41.8], 'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.2, 59.8], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.1, 46.6], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",a80cfcaf-eabc-4c28-b8d5-f430f645fa11,,Off T,0.08218425,Normal,Open Play,,,,Eintracht Frankfurt,184,00:05:49.883,Shot,
,,,,,,,,,,,,,,,,,,0.776567,,,,,,,,,,,,,9e61a32f-7cd0-4119-adfb-7a2f2b66ba00,769,,"[103.1, 39.6]",3890420,14,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Max Kruse,8386.0,Right Center Forward,32,Wolfsburg,179,['54b4c747-f2dd-4445-92e4-17c5652fb6de'],56,,Left Foot,,"[120.0, 34.6, 0.3]",True,"[{'location': [110.5, 34.8], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.2, 38.4], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 46.9], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.5, 40.1], 'player': {'id': 8812, 'name': 'Marco Russ'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.5, 38.1], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.3, 27.9], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.9, 31.2], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.7, 24.4], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [93.9, 48.6], 'player': {'id': 18888, 'name': 'Szabolcs Huszti'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.2, 29.9], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.0, 52.5], 'player': {'id': 10790, 'name': 'Adelino André Vieira Freitas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.1, 36.4], 'player': {'id': 3186, 'name': 'Julian Draxler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [105.1, 52.5], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.4, 40.3], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.6, 25.7], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.3, 38.0], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",e5f659b8-01c4-49a0-93c0-f2d6d20d0eaa,,Off T,0.123884484,Normal,Open Play,,,,Wolfsburg,179,00:14:56.562,Shot,
,,,,,,,,,,,,,,,,,,0.375908,,,,,,,,,,,,,28b20e0a-46f2-421a-b272-a7747989becb,875,,"[112.4, 51.9]",3890420,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Right Midfield,36,Wolfsburg,179,['a58ef655-4c5f-4a01-9310-49a738fae704'],4,,Right Foot,,"[116.1, 46.7, 2.0]",True,"[{'location': [96.5, 39.3], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.7, 49.6], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.5, 47.3], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.3, 43.2], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.5, 44.1], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 47.4], 'player': {'id': 18888, 'name': 'Szabolcs Huszti'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [116.6, 45.9], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.6, 38.9], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.7, 39.8], 'player': {'id': 8386, 'name': 'Max Kruse'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.3, 44.9], 'player': {'id': 10790, 'name': 'Adelino André Vieira Freitas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",7464656c-087a-46b2-a49a-ace17015b886,,Saved,0.092689246,Normal,Open Play,,,,Wolfsburg,179,00:17:04.254,Shot,
,,,,,,,,,,,,,,,,,,0.575462,,,,,,,,,,,,,283818b6-0574-4daf-8e87-a757d547e7a8,880,,"[110.6, 40.1]",3890420,17,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,37,Wolfsburg,179,"['05147a2b-475b-4aae-ae92-a01ea3a99236', '89eb0cce-86d4-4a17-b1da-0b9ec09853a1']",38,True,Head,,"[118.3, 40.2, 1.5]",,"[{'location': [119.2, 40.2], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.6, 53.2], 'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.7, 48.1], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.1, 45.8], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [112.3, 45.3], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 40.8], 'player': {'id': 8812, 'name': 'Marco Russ'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.3, 36.3], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.1, 38.6], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 57.5], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.1, 47.4], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 44.4], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.7, 51.7], 'player': {'id': 3186, 'name': 'Julian Draxler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.9, 38.5], 'player': {'id': 8386, 'name': 'Max Kruse'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [95.4, 59.7], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.4, 47.7], 'player': {'id': 8521, 'name': 'Daniel Caligiuri'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [115.2, 35.2], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",2260c51d-03dd-4c2d-8ae2-154888a3505b,,Saved,0.09123854,Normal,Open Play,,,,Wolfsburg,179,00:17:38.281,Shot,True
,,,,,,,,,,,,,,,,,,1.227776,,,,,,,,,,,,,e181b61f-98a6-4f03-8cee-ecaf59762bf1,1032,,"[90.2, 52.6]",3890420,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,43,Wolfsburg,179,['73863c65-7a75-4321-9123-1ad46ad95cd9'],5,,Right Foot,,"[120.0, 49.0, 2.3]",,"[{'location': [102.7, 51.9], 'player': {'id': 8521, 'name': 'Daniel Caligiuri'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.8, 41.3], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.7, 39.5], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.1, 26.9], 'player': {'id': 3186, 'name': 'Julian Draxler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.9, 25.5], 'player': {'id': 8386, 'name': 'Max Kruse'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.3, 18.7], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.9, 27.4], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.6, 19.0], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.4, 36.3], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 31.6], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.1, 42.5], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.9, 40.9], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 50.4], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.0, 48.9], 'player': {'id': 18888, 'name': 'Szabolcs Huszti'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.2, 36.8], 'player': {'id': 8812, 'name': 'Marco Russ'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [83.1, 40.8], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",,,Off T,0.021407837,Normal,Open Play,,,,Wolfsburg,179,00:21:05.752,Shot,
,,,,,,,,,,,,,,,,,,0.957856,,,,,,,,,,,,,c99abe85-3f25-4098-96d2-37fa59edee2e,1117,,"[115.1, 34.8]",3890420,24,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,49,Wolfsburg,179,['526e68ca-a8ff-47b9-acd5-f4f13b708336'],17,,Left Foot,,"[120.0, 42.3, 1.6]",True,"[{'location': [95.8, 59.2], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.0, 29.8], 'player': {'id': 8386, 'name': 'Max Kruse'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.5, 58.6], 'player': {'id': 18888, 'name': 'Szabolcs Huszti'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.0, 39.8], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.6, 50.8], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.3, 42.5], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.9, 31.3], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.5, 52.8], 'player': {'id': 3186, 'name': 'Julian Draxler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.1, 44.3], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [113.2, 39.3], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.8, 40.7], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [94.0, 51.4], 'player': {'id': 8521, 'name': 'Daniel Caligiuri'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [118.6, 36.9], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.6, 49.3], 'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.3, 44.0], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.3, 49.6], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.4, 40.6], 'player': {'id': 8812, 'name': 'Marco Russ'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 35.9], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",9fb28a5a-4458-49e6-9dcc-277fbc65c30c,,Goal,0.21777496,Half Volley,Open Play,,,,Wolfsburg,179,00:24:17.618,Shot,
,,,,,,,,,,,,,,,,,,1.288662,,,,,,,,,,,,,afebf101-afdc-42dc-8794-a9a60cdc4faf,1212,,"[111.0, 46.4]",3890420,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Russ,8812.0,Right Defensive Midfield,53,Eintracht Frankfurt,184,"['ced7ff75-b9ce-49d6-bb10-32c387bcd15a', 'd234f478-c3a0-42ae-8b3b-5f462267f4f8']",34,True,Head,,"[117.7, 41.4]",,"[{'location': [113.6, 37.3], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.4, 43.3], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 45.5], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.5, 39.8], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.5, 32.4], 'player': {'id': 23266, 'name': 'Christian Träsch'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 25.7], 'player': {'id': 10790, 'name': 'Adelino André Vieira Freitas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.1, 17.3], 'player': {'id': 18888, 'name': 'Szabolcs Huszti'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.5, 30.6], 'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.8, 43.4], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.9, 52.1], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [119.2, 40.9], 'player': {'id': 4600, 'name': 'Diego Orlando Benaglio'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",76f0f782-2863-42cd-92e0-38f117244af7,,Wayward,0.06174358,Normal,Open Play,,,,Eintracht Frankfurt,184,00:26:34.636,Shot,True
,,,,,,,,,,,,,,,,,,0.511279,,,,,,,,,,,,,a0d07d7c-56e1-493b-8e10-dd2f4d318dfc,1395,,"[99.8, 45.9]",3890420,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Kruse,8386.0,Right Center Forward,60,Wolfsburg,179,['2e249b8c-bfd6-40ff-b891-6b214d2adabd'],45,,Right Foot,,"[104.0, 36.9]",True,"[{'location': [107.9, 61.8], 'player': {'id': 18888, 'name': 'Szabolcs Huszti'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.8, 47.1], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 40.3], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 34.8], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.8, 42.4], 'player': {'id': 8812, 'name': 'Marco Russ'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [81.0, 67.6], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.7, 41.0], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 28.4], 'player': {'id': 3186, 'name': 'Julian Draxler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.5, 38.5], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.5, 68.3], 'player': {'id': 8521, 'name': 'Daniel Caligiuri'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",1fb1019b-d126-4ad5-a70b-049058885103,,Wayward,0.0953984,Normal,Open Play,,,,Wolfsburg,179,00:31:45.868,Shot,
,,,,,,,,,,,,,,,,,,0.586974,,,,,,,,,,,,,9eafc232-717e-4f12-8f65-fb2144418ab7,1696,,"[109.7, 25.2]",3890420,40,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Max Kruse,8386.0,Right Center Forward,76,Wolfsburg,179,"['18b841a2-22e3-4237-b91f-84d56b27a660', 'f844e3ef-8f75-4e66-8063-68ac986417ff']",3,,Left Foot,,"[116.0, 34.3, 0.2]",,"[{'location': [116.7, 34.7], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.6, 43.9], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.5, 37.0], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.2, 26.9], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.1, 29.6], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.8, 44.2], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [93.7, 35.0], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.6, 48.4], 'player': {'id': 8521, 'name': 'Daniel Caligiuri'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.1, 43.7], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.4, 47.5], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.5, 40.1], 'player': {'id': 3186, 'name': 'Julian Draxler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",fb0df856-fa26-4043-860e-948f11a00610,True,Saved,0.06846456,Normal,Open Play,,,,Wolfsburg,179,00:40:03.893,Shot,True
,,,,,,,,,,,,,,,,,,1.203398,,,,,,,,,,,,,6fd4f13b-1c65-4b06-8771-0d7860b2ad26,1739,,"[113.6, 43.5]",3890420,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Right Midfield,79,Wolfsburg,179,['431a55a0-97fb-4491-a1b1-4b724f692c9d'],13,,Right Foot,,"[120.0, 25.3, 0.2]",True,"[{'location': [120.0, 31.9], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [119.8, 34.6], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.3, 40.9], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 46.1], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.3, 32.5], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.9, 33.3], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.4, 43.7], 'player': {'id': 18888, 'name': 'Szabolcs Huszti'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.4, 35.8], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 22.6], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.2, 52.0], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.9, 38.1], 'player': {'id': 23266, 'name': 'Christian Träsch'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [120.0, 40.9], 'player': {'id': 3186, 'name': 'Julian Draxler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",9c2a4b1e-51d0-4ac4-9af7-5c05ba903555,,Off T,0.60493326,Normal,Open Play,,,,Wolfsburg,179,00:41:13.642,Shot,
