50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.967242,,,,,,,,,,,,,,,4ff60134-9fe3-4446-901a-5a016308af29,816,,"[93.1, 47.3]",3754331,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Noble,3874.0,Center Defensive Midfield,42,West Ham United,40,['5f9f591b-a312-48a1-8520-19e159703f73'],54,,Right Foot,"[119.5, 43.1, 2.4]",True,"[{'location': [104.6, 36.7], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.7, 41.6], 'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.7, 27.1], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.7, 60.0], 'player': {'id': 3586, 'name': 'Samuel Mark Byram'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.7, 39.8], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [93.0, 23.9], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.1, 44.7], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.4, 37.7], 'player': {'id': 128704, 'name': 'Emmanuel Emenike'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.9, 44.9], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.9, 43.1], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 53.8], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.1, 36.7], 'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.5, 47.5], 'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 40.0], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 34.2], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.8, 18.6], 'player': {'id': 16295, 'name': ""Dame N''Doye""}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",2661a388-9bff-4f1a-ab4a-57c1235b79cc,Saved,,0.030330244,Normal,Open Play,,,,West Ham United,40,00:18:54.347,Shot,
,,,,,,,,,,,,,,,,,0.886538,,,,,,,,,,,,,,,d965bf7b-4e1c-4383-9e94-898c71f8b21c,820,,"[116.7, 45.5]",3754331,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Emenike,128704.0,Center Forward,42,West Ham United,40,"['45552561-57b1-40ab-86f8-51ae74a48d39', 'eeb6290a-ab0c-4d6d-8f3c-3ed27297912b']",56,True,Head,"[120.0, 44.6, 4.2]",,"[{'location': [95.3, 18.3], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.2, 44.1], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.8, 26.8], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.3, 36.3], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.5, 21.6], 'player': {'id': 16295, 'name': ""Dame N''Doye""}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.8, 47.6], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 43.4], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.1, 44.9], 'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.7, 44.8], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,Off T,,0.12349746,Normal,Open Play,,,,West Ham United,40,00:18:56.815,Shot,True
,,,,,,,,,,,,,,,,,1.426136,,,,,,,,,,,,,,,44d5907e-fe51-4797-87bc-c3a586ecd134,856,,"[96.0, 63.0]",3754331,22,,,True,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wahbi Khazri,3196.0,Left Midfield,48,Sunderland,41,['f6a4affb-83fa-4cdd-9342-2de6b45a5d72'],11,,Right Foot,"[120.0, 38.5, 2.8]",,"[{'location': [107.4, 35.9], 'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [106.6, 43.0], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.9, 37.9], 'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.9, 31.6], 'player': {'id': 16295, 'name': ""Dame N''Doye""}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.5, 46.4], 'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.5, 34.6], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.7, 25.7], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.2, 55.9], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.8, 56.0], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.4, 40.2], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 49.5], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 42.6], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.6, 43.8], 'player': {'id': 128704, 'name': 'Emmanuel Emenike'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.7, 39.8], 'player': {'id': 3586, 'name': 'Samuel Mark Byram'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 35.4], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.1, 37.7], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.1, 29.4], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.9, 31.8], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,Post,,0.008323914,Normal,Free Kick,,,,Sunderland,41,00:22:11.548,Shot,
,,,,,,,,,,,,,,,,,1.168996,,,,,,,,,,,,,,,0ba53b31-2b80-4f61-9a9f-4a0c4b25f951,1152,,"[106.2, 58.3]",3754331,29,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michail Antonio,3349.0,Right Wing,65,West Ham United,40,['e75ff298-9a9d-46d3-9a75-2f9affdd7947'],28,,Left Foot,"[120.0, 36.5, 0.1]",True,"[{'location': [83.0, 20.7], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [84.7, 19.4], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.7, 70.3], 'player': {'id': 16295, 'name': ""Dame N''Doye""}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.7, 68.8], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.7, 43.5], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 52.2], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 50.7], 'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.8, 44.1], 'player': {'id': 128704, 'name': 'Emmanuel Emenike'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.9, 30.1], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.6, 49.8], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.4, 61.0], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [108.1, 36.2], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 64.3], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.3, 57.1], 'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.3, 42.1], 'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Goal,,0.013405217,Normal,Open Play,,,,West Ham United,40,00:29:28.354,Shot,
,,,,,,,,,,,,,,,,,2.828011,,,,,,,,,,,,,,,5644abff-ecd2-410a-95e3-37722e13fbb2,1156,,"[63.5, 37.5]",3754331,30,,True,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Wahbi Khazri,3196.0,Left Midfield,66,Sunderland,41,['c88dd097-8fa2-4423-bf29-75137ae48ad3'],30,,Right Foot,"[120.0, 49.1, 1.9]",,"[{'location': [51.8, 39.1], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [54.6, 29.5], 'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [60.5, 48.3], 'player': {'id': 16295, 'name': ""Dame N''Doye""}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [63.3, 36.2], 'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [46.7, 21.3], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [62.0, 3.3], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [117.5, 41.5], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [70.7, 47.5], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [68.3, 36.4], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [76.8, 39.4], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [63.5, 25.3], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [59.7, 47.2], 'player': {'id': 128704, 'name': 'Emmanuel Emenike'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [79.6, 15.3], 'player': {'id': 3586, 'name': 'Samuel Mark Byram'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [84.5, 29.0], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [84.7, 45.1], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [76.3, 55.8], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [61.1, 52.5], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",357bbe95-14e0-4d17-9438-13d55c2940a3,Off T,,0.004644519,Normal,Open Play,,,,Sunderland,41,00:30:30.957,Shot,
,,,,,,,,,,,,,,,,,0.135388,,,,,,,,,,,,,,,c514defe-50b9-4120-8847-1d973cdfbbd3,1311,,"[98.0, 33.5]",3754331,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jermain Defoe,3337.0,Center Forward,75,Sunderland,41,"['08e03212-1dd9-48ed-a210-2b5485d969b7', '61de99b4-bf13-4472-ae75-e4c4b175012d']",51,,Right Foot,"[99.4, 34.1]",,"[{'location': [117.3, 38.9], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.3, 16.5], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.7, 20.3], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.3, 29.5], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.9, 35.9], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.8, 38.9], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.6, 43.9], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 35.6], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.3, 34.0], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 24.5], 'player': {'id': 3586, 'name': 'Samuel Mark Byram'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.5, 25.6], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.1, 7.0], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [85.5, 46.1], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.0, 38.1], 'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",6053b72e-a2e6-4e95-aa67-a7ba8024dfd6,Blocked,,0.021427596,Normal,Open Play,,,,Sunderland,41,00:33:51.128,Shot,
,,,,,,,,,,,,,,,,,1.628254,,,,,,,,,,,,,,,d0c0a424-cb19-45b7-8089-7478a51eac82,1347,,"[94.5, 37.6]",3754331,34,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Lanzini,3595.0,Left Center Midfield,76,West Ham United,40,['e0132dae-be40-48b9-809b-a94d4d15b684'],55,,Left Foot,"[120.0, 28.9, 6.8]",,"[{'location': [103.2, 59.7], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.7, 39.5], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.1, 38.3], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.5, 27.4], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.0, 44.3], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.7, 39.2], 'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 56.7], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.1, 44.5], 'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.8, 58.5], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.4, 35.2], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 23.0], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.9, 38.6], 'player': {'id': 128704, 'name': 'Emmanuel Emenike'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.1, 24.9], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.7, 40.5], 'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Off T,,0.032864507,Normal,Open Play,,,,West Ham United,40,00:34:55.597,Shot,
,,,,,,,,,,,,,,,,,0.958141,,,,,,,,,,,,,,,b0fbe9bf-f7a3-4e3f-a0df-3b8474db6d23,1413,,"[95.6, 56.4]",3754331,37,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Michail Antonio,3349.0,Right Wing,84,West Ham United,40,['9a701a69-9d2f-4433-8d8d-3f14cbe6c69d'],11,,Left Foot,"[118.7, 44.2, 0.4]",,"[{'location': [100.6, 21.9], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.1, 28.5], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.8, 25.0], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.7, 43.0], 'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 59.0], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.2, 40.8], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.4, 47.8], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.6, 40.3], 'player': {'id': 128704, 'name': 'Emmanuel Emenike'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [86.8, 57.6], 'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [96.3, 54.4], 'player': {'id': 16295, 'name': ""Dame N''Doye""}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [84.9, 24.6], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.9, 51.8], 'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.3, 45.3], 'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 47.7], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 35.8], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.1, 42.8], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.2, 42.0], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [90.2, 61.7], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",94e7f391-1636-494f-942a-0bfd275dda2e,Saved,,0.014629989,Half Volley,Open Play,,,,West Ham United,40,00:37:11.145,Shot,
,,,,,,,,,,,,,,,,,0.953747,,,,,,,,,,,,,,,858b253e-ed4d-4ee4-8c0f-8f19361fb01d,1754,,"[99.1, 45.3]",3754331,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jermain Defoe,3337.0,Center Forward,110,Sunderland,41,['de412bae-1f9b-4dec-9953-78bc9a848034'],53,,Left Foot,"[120.0, 46.1, 1.5]",True,"[{'location': [88.2, 34.1], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [97.7, 41.8], 'player': {'id': 3586, 'name': 'Samuel Mark Byram'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 48.4], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.6, 57.2], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 42.7], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0eb3ee51-fa41-46e0-bbbd-722c7626127f,Off T,,0.11757874,Half Volley,Open Play,,,,Sunderland,41,00:01:53.953,Shot,
