50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.144685,,,,,,,,,,,,,,ddfa94c3-b42b-4d5b-968d-02bea3140f04,67,,"[102.7, 30.6]",3879643,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vasco Regini,7012.0,Left Wing Back,5,Sampdoria,234,"['d7004c4b-68e6-46f1-9469-f57658c746c8', 'fd9c9662-ce5a-47b5-a402-dac393790ef8']",47,,Left Foot,,"[104.1, 31.2]",,"[{'location': [101.5, 45.3], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.5, 32.4], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.5, 31.6], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 25.9], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.5, 28.8], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.8, 27.0], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [81.8, 23.4], 'player': {'id': 30941, 'name': 'Karim Laribi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [82.1, 5.3], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.5, 37.4], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 29.0], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.0, 18.5], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [83.2, 25.9], 'player': {'id': 19850, 'name': 'Antonio Cassano'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Blocked,0.046021327,Normal,Open Play,,,,Sampdoria,234,00:00:47.426,Shot,
,,,,,,,,,,,,,,,,1.013139,,,,,,,,,,,,,,689b523f-2d30-4ea4-8614-7f938b681103,261,,"[113.6, 44.7]",3879643,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim Laribi,30941.0,Right Center Midfield,16,Sassuolo,232,"['4fbf9dd9-d932-4909-968a-5e041c3405d3', 'f4eafac4-ed8e-4e06-8231-a7e3c06c378d']",50,True,Head,,"[120.0, 36.0, 0.9]",,"[{'location': [119.4, 40.6], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.1, 41.5], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 42.0], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 44.0], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.0, 52.4], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.9, 38.4], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.4, 32.0], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.6, 36.6], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.6, 22.0], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.7, 43.9], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.3, 35.3], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",96de64b9-88ff-4d36-a284-99ee7c38e81f,,Post,0.10626252,Normal,Open Play,,,,Sassuolo,232,00:06:50.172,Shot,True
,,,,,,,,,,,,,,,,0.678984,,,,,,,,,,,,,,096ad1a7-ceae-49f5-a365-a22044a55cb3,278,,"[111.1, 39.2]",3879643,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francesco Acerbi,7119.0,Left Center Back,17,Sassuolo,232,['3c49e2ea-4008-4243-9a77-c74eac47cabc'],42,,Right Foot,,"[120.0, 43.0, 0.8]",True,"[{'location': [115.0, 36.7], 'player': {'id': 15318, 'name': 'Lazaros Christodoulopoulos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [119.1, 40.1], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.9, 64.7], 'player': {'id': 19850, 'name': 'Antonio Cassano'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [112.0, 46.5], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 49.9], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.5, 44.0], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.5, 58.3], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.1, 44.1], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.7, 34.7], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 39.1], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [94.8, 43.9], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [111.4, 47.6], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [95.0, 61.2], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [112.0, 43.3], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.2, 44.4], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.8, 33.9], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.7, 61.1], 'player': {'id': 30941, 'name': 'Karim Laribi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",9c10a43f-9080-41fb-a654-68ed6ae9b1d3,,Goal,0.09300002,Half Volley,Open Play,,,,Sassuolo,232,00:07:42.964,Shot,
,,,,,,,,,,,,,,,,0.082132,,,,,,,,,,,,,,39238785-d5d5-4c42-bb68-93b90531133a,558,,"[99.5, 30.5]",3879643,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicola Sansone,6859.0,Left Midfield,27,Sassuolo,232,"['24783d8a-93dd-4868-bdc6-f0c10dbb1fc8', '9b42876a-a7aa-42c4-81e6-748a93261c48', 'ebcee280-aca7-4bec-b8e2-30b8210ba890']",50,,Right Foot,True,"[118.7, 37.8, 0.2]",,"[{'location': [102.4, 29.1], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 41.6], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.8, 36.5], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.1, 31.0], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 26.2], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.4, 50.0], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.2, 31.6], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 38.2], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.7, 40.3], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.6, 20.5], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [94.2, 37.7], 'player': {'id': 30941, 'name': 'Karim Laribi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [80.0, 59.7], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",99aa504a-a9b7-4129-a9f4-bc96c2cc4710,,Saved,0.028078029,Normal,Open Play,,,,Sassuolo,232,00:13:50.708,Shot,True
,,,,,,,,,,,,,,,,1.966083,,,,,,,,,,,,,,f8c093d1-c93e-45af-a100-514ab6b09e02,574,,"[100.3, 26.7]",3879643,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pellegrini,6963.0,Left Center Midfield,29,Sassuolo,232,['12347db3-0157-47e6-b68e-310a28a6904f'],20,,Right Foot,,"[110.8, 50.7]",True,"[{'location': [101.6, 52.9], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.7, 42.3], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 37.1], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [94.4, 41.7], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.7, 29.3], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.3, 26.5], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.3, 32.7], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.1, 15.3], 'player': {'id': 15318, 'name': 'Lazaros Christodoulopoulos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.9, 38.3], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.6, 47.1], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.7, 36.8], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [86.5, 57.2], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",3cb911c8-b5be-4d49-9928-27c2f20b98e9,,Wayward,0.028666453,Half Volley,Open Play,,,,Sassuolo,232,00:14:20.199,Shot,
,,,,,,,,,,,,,,,,0.866701,,,,,,,,,,,,,,96b63407-e154-4dd0-bd16-1c3e1d34f6e7,703,,"[100.4, 55.1]",3879643,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matteo Politano,7109.0,Right Midfield,35,Sassuolo,232,['cfdaf9a3-8e68-4045-9053-d93f67350b19'],3,,Left Foot,,"[118.2, 41.6, 0.5]",,"[{'location': [116.9, 61.7], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.2, 56.5], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.5, 57.9], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.4, 47.8], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 51.3], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.9, 39.8], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.1, 36.5], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 39.5], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.7, 42.6], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 54.8], 'player': {'id': 30941, 'name': 'Karim Laribi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.0, 38.0], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.5, 37.1], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",a59757c6-8e6b-41b0-a726-6b40558348cd,,Saved,0.03133906,Normal,Open Play,,,,Sassuolo,232,00:18:03.789,Shot,
,,,,,,,,,,,,,,,,0.857404,,,,,,,,,,,,,,fd636e35-7715-4daa-aba8-64cb192e337c,866,,"[93.6, 31.9]",3879643,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pellegrini,6963.0,Left Center Midfield,42,Sampdoria,234,['59e550e3-1ff6-49b3-8e76-87c186c79079'],6,,Right Foot,,"[118.7, 37.4, 0.0]",True,"[{'location': [101.1, 37.0], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [118.7, 39.1], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.8, 47.6], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.9, 42.5], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 35.1], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.8, 36.9], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.9, 42.9], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [95.8, 30.7], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 46.6], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.8, 37.8], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [82.7, 60.7], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.9, 31.7], 'player': {'id': 30941, 'name': 'Karim Laribi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Saved,0.026467979,Normal,Open Play,,,,Sassuolo,232,00:21:06.563,Shot,
,,,,,,,,,,,,,,,,0.952365,,,,,,,,,,,,,,c211a665-ea5d-4f1f-8413-3c1ce7d13c47,981,,"[94.6, 40.0]",3879643,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lorenzo Pellegrini,6963.0,Left Center Midfield,50,Sassuolo,232,"['124d15e3-99d9-4b4e-89c6-754b4847905c', '348b16eb-8b35-4e80-beb8-8cea9c9de0ff']",31,,Left Foot,,"[118.2, 38.7, 1.7]",,"[{'location': [106.4, 47.5], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.8, 42.0], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 39.3], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.2, 34.1], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.6, 41.4], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.8, 35.0], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 23.5], 'player': {'id': 15318, 'name': 'Lazaros Christodoulopoulos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.7, 39.5], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.2, 45.4], 'player': {'id': 30941, 'name': 'Karim Laribi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [87.7, 58.3], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.9, 37.4], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.7, 30.6], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.5, 18.0], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Saved,0.024137048,Volley,Open Play,,,,Sassuolo,232,00:24:31.444,Shot,True
,,,,,,,,,,,,,,,,0.086176,,,,,,,,,,,,,,3c7be71c-5e1f-4986-a939-2600e1af9f6d,1056,,"[108.0, 40.2]",3879643,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Floccari,6948.0,Center Forward,58,Sassuolo,232,"['396d56f7-2b75-482e-9634-a42103990ea7', '43a9e2b2-dee2-4dd8-80cb-7397c0014b73']",35,,Right Foot,True,"[120.0, 36.5, 2.1]",,"[{'location': [100.6, 60.2], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.0, 48.3], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.7, 45.3], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 44.6], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 40.9], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.0, 38.9], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.5, 65.1], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.4, 50.0], 'player': {'id': 30941, 'name': 'Karim Laribi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.9, 36.9], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",38851a4e-c02b-410e-93de-4065d294b0a6,,Goal,0.10168902,Normal,Open Play,,,,Sassuolo,232,00:26:35.372,Shot,
,,,,,,,,,,,,,,,,0.593018,,,,,,,,,,,,,,38ad387a-30b5-4fb0-812c-704494aa162b,1124,,"[118.6, 32.4]",3879643,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Cassano,19850.0,Left Center Forward,64,Sampdoria,234,"['baa2a5d0-cf54-4f46-87de-9d36e7327c38', 'bbf473f4-eba4-4aab-b77e-f7dee2ccb943']",39,True,Head,,"[120.0, 35.2, 4.0]",,"[{'location': [118.8, 36.4], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.2, 40.2], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.6, 44.1], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.6, 40.4], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.8, 33.1], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.7, 33.2], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.4, 37.7], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 39.1], 'player': {'id': 30941, 'name': 'Karim Laribi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.1, 35.7], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.7, 29.2], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.3, 22.4], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [95.7, 47.1], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.2, 45.8], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [94.5, 31.6], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.1, 47.0], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.0, 41.8], 'player': {'id': 15318, 'name': 'Lazaros Christodoulopoulos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [117.4, 37.2], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [115.2, 32.6], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",78d2edd6-ff3f-4c22-84df-fe61ab4eb2e0,,Off T,0.032454856,Normal,Open Play,,,,Sampdoria,234,00:29:39.924,Shot,True
