50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.985437,,,,,,,,,,,,114e70bc-22d6-449e-8083-fae025ab7dc0,70,,,"[100.3, 49.9]",3775654,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Whipp,31566.0,Right Defensive Midfield,8,Birmingham City WFC,969,['3aa8da9a-5069-4905-b94a-30613dbd8f41'],42,,Right Foot,"[119.4, 43.6, 0.3]",True,"[{'location': [89.5, 33.9], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [98.8, 49.1], 'player': {'id': 31527, 'name': 'Ebony Salmon'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [95.0, 38.4], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.9, 48.8], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.5, 39.7], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.9, 53.6], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.7, 47.0], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.3, 43.7], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.1, 41.5], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.8, 42.8], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.7, 41.9], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 36.5], 'player': {'id': 36799, 'name': 'Kiera Skeels'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.9, 38.2], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.5, 31.8], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.7, 28.6], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",,Saved,0.03502089,Normal,Open Play,,,,Birmingham City WFC,969,00:01:42.059,Shot,
,,,,,,,,,,,,,,,,1.579975,,,,,,,,,,,,c4d31d48-f99f-43f9-b2ea-bf465c118586,75,,,"[112.0, 38.7]",3775654,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ruesha Littlejohn,35406.0,Center Attacking Midfield,9,Birmingham City WFC,969,"['5541c195-b76e-47d3-833c-ee2d0c89706e', 'b0f0ec5b-2c06-4c99-9fcb-5c3182fe7917']",12,True,Head,"[120.0, 30.7, 0.5]",,"[{'location': [106.6, 40.9], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.9, 37.6], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.4, 31.6], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.2, 36.1], 'player': {'id': 31527, 'name': 'Ebony Salmon'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.0, 42.0], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.5, 40.6], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.9, 45.4], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 43.1], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.8, 38.7], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.4, 40.2], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.2, 40.7], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.7, 39.6], 'player': {'id': 36799, 'name': 'Kiera Skeels'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.2, 42.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.5, 38.8], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",079cf838-1bcf-439a-a1db-e724f2dbc66e,Off T,0.07970647,Normal,Open Play,,,,Birmingham City WFC,969,00:02:12.568,Shot,True
,,,,,,,,,,,,,,,,0.075441,,,,,,,,,,,,d1130ef1-1b4c-4bd1-a2d9-fef5aafd0ccf,133,,,"[101.2, 54.0]",3775654,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Charlie Wellings,15563.0,Right Midfield,10,Bristol City WFC,973,"['2eff8867-fa0d-45e4-b8f0-4131112c9635', '355d2cf9-2486-4098-b496-1da6d44ca782', 'ceac1c23-8fab-4b3d-9abf-44277fc5dfed']",24,,Right Foot,"[101.9, 53.4]",True,"[{'location': [102.5, 53.1], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.5, 51.3], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 52.7], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.9, 48.5], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.2, 42.8], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 44.3], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 43.3], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 39.7], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.8, 59.6], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.5, 48.2], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,Blocked,0.015257811,Normal,Open Play,,,,Bristol City WFC,973,00:03:24.190,Shot,True
,,,,,,,,,,,,,,,,1.48588,,,,,,,,,,,,d0d8a878-cc9a-45b7-80f2-60cc2113b9b5,354,,,"[87.2, 42.6]",3775654,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruesha Littlejohn,35406.0,Center Attacking Midfield,27,Birmingham City WFC,969,['03787908-2844-4345-aa31-62fb5782b9da'],53,,Right Foot,"[119.6, 37.4, 2.0]",,"[{'location': [73.8, 23.2], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [77.0, 45.0], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [90.7, 37.4], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.7, 37.4], 'player': {'id': 36799, 'name': 'Kiera Skeels'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [81.3, 16.9], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [89.3, 36.0], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [89.7, 41.9], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [79.6, 25.9], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [85.3, 44.3], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.7, 44.9], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.1, 54.5], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.6, 29.6], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.2, 18.9], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.3, 39.8], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Saved,0.014632663,Half Volley,Open Play,,,,Birmingham City WFC,969,00:09:53.491,Shot,
,,,,,,,,,,,,,,,,0.998596,,,,,,,,,,,,95870604-754f-4b2c-8d6f-5bc9bafb508c,358,,,"[112.2, 48.6]",3775654,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ruby Mace,41812.0,Left Center Back,28,Birmingham City WFC,969,['b0e004b9-970e-4c39-bd34-b75567b65420'],32,,Head,"[120.0, 43.6, 4.5]",,"[{'location': [113.2, 38.3], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.5, 42.9], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.1, 48.5], 'player': {'id': 31527, 'name': 'Ebony Salmon'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.7, 42.1], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.3, 39.7], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.2, 40.6], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.2, 36.1], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.4, 48.4], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.9, 32.7], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.0, 38.8], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 43.6], 'player': {'id': 36799, 'name': 'Kiera Skeels'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 33.9], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.9, 43.6], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.1, 36.7], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.1, 47.7], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.6, 42.3], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",040fdc8a-8b49-43c2-aa79-23cdebc61fea,Off T,0.032627184,Normal,Open Play,,,,Birmingham City WFC,969,00:10:32.510,Shot,
,,,,,,,,,,,,,,,,0.06314,,,,,,,,,,,,3d716bb9-1e54-4dc2-9a49-6a9928baad9f,446,,,"[112.6, 46.5]",3775654,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carla Humphrey,16384.0,Right Center Midfield,33,Bristol City WFC,973,"['ab95ac32-30cf-424a-afdd-dd8eeb242ba5', 'f4a8946b-dec5-4f8c-8b00-55eeedc207c6']",55,,Right Foot,"[113.6, 46.1]",,"[{'location': [117.4, 42.9], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.4, 39.8], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.7, 39.8], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.2, 45.7], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 48.4], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.9, 35.8], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",c9b5f33e-702c-42c2-aeca-1e8fb28ef698,Blocked,0.08734966,Half Volley,Open Play,,,,Bristol City WFC,973,00:12:55.845,Shot,
,,,,,,,,,,,,,,,,0.415484,,,,,,,,,,,,3d466ad2-cd13-4b24-afb6-5dfdb36f79a0,450,,,"[113.8, 38.0]",3775654,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Wellings,15563.0,Right Midfield,33,Bristol City WFC,973,['c54056de-4e6e-4dce-93e3-0040b78b11f7'],57,,Right Foot,"[120.0, 41.1, 0.2]",True,"[{'location': [116.4, 44.3], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.6, 39.6], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 53.0], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.8, 49.1], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.5, 46.8], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.4, 49.7], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 32.5], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,Goal,0.48871005,Volley,Open Play,,,,Bristol City WFC,973,00:12:57.166,Shot,
,,,,,,,,,,,,,,,,1.377389,,,,,,,,,,,,bafb0f9a-65ea-45e2-a27c-a6aeaffc01c2,499,,,"[92.0, 42.2]",3775654,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Carla Humphrey,16384.0,Right Center Midfield,37,Bristol City WFC,973,['d211669e-455c-45b3-a6ba-70907c5dd9d6'],36,,Right Foot,"[120.0, 32.0, 1.6]",,"[{'location': [116.3, 40.6], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.6, 39.6], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.3, 46.9], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.4, 30.7], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 45.7], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.0, 52.7], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.2, 43.0], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.9, 35.0], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",bf7ddc88-5cf5-4937-99a3-3efc2082c609,Off T,0.033904076,Normal,Open Play,,,,Bristol City WFC,973,00:14:36.770,Shot,
,,,,,,,,,,,,,,,,0.517837,,,,,,,,,,,,819a2724-bab3-4d52-b537-4dfa6c4e1a57,556,,,"[98.4, 23.0]",3775654,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rebecca Holloway,31568.0,Left Back,42,Birmingham City WFC,969,"['223b10cb-34b0-42d8-ae00-0bb03be97fb9', 'bb904f99-2744-496e-9a9f-e56b048a9b65']",38,,Left Foot,"[104.2, 28.1]",True,"[{'location': [89.7, 22.3], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.7, 29.0], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.7, 30.9], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 19.9], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.3, 44.4], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.4, 32.5], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.0, 48.1], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.1, 38.5], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.1, 24.4], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.3, 28.4], 'player': {'id': 36799, 'name': 'Kiera Skeels'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 41.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 46.6], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.1, 34.4], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",9f669dd6-41af-45e9-b389-ed94b69f7ac8,Blocked,0.021388585,Normal,Open Play,,,,Birmingham City WFC,969,00:16:38.282,Shot,
,,,,,,,,,,,,,,,,1.794317,,,,,,,,,,,,5b998b9f-d9fd-4dd9-b283-2196e1bfe6d4,785,,,"[112.6, 37.7]",3775654,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abigail Harrison,23412.0,Center Forward,58,Bristol City WFC,973,['ee21c32a-8f77-405c-b960-f2632e74ff16'],46,,Head,"[119.2, 45.0]",,"[{'location': [115.4, 36.5], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.0, 37.1], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.7, 36.1], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.9, 37.8], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.6, 35.3], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.6, 34.1], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.0, 36.8], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.7, 39.1], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.5, 40.1], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.8, 40.2], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.3, 51.6], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [106.6, 44.4], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.7, 44.1], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.9, 39.3], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [120.0, 39.6], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",a1a82a82-779b-4b29-9376-877c5f057e89,Wayward,0.08084737,Normal,Open Play,,,,Bristol City WFC,973,00:23:46.310,Shot,
