ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.048558,,,,,,,,,,,,,,f836b430-b32c-4726-95cd-bac870d76186,1443,,"[85.5, 37.8]",3817870,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ayush Adhikari,163358.0,Right Defensive Midfield,98,Kerala Blasters,7283,['8b4ea39b-b170-4e08-a703-ded429e4a857'],51,Right Foot,"[118.3, 42.3, 1.2]",,"[{'location': [87.9, 46.9], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.3, 37.6], 'player': {'id': 166559, 'name': 'Sanjeev Stalin'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.4, 43.6], 'player': {'id': 163335, 'name': 'Chencho Gyeltshen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.6, 44.0], 'player': {'id': 164338, 'name': 'Enes Sipović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [99.3, 42.6], 'player': {'id': 163354, 'name': 'Rahul Kannoly Praveen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.9, 40.2], 'player': {'id': 159785, 'name': 'Hrithik Tiwari'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 36.9], 'player': {'id': 181868, 'name': 'Anisa Anwar Ali'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 29.1], 'player': {'id': 165325, 'name': 'Muhammed Nemil Valiyattil'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [103.4, 40.6], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.6, 35.0], 'player': {'id': 159777, 'name': ""Leander D''Cunha""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 43.6], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [89.2, 60.0], 'player': {'id': 124752, 'name': 'Brandon Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.2, 21.5], 'player': {'id': 28251, 'name': 'Jorge Rolando Pereyra Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.4, 52.6], 'player': {'id': 159776, 'name': 'Sanson Pereira'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.8, 44.8], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.0, 43.7], 'player': {'id': 165324, 'name': 'Makan Winkle Chote'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [89.8, 38.0], 'player': {'id': 159783, 'name': 'Devendra Dhaku Murgaokar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",,,,Saved,0.015405888,Normal,Open Play,,,,Kerala Blasters,7283,00:44:51.651,Shot,
,,,,,,,,,,,,,,,0.302842,,,,,,,,,,,,,,3a012c7d-62da-45b4-a978-df88dfeb3a89,1693,,"[117.8, 36.4]",3817870,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Airam López Cabrera,13607.0,Right Center Forward,117,Goa,7288,['832bf2c3-8601-4ba9-ae38-fe0e96787567'],3,Left Foot,"[120.0, 37.0, 0.9]",True,"[{'location': [109.9, 42.0], 'player': {'id': 175653, 'name': 'Moirangthem Givson Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.1, 37.2], 'player': {'id': 163354, 'name': 'Rahul Kannoly Praveen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [115.0, 35.2], 'player': {'id': 163351, 'name': 'Soraisham Sandeep Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.1, 40.0], 'player': {'id': 164338, 'name': 'Enes Sipović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.3, 41.9], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.0, 43.3], 'player': {'id': 20837, 'name': 'Marko Lešković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.4, 44.8], 'player': {'id': 28251, 'name': 'Jorge Rolando Pereyra Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [109.6, 63.8], 'player': {'id': 163358, 'name': 'Ayush Adhikari'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.9, 64.3], 'player': {'id': 166559, 'name': 'Sanjeev Stalin'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.7, 48.1], 'player': {'id': 163335, 'name': 'Chencho Gyeltshen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.9, 74.4], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.5, 38.3], 'player': {'id': 181868, 'name': 'Anisa Anwar Ali'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.8, 50.0], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [111.3, 45.2], 'player': {'id': 159783, 'name': 'Devendra Dhaku Murgaokar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [116.6, 46.0], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [119.6, 41.7], 'player': {'id': 163347, 'name': 'Prabhushkan Singh Gill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",d14db4d2-e467-4fa5-80d1-91d4f3e4e9a0,,True,Goal,0.5927845,Half Volley,Open Play,,,,Goa,7288,00:03:03.518,Shot,
,,,,,,,,,,,,,,,0.452869,,,,,,,,,,,,,,c157c19a-f38f-4589-8422-c7cee6254779,1738,,"[108.2, 41.3]",3817870,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sahal Abdul Samad,124750.0,Right Midfield,122,Kerala Blasters,7283,['45dbbfdd-8e69-4fd3-ae24-15cf442559f9'],57,Right Foot,"[120.0, 39.8, 5.0]",True,"[{'location': [108.4, 29.3], 'player': {'id': 163335, 'name': 'Chencho Gyeltshen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.2, 28.7], 'player': {'id': 165324, 'name': 'Makan Winkle Chote'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.8, 48.6], 'player': {'id': 20837, 'name': 'Marko Lešković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.5, 36.0], 'player': {'id': 163354, 'name': 'Rahul Kannoly Praveen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [116.4, 40.4], 'player': {'id': 164338, 'name': 'Enes Sipović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.3, 43.2], 'player': {'id': 28251, 'name': 'Jorge Rolando Pereyra Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.8, 30.3], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.9, 35.0], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [117.0, 42.6], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [119.8, 42.2], 'player': {'id': 181868, 'name': 'Anisa Anwar Ali'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.1, 42.3], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.4, 39.6], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.2, 38.5], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.3, 40.1], 'player': {'id': 124752, 'name': 'Brandon Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.7, 40.6], 'player': {'id': 159785, 'name': 'Hrithik Tiwari'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.7, 29.2], 'player': {'id': 159783, 'name': 'Devendra Dhaku Murgaokar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",,,,Off T,0.07696679,Half Volley,Open Play,,,,Kerala Blasters,7283,00:05:57.955,Shot,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,b2a8d2a0-900e-400f-b373-9911f1dfa357,1930,,"[116.0, 40.3]",3817870,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Rolando Pereyra Díaz,28251.0,Left Center Forward,140,Kerala Blasters,7283,['91f81110-d0aa-4319-a6c0-aea917d114a1'],34,Left Foot,"[120.0, 35.6, 0.2]",True,"[{'location': [108.5, 53.8], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.7, 48.6], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.2, 52.6], 'player': {'id': 181868, 'name': 'Anisa Anwar Ali'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.5, 52.6], 'player': {'id': 163358, 'name': 'Ayush Adhikari'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.9, 49.8], 'player': {'id': 163354, 'name': 'Rahul Kannoly Praveen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.4, 41.0], 'player': {'id': 163335, 'name': 'Chencho Gyeltshen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.2, 44.6], 'player': {'id': 159785, 'name': 'Hrithik Tiwari'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.9, 41.9], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.3, 42.4], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.5, 33.9], 'player': {'id': 165324, 'name': 'Makan Winkle Chote'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.7, 38.1], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",b74301c1-0102-4bb5-b065-179f0111c998,,True,Off T,0.88956636,Normal,Open Play,,,,Kerala Blasters,7283,00:11:34.436,Shot,
,,,,,,,,,,,,,,,0.438825,,,,,,,,,,,,,,852dc52e-58d1-4326-b3ba-b89e047de850,1970,,"[114.1, 47.0]",3817870,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Makan Winkle Chote,165324.0,Right Wing Back,141,Goa,7288,"['efc6ecaa-c457-4109-b196-204941af20fe', 'f06865f8-64fa-4875-b4f6-b25ef7ae3863']",31,Left Foot,"[119.2, 41.4, 0.2]",,"[{'location': [102.8, 41.1], 'player': {'id': 175653, 'name': 'Moirangthem Givson Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 31.5], 'player': {'id': 164338, 'name': 'Enes Sipović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 22.9], 'player': {'id': 163351, 'name': 'Soraisham Sandeep Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.1, 43.5], 'player': {'id': 20837, 'name': 'Marko Lešković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.2, 42.5], 'player': {'id': 163347, 'name': 'Prabhushkan Singh Gill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.3, 46.1], 'player': {'id': 166559, 'name': 'Sanjeev Stalin'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.3, 47.2], 'player': {'id': 163335, 'name': 'Chencho Gyeltshen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.2, 35.2], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.5, 38.5], 'player': {'id': 159783, 'name': 'Devendra Dhaku Murgaokar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.2, 45.4], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,,Saved,0.07331542,Normal,Open Play,,,,Goa,7288,00:12:31.277,Shot,True
,,,,,,,,,,,,,,,0.180905,,,,,,,,,,,,,,518da46a-f145-49ae-a288-963fde003a7d,2056,,"[99.5, 33.9]",3817870,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo Bedia Peláez,26754.0,Center Defensive Midfield,147,Goa,7288,"['856e638d-b265-4788-a1cf-8bf5b4f1b9b5', 'ef1b92d4-ca14-4ffd-a3a5-921e433e407a']",8,Left Foot,"[103.5, 34.6]",True,"[{'location': [91.8, 50.0], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.6, 25.5], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.0, 27.4], 'player': {'id': 159783, 'name': 'Devendra Dhaku Murgaokar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.5, 33.2], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.5, 53.2], 'player': {'id': 165324, 'name': 'Makan Winkle Chote'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [107.5, 12.3], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [118.1, 39.4], 'player': {'id': 163347, 'name': 'Prabhushkan Singh Gill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 42.6], 'player': {'id': 166559, 'name': 'Sanjeev Stalin'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.7, 34.8], 'player': {'id': 163335, 'name': 'Chencho Gyeltshen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.1, 27.2], 'player': {'id': 163358, 'name': 'Ayush Adhikari'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 23.9], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.7, 34.5], 'player': {'id': 175653, 'name': 'Moirangthem Givson Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 28.3], 'player': {'id': 163351, 'name': 'Soraisham Sandeep Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 31.7], 'player': {'id': 164338, 'name': 'Enes Sipović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 35.1], 'player': {'id': 20837, 'name': 'Marko Lešković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",8d248d3e-2b5f-4d5e-94f9-5997240bbf66,,,Blocked,0.034704965,Normal,Open Play,,,,Goa,7288,00:15:08.801,Shot,
,,,,,,,,,,,,,,,0.616846,,,,,,,,,,,,,,4e04632e-11b3-481b-815b-34647f052e22,2111,,"[107.9, 40.0]",3817870,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Airam López Cabrera,13607.0,Right Center Forward,151,Goa,7288,['5c3d1273-88d7-4e73-8288-470788c24f49'],47,Left Foot,"[120.0, 43.7, 1.1]",,,,,,Goal,0.7835,Normal,Penalty,,,,Goa,7288,00:17:47.610,Shot,
,,,,,,,,,,,,,,,1.158763,,,,,,,,,,,,,,d612ce92-82c4-4f40-b4a0-8ec765982239,2471,,"[99.5, 49.9]",3817870,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Chencho Gyeltshen,163335.0,Right Center Forward,167,Kerala Blasters,7283,['dce30da4-32bf-4f90-b3ca-19be48176650'],33,Right Foot,"[118.5, 40.1, 1.3]",True,"[{'location': [90.7, 47.9], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [79.0, 21.1], 'player': {'id': 164339, 'name': 'Vincy Barretto'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [74.5, 36.0], 'player': {'id': 26304, 'name': 'Adrián Nicolás Luna Retamar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [93.0, 30.4], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 48.0], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [95.3, 53.3], 'player': {'id': 159780, 'name': 'Aibanbha Kupar Dohling'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [88.4, 48.1], 'player': {'id': 181868, 'name': 'Anisa Anwar Ali'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [81.8, 41.5], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.5, 39.6], 'player': {'id': 159785, 'name': 'Hrithik Tiwari'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b834375c-53e4-4347-b5b9-009ef477ec14,,,Saved,0.06138856,Half Volley,Open Play,,,,Kerala Blasters,7283,00:26:33.757,Shot,
,,,,,,,,,,,,,,,0.62497,,,,,,,,,,,,,,44b786ad-7dc8-4b91-8eaf-8f304007cb72,2565,,"[116.6, 34.7]",3817870,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Airam López Cabrera,13607.0,Right Center Forward,175,Goa,7288,['c18ed6cd-2729-417a-862a-9c4985f949ae'],4,Left Foot,"[120.0, 35.8, 2.0]",True,"[{'location': [119.6, 38.6], 'player': {'id': 163347, 'name': 'Prabhushkan Singh Gill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.4, 62.9], 'player': {'id': 165324, 'name': 'Makan Winkle Chote'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [115.0, 42.6], 'player': {'id': 124752, 'name': 'Brandon Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.0, 47.6], 'player': {'id': 159783, 'name': 'Devendra Dhaku Murgaokar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [94.1, 56.5], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [89.1, 64.4], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.2, 60.3], 'player': {'id': 166559, 'name': 'Sanjeev Stalin'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.7, 55.2], 'player': {'id': 164339, 'name': 'Vincy Barretto'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.7, 41.9], 'player': {'id': 164338, 'name': 'Enes Sipović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 48.8], 'player': {'id': 20837, 'name': 'Marko Lešković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.2, 53.8], 'player': {'id': 26304, 'name': 'Adrián Nicolás Luna Retamar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 44.7], 'player': {'id': 175653, 'name': 'Moirangthem Givson Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 37.0], 'player': {'id': 163351, 'name': 'Soraisham Sandeep Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",60cb5dc4-3213-4ecc-b66b-8bc64e9861d9,,,Off T,0.2221011,Half Volley,Open Play,,,,Goa,7288,00:29:04.284,Shot,
,,,,,,,,,,,,,,,0.981746,,,,,,,,,,,,,,c1b76dc3-603e-4a63-a5c2-186a12376c0c,2617,,"[107.7, 21.3]",3817870,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aibanbha Kupar Dohling,159780.0,Left Wing Back,179,Goa,7288,"['188279a5-4306-49f2-b358-a84699c37794', 'c0262637-2870-4fbe-9ec2-2535e2be5755']",6,Right Foot,"[120.0, 43.8, 0.5]",,"[{'location': [98.8, 41.6], 'player': {'id': 165324, 'name': 'Makan Winkle Chote'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.5, 38.0], 'player': {'id': 159783, 'name': 'Devendra Dhaku Murgaokar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.2, 58.8], 'player': {'id': 124752, 'name': 'Brandon Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.7, 28.3], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.4, 18.9], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [117.6, 37.6], 'player': {'id': 163347, 'name': 'Prabhushkan Singh Gill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.2, 57.8], 'player': {'id': 164339, 'name': 'Vincy Barretto'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.2, 28.1], 'player': {'id': 175653, 'name': 'Moirangthem Givson Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 20.3], 'player': {'id': 163352, 'name': 'Prasanth Karuthadathkuni'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.0, 28.7], 'player': {'id': 163351, 'name': 'Soraisham Sandeep Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.6, 33.6], 'player': {'id': 164338, 'name': 'Enes Sipović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 39.4], 'player': {'id': 20837, 'name': 'Marko Lešković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 48.8], 'player': {'id': 166559, 'name': 'Sanjeev Stalin'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [86.9, 42.1], 'player': {'id': 26304, 'name': 'Adrián Nicolás Luna Retamar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",fdc42360-af16-4273-96c0-5e686c64654f,,,Goal,0.015569849,Normal,Open Play,,,,Goa,7288,00:33:06.649,Shot,True
