bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.08494,,,,,,,,,,,,,82c479d3-7bf2-493f-8b2b-028ab31510d3,260,,"[98.0, 38.7]",2275113,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacinta Galabadaarachchi,31554.0,Left Wing,12,West Ham United LFC,972,"['4f3f5094-19f7-4c87-8913-4e3ec9a20797', 'a5cab0a5-73ab-4aa7-a65b-9ec34a839d20', 'ca155d39-e6b1-4266-b0a3-0581e4927918']",37,,Right Foot,,"[100.2, 39.3]",,"[{'location': [102.4, 43.1], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.4, 59.8], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.2, 32.3], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.5, 38.8], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 31.7], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.9, 47.4], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.4, 53.0], 'player': {'id': 16399, 'name': 'Kate Natkiel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.8, 40.7], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 42.3], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.4, 39.4], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.1, 37.5], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.2, 41.3], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.0, 54.6], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.6, 45.5], 'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",bb4a2945-d83b-439e-8245-dbbff168b75f,,,Blocked,0.04864709,Normal,Open Play,,,,West Ham United LFC,972,00:07:37.814,Shot,True
,,,,,,,,,,,,,,,,,0.257374,,,,,,,,,,,,,4088dd98-e594-41fd-a770-c0aa385b80d3,393,,"[91.8, 32.0]",2275113,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kate Natkiel,16399.0,Left Midfield,18,Brighton & Hove Albion WFC,965,"['7eee27e4-f24c-4fe3-9e28-848b22103e99', 'a5c907f9-02ca-4655-a58f-895725fcb2f0']",25,,Right Foot,,"[95.4, 33.0]",,"[{'location': [118.8, 39.8], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.1, 17.3], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.1, 27.1], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 33.4], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.7, 33.3], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 38.3], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 48.3], 'player': {'id': 31557, 'name': 'Katharina Baunach'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [80.4, 36.9], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.3, 40.3], 'player': {'id': 23217, 'name': 'Tessel Middag'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.9, 14.8], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.8, 50.0], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.6, 41.6], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.7, 39.4], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",79236915-b33e-4877-ba5b-75dedabe895f,,,Blocked,0.021611288,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:10:25.292,Shot,
,,,,,,,,,,,,,,,,,0.90166,,,,,,,,,,,,,6e163c4c-8857-4dcb-bdba-479b322f843e,504,,"[104.2, 59.9]",2275113,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aileen Whelan,16374.0,Right Midfield,22,Brighton & Hove Albion WFC,965,"['0e80a5dd-70b1-45f1-9854-e2a594c8c4b0', '59c88ec9-9bad-43fc-9c56-8274ed54d6d0']",58,,Right Foot,,"[120.0, 44.6, 3.8]",,"[{'location': [99.9, 50.9], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.4, 28.4], 'player': {'id': 16399, 'name': 'Kate Natkiel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.6, 42.6], 'player': {'id': 31554, 'name': 'Jacinta Galabadaarachchi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.6, 58.6], 'player': {'id': 31557, 'name': 'Katharina Baunach'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.5, 56.8], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 49.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.8, 40.5], 'player': {'id': 23217, 'name': 'Tessel Middag'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 29.4], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.2, 42.0], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.8, 43.8], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.1, 43.7], 'player': {'id': 31529, 'name': 'Léa Le Garrec'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [86.1, 37.1], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",c97906f1-2126-4e54-919a-5b1482de31ad,,,Off T,0.009809803,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:12:58.417,Shot,True
,,,,,,,,,,,,,,,,,0.254819,,,,,,,,,,,,,7d0ce942-9961-4058-8069-bc2e39c2d722,530,,"[103.4, 43.3]",2275113,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Léa Le Garrec,31529.0,Center Attacking Midfield,24,Brighton & Hove Albion WFC,965,"['64ab1486-8cad-4e29-a457-46b4b8318c39', '8d21770b-f731-4aca-89ba-aa3e9287ebe6']",39,,Right Foot,,"[106.2, 43.2]",,"[{'location': [105.8, 44.7], 'player': {'id': 31557, 'name': 'Katharina Baunach'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.7, 34.3], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.7, 36.5], 'player': {'id': 23217, 'name': 'Tessel Middag'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 39.2], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 36.5], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.5, 42.3], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.8, 24.8], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.1, 32.3], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 42.6], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",0d6aea44-230a-4591-ae3c-38231e72c345,,,Blocked,0.05384797,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:13:39.487,Shot,
,,,,,,,,,,,,,,,,,1.205396,,,,,,,,,,,,,84f30ace-23f1-4c7c-aaf0-b0a42599febb,702,,"[107.9, 46.4]",2275113,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jacinta Galabadaarachchi,31554.0,Left Wing,38,West Ham United LFC,972,"['1edfe741-333d-463f-bb29-e251c0740fb4', '832f9637-ce3d-489b-bbdd-862e0e801d23']",50,,Right Foot,,"[117.8, 42.3, 1.0]",True,"[{'location': [101.5, 54.8], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [88.9, 52.1], 'player': {'id': 31557, 'name': 'Katharina Baunach'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.6, 45.4], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.5, 41.8], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.1, 45.1], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.2, 38.0], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.7, 32.8], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.0, 36.2], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 45.2], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.3, 44.1], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.6, 47.7], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.5, 39.2], 'player': {'id': 23217, 'name': 'Tessel Middag'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.0, 36.2], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 34.2], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [99.1, 32.6], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",2fa049a3-7511-43a6-8af9-f49ce880e1c2,,,Saved,0.06967743,Half Volley,Open Play,,,,West Ham United LFC,972,00:18:50.598,Shot,True
,,,,,,,,,,,,,,,,,0.607143,,,,,,,,,,,,,4427ffbd-e062-481b-b364-0de5834c0d63,748,,"[116.9, 44.0]",2275113,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Danique Kerkdijk,16383.0,Right Center Back,49,Brighton & Hove Albion WFC,965,['9581692c-af9c-4171-9191-63c92739e343'],57,,Head,,"[120.0, 43.7, 0.1]",,"[{'location': [118.6, 41.9], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.3, 40.3], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [118.7, 36.5], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.9, 28.3], 'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.3, 41.5], 'player': {'id': 31557, 'name': 'Katharina Baunach'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.4, 42.8], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 41.2], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 41.1], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 44.0], 'player': {'id': 23217, 'name': 'Tessel Middag'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 38.0], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.2, 38.4], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.2, 36.9], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.3, 44.0], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",1519fa29-f389-4c41-96c4-2c08e5eb303b,,,Goal,0.32061198,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:22:57.795,Shot,
,,,,,,,,,,,,,,,,,0.561843,,,,,,,,,,,,,c6f42f3a-d488-41cc-8b78-55be0d658548,918,,"[114.9, 42.6]",2275113,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Léa Le Garrec,31529.0,Center Attacking Midfield,55,Brighton & Hove Albion WFC,965,['5dc73df4-27b8-4ab9-bf77-45f98d35dc31'],13,,Right Foot,,"[118.2, 41.0, 0.8]",True,"[{'location': [109.5, 15.4], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.9, 19.6], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.5, 45.8], 'player': {'id': 31557, 'name': 'Katharina Baunach'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.1, 36.1], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.4, 39.8], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.3, 40.7], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 14.3], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.9, 29.5], 'player': {'id': 16399, 'name': 'Kate Natkiel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.7, 37.7], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,Saved,0.50610167,Volley,Open Play,,,,Brighton & Hove Albion WFC,965,00:27:13.778,Shot,
,,,,,,,,,,,,,,,,,1.323735,,,,,,,,,,,,,96a12383-8f16-41d5-b4e0-942f234521ea,1026,,"[94.9, 41.8]",2275113,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Buet,20034.0,Right Center Midfield,69,Brighton & Hove Albion WFC,965,"['0aecc550-1215-4138-9882-6995f6524622', '41bf4f3f-089d-49f4-96e0-9ef0180d9f68']",56,,Left Foot,,"[118.2, 39.9, 1.9]",,"[{'location': [119.3, 40.6], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 53.7], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.9, 40.7], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 43.3], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.2, 61.7], 'player': {'id': 31557, 'name': 'Katharina Baunach'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 31.1], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.3, 39.7], 'player': {'id': 23217, 'name': 'Tessel Middag'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.8, 43.1], 'player': {'id': 31554, 'name': 'Jacinta Galabadaarachchi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.6, 55.2], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.7, 49.0], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.4, 33.7], 'player': {'id': 16399, 'name': 'Kate Natkiel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [85.9, 35.1], 'player': {'id': 31529, 'name': 'Léa Le Garrec'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",e1ed05bd-20bc-4c81-8810-d3f402fb0279,,,Saved,0.03259242,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:30:56.794,Shot,True
,,,,,,,,,,,,,,,,,0.584655,,,,,,,,,,,,,c29e4f4a-9420-4f27-b18d-e4e00c0a4139,1325,,"[114.4, 39.1]",2275113,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,97,West Ham United LFC,972,"['003f72e6-283c-476a-a73a-da33985f8b8b', '0aac73e2-7cc4-4883-aa5a-1b949b85935a']",27,True,Head,,"[120.0, 48.9, 0.9]",,"[{'location': [118.9, 38.1], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.6, 37.1], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.6, 16.8], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.6, 28.9], 'player': {'id': 16399, 'name': 'Kate Natkiel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.2, 39.0], 'player': {'id': 31529, 'name': 'Léa Le Garrec'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.9, 35.6], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 41.7], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.7, 39.3], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.1, 40.6], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.1, 34.5], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [116.3, 37.6], 'player': {'id': 23217, 'name': 'Tessel Middag'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.4, 39.7], 'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.1, 46.8], 'player': {'id': 31554, 'name': 'Jacinta Galabadaarachchi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.7, 40.9], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",708c27d2-b6a6-4846-b5d0-cd57847b5d41,,,Off T,0.14155185,Normal,Open Play,,,,West Ham United LFC,972,00:39:27.853,Shot,True
,,,,,,,,,,,,,,,,,1.672409,,,,,,,,,,,,,d8df0fb8-b1a3-433d-aa0c-bff812c2b0d4,1352,,"[95.7, 54.4]",2275113,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Danielle Buet,20034.0,Right Center Midfield,100,Brighton & Hove Albion WFC,965,['79400a21-7c78-4965-a202-037f359c4c16'],39,,Right Foot,,"[120.0, 47.1, 5.6]",True,"[{'location': [118.8, 37.5], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.3, 41.5], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.6, 49.4], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [115.1, 38.5], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.7, 40.6], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 27.6], 'player': {'id': 31554, 'name': 'Jacinta Galabadaarachchi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.3, 38.7], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.8, 41.8], 'player': {'id': 23217, 'name': 'Tessel Middag'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 45.2], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.5, 40.6], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 34.3], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.7, 53.5], 'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.1, 47.6], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.7, 36.2], 'player': {'id': 31557, 'name': 'Katharina Baunach'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.5, 37.9], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.3, 38.2], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.3, 37.7], 'player': {'id': 16399, 'name': 'Kate Natkiel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,,Off T,0.0131358635,Half Volley,Open Play,,,,Brighton & Hove Albion WFC,965,00:41:39.178,Shot,
