50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.397304,,,,,,,,,,2ea9d5ca-8802-41c2-9dfd-6569a385bae5,100,,,"[96.5, 40.7]",3857276,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Anthony Kaye,16252.0,Left Defensive Midfield,6,Canada,1833,"['3811778b-c166-4af1-9eb0-fb03cc20fd72', '8b4f5333-9208-4405-9f69-cc557b7d21b9', 'b50d0e3d-9450-4cf9-a297-2ba5699f1c8f']",5,,Left Foot,"[104.1, 39.4]",True,"[{'location': [108.6, 34.8], 'player': {'id': 9922, 'name': 'David Junior Hoilett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.7, 45.5], 'player': {'id': 16459, 'name': 'Cyle Larin'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.6, 42.5], 'player': {'id': 12770, 'name': 'Jonathan Osorio'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.2, 27.6], 'player': {'id': 24024, 'name': 'Tajon Buchanan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.4, 20.6], 'player': {'id': 29758, 'name': 'Sam Adekugbe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.1, 49.5], 'player': {'id': 12365, 'name': 'Alphonso Davies'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [89.8, 57.6], 'player': {'id': 44703, 'name': 'Alistair Johnston'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [83.9, 46.1], 'player': {'id': 11846, 'name': 'Steven de Sousa Vitoria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.3, 47.9], 'player': {'id': 15890, 'name': 'Noussair Mazraoui'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.5, 41.6], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 46.3], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.2, 36.6], 'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 32.3], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.1, 39.3], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.0, 43.2], 'player': {'id': 3634, 'name': 'Abdelhamid Sabiri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.7, 52.2], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.1, 38.4], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.6, 41.2], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.5, 39.1], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",2a84a95a-d777-48f0-94ef-2717b5f212d2,,,Blocked,0.038882375,Normal,Open Play,,,,Canada,1833,00:02:05.857,Shot,True
,,,,,,,,,,,,,,,,,,1.942491,,,,,,,,,,ce0aabd3-100c-452d-a086-f1cdb12da9a8,203,,,"[83.9, 45.0]",3857276,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Wing,8,Canada,1833,['0e2b95e5-a6d7-48c2-a9bb-c7cf26249fae'],29,,Left Foot,"[120.0, 43.3, 1.4]",True,"[{'location': [78.5, 39.3], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.5, 36.4], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.0, 39.2], 'player': {'id': 15958, 'name': 'Milan Borjan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 21.9], 'player': {'id': 11846, 'name': 'Steven de Sousa Vitoria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [81.9, 59.4], 'player': {'id': 29758, 'name': 'Sam Adekugbe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [83.5, 29.3], 'player': {'id': 16252, 'name': 'Mark Anthony Kaye'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.5, 43.6], 'player': {'id': 23828, 'name': 'Kamal Miller'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [83.0, 7.8], 'player': {'id': 44703, 'name': 'Alistair Johnston'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,,Goal,0.024477394,Lob,Open Play,,,,Morocco,788,00:03:29.220,Shot,
,,,,,,,,,,,,,,,,,,0.268712,,,,,,,,,,59b6c9e2-ad96-46e8-bd6b-8e396c7d7f26,298,,,"[86.8, 38.4]",3857276,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdelhamid Sabiri,3634.0,Left Center Midfield,16,Morocco,788,"['33c93f1d-b80e-4722-a2d3-c54653dad9ee', '6b3f51ff-7319-4446-a108-953b8fb51bb4']",18,,Right Foot,"[96.6, 38.4]",,"[{'location': [96.7, 39.1], 'player': {'id': 16252, 'name': 'Mark Anthony Kaye'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.7, 38.4], 'player': {'id': 11846, 'name': 'Steven de Sousa Vitoria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.8, 37.8], 'player': {'id': 16459, 'name': 'Cyle Larin'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [96.8, 37.0], 'player': {'id': 29758, 'name': 'Sam Adekugbe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.3, 40.5], 'player': {'id': 9922, 'name': 'David Junior Hoilett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [119.0, 41.3], 'player': {'id': 15958, 'name': 'Milan Borjan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 54.1], 'player': {'id': 24024, 'name': 'Tajon Buchanan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.1, 50.4], 'player': {'id': 12770, 'name': 'Jonathan Osorio'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.1, 43.8], 'player': {'id': 23828, 'name': 'Kamal Miller'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.5, 32.4], 'player': {'id': 44703, 'name': 'Alistair Johnston'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.2, 28.3], 'player': {'id': 12365, 'name': 'Alphonso Davies'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [95.2, 51.7], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.3, 41.2], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.0, 42.4], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.1, 58.2], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [81.2, 42.0], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [77.6, 31.7], 'player': {'id': 15890, 'name': 'Noussair Mazraoui'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [83.6, 39.9], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.0, 31.4], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.5, 29.4], 'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,,Blocked,0.02207015,Normal,Free Kick,,,,Morocco,788,00:08:18.051,Shot,
,,,,,,,,,,,,,,,,,,5.040604,,,,,,,,,,87a6ddab-7e58-4525-9025-7c69b1c1fa0d,306,,,"[107.0, 48.3]",3857276,9,,,True,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sofiane Boufal,3625.0,Left Wing,17,Morocco,788,['1da27101-d6fe-46f1-8751-dcdac59ab129'],9,,Left Foot,"[113.7, 0.1]",,"[{'location': [110.5, 47.7], 'player': {'id': 12770, 'name': 'Jonathan Osorio'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 45.8], 'player': {'id': 16459, 'name': 'Cyle Larin'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.3, 43.7], 'player': {'id': 11846, 'name': 'Steven de Sousa Vitoria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 42.9], 'player': {'id': 23828, 'name': 'Kamal Miller'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.5, 40.1], 'player': {'id': 44703, 'name': 'Alistair Johnston'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 36.8], 'player': {'id': 16252, 'name': 'Mark Anthony Kaye'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.9, 42.0], 'player': {'id': 15958, 'name': 'Milan Borjan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 49.0], 'player': {'id': 29758, 'name': 'Sam Adekugbe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.8, 56.2], 'player': {'id': 9922, 'name': 'David Junior Hoilett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.0, 40.5], 'player': {'id': 24024, 'name': 'Tajon Buchanan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [95.8, 57.8], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [115.5, 44.1], 'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.7, 41.5], 'player': {'id': 3634, 'name': 'Abdelhamid Sabiri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.8, 48.9], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.2, 38.3], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.2, 78.1], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.4, 42.6], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,,Wayward,0.06158555,Half Volley,Open Play,,,,Morocco,788,00:09:09.559,Shot,
,,,,,,,,,,,,,,,,,,0.593391,,,,,,,,,,8157389f-80f7-4b92-b0ad-8f425f87de65,482,,,"[113.3, 34.9]",3857276,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Tajon Buchanan,24024.0,Left Midfield,30,Canada,1833,['9f0c33b8-498f-4dff-b0e3-4819a3b89a75'],7,,Right Foot,"[120.0, 27.3, 0.2]",True,"[{'location': [85.7, 70.6], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.3, 45.1], 'player': {'id': 9922, 'name': 'David Junior Hoilett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.8, 60.6], 'player': {'id': 16459, 'name': 'Cyle Larin'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.7, 52.0], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.4, 56.9], 'player': {'id': 15890, 'name': 'Noussair Mazraoui'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.1, 38.4], 'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 53.0], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.8, 55.0], 'player': {'id': 3634, 'name': 'Abdelhamid Sabiri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.4, 37.6], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ee5eeeb1-39f8-4f56-8905-40e845b87087,,,Off T,0.27914461,Half Volley,Open Play,,,,Canada,1833,00:14:07.580,Shot,
,,,,,,,,,,,,,,,,,,2.211207,,,,,,,,,,a928d321-eba0-4901-af5c-1c99ff587727,520,,,"[97.5, 54.0]",3857276,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hakim Ziyech,5237.0,Right Wing,31,Morocco,788,['274a807d-55a5-4e35-8e64-ea516fc3d3eb'],6,,Left Foot,"[120.0, 27.8, 7.1]",,"[{'location': [118.5, 42.6], 'player': {'id': 15958, 'name': 'Milan Borjan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.7, 56.1], 'player': {'id': 24024, 'name': 'Tajon Buchanan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.1, 51.8], 'player': {'id': 16252, 'name': 'Mark Anthony Kaye'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 54.5], 'player': {'id': 29758, 'name': 'Sam Adekugbe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.2, 42.4], 'player': {'id': 12770, 'name': 'Jonathan Osorio'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 45.8], 'player': {'id': 23828, 'name': 'Kamal Miller'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 41.9], 'player': {'id': 11846, 'name': 'Steven de Sousa Vitoria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 34.6], 'player': {'id': 44703, 'name': 'Alistair Johnston'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.5, 53.4], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.2, 46.2], 'player': {'id': 3634, 'name': 'Abdelhamid Sabiri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.2, 32.5], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.7, 27.3], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",1faf99e0-aab9-47aa-9827-74cdb019295f,,,Off T,0.022624016,Normal,Open Play,,,,Morocco,788,00:15:06.622,Shot,
,,,,,,,,,,,,,,,,,,0.567949,,,,,,,,,,f2dc53bc-f575-493b-afb6-36e2cc861787,845,,,"[107.6, 53.2]",3857276,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef En-Nesyri,6301.0,Center Forward,40,Morocco,788,['5fdbbd89-be1b-4bb1-9423-8b61f0599383'],36,,Right Foot,"[120.0, 42.6, 0.2]",,"[{'location': [106.9, 52.5], 'player': {'id': 11846, 'name': 'Steven de Sousa Vitoria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.3, 29.7], 'player': {'id': 44703, 'name': 'Alistair Johnston'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.1, 51.9], 'player': {'id': 23828, 'name': 'Kamal Miller'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 43.7], 'player': {'id': 15958, 'name': 'Milan Borjan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b2a2b402-8ea5-44cd-a757-f8bd142426f2,True,,Goal,0.10405799,Half Volley,Open Play,,,,Morocco,788,00:22:36.384,Shot,
,,,,,,,,,,,,,,,,,,0.149387,,,,,,,,,,e99c8e04-1c02-4860-965f-16fb46afc44c,1189,,,"[107.9, 34.2]",3857276,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdelhamid Sabiri,3634.0,Left Center Midfield,57,Morocco,788,"['45f8d348-82e9-4727-89a2-bb953db1d169', 'b94dc0c6-cab6-45c1-990d-e087c68b850f']",45,,Right Foot,"[108.8, 34.9]",True,"[{'location': [101.7, 45.1], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [120.0, 62.9], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.3, 47.8], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.7, 34.7], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.2, 54.6], 'player': {'id': 24024, 'name': 'Tajon Buchanan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.2, 61.9], 'player': {'id': 29758, 'name': 'Sam Adekugbe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.7, 44.4], 'player': {'id': 23828, 'name': 'Kamal Miller'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 35.4], 'player': {'id': 44703, 'name': 'Alistair Johnston'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 36.4], 'player': {'id': 16252, 'name': 'Mark Anthony Kaye'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.4, 36.7], 'player': {'id': 11846, 'name': 'Steven de Sousa Vitoria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 28.2], 'player': {'id': 9922, 'name': 'David Junior Hoilett'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.1, 37.9], 'player': {'id': 15958, 'name': 'Milan Borjan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",08c16f8b-6f71-45ff-a949-37ce2e113aa8,,,Blocked,0.09711841,Normal,Open Play,,,,Morocco,788,00:32:45.308,Shot,
,,,,,,,,,,,,,,,,,,0.384591,,,,,,,,,,28cd796c-dc0c-45d3-a08a-5d405158e03b,1641,,,"[106.8, 46.7]",3857276,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssef En-Nesyri,6301.0,Center Forward,80,Morocco,788,['da8121fc-3c71-4795-9c45-32f50829445f'],18,,Right Foot,"[116.7, 44.0]",True,"[{'location': [105.1, 49.8], 'player': {'id': 3634, 'name': 'Abdelhamid Sabiri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.6, 47.8], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.9, 32.5], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.8, 43.2], 'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.0, 47.4], 'player': {'id': 16459, 'name': 'Cyle Larin'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.4, 48.7], 'player': {'id': 12365, 'name': 'Alphonso Davies'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.1, 50.8], 'player': {'id': 12770, 'name': 'Jonathan Osorio'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 42.4], 'player': {'id': 23828, 'name': 'Kamal Miller'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 40.2], 'player': {'id': 11846, 'name': 'Steven de Sousa Vitoria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 44.1], 'player': {'id': 16252, 'name': 'Mark Anthony Kaye'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.1, 42.0], 'player': {'id': 29758, 'name': 'Sam Adekugbe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.3, 37.0], 'player': {'id': 44703, 'name': 'Alistair Johnston'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.1, 30.2], 'player': {'id': 9922, 'name': 'David Junior Hoilett'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.0, 42.1], 'player': {'id': 15958, 'name': 'Milan Borjan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Wayward,0.094470315,Volley,Open Play,,,,Morocco,788,00:47:18.071,Shot,
,,,,,,,,,,,,,,,,,,1.319403,,,,,,,,,,ea855629-b410-4727-801e-7af33706b889,2275,,,"[105.1, 41.2]",3857276,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alphonso Davies,12365.0,Center Attacking Midfield,109,Canada,1833,['08415dfe-0559-448d-b756-02b8826b0259'],6,,Left Foot,"[120.0, 47.1, 0.6]",True,"[{'location': [80.5, 20.9], 'player': {'id': 29758, 'name': 'Sam Adekugbe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.1, 59.7], 'player': {'id': 15890, 'name': 'Noussair Mazraoui'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.2, 55.6], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 44.7], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 40.7], 'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 36.4], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.9, 41.5], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 61.2], 'player': {'id': 9922, 'name': 'David Junior Hoilett'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.2, 62.4], 'player': {'id': 44703, 'name': 'Alistair Johnston'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.9, 36.2], 'player': {'id': 16459, 'name': 'Cyle Larin'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",199bc4a1-436e-4003-909b-bf964fdbe99e,,,Off T,0.051903803,Volley,Open Play,,,,Canada,1833,00:12:06.245,Shot,
