bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.582816,,,,,,,,,,,,da786c91-5907-47f6-8d7e-bb488f6b3720,225,,"[115.0, 44.2]",3775612,5,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ruby Mace,41812.0,Right Center Midfield,8,Birmingham City WFC,969,"['446899ee-3a04-4079-a953-e64c8f87f7a2', '5f4c02c9-b7dc-4977-97fd-4f26f8dd6a6f']",39,Right Foot,"[120.0, 41.8, 1.5]",True,"[{'location': [119.1, 38.9], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.0, 39.7], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.3, 38.2], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.1, 34.0], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.7, 44.1], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [120.0, 39.9], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.6, 35.7], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.7, 35.8], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.4, 37.4], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.1, 39.2], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.6, 38.4], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [104.5, 38.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.8, 42.9], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Goal,,0.20319173,Half Volley,Open Play,,,,Birmingham City WFC,969,00:05:39.036,Shot,True
,,,,,,,,,,,,,,,,,,0.095682,,,,,,,,,,,,fcba66de-eed4-410d-af14-3b4cd0ea4568,290,,"[106.4, 35.0]",3775612,8,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle Carter,24281.0,Left Midfield,13,Reading WFC,974,"['1bbe53dd-3bc2-4c8f-9e3c-92ebbb6f9fc6', 'a0b2c930-915c-40f8-9c71-45f81dcf5f96']",9,Right Foot,"[107.2, 35.2]",True,"[{'location': [109.6, 35.8], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.1, 28.3], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 35.5], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.2, 33.8], 'player': {'id': 34375, 'name': 'Emma Rose Kelly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 37.6], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.8, 34.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.8, 21.2], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.6, 40.1], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",f6ccf557-06e5-48bd-b8bd-98035a3c5da9,,Blocked,,0.09489946,Normal,Open Play,,,,Reading WFC,974,00:08:09.400,Shot,
,,,,,,,,,,,,,,,,,,0.178983,,,,,,,,,,,,9bf3381e-34a5-45c9-a6f1-7079944d8c7c,433,,"[100.0, 37.7]",3775612,11,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angharad James,15577.0,Center Midfield,20,Reading WFC,974,"['4f9fe861-6786-4227-968f-2901a7f23dd4', '77a32889-8f5d-4039-a7a5-0bc83a069e15']",25,Right Foot,"[104.3, 37.9]",True,"[{'location': [90.9, 43.6], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.4, 42.0], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.8, 39.1], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 32.9], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 37.7], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.3, 42.6], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.5, 31.6], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.7, 29.3], 'player': {'id': 34375, 'name': 'Emma Rose Kelly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.3, 30.2], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [90.2, 44.4], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.5, 38.5], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 27.3], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [107.5, 25.6], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.7, 44.9], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.2, 35.6], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",ebab714f-4359-4dff-8336-05622523f057,,Blocked,,0.055150352,Normal,Open Play,,,,Reading WFC,974,00:11:25.087,Shot,
,,,,,,,,,,,,,,,,,,1.122144,,,,,,,,,,,,bbecbf67-a891-4964-ac59-dc7646a46b97,452,,"[96.8, 41.3]",3775612,11,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amalie Vevle Eikeland,26570.0,Right Midfield,20,Reading WFC,974,"['2c2d879f-c1ea-4cf3-8795-8a846d864069', 'b9db339b-3b57-406b-9648-6a44e37b58dd']",43,Left Foot,"[120.0, 38.3, 6.0]",,"[{'location': [102.2, 44.7], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.2, 60.9], 'player': {'id': 46636, 'name': 'Bethan Roberts'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.7, 45.5], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.3, 32.5], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [104.3, 23.2], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [91.2, 43.6], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.6, 38.0], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.7, 30.3], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.8, 36.6], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.1, 29.1], 'player': {'id': 34375, 'name': 'Emma Rose Kelly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.1, 41.9], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.2, 37.1], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 41.5], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 49.0], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.1, 40.9], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",d5be4c25-8e63-4468-809c-426dbf608f4a,,Off T,,0.044836283,Normal,Open Play,,,,Reading WFC,974,00:11:43.029,Shot,True
,,,,,,,,,,,,,,,,,,0.65888,,,,,,,,,,,,eb4ec56a-89e3-4c8d-87d4-6bb9ca65d9b9,807,,"[103.0, 24.6]",3775612,20,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Rowe,19780.0,Left Center Midfield,38,Reading WFC,974,['fff70037-3d54-4039-994f-96d08072f9dc'],34,Right Foot,"[117.3, 37.0, 1.8]",,"[{'location': [96.5, 43.1], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.5, 36.2], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.9, 26.0], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [90.0, 42.8], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [90.6, 38.5], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.5, 21.8], 'player': {'id': 34375, 'name': 'Emma Rose Kelly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.2, 42.5], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.6, 24.5], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 34.6], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 41.9], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.1, 37.8], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",83a91681-7928-4863-a0b4-45846e150125,,Saved,,0.04861774,Normal,Open Play,,,,Reading WFC,974,00:20:34.574,Shot,
,,,,,,,,,,,,,,,,,,1.192322,,,,,,,,,,,,a523d042-9c63-43de-9952-698acbd77bb0,831,,"[100.1, 35.5]",3775612,22,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Carter,24281.0,Left Midfield,40,Reading WFC,974,['de089b54-6d24-4ab8-b7a8-f59cd5706204'],16,Right Foot,"[120.0, 49.1, 7.1]",,"[{'location': [107.6, 36.6], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.4, 42.2], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.6, 42.9], 'player': {'id': 46636, 'name': 'Bethan Roberts'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.4, 9.8], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.6, 16.7], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.4, 23.3], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [108.9, 20.1], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.5, 28.4], 'player': {'id': 34375, 'name': 'Emma Rose Kelly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.3, 41.5], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.6, 31.8], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.3, 35.4], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.4, 35.4], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 39.5], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 44.0], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 39.6], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",759105e0-17d8-4c53-832c-095a8b54fd10,,Off T,,0.06068102,Normal,Open Play,,,,Reading WFC,974,00:22:16.312,Shot,
,,,,,,,,,,,,,,,,,,0.086522,,,,,,,,,,,,c7e9ccfb-339e-471d-9be1-cbd6e8ffbf49,933,,"[114.9, 47.2]",3775612,24,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Natasha Harding,15725.0,Center Forward,42,Reading WFC,974,"['105dd4cf-4872-4a94-aad1-ed276fe2d286', 'c32ebf96-d268-4b51-a05f-ae72136de9a4']",12,Right Foot,"[115.5, 46.4]",True,"[{'location': [108.9, 62.7], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.5, 37.5], 'player': {'id': 34375, 'name': 'Emma Rose Kelly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.1, 43.3], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.3, 46.4], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 58.3], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.2, 51.9], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 53.2], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.3, 62.2], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [84.0, 63.2], 'player': {'id': 46636, 'name': 'Bethan Roberts'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [91.0, 53.4], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [97.9, 45.7], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [109.8, 46.3], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.0, 45.7], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.9, 49.7], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,,Blocked,,0.065938585,Half Volley,Open Play,,,,Reading WFC,974,00:24:12.991,Shot,
,,,,,,,,,,,,,,,,,,2.594041,,,,,,,,,,,,5db05b5b-a05c-4058-b83a-3ed316d9cf14,966,,"[78.8, 35.4]",3775612,25,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christie Murray,15628.0,Center Defensive Midfield,45,Birmingham City WFC,969,['4d6702d6-04ca-4fb3-8e15-ae0658290c72'],12,Right Foot,"[120.0, 49.3, 0.7]",,"[{'location': [119.3, 40.3], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.6, 24.6], 'player': {'id': 46636, 'name': 'Bethan Roberts'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.7, 48.2], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [81.9, 32.9], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [86.8, 37.2], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.7, 51.1], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.2, 40.7], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.3, 27.1], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.5, 35.0], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.4, 29.8], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [100.3, 61.1], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.4, 35.5], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [77.1, 16.1], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [88.1, 24.4], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.0, 29.9], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.3, 36.4], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Off T,,0.007067284,Normal,Open Play,,,,Birmingham City WFC,969,00:25:12.756,Shot,
,,,,,,,,,,,,,,,,,,1.255699,,,,,,,,,,,,f8528d2c-d7b5-48ec-861d-2c91f5658d26,1528,,"[109.1, 58.4]",3775612,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamie-Lee Napier,32169.0,Left Midfield,73,Birmingham City WFC,969,"['bd3eba75-3ac8-4f7b-86fc-6ead5954ffbe', 'fdae8b6f-821f-455f-bf2f-5080d6ea507a']",59,Right Foot,"[120.0, 51.4, 0.2]",,"[{'location': [99.0, 56.7], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.9, 28.8], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.7, 33.3], 'player': {'id': 46636, 'name': 'Bethan Roberts'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.9, 57.1], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 58.3], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.2, 43.9], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [89.4, 51.8], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [119.2, 43.6], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",8c22270f-114b-4de4-9c6e-2ee78afb4102,True,Off T,,0.011911676,Half Volley,Open Play,,,,Birmingham City WFC,969,00:38:59.467,Shot,True
,,,,,,,,,,,,,,,,,,0.568845,,,,,,,,,,,,5bb31677-95bc-4be2-9b06-27f680bf1469,1637,,"[107.9, 51.7]",3775612,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudia Walker,15580.0,Center Forward,79,Birmingham City WFC,969,['9ce738a7-ed93-466f-af9f-3879f19477a3'],24,Right Foot,"[117.2, 43.2, 2.4]",True,"[{'location': [118.0, 43.1], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.1, 50.5], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 50.5], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 30.3], 'player': {'id': 46636, 'name': 'Bethan Roberts'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [77.3, 24.2], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",91ce03ae-00e0-472d-b984-d6d54e9cd32a,,Saved,,0.082577564,Half Volley,Open Play,,,,Birmingham City WFC,969,00:41:24.446,Shot,
