50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.562328,,,,,,,,,,,,,8c0589eb-aa21-4bde-afa3-97ede7390c13,198,,"[102.9, 51.2]",3879787,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Perotti,7456.0,Center Forward,5,AS Roma,229,['250b1f65-34ab-4ed7-95e9-c925317b1312'],2,,Right Foot,"[120.0, 40.8, 4.2]",True,"[{'location': [113.7, 53.4], 'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.9, 42.6], 'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.3, 57.5], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.7, 48.5], 'player': {'id': 16453, 'name': 'Gary Alexis Medel Soto'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.9, 54.2], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.1, 49.3], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 32.6], 'player': {'id': 11497, 'name': 'Jonathan Ludovic Biabiany'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.9, 41.9], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.4, 59.1], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.7, 56.4], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.4, 41.5], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.3, 64.4], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",79bade8f-35fb-4a0a-beda-fe860b1e4255,Off T,0.047607467,Normal,Open Play,,,,AS Roma,229,00:03:02.074,Shot,
,,,,,,,,,,,,,,,,,,0.187229,,,,,,,,,,,,,95eee900-1c31-4121-8b16-7889b011e310,344,,"[109.5, 26.8]",3879787,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Perišić,5474.0,Left Wing,10,Inter Milan,238,"['7e328814-47f5-4d51-b1e4-917b103a5448', 'd827ba32-17e5-4a94-91ad-02be0c31c7a5']",54,,Left Foot,"[111.6, 28.7]",True,"[{'location': [106.2, 39.7], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.6, 58.1], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.1, 37.1], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 66.0], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.9, 63.7], 'player': {'id': 5587, 'name': 'Adem Ljajić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.0, 61.1], 'player': {'id': 11497, 'name': 'Jonathan Ludovic Biabiany'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.3, 62.6], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 52.6], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 28.8], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",4b21b549-0e8e-4df0-887e-6cce121c3457,Blocked,0.03738596,Volley,Open Play,,,,Inter Milan,238,00:05:54.860,Shot,
,,,,,,,,,,,,,,,,,,0.250899,,,,,,,,,,,,,7984134c-84aa-4063-80a8-cbe9a5c65d83,637,,"[88.9, 46.7]",3879787,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mohamed Salah,3531.0,Right Wing,19,AS Roma,229,"['d098e275-9be4-4f67-ad0b-d4fd506b4dbf', 'dcb4e77e-6062-49ea-99d9-274bb82f9c55']",30,,Left Foot,"[95.1, 45.4]",,"[{'location': [118.6, 40.3], 'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.8, 54.9], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.8, 47.1], 'player': {'id': 16453, 'name': 'Gary Alexis Medel Soto'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.5, 62.1], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.3, 51.7], 'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.2, 36.7], 'player': {'id': 11497, 'name': 'Jonathan Ludovic Biabiany'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.2, 45.4], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 27.4], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.9, 75.8], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [88.7, 56.3], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.1, 22.1], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [85.5, 26.8], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,Blocked,0.018808162,Normal,Open Play,,,,AS Roma,229,00:11:30.690,Shot,
,,,,,,,,,,,,,,,,,,2.632518,,,,,,,,,,,,,651b0469-9287-4864-8d22-4669897fd836,650,,"[108.7, 61.0]",3879787,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Radja Nainggolan,6962.0,Left Center Midfield,19,AS Roma,229,['339f7bca-0c22-4906-9378-85887615a752'],36,,Right Foot,"[115.3, 5.4]",True,"[{'location': [117.9, 44.6], 'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.7, 32.0], 'player': {'id': 11497, 'name': 'Jonathan Ludovic Biabiany'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.6, 56.4], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 58.7], 'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 59.9], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.8, 45.7], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 40.5], 'player': {'id': 16453, 'name': 'Gary Alexis Medel Soto'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 33.4], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.9, 55.8], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.5, 31.3], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.6, 20.4], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.9, 40.3], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,Wayward,0.007545816,Normal,Open Play,,,,AS Roma,229,00:11:36.448,Shot,
,,,,,,,,,,,,,,,,,,1.188119,,,,,,,,,,,,,866b0cd6-8bcb-4bb4-9587-f14de246a499,1109,,"[90.1, 28.0]",3879787,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adem Ljajić,5587.0,Center Attacking Midfield,40,Inter Milan,238,['edc1b0ec-badf-49c7-8eb4-1d255771dbf4'],32,,Right Foot,"[118.5, 38.6, 0.5]",,"[{'location': [119.4, 38.8], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 21.7], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.4, 18.7], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.3, 2.9], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.9, 47.7], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.3, 40.4], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 22.1], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.2, 38.4], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.6, 28.1], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.7, 31.0], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.1, 23.7], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.9, 19.1], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [82.9, 57.5], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.9, 47.7], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [87.1, 56.7], 'player': {'id': 11497, 'name': 'Jonathan Ludovic Biabiany'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",a12045de-9dec-4121-a04c-e473348cfc62,Saved,0.019287223,Normal,Open Play,,,,Inter Milan,238,00:23:32.273,Shot,
,,,,,,,,,,,,,,,,,,1.116096,,,,,,,,,,,,,44b7ff5b-d61b-42b0-8e89-ea4d20288d2e,1279,,"[104.4, 19.4]",3879787,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Perišić,5474.0,Left Wing,52,Inter Milan,238,['318515db-f8ad-4f36-9444-240282707270'],37,,Right Foot,"[120.0, 37.6, 4.4]",,"[{'location': [93.4, 53.1], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.2, 23.2], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.6, 44.7], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 38.5], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 32.5], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 19.5], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.4, 50.5], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.7, 22.4], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.5, 27.7], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.5, 19.7], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.8, 36.3], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 45.1], 'player': {'id': 11497, 'name': 'Jonathan Ludovic Biabiany'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.4, 38.9], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",9b6a902f-502d-4dc5-bb55-7be2975c90bb,Off T,0.0088541275,Normal,Open Play,,,,Inter Milan,238,00:27:37.751,Shot,
,,,,,,,,,,,,,,,,,,0.206631,,,,,,,,,,,,,f41687b9-0cf5-408b-bc6f-dd29433a79e5,1439,,"[98.6, 41.8]",3879787,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Radja Nainggolan,6962.0,Left Center Midfield,58,AS Roma,229,"['0ec1ac63-e6fa-477b-9de7-db42b174aa61', '93efc27b-93bf-46bc-8bea-0808c0d8b1b7', '9e6f46e7-4f90-4c7e-a013-60b82083ecc7', 'd8ee0112-017b-478a-97ef-7e3cd6f7417f']",1,,Right Foot,"[100.4, 41.7]",,"[{'location': [95.6, 40.4], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.3, 19.9], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.8, 40.4], 'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 41.7], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 45.9], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 33.0], 'player': {'id': 16453, 'name': 'Gary Alexis Medel Soto'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.9, 17.9], 'player': {'id': 11497, 'name': 'Jonathan Ludovic Biabiany'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.9, 41.0], 'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 56.8], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.7, 26.5], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.1, 39.1], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.0, 20.2], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.9, 31.4], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",9c668300-3f00-4238-bb0a-54c47e4850a4,Blocked,0.044644248,Normal,Open Play,,,,AS Roma,229,00:31:01.415,Shot,True
,,,,,,,,,,,,,,,,,,1.095751,,,,,,,,,,,,,875295df-c18a-415e-9bb2-4567dcacbcb0,1450,,"[100.3, 42.6]",3879787,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Marcelo Brozović,5469.0,Left Defensive Midfield,59,Inter Milan,238,['d50ced8b-3551-4ff8-9a45-1db6cdd5abb5'],17,,Right Foot,"[120.0, 50.7, 0.2]",True,"[{'location': [107.0, 39.2], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 49.2], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 34.9], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 29.5], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.1, 32.7], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.3, 39.6], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.6, 21.8], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.7, 30.3], 'player': {'id': 5587, 'name': 'Adem Ljajić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.4, 52.3], 'player': {'id': 11497, 'name': 'Jonathan Ludovic Biabiany'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.4, 26.1], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",5578b1d9-3f85-433b-a43e-ac65a1d6f150,Off T,0.12647416,Normal,Open Play,,,,Inter Milan,238,00:31:17.980,Shot,
,,,,,,,,,,,,,,,,,,0.325341,,,,,,,,,,,,,1cd087ae-b221-4619-98fc-7f5c1240f4ee,1871,,"[108.8, 30.0]",3879787,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephan El Shaarawy,6979.0,Left Wing,83,AS Roma,229,['0c7e4e94-be62-4d9d-b49d-6f74a851e1c8'],56,,Right Foot,"[118.1, 38.5, 0.2]",True,"[{'location': [119.1, 38.5], 'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.4, 17.5], 'player': {'id': 11497, 'name': 'Jonathan Ludovic Biabiany'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.0, 25.9], 'player': {'id': 16453, 'name': 'Gary Alexis Medel Soto'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 45.7], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.8, 32.7], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 41.8], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.1, 28.1], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 31.2], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 34.2], 'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.3, 48.8], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.8, 31.2], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.4, 20.8], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,Saved,0.09901561,Volley,Open Play,,,,AS Roma,229,00:39:56.714,Shot,
,,,,,,,,,,,,,,,,,,0.906606,,,,,,,,,,,,,56766345-b0a6-4aba-a9a9-9ffb617fed52,2156,,"[94.5, 28.0]",3879787,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stephan El Shaarawy,6979.0,Left Wing,97,AS Roma,229,['3b50db15-2d4b-45ca-8c81-80cb4827cd6e'],26,,Right Foot,"[118.2, 36.9, 0.1]",,"[{'location': [118.7, 38.7], 'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.8, 45.5], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 36.1], 'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.0, 51.6], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.0, 27.5], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.8, 25.7], 'player': {'id': 16453, 'name': 'Gary Alexis Medel Soto'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.8, 30.6], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.6, 30.7], 'player': {'id': 5587, 'name': 'Adem Ljajić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [94.6, 20.6], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.5, 43.8], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.1, 6.0], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [90.2, 29.5], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.9, 55.0], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.0, 36.7], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",64afe51e-418e-4f81-a0f9-21235acd0f9f,Saved,0.02751423,Normal,Open Play,,,,AS Roma,229,00:00:26.311,Shot,
