bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.235825,,,,,,,,,,,,,,,,848fa41b-4b41-4507-89e7-19ce48a9e7df,1171,,,"[97.0, 42.9]",3813295,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francisco Javier Hernández González,8150.0,Right Center Midfield,91,Odisha,7291,['9b6d839d-2dc5-4820-9c7f-3a051a1ba23a'],44,Right Foot,"[120.0, 35.2, 0.2]",,"[{'location': [89.8, 25.8], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.1, 46.1], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 53.6], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.4, 58.4], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.4, 33.3], 'player': {'id': 164478, 'name': 'Nim Dorjee Tamang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 38.8], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.8, 44.7], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 47.8], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.6, 21.8], 'player': {'id': 162215, 'name': 'Nandhakumar Sekar'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.8, 34.4], 'player': {'id': 8584, 'name': 'Jonathas Cristian de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.4, 52.2], 'player': {'id': 100434, 'name': 'Liridon Krasniqi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.4, 60.2], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [118.8, 39.6], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",abf2301a-823c-4e76-8d9c-5a7259f9dc5a,,,Off T,0.053497486,Half Volley,Open Play,,,,Odisha,7291,00:39:44.797,Shot,
,,,,,,,,,,,,,,,,1.732014,,,,,,,,,,,,,,,,837d8429-e493-4dba-a0c9-dff8de968fa1,1324,,,"[101.4, 55.3]",3813295,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduardo García Martín,164486.0,Center Attacking Midfield,101,Hyderabad,7289,['f4c5eba0-f937-4501-a49c-c51bf84323a6'],45,Left Foot,"[120.0, 29.7, 3.6]",,"[{'location': [118.1, 41.3], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 73.1], 'player': {'id': 162215, 'name': 'Nandhakumar Sekar'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.9, 68.6], 'player': {'id': 8584, 'name': 'Jonathas Cristian de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.6, 53.7], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.7, 59.0], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 55.7], 'player': {'id': 100434, 'name': 'Liridon Krasniqi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.1, 45.4], 'player': {'id': 162222, 'name': 'Gaurav Bora'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 40.7], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.4, 54.7], 'player': {'id': 8150, 'name': 'Francisco Javier Hernández González'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.5, 33.9], 'player': {'id': 162218, 'name': 'Lalhrezuala Sailung'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.9, 43.1], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.8, 40.7], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.1, 59.1], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.3, 71.4], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.1, 71.5], 'player': {'id': 164478, 'name': 'Nim Dorjee Tamang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.7, 69.0], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",f8eb437f-c10f-4b20-a27c-92340981a8c5,,,Off T,0.03365881,Normal,Open Play,,,,Hyderabad,7289,00:44:45.115,Shot,
,,,,,,,,,,,,,,,,0.157365,,,,,,,,,,,,,,,,d3cc8457-c0a2-44e8-a8b8-022220e6e295,1589,,,"[114.0, 44.1]",3813295,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bartholomew Owogbalor Ogbeche,26186.0,Center Forward,115,Hyderabad,7289,['3d6f9593-7c94-4e0d-b051-a65a8ff090df'],51,Right Foot,"[120.0, 49.4, 5.2]",True,"[{'location': [105.1, 32.6], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.3, 34.6], 'player': {'id': 164486, 'name': 'Eduardo García Martín'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.9, 57.7], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.8, 31.6], 'player': {'id': 162218, 'name': 'Lalhrezuala Sailung'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.9, 35.9], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 27.1], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.5, 43.7], 'player': {'id': 162222, 'name': 'Gaurav Bora'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.9, 42.1], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.1, 55.9], 'player': {'id': 162213, 'name': 'Hendry Antonay'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.7, 59.3], 'player': {'id': 100434, 'name': 'Liridon Krasniqi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.3, 43.6], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b1ef3a96-b53c-4e36-8910-e39dd7eee70f,,,Off T,0.16893175,Half Volley,Open Play,,,,Hyderabad,7289,00:04:51.265,Shot,
,,,,,,,,,,,,,,,,1.009455,,,,,,,,,,,,,,,,f6658536-1f88-4393-9888-0c462bf82030,1720,,,"[98.5, 38.5]",3813295,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo García Martín,164486.0,Center Attacking Midfield,123,Hyderabad,7289,"['c49e5acf-eedc-4d3c-8980-b881463781bf', 'e1dc95da-3709-460c-b01b-1ed9c5cfa53a']",17,Left Foot,"[120.0, 43.6, 0.3]",,"[{'location': [103.8, 46.0], 'player': {'id': 162222, 'name': 'Gaurav Bora'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 52.1], 'player': {'id': 162213, 'name': 'Hendry Antonay'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.1, 39.8], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.1, 37.5], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.4, 34.6], 'player': {'id': 162218, 'name': 'Lalhrezuala Sailung'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.5, 40.3], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.7, 60.9], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.0, 51.1], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.0, 25.9], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",05a07a6f-a0a0-4a27-8343-f6e75ab3c119,,,Goal,0.085302785,Normal,Open Play,,,,Hyderabad,7289,00:08:17.007,Shot,True
,,,,,,,,,,,,,,,,0.748566,,,,,,,,,,,,,,,,a78f365a-f834-44bb-bc9a-186d892a672e,1882,,,"[99.7, 41.9]",3813295,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bartholomew Owogbalor Ogbeche,26186.0,Center Forward,133,Hyderabad,7289,['c5db9ee8-b1d6-40d1-aeed-cd0aa6b97af2'],42,Left Foot,"[120.0, 43.5, 0.2]",,"[{'location': [118.5, 41.4], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.9, 29.7], 'player': {'id': 8150, 'name': 'Francisco Javier Hernández González'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.3, 44.4], 'player': {'id': 162213, 'name': 'Hendry Antonay'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 42.3], 'player': {'id': 162222, 'name': 'Gaurav Bora'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.9, 12.9], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.5, 36.5], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 38.5], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 34.1], 'player': {'id': 162218, 'name': 'Lalhrezuala Sailung'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.7, 27.3], 'player': {'id': 164486, 'name': 'Eduardo García Martín'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [90.6, 39.1], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.6, 59.5], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [86.1, 21.0], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.2, 37.8], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.2, 14.0], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",5fd67b7a-7f27-4208-adee-a28bd0c6a8d7,,,Goal,0.071607254,Normal,Open Play,,,,Hyderabad,7289,00:14:42.193,Shot,
,,,,,,,,,,,,,,,,2.807731,,,,,,,,,,,,,,,,c425ee27-4186-4e1a-ab7b-32dda6ae62e8,1958,,,"[65.1, 33.2]",3813295,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ariday Cabrera Suárez,24268.0,Left Midfield,143,Odisha,7291,['2f96e022-0614-4d8a-bdc6-5dbe4c4f9821'],23,Right Foot,"[120.0, 52.0, 6.0]",,"[{'location': [57.8, 45.8], 'player': {'id': 164486, 'name': 'Eduardo García Martín'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [62.5, 40.0], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [77.5, 27.0], 'player': {'id': 8150, 'name': 'Francisco Javier Hernández González'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [70.1, 30.8], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [75.5, 30.6], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [84.3, 19.1], 'player': {'id': 164478, 'name': 'Nim Dorjee Tamang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.8, 24.4], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.3, 25.9], 'player': {'id': 8584, 'name': 'Jonathas Cristian de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.6, 27.9], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [88.3, 46.7], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.7, 38.4], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [64.8, 6.6], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",04480702-4320-4b0b-92c0-49613c0f92c8,,,Off T,0.005773791,Lob,Open Play,,,,Odisha,7291,00:18:23.862,Shot,
,,,,,,,,,,,,,,,,0.318843,,,,,,,,,,,,,,,,1d20245f-2dce-4e06-a7c3-e11312571e68,2203,,,"[113.5, 40.4]",3813295,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Javier Siverio Toro,41858.0,Center Forward,156,Hyderabad,7289,['1d4d248b-8d54-4107-b1e5-aac5ccf82f28'],49,Left Foot,"[120.0, 38.8, 0.2]",True,"[{'location': [98.0, 43.1], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.2, 40.7], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.4, 42.0], 'player': {'id': 162215, 'name': 'Nandhakumar Sekar'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.7, 40.8], 'player': {'id': 8150, 'name': 'Francisco Javier Hernández González'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.2, 52.3], 'player': {'id': 162213, 'name': 'Hendry Antonay'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 45.9], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 35.2], 'player': {'id': 124769, 'name': 'Vinit Rai Chamling'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.7, 32.7], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.7, 31.4], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.9, 46.9], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.6, 50.7], 'player': {'id': 33419, 'name': 'Joel Joseph Chianese'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.6, 34.6], 'player': {'id': 162218, 'name': 'Lalhrezuala Sailung'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.5, 40.1], 'player': {'id': 162222, 'name': 'Gaurav Bora'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",6d97a22b-7e1b-4fea-8231-3c226adc2b61,,,Goal,0.50630766,Half Volley,Open Play,,,,Hyderabad,7289,00:26:49.182,Shot,
,,,,,,,,,,,,,,,,0.536076,,,,,,,,,,,,,,,,1ba77498-3bb5-447f-9bd6-d62764f50802,2571,,,"[108.2, 40.1]",3813295,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,João Victor de Albuquerque Bruno,26675.0,Left Defensive Midfield,176,Hyderabad,7289,['f60f25ef-bcb7-43ca-b6a6-7f0cdf66d59c'],55,Right Foot,"[120.0, 36.7, 1.6]",,,,,,Goal,0.7835,Normal,Penalty,,,,Hyderabad,7289,00:40:55.444,Shot,
,,,,,,,,,,,,,,,,1.489494,,,,,,,,,,,,,,,,d8864590-dfff-4505-8d4f-121ea8b32c85,2581,,,"[112.1, 25.6]",3813295,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Siverio Toro,41858.0,Center Forward,178,Hyderabad,7289,['af915614-6d3b-4530-b324-b2d1b3d5dd6d'],44,Left Foot,"[120.0, 52.0, 0.2]",,"[{'location': [116.5, 32.0], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.6, 10.4], 'player': {'id': 162218, 'name': 'Lalhrezuala Sailung'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.2, 39.2], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.7, 29.0], 'player': {'id': 162222, 'name': 'Gaurav Bora'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 42.6], 'player': {'id': 33419, 'name': 'Joel Joseph Chianese'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [93.3, 19.9], 'player': {'id': 177427, 'name': 'Mark Zothanpuia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,True,,Off T,0.10403431,Normal,Open Play,,,,Hyderabad,7289,00:41:44.200,Shot,
,,,,,,,,,,,,,,,,1.300195,,,,,,,,,,,,,,,,f861ece5-88f5-4fdd-8fbf-c332fbc4ef09,2685,,,"[90.4, 18.7]",3813295,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ariday Cabrera Suárez,24268.0,Left Midfield,182,Odisha,7291,['e0d3b120-4d9b-405c-8303-6d87e20b5b08'],38,Right Foot,"[119.2, 37.0, 0.9]",,"[{'location': [104.1, 39.0], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [100.9, 22.9], 'player': {'id': 164491, 'name': 'Rohit Danu'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.2, 23.8], 'player': {'id': 177427, 'name': 'Mark Zothanpuia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.2, 38.2], 'player': {'id': 164478, 'name': 'Nim Dorjee Tamang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.2, 37.3], 'player': {'id': 41858, 'name': 'Javier Siverio Toro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.9, 39.2], 'player': {'id': 164487, 'name': 'Sahil Tavora'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 40.3], 'player': {'id': 33419, 'name': 'Joel Joseph Chianese'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.1, 39.7], 'player': {'id': 8584, 'name': 'Jonathas Cristian de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.1, 41.7], 'player': {'id': 162217, 'name': 'Isak Vanlalruatfela'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.9, 43.2], 'player': {'id': 124769, 'name': 'Vinit Rai Chamling'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.5, 42.5], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.5, 44.7], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 46.8], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 50.5], 'player': {'id': 162222, 'name': 'Gaurav Bora'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.4, 53.1], 'player': {'id': 162215, 'name': 'Nandhakumar Sekar'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [89.7, 43.7], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.9, 50.6], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.4, 39.7], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Saved,0.007891944,Normal,Free Kick,,,,Odisha,7291,00:44:38.152,Shot,
