50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.489913,,,,,,,,,,,,,,,b0945be9-3dec-4761-b7c6-dc3c1680273f,1666,,"[89.3, 49.3]",3901194,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vágner Silva de Souza,18953.0,Center Forward,95,AS Monaco,129,['936e603f-616e-46c1-baab-dc55ce277aff'],34,,Left Foot,"[120.0, 30.9, 5.3]",,"[{'location': [80.1, 46.8], 'player': {'id': 10448, 'name': 'Adam Ounas'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [80.0, 36.7], 'player': {'id': 3184, 'name': 'Enzo Crivelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [93.1, 65.9], 'player': {'id': 4442, 'name': 'Maxime Poundjé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [91.3, 51.0], 'player': {'id': 3150, 'name': 'Jaroslav Plašil'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.7, 45.0], 'player': {'id': 2946, 'name': 'Frédéric Guilbert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 57.1], 'player': {'id': 4628, 'name': 'Diego Armando Valentin Contento'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.1, 47.3], 'player': {'id': 4542, 'name': 'Pablo Nascimento Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.3, 44.3], 'player': {'id': 3779, 'name': 'Cédric Yambéré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.9, 34.7], 'player': {'id': 30338, 'name': 'André Biyogo Poko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.2, 28.5], 'player': {'id': 3408, 'name': 'Thomas Touré'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.0, 42.0], 'player': {'id': 4509, 'name': 'Jérôme Prior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 66.9], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.5, 45.3], 'player': {'id': 4454, 'name': 'Farès Bahlouli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [89.4, 17.0], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.9, 33.5], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.8, 34.1], 'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",a1152e26-59ac-4d44-90a6-fe87a9a1f2c8,,Off T,0.022136806,Normal,Open Play,,,,AS Monaco,129,00:38:34.609,Shot,
,,,,,,,,,,,,,,,,,,0.779851,,,,,,,,,,,,,,,ee0c7402-eb59-4baa-bff3-11999f0d0a71,1760,,"[90.7, 59.0]",3901194,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,102,AS Monaco,129,['502a04c7-e08d-4106-bc39-0b33bebf1884'],14,,Right Foot,"[102.9, 44.6]",,"[{'location': [115.9, 42.2], 'player': {'id': 4509, 'name': 'Jérôme Prior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.3, 57.4], 'player': {'id': 3150, 'name': 'Jaroslav Plašil'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.4, 48.2], 'player': {'id': 3779, 'name': 'Cédric Yambéré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [87.4, 38.2], 'player': {'id': 10448, 'name': 'Adam Ounas'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [98.4, 63.8], 'player': {'id': 4442, 'name': 'Maxime Poundjé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.6, 52.6], 'player': {'id': 4628, 'name': 'Diego Armando Valentin Contento'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.7, 49.0], 'player': {'id': 4542, 'name': 'Pablo Nascimento Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.6, 40.0], 'player': {'id': 2946, 'name': 'Frédéric Guilbert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.7, 36.3], 'player': {'id': 30338, 'name': 'André Biyogo Poko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.9, 25.9], 'player': {'id': 3408, 'name': 'Thomas Touré'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [84.9, 49.6], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.5, 73.3], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.1, 39.0], 'player': {'id': 4454, 'name': 'Farès Bahlouli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.4, 44.7], 'player': {'id': 18953, 'name': 'Vágner Silva de Souza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.2, 32.8], 'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.9, 20.0], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",382b6ab7-a7fe-4853-aca0-3e233f1de412,,Wayward,0.0061886334,Normal,Open Play,,,,AS Monaco,129,00:41:14.593,Shot,
,,,,,,,,,,,,,,,,,,0.271103,,,,,,,,,,,,,,,0100533c-dfd2-4d39-b658-fcd2421b3c3a,1964,,"[115.6, 34.9]",3901194,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thomas Touré,3408.0,Right Wing,116,Bordeaux,146,['42a6712c-ebab-4bf0-8dc4-e78b59ed930c'],47,,Right Foot,"[120.0, 37.0, 2.4]",True,"[{'location': [117.5, 43.1], 'player': {'id': 3406, 'name': 'Jérémy Toulalan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 46.4], 'player': {'id': 18953, 'name': 'Vágner Silva de Souza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.6, 43.8], 'player': {'id': 4454, 'name': 'Farès Bahlouli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.8, 42.6], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.4, 49.5], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.4, 44.3], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 42.2], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.8, 41.3], 'player': {'id': 3955, 'name': 'Tiemoué Bakayoko'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 52.4], 'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.0, 36.2], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.3, 41.0], 'player': {'id': 3184, 'name': 'Enzo Crivelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [120.0, 40.5], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.3, 51.0], 'player': {'id': 3150, 'name': 'Jaroslav Plašil'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [114.1, 43.6], 'player': {'id': 3779, 'name': 'Cédric Yambéré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.5, 40.1], 'player': {'id': 4542, 'name': 'Pablo Nascimento Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,,Goal,0.47540212,Half Volley,Open Play,,,,Bordeaux,146,00:46:47.748,Shot,
,,,,,,,,,,,,,,,,,,0.825484,,,,,,,,,,,,,,,1104c069-050e-49aa-9a23-ef08ee1eb061,2332,,"[98.9, 52.6]",3901194,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Crivelli,3184.0,Center Forward,134,Bordeaux,146,['a1c39a00-465f-46ac-9623-d36ebcf93722'],41,,Right Foot,"[120.0, 45.3, 5.6]",,"[{'location': [114.8, 42.8], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.5, 48.4], 'player': {'id': 3955, 'name': 'Tiemoué Bakayoko'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.5, 24.9], 'player': {'id': 3406, 'name': 'Jérémy Toulalan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 49.4], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 39.1], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 30.4], 'player': {'id': 10448, 'name': 'Adam Ounas'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [80.5, 16.1], 'player': {'id': 4442, 'name': 'Maxime Poundjé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.2, 58.3], 'player': {'id': 3408, 'name': 'Thomas Touré'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",bb13c0e3-71a7-4e21-9044-7be5f71a4bfc,,Off T,0.051924083,Normal,Open Play,,,,Bordeaux,146,00:07:41.999,Shot,
,,,,,,,,,,,,,,,,,,1.096214,,,,,,,,,,,,,,,e208f0fb-9ae6-498a-9b1a-cd3ebe2c8b25,2381,,"[93.2, 55.3]",3901194,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adam Ounas,10448.0,Center Attacking Midfield,140,Bordeaux,146,"['801e51ec-1cb6-4995-9992-9ffc735e470c', 'a8fedcd6-dca1-43d3-8108-0ba4f052e5e4']",57,,Left Foot,"[118.6, 37.4, 0.5]",,"[{'location': [118.9, 40.3], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [81.4, 22.8], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [92.3, 63.1], 'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [93.0, 52.7], 'player': {'id': 3955, 'name': 'Tiemoué Bakayoko'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [86.7, 33.6], 'player': {'id': 3406, 'name': 'Jérémy Toulalan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.8, 58.5], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.7, 49.7], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.5, 40.1], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 29.3], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.1, 43.8], 'player': {'id': 3779, 'name': 'Cédric Yambéré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.0, 38.8], 'player': {'id': 3184, 'name': 'Enzo Crivelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.5, 22.5], 'player': {'id': 4442, 'name': 'Maxime Poundjé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [85.2, 48.8], 'player': {'id': 3408, 'name': 'Thomas Touré'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Saved,0.017980862,Normal,Open Play,,,,Bordeaux,146,00:09:57.486,Shot,True
,,,,,,,,,,,,,,,,,,0.804411,,,,,,,,,,,,,,,c4eb692a-4cbb-491e-aa07-5ae37a1f6c25,2385,,"[117.5, 45.7]",3901194,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adam Ounas,10448.0,Center Attacking Midfield,141,Bordeaux,146,['0a9c9b0d-e1aa-41d0-acbc-503bd37c185f'],37,,Left Foot,"[120.0, 37.8, 0.3]",True,"[{'location': [115.8, 39.9], 'player': {'id': 3406, 'name': 'Jérémy Toulalan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.9, 38.7], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.3, 43.3], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.3, 26.4], 'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.8, 36.6], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.9, 34.9], 'player': {'id': 18953, 'name': 'Vágner Silva de Souza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.0, 33.8], 'player': {'id': 3955, 'name': 'Tiemoué Bakayoko'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 28.5], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.9, 32.4], 'player': {'id': 4454, 'name': 'Farès Bahlouli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.4, 35.8], 'player': {'id': 3779, 'name': 'Cédric Yambéré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.3, 38.7], 'player': {'id': 3184, 'name': 'Enzo Crivelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.8, 33.4], 'player': {'id': 4542, 'name': 'Pablo Nascimento Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.9, 23.8], 'player': {'id': 3150, 'name': 'Jaroslav Plašil'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [119.5, 42.0], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",7a9391e8-3d12-4c6b-b00c-ab0263255c2b,,Goal,0.23295932,Volley,Open Play,,,,Bordeaux,146,00:10:37.336,Shot,
,,,,,,,,,,,,,,,,,,0.939906,,,,,,,,,,,,,,,cd78c846-18eb-4c5a-89e8-1ffb4d7eb057,2481,,"[113.5, 29.4]",3901194,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,145,AS Monaco,129,['cf915340-db15-405d-bcd3-5b3d5d9692b4'],56,,Head,"[120.0, 37.8, 4.7]",,"[{'location': [112.7, 30.7], 'player': {'id': 2946, 'name': 'Frédéric Guilbert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 31.4], 'player': {'id': 4542, 'name': 'Pablo Nascimento Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.5, 31.9], 'player': {'id': 3184, 'name': 'Enzo Crivelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.7, 36.6], 'player': {'id': 30338, 'name': 'André Biyogo Poko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.3, 42.6], 'player': {'id': 3408, 'name': 'Thomas Touré'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.8, 42.7], 'player': {'id': 3150, 'name': 'Jaroslav Plašil'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.0, 43.3], 'player': {'id': 3779, 'name': 'Cédric Yambéré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 37.0], 'player': {'id': 4509, 'name': 'Jérôme Prior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 44.5], 'player': {'id': 4628, 'name': 'Diego Armando Valentin Contento'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 29.5], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.6, 32.5], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.8, 43.0], 'player': {'id': 3246, 'name': 'Guido Marcelo Carrillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.2, 40.1], 'player': {'id': 18953, 'name': 'Vágner Silva de Souza'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",6110aa16-8921-4cc7-ba4a-430d7b7ccf66,,Off T,0.037972413,Normal,Open Play,,,,AS Monaco,129,00:14:56.745,Shot,
,,,,,,,,,,,,,,,,,,1.575775,,,,,,,,,,,,,,,dca70c54-d4e4-4f0a-9f89-0125542883d4,2998,,"[93.4, 28.8]",3901194,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Isaac Kiese Thelin,5615.0,Center Forward,178,Bordeaux,146,['67b77a8e-bde5-4571-b5f5-6b98ebd55d93'],55,,Right Foot,"[120.0, 47.9, 4.9]",,"[{'location': [77.3, 22.8], 'player': {'id': 3009, 'name': 'Kylian Mbappé Lottin'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [92.9, 37.4], 'player': {'id': 3406, 'name': 'Jérémy Toulalan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.8, 32.7], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.4, 29.0], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.1, 39.6], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.1, 38.3], 'player': {'id': 3408, 'name': 'Thomas Touré'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [79.0, 8.6], 'player': {'id': 4442, 'name': 'Maxime Poundjé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",bf0e7689-2cb4-4d98-8fc3-4e9a9217bddb,,Off T,0.02376759,Normal,Open Play,,,,Bordeaux,146,00:29:55.061,Shot,
,,,,,,,,,,,,,,,,,,0.664098,,,,,,,,,,,,,,,efc6c869-6117-494a-bfb3-12170f2f647c,3224,,"[108.8, 38.9]",3901194,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guido Marcelo Carrillo,3246.0,Left Center Forward,196,AS Monaco,129,"['06b8a0f6-2623-44de-b558-1e9654a0d636', '728ad2bf-425a-4e6c-92b2-4bce30dc5120']",17,,Head,"[120.0, 35.3, 1.1]",,"[{'location': [100.7, 20.4], 'player': {'id': 3779, 'name': 'Cédric Yambéré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 16.7], 'player': {'id': 30338, 'name': 'André Biyogo Poko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.5, 35.2], 'player': {'id': 3150, 'name': 'Jaroslav Plašil'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 39.1], 'player': {'id': 4628, 'name': 'Diego Armando Valentin Contento'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.2, 36.3], 'player': {'id': 4542, 'name': 'Pablo Nascimento Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 32.3], 'player': {'id': 2946, 'name': 'Frédéric Guilbert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.0, 47.8], 'player': {'id': 4442, 'name': 'Maxime Poundjé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.4, 38.9], 'player': {'id': 4509, 'name': 'Jérôme Prior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.5, 31.2], 'player': {'id': 18953, 'name': 'Vágner Silva de Souza'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.7, 34.1], 'player': {'id': 3009, 'name': 'Kylian Mbappé Lottin'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",6ed5a7f3-bacc-4ff9-845c-ea9ad318d927,,Off T,0.04626552,Normal,Open Play,,,,AS Monaco,129,00:35:17.460,Shot,True
,,,,,,,,,,,,,,,,,,0.743484,,,,,,,,,,,,,,,79a7423d-4c70-446c-9f74-d26811accd7b,3367,,"[98.1, 57.4]",3901194,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kylian Mbappé Lottin,3009.0,Right Midfield,204,AS Monaco,129,['471b402a-7f51-41d4-aea3-90163e4dacc2'],33,,Right Foot,"[114.5, 43.1, 1.0]",,"[{'location': [99.8, 54.8], 'player': {'id': 4542, 'name': 'Pablo Nascimento Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 44.1], 'player': {'id': 2946, 'name': 'Frédéric Guilbert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.8, 36.7], 'player': {'id': 30338, 'name': 'André Biyogo Poko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.6, 69.3], 'player': {'id': 4442, 'name': 'Maxime Poundjé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.6, 58.7], 'player': {'id': 4628, 'name': 'Diego Armando Valentin Contento'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.4, 57.8], 'player': {'id': 3779, 'name': 'Cédric Yambéré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.3, 50.2], 'player': {'id': 3150, 'name': 'Jaroslav Plašil'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.1, 43.4], 'player': {'id': 4509, 'name': 'Jérôme Prior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.4, 29.4], 'player': {'id': 3408, 'name': 'Thomas Touré'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [75.3, 63.8], 'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.7, 24.9], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.6, 35.8], 'player': {'id': 3246, 'name': 'Guido Marcelo Carrillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.2, 49.1], 'player': {'id': 18953, 'name': 'Vágner Silva de Souza'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [93.8, 70.3], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",4ed51da7-d4d5-43d5-aa48-bc5797559f2a,,Saved,0.02111383,Normal,Open Play,,,,AS Monaco,129,00:38:33.876,Shot,
