ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.376132,,,,,,,,,,,,,,93fb9a81-7403-43ce-a330-b396a7a11b50,138,,"[96.4, 45.0]",3813286,3,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Anirudh Thapa,124759.0,Right Center Midfield,9,Chennaiyin,7290,"['c246c353-15cb-4d97-8dd9-a901923d27ee', 'd8cbb639-5774-4c57-b6ff-8821021240af']",25,Right Foot,"[103.6, 42.9]",True,"[{'location': [118.4, 39.9], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 42.8], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 51.0], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.7, 38.4], 'player': {'id': 126145, 'name': 'Raynier Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.5, 39.3], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 48.5], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.1, 45.5], 'player': {'id': 159771, 'name': 'Ahmed Jahouh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.3, 42.3], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 44.8], 'player': {'id': 159767, 'name': 'Amey Ganesh Ranawade'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.5, 31.5], 'player': {'id': 124770, 'name': 'Mandar Rao Desai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 32.5], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.1, 61.7], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.3, 46.8], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.8, 50.7], 'player': {'id': 164476, 'name': 'Łukasz Gikiewicz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.3, 40.6], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.0, 30.0], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.4, 38.8], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}]",,,Blocked,0.024589289,Volley,Open Play,,,,Chennaiyin,7290,00:03:25.152,Shot,
,,,,,,,,,,,,,,,,,1.059825,,,,,,,,,,,,,,af88b9d7-3171-4059-99a6-d9b77a7fcd69,198,,"[90.2, 33.0]",3813286,4,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cássio Gabriel Vilela Ferreira,159765.0,Center Attacking Midfield,13,Mumbai City,7287,['c7fee38a-c5f3-44ed-9197-8bac776b3580'],45,Right Foot,"[118.1, 39.5, 1.6]",,"[{'location': [88.5, 59.6], 'player': {'id': 159767, 'name': 'Amey Ganesh Ranawade'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [93.6, 13.4], 'player': {'id': 124770, 'name': 'Mandar Rao Desai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.4, 37.8], 'player': {'id': 126145, 'name': 'Raynier Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.9, 31.8], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.9, 13.5], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.1, 39.5], 'player': {'id': 164492, 'name': 'Vishal Kaith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 45.9], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [99.0, 35.9], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.2, 40.1], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.1, 23.2], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.8, 33.1], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 29.9], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [77.8, 28.6], 'player': {'id': 164476, 'name': 'Łukasz Gikiewicz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [76.9, 21.7], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [90.8, 31.3], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.1, 30.1], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [90.7, 35.4], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",32ec8ef3-a17d-49f5-ba05-be39ec8fa1fa,,Saved,0.020600341,Normal,Open Play,,,,Mumbai City,7287,00:04:45.773,Shot,
,,,,,,,,,,,,,,,,,0.641022,,,,,,,,,,,,,,267a1123-3cff-4805-b219-6293b0e8e159,371,,"[111.8, 50.3]",3813286,8,,True,,,,,,,,,,,,,,,,,,,,1,From Throw In,Igor Angulo Albóniga,8038.0,Center Forward,18,Mumbai City,7287,['b3adc164-9e9c-4bc2-8b9a-29228df0b736'],26,Head,"[120.0, 44.1, 0.2]",,"[{'location': [112.9, 49.8], 'player': {'id': 164492, 'name': 'Vishal Kaith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [120.0, 74.7], 'player': {'id': 126145, 'name': 'Raynier Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.9, 29.6], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.9, 62.4], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.1, 72.8], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [114.7, 54.3], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 48.7], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.0, 29.8], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.7, 37.4], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",9314e373-2751-4232-bfc5-5a69e669e970,,Post,0.06738075,Normal,Open Play,,,,Mumbai City,7287,00:08:26.678,Shot,
,,,,,,,,,,,,,,,,,0.081438,,,,,,,,,,,,,,b8a195b5-0e47-4681-adf8-e6983fc98b7f,810,,"[89.6, 43.0]",3813286,20,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cássio Gabriel Vilela Ferreira,159765.0,Center Attacking Midfield,35,Mumbai City,7287,"['63e4dbcb-2f40-48a8-9898-82bfdd70c016', 'b6e31a2a-ad42-4b29-afe1-13515e68f936']",19,Right Foot,"[93.2, 42.6]",,"[{'location': [96.2, 33.9], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [78.0, 14.9], 'player': {'id': 124770, 'name': 'Mandar Rao Desai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [72.0, 49.2], 'player': {'id': 126145, 'name': 'Raynier Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [66.6, 44.2], 'player': {'id': 159771, 'name': 'Ahmed Jahouh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [116.2, 40.3], 'player': {'id': 164492, 'name': 'Vishal Kaith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [65.9, 42.3], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [83.4, 46.4], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [79.6, 23.5], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.7, 58.1], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [87.9, 43.0], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.0, 42.5], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.9, 43.4], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.7, 34.8], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.6, 27.0], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [84.9, 20.8], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [71.3, 76.9], 'player': {'id': 159767, 'name': 'Amey Ganesh Ranawade'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",345174d8-5640-4bbc-893e-f706682636c5,,Blocked,0.019267632,Normal,Open Play,,,,Mumbai City,7287,00:20:19.586,Shot,
,,,,,,,,,,,,,,,,,0.716339,,,,,,,,,,,,,,4704bf28-7b51-412d-8a7b-513290c8c4d9,914,,"[110.8, 34.4]",3813286,21,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Igor Angulo Albóniga,8038.0,Center Forward,35,Mumbai City,7287,"['a040e60f-af02-4965-a615-d683b671ae86', 'd461b280-b8c5-4fce-b4e8-44e0027e07dd']",42,Left Foot,"[120.0, 46.3, 1.8]",True,"[{'location': [117.1, 38.2], 'player': {'id': 164492, 'name': 'Vishal Kaith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 55.2], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [95.3, 32.3], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 35.1], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.8, 34.9], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 32.9], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [111.2, 35.3], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.8, 15.0], 'player': {'id': 124770, 'name': 'Mandar Rao Desai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.1, 31.1], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Off T,0.07784305,Volley,Open Play,,,,Mumbai City,7287,00:21:42.622,Shot,True
,,,,,,,,,,,,,,,,,0.646325,,,,,,,,,,,,,,df0d74bf-d076-492c-9c92-ce9d067bc37d,1033,,"[85.6, 46.5]",3813286,25,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cássio Gabriel Vilela Ferreira,159765.0,Center Attacking Midfield,41,Mumbai City,7287,['ffb2e2a3-f7b4-4dc5-aafd-1295936ee623'],14,Right Foot,"[120.0, 45.4, 2.1]",,"[{'location': [81.8, 44.9], 'player': {'id': 159771, 'name': 'Ahmed Jahouh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [89.8, 38.3], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.1, 26.3], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [87.2, 30.7], 'player': {'id': 124770, 'name': 'Mandar Rao Desai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.6, 30.9], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.2, 34.7], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 44.3], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.0, 44.8], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.0, 45.7], 'player': {'id': 164476, 'name': 'Łukasz Gikiewicz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [93.1, 46.5], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.8, 46.7], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 49.4], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.0, 29.0], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [118.9, 41.4], 'player': {'id': 164492, 'name': 'Vishal Kaith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.2, 54.2], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.9, 27.5], 'player': {'id': 126145, 'name': 'Raynier Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.8, 45.2], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.4, 49.1], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.8, 51.6], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,,Off T,0.015759697,Normal,Free Kick,,,,Mumbai City,7287,00:25:14.163,Shot,
,,,,,,,,,,,,,,,,,0.575895,,,,,,,,,,,,,,69d25ab0-06b5-46bc-a0f3-408fafceb662,1041,,"[97.4, 34.5]",3813286,25,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lalengmawia Ralte,124905.0,Right Defensive Midfield,43,Mumbai City,7287,['ad50cdfa-192a-4395-a987-826d8b267389'],39,Left Foot,"[120.0, 42.9, 5.6]",,"[{'location': [110.8, 48.4], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.8, 26.8], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.7, 29.2], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.3, 27.0], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.5, 32.3], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 42.7], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.6, 52.2], 'player': {'id': 126145, 'name': 'Raynier Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.8, 39.8], 'player': {'id': 164492, 'name': 'Vishal Kaith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.5, 36.3], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.5, 44.4], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",562a9221-301e-4bee-ab38-534193e0b605,,Off T,0.04651168,Half Volley,Open Play,,,,Mumbai City,7287,00:25:39.527,Shot,
,,,,,,,,,,,,,,,,,0.03527,,,,,,,,,,,,,,bc6585c8-c904-4fcd-9e83-6a23aea528f3,1604,,"[87.7, 45.2]",3813286,40,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ahmed Jahouh,159771.0,Left Defensive Midfield,69,Mumbai City,7287,"['3562b27b-ccca-4bb6-8dfd-8d6415df74f8', '98c1e13c-0790-4b25-8e96-dad8763dddda']",55,Right Foot,"[90.4, 44.7]",,"[{'location': [118.6, 39.5], 'player': {'id': 164492, 'name': 'Vishal Kaith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 26.9], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [74.6, 47.4], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [89.8, 57.4], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [85.1, 50.3], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [90.3, 44.5], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [96.5, 44.5], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [82.8, 30.8], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [81.6, 43.4], 'player': {'id': 164476, 'name': 'Łukasz Gikiewicz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [96.0, 36.3], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.1, 37.7], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.9, 25.6], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.5, 31.6], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [78.5, 52.2], 'player': {'id': 126145, 'name': 'Raynier Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.0, 10.8], 'player': {'id': 124770, 'name': 'Mandar Rao Desai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",2eeac80c-a3ba-431c-b78a-3a170d07aaa1,,Blocked,0.017828178,Half Volley,Open Play,,,,Mumbai City,7287,00:40:55.115,Shot,
,,,,,,,,,,,,,,,,,1.611277,,,,,,,,,,,,,,f8250818-46aa-42f3-bfce-20cb915c7d58,1788,,"[94.8, 62.6]",3813286,44,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Keisham Reagan Singh,164493.0,Right Wing Back,77,Chennaiyin,7290,['2f30cec9-1100-4f9a-b88d-e301a7893602'],32,Right Foot,"[120.0, 39.5, 6.2]",,"[{'location': [94.3, 33.0], 'player': {'id': 159767, 'name': 'Amey Ganesh Ranawade'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.7, 27.4], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [92.8, 36.2], 'player': {'id': 164476, 'name': 'Łukasz Gikiewicz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [95.2, 38.9], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.2, 54.0], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.1, 55.8], 'player': {'id': 124770, 'name': 'Mandar Rao Desai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.8, 41.4], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",987bb1ca-6876-453f-86d3-e7d88003e250,,Off T,0.0095887985,Normal,Open Play,,,,Chennaiyin,7290,00:44:32.073,Shot,
,,,,,,,,,,,,,,,,,0.207795,,,,,,,,,,,,,,b24fa795-9753-448e-9315-01d026d8508e,1878,,"[116.0, 37.2]",3813286,45,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Łukasz Gikiewicz,164476.0,Right Center Forward,84,Chennaiyin,7290,['d0e9c434-d186-433e-9ee1-12ce8c04dfa9'],50,Right Foot,"[117.3, 38.0, 0.5]",,"[{'location': [105.0, 15.7], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [113.7, 23.3], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [117.9, 38.4], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.7, 24.5], 'player': {'id': 159767, 'name': 'Amey Ganesh Ranawade'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.5, 29.5], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.1, 38.2], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.1, 47.8], 'player': {'id': 124770, 'name': 'Mandar Rao Desai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.7, 20.3], 'player': {'id': 126145, 'name': 'Raynier Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.2, 30.9], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",3ff286fe-adfb-4f11-8be5-e1ed5852eac7,True,Saved,0.49226198,Normal,Open Play,,,,Chennaiyin,7290,00:00:50.779,Shot,
