ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,0.32,,,,,,,,,,,,,,762843e4-1f25-4348-88d6-99bd73ea4562,404,,,"[85.0, 51.0]",7538,12,,,,,,,,,,,,,,,,,1,From Free Kick,Mikael Lustig,5612.0,Right Back,28,Sweden,790,"['b4dcfb7a-21cf-4422-a058-0f238869694a', 'feb8f1e2-b48c-4742-b3cd-b71243beb642']",58,,Right Foot,"[91.0, 52.0]",,"[{'location': [86.0, 55.0], 'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [91.0, 49.0], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.0, 46.0], 'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [75.0, 47.0], 'player': {'id': 5626, 'name': 'Shin-Wook Kim'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.0, 39.0], 'player': {'id': 5619, 'name': 'Hyeon-Woo Jo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.0, 31.0], 'player': {'id': 5620, 'name': 'Hee-Chan Hwang'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.0, 42.0], 'player': {'id': 5623, 'name': 'Jae-Sung Lee'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.0, 50.0], 'player': {'id': 3605, 'name': 'Sung-Yeung Ki'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 52.0], 'player': {'id': 5604, 'name': 'Young-Gwon Kim'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 52.0], 'player': {'id': 5609, 'name': 'Joo-Ho Park'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 39.0], 'player': {'id': 5606, 'name': 'Hyun-Soo Jang'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 33.0], 'player': {'id': 5608, 'name': 'Yong Lee'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 43.0], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.0, 59.0], 'player': {'id': 5613, 'name': 'Viktor Claesson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.0, 36.0], 'player': {'id': 5607, 'name': 'Andreas Granqvist'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.0, 28.0], 'player': {'id': 5625, 'name': 'Emil Peter Forsberg'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.0, 52.0], 'player': {'id': 11098, 'name': 'Marcus Berg'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,Blocked,0.0075467415,Half Volley,Open Play,,,,Sweden,790,00:12:58.720,Shot,
,,,,,,,,,,,0.2,,,,,,,,,,,,,,58052782-8b4c-4386-bf38-4e8fda13f745,679,,,"[113.0, 38.0]",7538,19,,,,,,,,,,,,,,,,,1,From Throw In,Marcus Berg,11098.0,Right Center Forward,43,Sweden,790,['b229b435-6938-4578-883a-59bd965fb667'],59,,Left Foot,"[118.0, 38.3, 0.9]",True,"[{'location': [101.0, 26.0], 'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.0, 35.0], 'player': {'id': 5625, 'name': 'Emil Peter Forsberg'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.0, 29.0], 'player': {'id': 5623, 'name': 'Jae-Sung Lee'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 5619, 'name': 'Hyeon-Woo Jo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 34.0], 'player': {'id': 5608, 'name': 'Yong Lee'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 41.0], 'player': {'id': 5606, 'name': 'Hyun-Soo Jang'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 40.0], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 42.0], 'player': {'id': 5613, 'name': 'Viktor Claesson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.0, 47.0], 'player': {'id': 5604, 'name': 'Young-Gwon Kim'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 49.0], 'player': {'id': 3605, 'name': 'Sung-Yeung Ki'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 50.0], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [93.0, 57.0], 'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.0, 53.0], 'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.0, 56.0], 'player': {'id': 5609, 'name': 'Joo-Ho Park'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",4df73f4f-e231-409e-8f49-699e7acd3441,,Saved,0.48333976,Normal,Open Play,,,,Sweden,790,00:19:59.880,Shot,
,,,,,,,,,,,1.213,,,,,,,,,,,,,,aadbc1d4-2396-40e6-bbd0-55c30a232d01,690,,,"[109.0, 39.0]",7538,20,,,,,,,,,,,,,,,,,1,From Corner,Pontus Jansson,4709.0,Right Center Back,44,Sweden,790,['e9aa3160-6d33-4908-bdbc-a015a1556980'],48,,Head,"[120.0, 45.6, 0.3]",,"[{'location': [110.0, 34.0], 'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.0, 51.0], 'player': {'id': 5613, 'name': 'Viktor Claesson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.0, 47.0], 'player': {'id': 5620, 'name': 'Hee-Chan Hwang'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.0, 29.0], 'player': {'id': 5623, 'name': 'Jae-Sung Lee'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.0, 43.0], 'player': {'id': 3605, 'name': 'Sung-Yeung Ki'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 40.0], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [117.0, 46.0], 'player': {'id': 5607, 'name': 'Andreas Granqvist'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.0, 45.0], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.0, 36.0], 'player': {'id': 5626, 'name': 'Shin-Wook Kim'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.0, 35.0], 'player': {'id': 5608, 'name': 'Yong Lee'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 38.0], 'player': {'id': 5606, 'name': 'Hyun-Soo Jang'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 41.0], 'player': {'id': 5604, 'name': 'Young-Gwon Kim'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 2.0], 'player': {'id': 5621, 'name': 'Ludwig Augustinsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [119.0, 39.0], 'player': {'id': 5619, 'name': 'Hyeon-Woo Jo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.0, 37.0], 'player': {'id': 5609, 'name': 'Joo-Ho Park'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 29.0], 'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.0, 35.0], 'player': {'id': 11098, 'name': 'Marcus Berg'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",dff8b190-c6c5-4b37-987e-90f96c64c6ee,,Off T,0.08360676,Normal,Open Play,,,,Sweden,790,00:20:48.280,Shot,
,,,,,,,,,,,1.0,,,,,,,,,,,,,,68fbdaf4-5ee7-4499-87a4-3af551c2155f,914,,,"[111.0, 32.0]",7538,28,,,,,,,,,,,,,,,,,1,From Corner,Andreas Granqvist,5607.0,Left Center Back,55,Sweden,790,"['3ac6d511-2b04-44c9-b3f1-48eaf1144644', '9ab240a8-5efb-49ae-acf4-d48bb8726730']",11,,Head,"[112.0, 34.0]",,"[{'location': [94.0, 52.0], 'player': {'id': 5613, 'name': 'Viktor Claesson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.0, 45.0], 'player': {'id': 5626, 'name': 'Shin-Wook Kim'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.0, 52.0], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.0, 41.0], 'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.0, 33.0], 'player': {'id': 11098, 'name': 'Marcus Berg'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.0, 27.0], 'player': {'id': 5625, 'name': 'Emil Peter Forsberg'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [116.0, 41.0], 'player': {'id': 5606, 'name': 'Hyun-Soo Jang'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 49.0], 'player': {'id': 5623, 'name': 'Jae-Sung Lee'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.0, 49.0], 'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.0, 40.0], 'player': {'id': 5604, 'name': 'Young-Gwon Kim'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 42.0], 'player': {'id': 5608, 'name': 'Yong Lee'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 33.0], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.0, 34.0], 'player': {'id': 3605, 'name': 'Sung-Yeung Ki'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 31.0], 'player': {'id': 5620, 'name': 'Hee-Chan Hwang'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.0, 42.0], 'player': {'id': 5610, 'name': 'Min-Woo Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 39.0], 'player': {'id': 5619, 'name': 'Hyeon-Woo Jo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 36.0], 'player': {'id': 4709, 'name': 'Pontus Jansson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",1c82e6c0-f064-4a8b-9012-b08bd1d0d7e6,,Blocked,0.08389724,Normal,Open Play,,,,Sweden,790,00:28:11.720,Shot,
,,,,,,,,,,,0.98,,,,,,,,,,,,,,2e719c09-6cb5-4cb6-9bfe-295346fdf9ad,919,,,"[112.0, 34.0]",7538,28,,,,,,,,,,,,,,,,,1,From Corner,Marcus Berg,11098.0,Right Center Forward,55,Sweden,790,"['450191fb-2b22-417d-9e74-1b5cd6e181e8', 'd86f2399-3014-4260-ad06-7ed70bd3839c', 'fe403586-8d80-4d7b-b435-4f27c11c671e']",12,,Left Foot,"[115.0, 36.0]",True,"[{'location': [112.0, 49.0], 'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.0, 50.0], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [119.0, 41.0], 'player': {'id': 5610, 'name': 'Min-Woo Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 37.0], 'player': {'id': 5619, 'name': 'Hyeon-Woo Jo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.0, 27.0], 'player': {'id': 5625, 'name': 'Emil Peter Forsberg'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [112.0, 41.0], 'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.0, 43.0], 'player': {'id': 5608, 'name': 'Yong Lee'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 29.0], 'player': {'id': 5620, 'name': 'Hee-Chan Hwang'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.0, 40.0], 'player': {'id': 5606, 'name': 'Hyun-Soo Jang'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 43.0], 'player': {'id': 5626, 'name': 'Shin-Wook Kim'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [93.0, 50.0], 'player': {'id': 5613, 'name': 'Viktor Claesson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.0, 45.0], 'player': {'id': 5623, 'name': 'Jae-Sung Lee'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.0, 34.0], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.0, 36.0], 'player': {'id': 3605, 'name': 'Sung-Yeung Ki'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 38.0], 'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.0, 36.0], 'player': {'id': 5607, 'name': 'Andreas Granqvist'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.0, 36.0], 'player': {'id': 5604, 'name': 'Young-Gwon Kim'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Blocked,0.09769604,Normal,Open Play,,,,Sweden,790,00:28:12.960,Shot,True
,,,,,,,,,,,0.24,,,,,,,,,,,,,,a93cd0d7-4007-41a0-84ca-0676a4f2cb2e,1188,,,"[106.0, 56.0]",7538,36,,,,,,,,,,,,,,,,,1,From Counter,Jae-Sung Lee,5623.0,Right Center Midfield,70,South Korea,791,"['2b031607-c7b4-4fa9-99e5-26cb4f5ae605', 'ee14e32c-7493-43e4-9a85-205cc766bb0c']",42,,Left Foot,"[107.0, 54.0]",,"[{'location': [109.0, 55.0], 'player': {'id': 5607, 'name': 'Andreas Granqvist'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 48.0], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.0, 35.0], 'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 38.0], 'player': {'id': 5626, 'name': 'Shin-Wook Kim'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 40.0], 'player': {'id': 4709, 'name': 'Pontus Jansson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 30.0], 'player': {'id': 5620, 'name': 'Hee-Chan Hwang'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.0, 48.0], 'player': {'id': 5617, 'name': 'Sebastian Larsson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.0, 56.0], 'player': {'id': 5621, 'name': 'Ludwig Augustinsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 43.0], 'player': {'id': 5622, 'name': 'Robin Olsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 42.0], 'player': {'id': 3605, 'name': 'Sung-Yeung Ki'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 57.0], 'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.0, 34.0], 'player': {'id': 5610, 'name': 'Min-Woo Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [86.0, 45.0], 'player': {'id': 5625, 'name': 'Emil Peter Forsberg'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",8c7f33a7-ffdd-48ef-9424-4f7f2150e5d7,,Blocked,0.041962028,Normal,Open Play,,,,South Korea,791,00:36:42.240,Shot,
,,,,,,,,,,,0.16,,,,,,,,,,,,,,be810775-c267-41af-89e1-723c6ba570e0,1295,,,"[90.0, 24.0]",7538,38,,,,,,,,,,,,,,,,,1,From Throw In,Emil Peter Forsberg,5625.0,Left Midfield,71,Sweden,790,"['1bd00b14-73ac-430f-a6dc-6905528020c8', '4048c8c5-dd20-4e3c-b8d9-3e485fff13cf', '67721e05-4266-4263-a6e7-9b9b69572ecd']",59,,Right Foot,"[94.0, 24.0]",,"[{'location': [94.0, 23.0], 'player': {'id': 5623, 'name': 'Jae-Sung Lee'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.0, 12.0], 'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.0, 40.0], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.0, 30.0], 'player': {'id': 3605, 'name': 'Sung-Yeung Ki'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 54.0], 'player': {'id': 5620, 'name': 'Hee-Chan Hwang'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.0, 57.0], 'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.0, 47.0], 'player': {'id': 11098, 'name': 'Marcus Berg'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.0, 3.0], 'player': {'id': 5621, 'name': 'Ludwig Augustinsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.0, 31.0], 'player': {'id': 5613, 'name': 'Viktor Claesson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [73.0, 50.0], 'player': {'id': 5617, 'name': 'Sebastian Larsson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.0, 46.0], 'player': {'id': 5610, 'name': 'Min-Woo Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 25.0], 'player': {'id': 5608, 'name': 'Yong Lee'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 38.0], 'player': {'id': 5619, 'name': 'Hyeon-Woo Jo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 36.0], 'player': {'id': 5606, 'name': 'Hyun-Soo Jang'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 39.0], 'player': {'id': 5604, 'name': 'Young-Gwon Kim'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 38.0], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",094bec42-17ea-44c7-83ca-e4b1dca235a2,,Blocked,0.0065049785,Normal,Open Play,,,,Sweden,790,00:38:59.360,Shot,True
,,,,,,,,,,,1.333,,,,,,,,,,,,,,a76d69df-5b53-411a-8665-356f6433a1c0,1470,,,"[118.0, 29.0]",7538,42,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Berg,11098.0,Right Center Forward,79,Sweden,790,['1e38a4c1-884c-4373-a9a6-49fe6594880c'],0,,Right Foot,"[115.0, 56.0]",,"[{'location': [115.0, 26.0], 'player': {'id': 5606, 'name': 'Hyun-Soo Jang'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 41.0], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 35.0], 'player': {'id': 3605, 'name': 'Sung-Yeung Ki'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 30.0], 'player': {'id': 5613, 'name': 'Viktor Claesson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [118.0, 34.0], 'player': {'id': 5619, 'name': 'Hyeon-Woo Jo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 27.0], 'player': {'id': 5608, 'name': 'Yong Lee'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 35.0], 'player': {'id': 5604, 'name': 'Young-Gwon Kim'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 32.0], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.0, 42.0], 'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [93.0, 57.0], 'player': {'id': 5620, 'name': 'Hee-Chan Hwang'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.0, 43.0], 'player': {'id': 5610, 'name': 'Min-Woo Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",0d101f7c-276a-492e-990a-d04c12de1db3,True,Wayward,0.022509541,Half Volley,Open Play,,,,Sweden,790,00:42:00.960,Shot,
