bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.586764,,,,,,,,,,,,,b9d68130-0203-48e3-b58e-20a0abd185ff,105,,"[106.0, 57.8]",9592,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,3,Barcelona,217,['7b5721db-31d2-47d1-a1be-a828b972429e'],10,,Left Foot,"[120.0, 32.2, 4.3]",,"[{'location': [97.9, 55.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.7, 41.9], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 37.8], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [101.6, 58.1], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.4, 60.4], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.9, 54.1], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 52.4], 'player': {'id': 6763, 'name': 'Pablo Daniel Piatti'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.7, 40.9], 'player': {'id': 3726, 'name': 'Gerard Deulofeu Lázaro'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.9, 23.8], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.8, 51.4], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.7, 65.3], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.4, 45.8], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.0, 36.0], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.4, 29.4], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.1, 42.8], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.3, 44.8], 'player': {'id': 6790, 'name': 'Mario Hermoso Canseco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 47.3], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",dd037115-b291-4644-a7c8-3da334699416,Off T,0.02063885,Normal,Open Play,,,,Barcelona,217,00:02:10.773,Shot,
,,,,,,,,,,,,,,,,,2.356,,,,,,,,,,,,,4a9dc002-2667-47b1-b667-8c45d2b0f529,794,,"[90.0, 29.1]",9592,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,30,Barcelona,217,['5a9393b3-eaeb-4a4c-bcdb-84f157abba68'],34,,Right Foot,"[119.3, 37.5, 2.2]",,"[{'location': [102.9, 51.8], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.6, 46.9], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.9, 43.0], 'player': {'id': 6790, 'name': 'Mario Hermoso Canseco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 41.2], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 48.4], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [87.6, 31.3], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.3, 47.7], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.6, 50.4], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.9, 55.2], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.8, 40.5], 'player': {'id': 3726, 'name': 'Gerard Deulofeu Lázaro'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.7, 43.9], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.3, 34.4], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [119.2, 39.8], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.9, 32.9], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.2, 32.0], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [103.0, 34.9], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.9, 45.2], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.4, 38.3], 'player': {'id': 6763, 'name': 'Pablo Daniel Piatti'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",,Saved,0.026455518,Normal,Free Kick,,,,Barcelona,217,00:18:34.820,Shot,
,,,,,,,,,,,,,,,,,0.480919,,,,,,,,,,,,,c09c6e64-612b-4ba2-931e-5cde922a24b3,1176,,"[110.0, 39.5]",9592,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,45,Barcelona,217,"['2f90af33-d7c8-48aa-b9b5-32a5d5656221', '92ff5d04-4ef8-498f-8408-bacdc1f5b8b4']",9,,Left Foot,"[120.0, 37.0, 1.9]",,"[{'location': [110.1, 36.8], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.3, 25.5], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [96.4, 43.4], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.2, 41.7], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 43.4], 'player': {'id': 6790, 'name': 'Mario Hermoso Canseco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.7, 47.3], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.5, 50.3], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.7, 48.4], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.5, 52.1], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.6, 64.1], 'player': {'id': 3726, 'name': 'Gerard Deulofeu Lázaro'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [117.9, 40.2], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",5442dccb-c1de-4753-8b11-a5e9fb175027,Goal,0.22810669,Normal,Open Play,,,,Barcelona,217,00:25:09.245,Shot,True
,,,,,,,,,,,,,,,,,0.39212,,,,,,,,,,,,,ce357c7c-6df2-4550-8368-213d35e8763a,1260,,"[96.0, 21.1]",9592,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,51,Barcelona,217,"['53e531d2-fe32-4a72-ad5a-c131da564f4a', 'e6dab19c-0c35-473d-abf0-dcc395ec05ed']",31,,Right Foot,"[105.8, 27.5]",,"[{'location': [105.8, 27.6], 'player': {'id': 6763, 'name': 'Pablo Daniel Piatti'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [93.8, 22.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.8, 42.6], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.3, 53.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.1, 43.8], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [119.0, 40.1], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.5, 28.1], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.3, 28.6], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 38.3], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.8, 43.1], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.3, 40.9], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.6, 46.7], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [106.1, 48.2], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.7, 38.0], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.7, 44.8], 'player': {'id': 6790, 'name': 'Mario Hermoso Canseco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 49.3], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,Blocked,0.011442764,Normal,Free Kick,,,,Barcelona,217,00:29:31.816,Shot,
,,,,,,,,,,,,,,,,,0.512047,,,,,,,,,,,,,81af3ea9-1754-4b51-9198-880c533d12cb,1317,,"[106.0, 39.6]",9592,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,51,Barcelona,217,['34579058-177f-4ee8-883b-f68400af73ae'],13,,Right Foot,"[116.3, 41.7, 0.3]",,"[{'location': [94.6, 39.6], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.1, 45.9], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.3, 42.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.2, 56.4], 'player': {'id': 3726, 'name': 'Gerard Deulofeu Lázaro'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.9, 25.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.4, 32.6], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.6, 14.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.6, 33.2], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.5, 40.1], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.1, 38.4], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.4, 39.2], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.1, 43.4], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [97.4, 41.7], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.7, 41.3], 'player': {'id': 6790, 'name': 'Mario Hermoso Canseco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.2, 35.1], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",5032f6d4-8e2e-4fc3-a7c6-095d38f8b1b9,Saved,0.16642033,Normal,Open Play,,,,Barcelona,217,00:30:13.622,Shot,
,,,,,,,,,,,,,,,,,0.134,,,,,,,,,,,,,076ce5b0-d566-4378-9839-8186ec060da2,1323,,"[115.1, 48.4]",9592,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,51,Barcelona,217,"['a01eb478-d81a-458d-8418-a1953d616810', 'f32fc03a-8d52-48ef-a388-49453b5ccc79']",15,,Right Foot,"[115.9, 47.0]",,"[{'location': [118.2, 43.7], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.5, 43.9], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.1, 39.0], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.3, 34.6], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [109.2, 44.6], 'player': {'id': 6790, 'name': 'Mario Hermoso Canseco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.7, 48.3], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.1, 42.4], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.9, 38.0], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.1, 21.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.3, 30.7], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.0, 30.2], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.4, 52.0], 'player': {'id': 3726, 'name': 'Gerard Deulofeu Lázaro'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.8, 41.7], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [115.9, 46.8], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,Blocked,0.06847119,Normal,Open Play,,,,Barcelona,217,00:30:15.795,Shot,
,,,,,,,,,,,,,,,,,1.45468,,,,,,,,,,,,,bdcd2cbe-5dd7-42ec-aa24-4a15c16dd655,1327,,"[111.3, 41.1]",9592,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,51,Barcelona,217,['48795f12-31ab-4142-b036-546a6d10b55e'],17,,Head,"[120.0, 46.9, 3.2]",,"[{'location': [108.2, 52.1], 'player': {'id': 3726, 'name': 'Gerard Deulofeu Lázaro'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.6, 30.5], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [117.2, 50.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [117.7, 49.7], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.6, 25.2], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.7, 40.9], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 36.0], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [101.5, 40.0], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.5, 42.1], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.9, 37.9], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.5, 42.0], 'player': {'id': 6790, 'name': 'Mario Hermoso Canseco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 46.9], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.8, 43.2], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,Off T,0.10432222,Normal,Open Play,,,,Barcelona,217,00:30:17.426,Shot,
,,,,,,,,,,,,,,,,,0.788863,,,,,,,,,,,,,dc94e634-0ae9-455b-8ce8-3e09f1a7dcd9,1464,,"[105.4, 30.2]",9592,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Fuego Martínez,6751.0,Left Center Midfield,59,Espanyol,214,"['3ed960a6-ae87-4b8f-81ba-9c1dc0fec5bf', 'da3e7a02-c798-486f-886d-159fea8b389a']",29,,Right Foot,"[112.1, 40.2]",True,"[{'location': [103.9, 39.1], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.8, 29.6], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.4, 36.1], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 33.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.2, 40.4], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.2, 47.8], 'player': {'id': 6790, 'name': 'Mario Hermoso Canseco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.1, 53.1], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.7, 36.2], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.6, 36.9], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [101.2, 44.2], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.5, 46.9], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.3, 44.3], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 39.1], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 31.9], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,Blocked,0.044485237,Overhead Kick,Open Play,,,,Espanyol,214,00:34:29.366,Shot,
,,,,,,,,,,,,,,,,,0.667974,,,,,,,,,,,,,5656d749-a0c6-4469-bdea-a07ab0919ba9,1492,,"[116.1, 33.8]",9592,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,60,Barcelona,217,['cc083ceb-8f93-4f1f-8745-c9141dfe37f8'],49,,Right Foot,"[120.0, 39.6, 0.2]",True,"[{'location': [118.5, 26.1], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.7, 22.7], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 51.1], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.2, 25.1], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.7, 36.0], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.1, 29.7], 'player': {'id': 6790, 'name': 'Mario Hermoso Canseco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 30.2], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.5, 35.1], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.7, 27.4], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.8, 33.5], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 32.1], 'player': {'id': 6763, 'name': 'Pablo Daniel Piatti'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.0, 43.4], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",0c0db095-ab96-4056-b48b-33145397b7fc,Goal,0.21361075,Normal,Open Play,,,,Barcelona,217,00:34:49.293,Shot,
