50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.789912,,,,,,,,,,,,,5abdfce8-ad43-4ca6-928e-96467b54a30f,405,,"[110.1, 36.4]",3890443,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Left Center Forward,29,Hoffenheim,175,"['b149d69a-70a7-4f52-9e28-d638b001d40d', 'c6e38073-2e2d-4afc-ba37-d979eec36f54']",19,True,Head,,"[120.0, 36.7, 0.2]",,"[{'location': [86.1, 65.9], 'player': {'id': 8389, 'name': 'Fin Bartels'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.2, 62.7], 'player': {'id': 3774, 'name': 'Papiss Mison Djilobodji'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 59.5], 'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.5, 46.6], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 54.0], 'player': {'id': 11132, 'name': 'Claudio Miguel Pizarro Bossio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.7, 39.6], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 44.7], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.1, 39.3], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.9, 36.4], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.7, 49.4], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [96.3, 53.4], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [94.4, 51.0], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",356b7cf9-9c1a-4568-89fa-dd6371d1ef83,Goal,0.05460813,Normal,Open Play,,,,Hoffenheim,175,00:09:19.488,Shot,True
,,,,,,,,,,,,,,,,,1.517142,,,,,,,,,,,,,bbef2929-9573-4173-9827-989f8884fc99,425,,"[94.7, 46.3]",3890443,10,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clemens Fritz,20010.0,Left Center Midfield,30,Werder Bremen,176,['13701093-6a7e-42ac-bb25-83a389e6b3fc'],41,,Right Foot,,"[120.0, 31.8, 0.2]",,"[{'location': [117.9, 41.1], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.6, 42.1], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.3, 30.8], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.5, 48.8], 'player': {'id': 9720, 'name': 'Philipp Ochs'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.1, 43.6], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.8, 40.6], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.0, 38.1], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.2, 59.6], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.8, 38.1], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.2, 33.8], 'player': {'id': 11132, 'name': 'Claudio Miguel Pizarro Bossio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.9, 28.1], 'player': {'id': 8389, 'name': 'Fin Bartels'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",46b85e0f-cd05-49f6-bae3-76491d5f1a47,Off T,0.038028874,Normal,Open Play,,,,Werder Bremen,176,00:10:41.248,Shot,
,,,,,,,,,,,,,,,,,0.417605,,,,,,,,,,,,,91176b82-c9f8-454b-ab43-170216ccc3f2,459,,"[110.1, 38.5]",3890443,12,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Papiss Mison Djilobodji,3774.0,Left Center Back,33,Werder Bremen,176,"['73833c47-8aeb-4da5-a9b9-5134e615a51d', 'b43e8a80-4151-45a6-b24e-52b1cda853b2']",6,,Right Foot,True,"[120.0, 37.7, 1.5]",,"[{'location': [111.1, 37.2], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.3, 36.7], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 47.8], 'player': {'id': 9720, 'name': 'Philipp Ochs'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [114.8, 44.0], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.7, 39.2], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 38.1], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.9, 37.4], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.2, 40.0], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.5, 36.1], 'player': {'id': 11132, 'name': 'Claudio Miguel Pizarro Bossio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.0, 36.3], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.8, 37.8], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.4, 36.8], 'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",53312726-3995-4e4e-94b2-c2143eebfabd,Goal,0.084551,Volley,Open Play,,,,Werder Bremen,176,00:12:06.704,Shot,
,,,,,,,,,,,,,,,,,0.318281,,,,,,,,,,,,,bb1f31b2-0a4e-4e65-be70-872a2b17777d,739,,"[91.4, 40.7]",3890443,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Claudio Miguel Pizarro Bossio,11132.0,Right Center Midfield,49,Werder Bremen,176,"['6ecdc6cd-da26-473d-96b8-b6b870d3b9c6', 'b6c6c5dc-8d31-41d4-8e21-25001dfc08f9']",55,,Right Foot,,"[96.1, 40.5]",,"[{'location': [100.8, 57.7], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [90.6, 68.1], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [79.0, 20.2], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [80.9, 16.7], 'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.6, 32.7], 'player': {'id': 8389, 'name': 'Fin Bartels'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.9, 32.6], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.4, 40.2], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 48.5], 'player': {'id': 9720, 'name': 'Philipp Ochs'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [96.1, 40.6], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.4, 42.3], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 34.9], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.8, 35.9], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [94.5, 38.2], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.8, 32.0], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.7, 18.3], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",ca779bfc-1c11-4007-bd83-6cd27d60aba8,Blocked,0.025841802,Normal,Open Play,,,,Werder Bremen,176,00:18:55.111,Shot,
,,,,,,,,,,,,,,,,,0.260694,,,,,,,,,,,,,7cb58aa2-9b33-4a15-b48b-f679c8a20f74,860,,"[112.1, 58.0]",3890443,21,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nadiem Amiri,8403.0,Center Attacking Midfield,52,Hoffenheim,175,['76a6fc0b-ec4b-447e-a94e-d4492e1e66d3'],18,,Right Foot,,"[112.8, 52.8]",,"[{'location': [106.1, 63.2], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.0, 39.2], 'player': {'id': 5460, 'name': 'Andrej Kramarić'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.3, 45.4], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [118.3, 43.9], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 36.6], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.1, 59.7], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 63.5], 'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.6, 50.7], 'player': {'id': 3774, 'name': 'Papiss Mison Djilobodji'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 40.1], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.9, 48.9], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.4, 60.0], 'player': {'id': 8389, 'name': 'Fin Bartels'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [91.3, 58.2], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",85e28683-d8c0-46b5-bf7a-573c40d3ff4e,Wayward,0.013180066,Volley,Open Play,,,,Hoffenheim,175,00:21:18.727,Shot,
,,,,,,,,,,,,,,,,,1.003042,,,,,,,,,,,,,f6b5d7b4-09a2-4b6d-aa39-d8b447415e0a,1089,,"[99.1, 52.5]",3890443,28,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fin Bartels,8389.0,Left Midfield,65,Werder Bremen,176,['9866804c-8aa2-455b-b237-c707b560bf83'],52,,Right Foot,,"[118.1, 38.6, 0.4]",,"[{'location': [118.4, 41.1], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.7, 33.7], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.5, 39.9], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 58.6], 'player': {'id': 9720, 'name': 'Philipp Ochs'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [95.3, 53.7], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [90.7, 51.3], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.5, 54.8], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.6, 50.2], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.7, 49.8], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [82.3, 49.7], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [90.5, 63.0], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [89.7, 49.7], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.0, 56.4], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [96.4, 49.1], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.5, 36.1], 'player': {'id': 11132, 'name': 'Claudio Miguel Pizarro Bossio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",26e8be6e-20fc-4f64-ab68-b79b33f032df,Saved,0.029695718,Half Volley,Open Play,,,,Werder Bremen,176,00:28:52.225,Shot,
,,,,,,,,,,,,,,,,,0.447843,,,,,,,,,,,,,b3cfbfde-7a80-43a1-80e4-2238eb8aa3f1,1093,,"[114.9, 48.4]",3890443,29,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Papiss Mison Djilobodji,3774.0,Left Center Back,66,Werder Bremen,176,['71b49273-b0db-4fd7-bdb0-fbd17ec4b260'],23,,Head,,"[119.1, 43.8, 2.0]",,"[{'location': [110.8, 30.2], 'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [119.1, 43.6], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.1, 42.3], 'player': {'id': 11132, 'name': 'Claudio Miguel Pizarro Bossio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.1, 37.5], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [115.8, 49.3], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.7, 47.1], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [116.4, 46.1], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.4, 46.1], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.4, 36.2], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.9, 39.2], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.3, 38.0], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.3, 41.6], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [114.0, 32.8], 'player': {'id': 9720, 'name': 'Philipp Ochs'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",90fccdce-88b3-4db6-ab88-c5d82174b149,Saved,0.04971097,Normal,Open Play,,,,Werder Bremen,176,00:29:23.118,Shot,
,,,,,,,,,,,,,,,,,0.046946,,,,,,,,,,,,,d2a2189d-ccf6-41e2-9a7e-dce2884039e4,1337,,"[90.4, 32.4]",3890443,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nadiem Amiri,8403.0,Center Attacking Midfield,81,Hoffenheim,175,"['05f4c5f0-633f-4317-bded-8caab4113f04', '2868ae9e-37e4-438b-8801-c9118f599d46', 'cdc9b9cc-f3f6-48ff-aa9a-3ad9dda8952a']",39,,Right Foot,True,"[118.4, 39.6, 0.2]",,"[{'location': [118.6, 39.5], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.2, 46.1], 'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 37.0], 'player': {'id': 3774, 'name': 'Papiss Mison Djilobodji'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 27.7], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.6, 45.8], 'player': {'id': 8389, 'name': 'Fin Bartels'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.6, 21.7], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.8, 33.9], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [90.1, 35.7], 'player': {'id': 11132, 'name': 'Claudio Miguel Pizarro Bossio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.2, 32.9], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [94.4, 20.7], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.1, 10.0], 'player': {'id': 9720, 'name': 'Philipp Ochs'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [101.7, 35.0], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.7, 24.9], 'player': {'id': 5460, 'name': 'Andrej Kramarić'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [93.3, 18.3], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.3, 52.0], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",39d11091-4891-479b-bc6e-b98e3fe78c10,Saved,0.02100343,Normal,Open Play,,,,Hoffenheim,175,00:35:39.458,Shot,True
,,,,,,,,,,,,,,,,,0.227895,,,,,,,,,,,,,f372fa1d-eafc-4b42-95e6-9cf18e7c0d87,1374,,"[108.7, 53.8]",3890443,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Volland,8215.0,Right Wing Back,85,Hoffenheim,175,"['8e76d88d-bcda-4709-ab64-44a4b5c14f19', '97997d17-e61b-4958-8e89-2098d09aea27', 'c7d30b3c-d18c-4b06-9f07-6eabd6057217', 'e7ccff50-f80c-42bc-8d9a-4e99a8e6bd81']",40,,Left Foot,,"[112.9, 48.3]",,"[{'location': [110.2, 54.1], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.1, 46.2], 'player': {'id': 3774, 'name': 'Papiss Mison Djilobodji'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 48.3], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 52.8], 'player': {'id': 8389, 'name': 'Fin Bartels'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.6, 44.3], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 42.4], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 32.1], 'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 36.6], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [93.6, 48.2], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.1, 42.9], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 47.6], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.3, 36.4], 'player': {'id': 5460, 'name': 'Andrej Kramarić'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.0, 44.9], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.6, 42.5], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,Blocked,0.047463812,Normal,Open Play,,,,Hoffenheim,175,00:36:40.243,Shot,True
