bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.201093,,,,,,,,,,,,,9a805c9a-1cc0-492c-8fe2-b9551d2c29f1,128,,,"[86.9, 41.2]",3825711,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Center Defensive Midfield,10,Atlético Madrid,212,['40e02c76-8c9b-4c60-a929-1e447fa4d8d6'],39,,Left Foot,"[120.0, 35.0, 3.5]",,"[{'location': [73.1, 47.0], 'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [81.3, 59.1], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [79.8, 50.6], 'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.1, 43.1], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [80.8, 42.3], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.2, 47.7], 'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.3, 39.0], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [92.8, 37.2], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 39.1], 'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.4, 49.8], 'player': {'id': 12021, 'name': 'Óliver Torres Muñoz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [83.3, 42.9], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [74.7, 61.2], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.8, 40.2], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.6, 48.3], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [69.2, 21.7], 'player': {'id': 4788, 'name': 'Jesús Gámez Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [87.0, 39.0], 'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,,Off T,0.02185432,Normal,Open Play,,,,Atlético Madrid,212,00:02:39.457,Shot,
,,,,,,,,,,,,,,,0.511994,,,,,,,,,,,,,5f9dfd00-f346-415e-badf-f6be612e1254,194,,,"[108.5, 33.0]",3825711,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alberto Mateus Contreiras Gonçalves,26690.0,Left Center Forward,15,Rayo Vallecano,360,['7b3bc143-05b4-4547-8e72-4db09d573d00'],47,,Left Foot,"[120.0, 34.3, 4.9]",True,"[{'location': [95.2, 39.6], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [109.5, 31.0], 'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.2, 54.0], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [94.7, 30.3], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [98.8, 19.9], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.6, 16.1], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [106.6, 46.1], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.6, 38.6], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 42.0], 'player': {'id': 4788, 'name': 'Jesús Gámez Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.8, 32.6], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 18.2], 'player': {'id': 12021, 'name': 'Óliver Torres Muñoz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.6, 21.9], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.0, 25.9], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.6, 38.6], 'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 33.3], 'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.2, 40.3], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",8032727b-4d84-4af7-98ea-5ef13f731d22,,,Off T,0.15379801,Volley,Open Play,,,,Rayo Vallecano,360,00:04:47.875,Shot,
,,,,,,,,,,,,,,,0.672845,,,,,,,,,,,,,439d5e28-f016-482c-b6fa-9a5863468e6c,214,,,"[103.9, 19.7]",3825711,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Right Wing,17,Rayo Vallecano,360,['05c6aa30-edd8-432a-820f-345501469069'],30,,Left Foot,"[120.0, 32.6, 4.9]",,"[{'location': [113.4, 34.3], 'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.4, 24.8], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.7, 39.8], 'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.1, 19.2], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 22.2], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [90.9, 40.0], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,True,,Off T,0.01830896,Half Volley,Open Play,,,,Atlético Madrid,212,00:05:30.626,Shot,
,,,,,,,,,,,,,,,1.161822,,,,,,,,,,,,,ab49065c-68e6-400d-bb09-b2d385639579,355,,,"[109.8, 41.2]",3825711,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José María Giménez de Vargas,5259.0,Right Center Back,26,Atlético Madrid,212,['9b078ab3-abaa-40a8-a672-0e08a9cbc4a7'],47,,Head,"[120.0, 32.6, 1.4]",,"[{'location': [85.5, 55.2], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 45.0], 'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [106.0, 44.9], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.7, 53.3], 'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.8, 40.0], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.6, 42.0], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [111.6, 43.8], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.0, 42.7], 'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 36.5], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.5, 34.8], 'player': {'id': 26690, 'name': 'Alberto Mateus Contreiras Gonçalves'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [118.7, 40.5], 'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 42.3], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [79.6, 51.3], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [83.3, 34.4], 'player': {'id': 4788, 'name': 'Jesús Gámez Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.7, 50.6], 'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.7, 45.4], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.5, 44.6], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.0, 45.6], 'player': {'id': 12021, 'name': 'Óliver Torres Muñoz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.2, 35.2], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",32e2b389-0b1a-49b2-a6e4-91ff7612b489,,,Off T,0.073676415,Normal,Open Play,,,,Atlético Madrid,212,00:09:47.515,Shot,
,,,,,,,,,,,,,,,0.688403,,,,,,,,,,,,,44c37e9a-484f-459a-8b1d-026de08b3898,500,,,"[105.1, 27.4]",3825711,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing,38,Atlético Madrid,212,['6fafc91c-e89a-46bd-bb27-dc378d93fb98'],56,,Left Foot,"[116.6, 38.7, 0.6]",,"[{'location': [98.9, 39.9], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.8, 48.7], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.8, 36.9], 'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.6, 28.8], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.8, 34.0], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 47.1], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.6, 52.8], 'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 44.2], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",39e8efd3-bdf7-4b88-965d-3109feb6add5,True,,Saved,0.07229067,Half Volley,Open Play,,,,Atlético Madrid,212,00:13:56.487,Shot,
,,,,,,,,,,,,,,,1.623815,,,,,,,,,,,,,a7d79555-7ae5-4f0f-a14c-44de4b260c57,505,,,"[111.0, 43.7]",3825711,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Diego Roberto Godín Leal,5249.0,Left Center Back,39,Atlético Madrid,212,"['2265ea71-c3ea-478b-8d7a-5ea116114016', '3af6200e-0719-49c5-938a-0791556575a1']",28,True,Head,"[120.0, 32.8, 1.6]",,"[{'location': [111.8, 45.8], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.7, 49.7], 'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.8, 43.3], 'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [114.4, 45.4], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.8, 29.9], 'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.0, 40.2], 'player': {'id': 12021, 'name': 'Óliver Torres Muñoz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.2, 48.4], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [115.7, 38.6], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.3, 37.8], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.5, 45.8], 'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.3, 52.1], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [118.7, 40.3], 'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 35.3], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.5, 47.5], 'player': {'id': 26690, 'name': 'Alberto Mateus Contreiras Gonçalves'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [107.2, 47.8], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.6, 38.3], 'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.3, 38.9], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.4, 42.1], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",426023f3-fac4-450a-b5f2-0bb5b68abfe7,,,Off T,0.069336675,Normal,Open Play,,,,Atlético Madrid,212,00:14:28.406,Shot,True
,,,,,,,,,,,,,,,1.656358,,,,,,,,,,,,,f40750e2-f2a0-4e4e-8313-130c3d0470fc,532,,,"[105.7, 40.5]",3825711,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Guerra Rodríguez,11542.0,Right Center Forward,40,Rayo Vallecano,360,['be8868ce-2887-4993-b4f4-4be0a93f2579'],6,,Head,"[120.0, 51.5, 3.8]",,"[{'location': [96.8, 73.5], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [105.9, 58.2], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.5, 34.5], 'player': {'id': 26690, 'name': 'Alberto Mateus Contreiras Gonçalves'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.0, 28.8], 'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.4, 46.4], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [86.6, 40.5], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [118.0, 40.9], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.4, 68.7], 'player': {'id': 4788, 'name': 'Jesús Gámez Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.9, 63.4], 'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.8, 49.6], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 43.5], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 39.9], 'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 34.3], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.4, 35.5], 'player': {'id': 12021, 'name': 'Óliver Torres Muñoz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.3, 45.7], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",f66a099d-0474-4a3b-93d5-1eb458469c81,,,Off T,0.047535673,Normal,Open Play,,,,Rayo Vallecano,360,00:15:06.444,Shot,
,,,,,,,,,,,,,,,0.894801,,,,,,,,,,,,,bd52de06-d1c4-4f77-9c71-d351a774ea83,606,,,"[113.7, 28.3]",3825711,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,43,Atlético Madrid,212,['adf8c4e0-c4a2-42b6-a937-6d4a559a2d10'],1,,Left Foot,"[120.0, 46.0, 0.3]",,"[{'location': [106.5, 37.1], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.7, 30.1], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.9, 34.4], 'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 37.9], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",af0ebe1e-2e46-46f5-89db-37fac8f5b9f8,True,,Off T,0.12315708,Half Volley,Open Play,,,,Atlético Madrid,212,00:17:01.485,Shot,
,,,,,,,,,,,,,,,0.545311,,,,,,,,,,,,,181dfdb9-323a-4cf8-b340-f666165fcf9c,644,,,"[104.2, 36.2]",3825711,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Right Wing,46,Atlético Madrid,212,['17eb9226-f781-4343-8789-e70331ae1f25'],16,,Left Foot,"[116.3, 38.2, 1.4]",True,"[{'location': [100.1, 32.5], 'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.3, 42.6], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.3, 48.9], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.1, 57.0], 'player': {'id': 12021, 'name': 'Óliver Torres Muñoz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.0, 42.8], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [81.8, 23.6], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [116.4, 39.4], 'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 38.4], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 44.7], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 46.1], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.6, 47.6], 'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 44.0], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [96.5, 49.8], 'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.6, 49.5], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",6f5ceb86-6475-4860-a2a7-81f0b0efbc71,,,Saved,0.2512937,Normal,Open Play,,,,Atlético Madrid,212,00:18:16.542,Shot,
