ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.528274,,,,,,,,,b3f6e49b-b9f0-45b7-a75f-6bae2d3c3995,323,,"[80.0, 52.3]",3775580,6,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maya Le Tissier,22337.0,Right Back,16,Brighton & Hove Albion WFC,965,['ce3576e3-4909-4547-afb1-594458308ff2'],45,,Right Foot,,"[120.0, 46.7, 2.4]",,"[{'location': [81.4, 33.7], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [93.4, 44.3], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [90.0, 56.9], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.1, 44.2], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.1, 54.6], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [84.6, 50.7], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [78.8, 30.5], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.6, 42.0], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.5, 36.8], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.6, 25.8], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.8, 33.3], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.3, 39.5], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.7, 31.7], 'player': {'id': 15648, 'name': 'Melanie Leupolz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.8, 36.8], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.1, 42.1], 'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e2942eac-622c-4bae-b913-62808c5e19f2,Off T,,0.006112353,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:06:45.508,Shot,
,,,,,,,,,,,,,,,0.246077,,,,,,,,,3c5d0df5-0983-42b5-a170-a8b2adeff18c,627,,"[100.5, 48.6]",3775580,13,,,,,,,,,,,,,,,,,,,,,1,From Corner,Erin Cuthbert,4660.0,Left Wing,29,Chelsea FCW,971,"['82cefd92-bdb4-47a4-b4f3-8ab469d3b257', 'd64a4f10-abf8-4774-bee7-041823933a08']",41,,Right Foot,True,"[118.8, 43.4, 2.4]",True,"[{'location': [108.3, 42.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.2, 41.0], 'player': {'id': 15648, 'name': 'Melanie Leupolz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.1, 39.6], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.0, 44.0], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.6, 37.6], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.5, 38.7], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.8, 42.1], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.8, 42.4], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 42.2], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 45.9], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 48.8], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.5, 36.8], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.3, 41.3], 'player': {'id': 24370, 'name': 'Cecilie Fiskerstrand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.4, 35.3], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.8, 45.6], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [115.0, 42.4], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.8, 47.2], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,Saved,,0.03936949,Normal,Open Play,,,,Chelsea FCW,971,00:13:41.316,Shot,
,,,,,,,,,,,,,,,0.144438,,,,,,,,,c576ed85-0dac-4d8f-907c-d01fa2437344,932,,"[105.7, 37.9]",3775580,19,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Right Wing,43,Chelsea FCW,971,"['8932a54c-5d74-4b5b-b948-f26f43736cf5', 'c054f800-53ce-4635-ba46-7e80d5cc0be3']",24,,Right Foot,,"[107.3, 38.1]",,"[{'location': [109.0, 43.8], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.2, 46.5], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.4, 27.9], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.9, 39.2], 'player': {'id': 24370, 'name': 'Cecilie Fiskerstrand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.3, 21.2], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.3, 51.1], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [94.4, 40.3], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.0, 33.9], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.4, 35.3], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 31.0], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 38.7], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 41.2], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",ce4255e9-6b30-4c05-a315-6e9a3f43356d,Blocked,,0.10945939,Normal,Open Play,,,,Chelsea FCW,971,00:19:24.108,Shot,
,,,,,,,,,,,,,,,1.151533,,,,,,,,,65442212-6541-4620-99aa-9ab89dbe674a,1007,,"[113.3, 35.8]",3775580,20,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samantha May Kerr,4961.0,Center Forward,45,Chelsea FCW,971,['c6400707-b248-41fb-b0d2-f7cb7b9f719f'],34,,Head,,"[120.0, 42.8, 0.5]",,"[{'location': [120.0, 18.6], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.3, 36.9], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.3, 18.6], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.9, 20.1], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.7, 41.0], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.2, 37.2], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 32.9], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.2, 43.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.2, 37.5], 'player': {'id': 24370, 'name': 'Cecilie Fiskerstrand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 43.2], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.4, 37.2], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 31.8], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 44.8], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",076fbc2d-e8e9-4882-99a2-dcdf1e486afc,Goal,,0.18309818,Normal,Open Play,,,,Chelsea FCW,971,00:20:34.458,Shot,
,,,,,,,,,,,,,,,1.398982,,,,,,,,,84970c43-2629-4ca5-8934-310d8b9a76da,1559,,"[83.8, 49.6]",3775580,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Defensive Midfield,63,Chelsea FCW,971,['0b4f2630-33b9-41af-a2bb-d36bde47d1af'],53,,Right Foot,,"[120.0, 50.3, 6.7]",,"[{'location': [118.6, 40.5], 'player': {'id': 24370, 'name': 'Cecilie Fiskerstrand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 51.5], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.4, 62.8], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.3, 56.9], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [89.5, 25.2], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [85.6, 18.6], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [80.1, 35.7], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [91.9, 30.1], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.5, 42.9], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 31.6], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.7, 45.0], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.2, 19.5], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.8, 23.8], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [77.5, 65.4], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.4, 29.2], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",21a15aea-4320-42eb-81c3-2d422684e4eb,Off T,,0.006904433,Normal,Open Play,,,,Chelsea FCW,971,00:32:53.080,Shot,
,,,,,,,,,,,,,,,0.921259,,,,,,,,,6e605a4b-24b7-4e25-a2b1-ca48ed8c4e11,1606,,"[93.9, 44.1]",3775580,34,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,65,Chelsea FCW,971,['410f24e2-d396-4315-9d4d-62ff468f0b45'],20,,Right Foot,,"[117.9, 38.4, 0.7]",,"[{'location': [101.1, 42.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.8, 48.5], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.4, 57.6], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.9, 23.7], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.2, 40.5], 'player': {'id': 24370, 'name': 'Cecilie Fiskerstrand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [80.6, 50.0], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [91.6, 53.6], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [94.7, 46.6], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.6, 50.6], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 35.8], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.2, 37.3], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.5, 41.6], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 53.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.9, 44.4], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",888998e1-6b1a-48ee-97ee-231b45a0a5f3,Saved,,0.036945,Normal,Open Play,,,,Chelsea FCW,971,00:34:20.100,Shot,
,,,,,,,,,,,,,,,1.168776,,,,,,,,,eb225574-fce1-43fe-aa59-093be8e38f13,2146,,"[100.7, 44.1]",3775580,45,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Inessa Kaagman,15579.0,Center Attacking Midfield,90,Brighton & Hove Albion WFC,965,['6acedfdd-b7d7-49cd-8f10-06d709c4aab3'],47,,Right Foot,,"[120.0, 42.2, 2.8]",,"[{'location': [100.9, 49.2], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [98.6, 52.6], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.6, 32.7], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.0, 30.8], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.8, 33.3], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.8, 43.0], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.6, 43.3], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.4, 41.3], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 47.3], 'player': {'id': 15648, 'name': 'Melanie Leupolz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 49.5], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.3, 60.3], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.6, 40.0], 'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.7, 21.5], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.4, 46.2], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,Post,,0.063155636,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:00:47.453,Shot,
,,,,,,,,,,,,,,,1.473894,,,,,,,,,8870c20d-31eb-430b-9e2a-044c267d534a,2364,,"[111.9, 46.3]",3775580,51,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,105,Chelsea FCW,971,"['d23f9ac2-7ab5-4b20-afba-ea993950e598', 'f93003d1-8903-49c5-90e2-0a4c007d4a11']",42,True,Head,,"[120.0, 54.9, 0.7]",,"[{'location': [110.6, 39.5], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.9, 40.6], 'player': {'id': 15648, 'name': 'Melanie Leupolz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.3, 51.8], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.0, 55.5], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.1, 28.2], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.9, 42.8], 'player': {'id': 24370, 'name': 'Cecilie Fiskerstrand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 29.6], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.1, 20.7], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.9, 37.6], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.1, 39.0], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.3, 35.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 46.2], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.4, 45.5], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.4, 47.0], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",302bc9af-a014-46b5-bfb6-fb9cc5b987d4,Off T,,0.047430225,Normal,Open Play,,,,Chelsea FCW,971,00:06:42.310,Shot,True
,,,,,,,,,,,,,,,0.821379,,,,,,,,,767e3c46-c52f-42e6-8b4c-f1cc8c5aa328,2440,,"[110.5, 58.1]",3775580,53,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesca Kirby,4641.0,Right Wing,108,Chelsea FCW,971,['5b06fc41-a0b0-431e-9f20-8c970fe870c9'],19,,Right Foot,,"[117.6, 44.1, 0.3]",True,"[{'location': [103.6, 37.8], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.1, 39.8], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.7, 40.7], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.9, 33.1], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.3, 36.9], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.2, 31.9], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.2, 39.8], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.6, 55.9], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 47.7], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 44.4], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.1, 43.4], 'player': {'id': 24370, 'name': 'Cecilie Fiskerstrand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",2df4c221-6ae5-4862-a7ce-c670cfbe2b81,Saved,,0.013476457,Normal,Open Play,,,,Chelsea FCW,971,00:08:19.992,Shot,
