50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.796591,,,,,,,,,,,,,aabd4059-f174-42d5-98f5-769146a6a1f7,40,,"[97.1, 52.4]",3754244,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Russell Martin,21212.0,Right Back,3,Norwich City,56,['55594273-2215-4c1b-b8d9-967032942bb5'],26,Right Foot,"[120.0, 41.9, 6.4]",True,"[{'location': [110.6, 43.0], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 49.8], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.7, 34.7], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 42.7], 'player': {'id': 3586, 'name': 'Samuel Mark Byram'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 36.2], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.4, 34.3], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.1, 41.0], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.4, 24.2], 'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.7, 39.2], 'player': {'id': 10966, 'name': 'Wes Hoolahan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.7, 35.3], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [96.6, 41.3], 'player': {'id': 9528, 'name': 'Steven Naismith'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Off T,0.025076507,Normal,Open Play,,,,Norwich City,56,00:00:26.155,Shot,
,,,,,,,,,,,,,,,,,1.504547,,,,,,,,,,,,,5b960759-ca5d-4750-abad-51dbdebc5ea1,423,,"[96.0, 22.7]",3754244,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Cresswell,3062.0,Left Back,28,West Ham United,40,"['94771c21-67fd-4cf6-98a8-86e771245b63', 'b9d2a5aa-44ec-4e28-8be5-c1648c2ab469']",47,Left Foot,"[120.0, 39.8, 5.3]",,"[{'location': [101.7, 49.1], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [93.8, 30.4], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.2, 42.0], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.4, 36.4], 'player': {'id': 9461, 'name': 'Timm Klose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.0, 21.9], 'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.7, 26.7], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 20.1], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.4, 13.8], 'player': {'id': 9528, 'name': 'Steven Naismith'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [116.2, 38.2], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 24.0], 'player': {'id': 28559, 'name': 'Enner Remberto Valencia Lastra'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.0, 54.0], 'player': {'id': 3586, 'name': 'Samuel Mark Byram'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.6, 41.4], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.1, 23.4], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",97f21918-39e2-47d6-9b6f-31fbf32ef564,,Off T,0.01541059,Normal,Open Play,,,,West Ham United,40,00:10:47.371,Shot,True
,,,,,,,,,,,,,,,,,0.595975,,,,,,,,,,,,,69432fe7-1f09-45ce-9d3f-3adc81117bf6,641,,"[110.2, 22.2]",3754244,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Center Forward,44,West Ham United,40,['a7479681-feba-4b1f-a295-79cce3adf0d1'],34,Left Foot,"[118.9, 36.1, 2.4]",,"[{'location': [95.4, 18.6], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.9, 16.1], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.3, 24.4], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.4, 26.8], 'player': {'id': 9461, 'name': 'Timm Klose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 28.8], 'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.3, 35.5], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 30.9], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.9, 36.8], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 36.7], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.1, 44.5], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 38.5], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",f879e5a9-a16e-414f-9b0b-2c364d232ca8,,Saved,0.010720102,Normal,Open Play,,,,West Ham United,40,00:17:34.933,Shot,
,,,,,,,,,,,,,,,,,1.044325,,,,,,,,,,,,,72873f08-b2e7-40b8-982c-7caa99d49473,715,,"[96.3, 51.0]",3754244,19,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Mba Obiang Avomo,3897.0,Left Center Midfield,48,West Ham United,40,"['2b75e3e2-395a-472e-a371-7dc6a9d6eab8', '5371cb72-d83e-4464-a202-11c7de44c6ae']",55,Right Foot,"[120.0, 46.6, 4.0]",,"[{'location': [89.1, 38.1], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.3, 23.1], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.2, 44.0], 'player': {'id': 28559, 'name': 'Enner Remberto Valencia Lastra'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.8, 42.6], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.3, 42.1], 'player': {'id': 10966, 'name': 'Wes Hoolahan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.7, 57.3], 'player': {'id': 9528, 'name': 'Steven Naismith'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.2, 50.3], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.2, 41.2], 'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 50.8], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.8, 29.5], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.7, 43.1], 'player': {'id': 9461, 'name': 'Timm Klose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 46.4], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.3, 33.3], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 61.4], 'player': {'id': 3586, 'name': 'Samuel Mark Byram'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",4ec03e00-110d-4bd6-a610-019f54e93743,,Off T,0.028926473,Normal,Open Play,,,,West Ham United,40,00:19:55.618,Shot,True
,,,,,,,,,,,,,,,,,1.116998,,,,,,,,,,,,,e94347fc-5c6f-483a-be9e-d6776384c104,777,,"[99.6, 29.1]",3754244,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Brady,10967.0,Left Back,55,Norwich City,56,['18fdfa68-fbb6-4a42-8d70-e49f03dde192'],33,Left Foot,"[120.0, 42.3, 4.4]",,"[{'location': [108.2, 34.2], 'player': {'id': 28559, 'name': 'Enner Remberto Valencia Lastra'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.4, 36.5], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.2, 34.9], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.2, 33.5], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.2, 32.9], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 32.2], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 40.1], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.2, 31.4], 'player': {'id': 3586, 'name': 'Samuel Mark Byram'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.8, 45.2], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 40.3], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.6, 39.5], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.6, 36.1], 'player': {'id': 9528, 'name': 'Steven Naismith'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.0, 42.9], 'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.9, 44.5], 'player': {'id': 10966, 'name': 'Wes Hoolahan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.6, 40.8], 'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.7, 53.0], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.7, 27.3], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [93.6, 36.5], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.4, 42.6], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Off T,0.07119894,Normal,Free Kick,,,,Norwich City,56,00:23:33.041,Shot,
,,,,,,,,,,,,,,,,,0.787445,,,,,,,,,,,,,9621b225-fae6-45b9-aefd-a2ec152de72d,1053,,"[100.6, 31.2]",3754244,31,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jonathan Howson,9578.0,Left Center Midfield,71,Norwich City,56,['6b6d30ef-9254-451c-a7c0-ad4a4c511f6d'],58,Left Foot,"[120.0, 38.7, 4.7]",True,"[{'location': [102.6, 24.8], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.9, 41.6], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.0, 40.5], 'player': {'id': 9461, 'name': 'Timm Klose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.9, 36.5], 'player': {'id': 9528, 'name': 'Steven Naismith'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.1, 39.1], 'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.0, 13.9], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.9, 37.6], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.1, 27.8], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.8, 35.9], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.2, 37.2], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.8, 35.0], 'player': {'id': 28559, 'name': 'Enner Remberto Valencia Lastra'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.3, 35.2], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 47.8], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.7, 36.9], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 41.0], 'player': {'id': 3586, 'name': 'Samuel Mark Byram'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.3, 31.9], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.5, 45.8], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 39.3], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,,Off T,0.032347295,Half Volley,Open Play,,,,Norwich City,56,00:31:58.474,Shot,
,,,,,,,,,,,,,,,,,1.610406,,,,,,,,,,,,,d3d9b80e-e513-49ad-aa9b-6add17828f88,1078,,"[108.6, 45.8]",3754244,33,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James Collins,3482.0,Right Center Back,73,West Ham United,40,['013d2564-68ab-4a82-82a6-d414324f55d5'],45,Head,"[120.0, 40.6, 4.2]",,"[{'location': [113.8, 27.8], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.5, 42.5], 'player': {'id': 28559, 'name': 'Enner Remberto Valencia Lastra'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.6, 37.4], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.4, 21.5], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.6, 22.0], 'player': {'id': 10966, 'name': 'Wes Hoolahan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.8, 35.4], 'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.2, 37.7], 'player': {'id': 9461, 'name': 'Timm Klose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 31.4], 'player': {'id': 9528, 'name': 'Steven Naismith'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.4, 40.6], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.2, 46.6], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 43.8], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.8, 40.5], 'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.2, 41.3], 'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.0708312,Normal,Open Play,,,,West Ham United,40,00:33:45.362,Shot,
,,,,,,,,,,,,,,,,,0.852162,,,,,,,,,,,,,b184eb05-748a-433c-9ea9-7e05fc6593c5,1159,,"[104.0, 26.2]",3754244,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Naismith,9528.0,Left Midfield,81,Norwich City,56,['c24b2e3a-77f1-4158-9091-1acec807a9bf'],34,Left Foot,"[120.0, 33.9, 0.2]",,"[{'location': [93.6, 35.2], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.2, 21.6], 'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.4, 35.9], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.6, 28.1], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.1, 17.1], 'player': {'id': 3586, 'name': 'Samuel Mark Byram'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.0, 27.6], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 24.8], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.4, 29.6], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 38.8], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.7, 50.1], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",3fe3720e-e641-48d6-be5e-35f09f359c4d,,Off T,0.07704605,Normal,Open Play,,,,Norwich City,56,00:35:34.189,Shot,
,,,,,,,,,,,,,,,,,0.749563,,,,,,,,,,,,,2446f647-e677-4f9b-91b4-4a779ecd17e4,1474,,"[102.3, 54.0]",3754244,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Russell Martin,21212.0,Right Back,101,Norwich City,56,['4c64ae36-9e87-4b7a-bbcf-27c607767856'],3,Right Foot,"[120.0, 43.8, 6.7]",True,"[{'location': [104.3, 47.6], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.9, 36.9], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.3, 31.1], 'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.1, 42.3], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 30.3], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.7, 35.0], 'player': {'id': 3586, 'name': 'Samuel Mark Byram'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.2, 38.1], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.9, 42.0], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 39.4], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 47.6], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Off T,0.033600777,Half Volley,Open Play,,,,Norwich City,56,00:46:03.225,Shot,
,,,,,,,,,,,,,,,,,1.383356,,,,,,,,,,,,,5d3ea71a-a55b-4b8d-b4f5-ff31e18b2985,1613,,"[92.3, 24.9]",3754244,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cameron Jerome,4807.0,Center Forward,108,Norwich City,56,['6df0654f-56d9-4cd6-9d29-1074ed931d9d'],20,Right Foot,"[120.0, 45.2, 1.0]",,"[{'location': [93.2, 20.4], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [96.3, 33.0], 'player': {'id': 9528, 'name': 'Steven Naismith'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [93.9, 31.3], 'player': {'id': 10966, 'name': 'Wes Hoolahan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.6, 22.9], 'player': {'id': 3586, 'name': 'Samuel Mark Byram'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.6, 32.6], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.2, 25.4], 'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 38.4], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.7, 26.1], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [80.4, 21.0], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [81.8, 31.3], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.9, 37.0], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b9186b11-99a8-4819-b076-c5fd155ae938,,Off T,0.014867804,Normal,Open Play,,,,Norwich City,56,00:00:20.787,Shot,
