ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.25402,,,,,,,,,,,,,,,94368da0-473f-41fd-8eab-c693e7141450,1854,,,"[92.3, 24.1]",3754166,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Philip King,3665.0,Right Defensive Midfield,115,Leicester City,22,['63dc3fdd-0a6c-4883-84b5-e01564cdfc04'],9,,Right Foot,"[120.0, 34.0, 0.2]",,"[{'location': [116.0, 38.5], 'player': {'id': 13042, 'name': 'Tim Howard'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.8, 28.8], 'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.0, 22.8], 'player': {'id': 3726, 'name': 'Gerard Deulofeu Lázaro'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [88.9, 30.8], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.3, 36.3], 'player': {'id': 3683, 'name': 'Tom Cleverley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.7, 31.1], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.2, 38.3], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.2, 36.1], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 40.6], 'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.8, 39.3], 'player': {'id': 4629, 'name': 'José Ramiro Funes Mori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 42.6], 'player': {'id': 3518, 'name': 'Leighton Baines'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.8, 17.1], 'player': {'id': 4589, 'name': 'Séamus Coleman'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",ab91973a-a243-4c5a-8eeb-fa18c2e30b32,,Off T,0.009485928,Normal,Open Play,,,,Leicester City,22,00:06:09.187,Shot,
,,,,,,,,,,,,,,,,,1.618246,,,,,,,,,,,,,,,55758c2b-e263-4431-9b4e-14877add4f1b,2074,,,"[93.8, 32.1]",3754166,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Fuchs,3812.0,Left Back,128,Leicester City,22,['e8a955ee-a1f0-41df-93f8-bad387c8aba7'],17,,Right Foot,"[113.7, 38.6, 1.0]",True,"[{'location': [108.0, 24.1], 'player': {'id': 3307, 'name': 'Marc Albrighton'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [88.9, 37.6], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.4, 55.8], 'player': {'id': 26696, 'name': 'Arouna Koné'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.2, 63.3], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [112.4, 57.6], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.4, 38.6], 'player': {'id': 13042, 'name': 'Tim Howard'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.3, 49.7], 'player': {'id': 3518, 'name': 'Leighton Baines'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.8, 49.7], 'player': {'id': 3683, 'name': 'Tom Cleverley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.7, 37.4], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.1, 42.4], 'player': {'id': 4629, 'name': 'José Ramiro Funes Mori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 39.3], 'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 38.1], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 33.5], 'player': {'id': 4589, 'name': 'Séamus Coleman'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.4, 30.4], 'player': {'id': 3726, 'name': 'Gerard Deulofeu Lázaro'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.0, 45.3], 'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.0, 40.4], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Saved,0.020013442,Volley,Open Play,,,,Leicester City,22,00:12:17.327,Shot,
,,,,,,,,,,,,,,,,,1.207562,,,,,,,,,,,,,,,0b2707c5-a409-4bd0-a565-d265ca57e338,2097,,,"[102.5, 27.1]",3754166,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jamie Vardy,10960.0,Left Center Forward,135,Leicester City,22,['02f80d94-2e46-483b-9710-8c85fad5e885'],49,,Right Foot,"[120.0, 45.9, 1.0]",,"[{'location': [114.6, 36.1], 'player': {'id': 13042, 'name': 'Tim Howard'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 48.9], 'player': {'id': 3518, 'name': 'Leighton Baines'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.9, 35.3], 'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 32.1], 'player': {'id': 4629, 'name': 'José Ramiro Funes Mori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.9, 28.0], 'player': {'id': 4589, 'name': 'Séamus Coleman'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.4, 28.4], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.0, 25.4], 'player': {'id': 3307, 'name': 'Marc Albrighton'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.3, 42.5], 'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",d3b628cb-4e5c-4717-825a-67760f39cbd7,,Off T,0.06673946,Normal,Open Play,,,,Leicester City,22,00:12:49.803,Shot,
,,,,,,,,,,,,,,,,,0.521594,,,,,,,,,,,,,,,3846c695-c47c-45fd-bde9-d5ab9ee53d74,2344,,,"[108.1, 39.7]",3754166,64,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Riyad Mahrez,3814.0,Right Midfield,148,Leicester City,22,['3ad1047f-f409-4711-bed9-18151750829e'],24,,Left Foot,"[120.0, 43.0, 0.2]",,,,,Goal,0.7835,Normal,Penalty,,,,Leicester City,22,00:19:24.554,Shot,
,,,,,,,,,,,,,,,,,2.248241,,,,,,,,,,,,,,,6b23f658-32c1-4cab-ad17-271756f6b4b0,2417,,,"[111.2, 35.7]",3754166,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,152,Everton,29,['a7500878-e25a-4046-976a-09d6d631f3c1'],46,,Head,"[114.8, 61.4]",,"[{'location': [107.3, 60.3], 'player': {'id': 3726, 'name': 'Gerard Deulofeu Lázaro'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.6, 38.9], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.3, 31.8], 'player': {'id': 26696, 'name': 'Arouna Koné'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.8, 30.2], 'player': {'id': 3683, 'name': 'Tom Cleverley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.3, 34.4], 'player': {'id': 7884, 'name': 'Marcin Ryszard Wasilewski'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 32.5], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.3, 46.3], 'player': {'id': 3307, 'name': 'Marc Albrighton'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.6, 44.8], 'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.6, 44.7], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 37.3], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",5d560d4e-460c-48b8-b070-ff6e3a08fc3a,,Wayward,0.083129756,Normal,Open Play,,,,Everton,29,00:21:46.154,Shot,
,,,,,,,,,,,,,,,,,0.708047,,,,,,,,,,,,,,,c8bb0fca-bee6-4eb9-99ed-8e811ca954af,2498,,,"[107.4, 35.9]",3754166,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shinji Okazaki,3810.0,Right Center Forward,157,Leicester City,22,['1b87b90f-952c-449e-924f-31359342fbe3'],37,,Left Foot,"[120.0, 37.8, 0.7]",,"[{'location': [103.9, 18.4], 'player': {'id': 4589, 'name': 'Séamus Coleman'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.9, 29.1], 'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.6, 35.3], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 32.4], 'player': {'id': 4629, 'name': 'José Ramiro Funes Mori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.2, 37.4], 'player': {'id': 13042, 'name': 'Tim Howard'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 30.1], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.1, 21.4], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.8, 37.1], 'player': {'id': 3518, 'name': 'Leighton Baines'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",7ce83cae-4c4b-4140-9308-36c4bdd076ba,,Goal,0.1401042,Normal,Open Play,,,,Leicester City,22,00:23:37.544,Shot,
,,,,,,,,,,,,,,,,,0.541648,,,,,,,,,,,,,,,fb90128c-eb60-47af-b770-60372ea49abb,2522,,,"[113.1, 53.2]",3754166,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Romelu Lukaku Menama,3289.0,Center Forward,158,Everton,29,"['ba2983f7-4a14-48b0-b935-b01caccc1208', 'c3869bb7-3059-4720-a14a-5ecfe628067f']",55,,Right Foot,"[120.0, 41.1, 5.7]",,"[{'location': [91.7, 54.8], 'player': {'id': 3307, 'name': 'Marc Albrighton'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.5, 44.4], 'player': {'id': 7884, 'name': 'Marcin Ryszard Wasilewski'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.1, 47.4], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.4, 56.8], 'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.9, 52.6], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.1, 47.7], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",d0e486e0-5f09-4582-8279-f1c331007c21,True,Off T,0.10747358,Normal,Open Play,,,,Everton,29,00:24:55.822,Shot,True
,,,,,,,,,,,,,,,,,0.15446,,,,,,,,,,,,,,,b9b1e29f-c93c-4b6a-960f-4a8d7cbf4ff2,2642,,,"[97.4, 48.2]",3754166,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ross Barkley,4275.0,Right Center Midfield,164,Everton,29,"['23dd0759-1641-4147-aa3d-08e226e8339c', 'f1bcdb30-0081-4efe-b4d0-4a0c4e7178fa']",23,,Right Foot,"[101.3, 46.0]",,"[{'location': [115.9, 41.7], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.3, 48.7], 'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.5, 46.5], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.5, 43.2], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.6, 40.3], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 36.1], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.9, 30.5], 'player': {'id': 7884, 'name': 'Marcin Ryszard Wasilewski'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 33.1], 'player': {'id': 4317, 'name': 'Kevin Mirallas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.4, 60.2], 'player': {'id': 3953, 'name': 'Aaron Lennon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [88.7, 54.8], 'player': {'id': 4589, 'name': 'Séamus Coleman'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",55a755c5-2f0d-4f28-97df-9b9cf3c9a99b,,Blocked,0.047967795,Normal,Open Play,,,,Everton,29,00:29:23.832,Shot,
,,,,,,,,,,,,,,,,,1.008557,,,,,,,,,,,,,,,7f5082d7-058a-42a0-bbd3-47d5d7cf77e5,2860,,,"[92.7, 42.0]",3754166,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romelu Lukaku Menama,3289.0,Center Forward,180,Everton,29,['dc903cfb-bf8e-4abe-91a2-73c3ff15429b'],52,,Left Foot,"[120.0, 38.0, 5.4]",,"[{'location': [102.1, 48.9], 'player': {'id': 3953, 'name': 'Aaron Lennon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.0, 28.0], 'player': {'id': 3518, 'name': 'Leighton Baines'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.1, 30.9], 'player': {'id': 4317, 'name': 'Kevin Mirallas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.7, 41.0], 'player': {'id': 4589, 'name': 'Séamus Coleman'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.2, 34.5], 'player': {'id': 3683, 'name': 'Tom Cleverley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.5, 40.4], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.6, 39.5], 'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [100.5, 33.9], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 45.9], 'player': {'id': 3631, 'name': 'Nathan Dyer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.0, 39.7], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.7, 36.0], 'player': {'id': 7884, 'name': 'Marcin Ryszard Wasilewski'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.6, 42.2], 'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.6, 38.6], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 31.9], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.8, 43.5], 'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [98.1, 42.7], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [98.6, 41.9], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.6, 41.2], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",,,Off T,0.050897427,Normal,Free Kick,,,,Everton,29,00:36:52.909,Shot,
,,,,,,,,,,,,,,,,,0.132621,,,,,,,,,,,,,,,42855b69-975a-437c-a484-1d3c0ef4c578,3059,,,"[112.8, 46.3]",3754166,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,193,Everton,29,"['237bae4c-1b91-4ec4-b502-c97bc6b9d1ed', '86e42463-0fcc-430c-8ae9-467b57677e5b']",14,,Left Foot,"[114.2, 44.9]",,"[{'location': [106.3, 51.3], 'player': {'id': 3683, 'name': 'Tom Cleverley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.2, 55.6], 'player': {'id': 4589, 'name': 'Séamus Coleman'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.4, 36.5], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.5, 32.8], 'player': {'id': 4317, 'name': 'Kevin Mirallas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.5, 42.1], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.4, 37.1], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.7, 41.5], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.8, 45.2], 'player': {'id': 7884, 'name': 'Marcin Ryszard Wasilewski'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.1, 52.6], 'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.9, 47.0], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 38.6], 'player': {'id': 28782, 'name': 'Ritchie De Laet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",44348c9b-fac8-4cb4-bede-e59a810dc789,,Blocked,0.16286804,Normal,Open Play,,,,Everton,29,00:43:14.876,Shot,
,,,,,,,,,,,,,,,,,0.606488,,,,,,,,,,,,,,,e4abc617-7c15-4839-bbef-f7f58601f8ab,3065,,,"[106.4, 28.3]",3754166,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Mirallas,4317.0,Left Wing,193,Everton,29,['2d765687-4cf8-4c5b-9e0d-90eab1a038d9'],18,,Right Foot,"[119.9, 37.0, 0.5]",True,"[{'location': [103.7, 48.3], 'player': {'id': 3683, 'name': 'Tom Cleverley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.6, 49.4], 'player': {'id': 4589, 'name': 'Séamus Coleman'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.3, 47.1], 'player': {'id': 3289, 'name': 'Romelu Lukaku Menama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.5, 36.0], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.5, 37.4], 'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [88.3, 47.5], 'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.3, 38.5], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.5, 37.6], 'player': {'id': 7884, 'name': 'Marcin Ryszard Wasilewski'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 42.1], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 37.9], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.5, 32.0], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.3, 31.3], 'player': {'id': 28782, 'name': 'Ritchie De Laet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.7, 33.4], 'player': {'id': 3671, 'name': 'José Leonardo Ulloa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [101.7, 25.9], 'player': {'id': 3518, 'name': 'Leighton Baines'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",4875bfa2-2a3a-42c4-9efd-306467f95ea0,,Goal,0.09373425,Normal,Open Play,,,,Everton,29,00:43:18.432,Shot,
