ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.403072,,,,,,,,,,,,097beaaa-fff2-4087-b5b2-e08c14c1f976,187,,,"[107.3, 40.1]",3775608,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,14,Tottenham Hotspur Women,749,"['937cdaf3-4f69-48dc-b4aa-57fd9c5492b0', 'c2afd246-ef65-4b1e-93eb-f426c3c80702']",11,True,Head,"[116.5, 42.3, 1.6]",,"[{'location': [97.9, 49.6], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.3, 43.2], 'player': {'id': 31563, 'name': 'Rachel Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.3, 39.5], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 31.1], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.2, 36.0], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 49.4], 'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.9, 40.8], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",00e93c3f-8c91-4571-9d45-be682d90bbba,Saved,0.05394649,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:04:11.033,Shot,True
,,,,,,,,,,,,,,,1.092566,,,,,,,,,,,,843f4c8d-1c76-41ca-9138-7a18bfeea731,350,,,"[102.7, 26.9]",3775608,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emily Louise van Egmond,5076.0,Left Center Forward,27,West Ham United LFC,972,['ea189de3-d6ec-4a53-b1cf-122057d78652'],38,,Right Foot,"[117.9, 41.2, 1.4]",True,"[{'location': [102.9, 35.9], 'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [118.3, 39.1], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 34.1], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.6, 35.1], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.3, 42.0], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.1, 47.8], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 37.0], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 35.9], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 44.4], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",a3affb41-71ac-426f-a254-4369a29831e0,Saved,0.051330194,Normal,Open Play,,,,West Ham United LFC,972,00:08:38.085,Shot,
,,,,,,,,,,,,,,,0.272031,,,,,,,,,,,,c2ba550d-4cc7-4c8c-aa34-aa8849ff4f83,772,,,"[96.9, 34.9]",3775608,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emily Louise van Egmond,5076.0,Left Center Forward,55,West Ham United LFC,972,"['3a724c54-bed2-40c1-bb18-745f1364279c', '413a82af-fb30-4b83-9719-44af7d0b5ddf']",29,,Right Foot,"[104.1, 36.5]",,"[{'location': [102.3, 54.5], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [117.9, 38.9], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.0, 40.2], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 47.9], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.4, 46.6], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 36.4], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",c184b206-b620-4983-a781-48addbb3410a,Blocked,0.049183924,Normal,Open Play,,,,West Ham United LFC,972,00:19:29.569,Shot,
,,,,,,,,,,,,,,,0.944441,,,,,,,,,,,,538b89d0-b8f6-4547-8951-0f103b1fa4e4,1326,,,"[107.1, 49.7]",3775608,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Quinn,15564.0,Center Attacking Midfield,82,Tottenham Hotspur Women,749,"['8cd90596-1af8-4899-86cb-14df1edb7aaa', 'beeae5c6-62a9-4776-ab11-90f1ecf902f4']",55,,Right Foot,"[120.0, 42.7, 3.8]",True,"[{'location': [105.4, 33.7], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [98.8, 53.4], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.1, 61.3], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.2, 60.0], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.2, 47.9], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.6, 48.1], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.9, 59.3], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.1, 61.3], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 61.0], 'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.1, 52.1], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [116.1, 43.2], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 36.2], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",a6038955-5e26-473f-99f2-a3d8681930c4,Off T,0.09221039,Half Volley,Open Play,,,,Tottenham Hotspur Women,749,00:32:55.573,Shot,True
,,,,,,,,,,,,,,,0.7735,,,,,,,,,,,,0fda73a3-7b24-4ea3-99b1-b2598f51ca5f,1392,,,"[112.2, 34.7]",3775608,34,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Quinn,15564.0,Center Attacking Midfield,87,Tottenham Hotspur Women,749,"['01819746-8b86-47d8-9412-3f09dc8956bd', '62db827f-80c4-4b76-b5bc-3e5c18ecdff2']",33,,Right Foot,"[120.0, 41.6, 0.9]",True,"[{'location': [118.3, 40.9], 'player': {'id': 61467, 'name': 'Jessica Naz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.0, 29.4], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.2, 34.8], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.4, 35.9], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.0, 30.8], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.6, 36.6], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [119.8, 40.6], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.9, 43.7], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.0, 37.0], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.6, 42.7], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",d275de0c-c62b-420e-9fdd-2ade3b03cf40,Goal,0.1093533,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:34:33.654,Shot,True
,,,,,,,,,,,,,,,1.411993,,,,,,,,,,,,a1754c15-ad7a-40a2-8c9d-61121aaec0b6,1872,,,"[91.3, 35.9]",3775608,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adriana Kristina Leon,8297.0,Center Attacking Midfield,113,West Ham United LFC,972,['fe705933-0c1f-4612-9fb2-3f74d495ae5c'],7,,Right Foot,"[120.0, 39.7, 4.1]",,"[{'location': [118.2, 39.8], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.2, 49.5], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [85.2, 25.6], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.1, 21.9], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.9, 44.0], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.4, 36.6], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.0, 27.3], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.8, 39.5], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.1, 30.5], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,Off T,0.024192112,Normal,Open Play,,,,West Ham United LFC,972,00:00:07.924,Shot,
,,,,,,,,,,,,,,,0.54225,,,,,,,,,,,,37b70b64-7f9d-459a-b981-4a81ec2e2a98,1888,,,"[113.4, 33.7]",3775608,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriana Kristina Leon,8297.0,Center Attacking Midfield,115,West Ham United LFC,972,['71561124-cea5-45ec-b575-5bdaf7a9e4be'],36,,Left Foot,"[117.6, 36.5, 0.1]",True,"[{'location': [86.4, 46.9], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.6, 20.7], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 50.4], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [110.6, 39.8], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.1, 23.4], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.8, 21.8], 'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [93.9, 32.2], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.6, 36.5], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.2, 39.2], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.8, 33.9], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 37.6], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.1, 25.4], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.1, 20.2], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.9, 25.6], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",71acadb6-16c9-46d5-897f-67cb16455b9e,Saved,0.062217683,Backheel,Open Play,,,,West Ham United LFC,972,00:00:36.955,Shot,
,,,,,,,,,,,,,,,1.05807,,,,,,,,,,,,768fc0d8-a69b-4585-be98-41fae4d2d099,2005,,,"[100.4, 41.6]",3775608,48,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucy Quinn,15564.0,Center Attacking Midfield,124,Tottenham Hotspur Women,749,['6cf60822-892e-445f-ab4d-faef9612c340'],56,,Right Foot,"[120.0, 41.5, 4.0]",True,"[{'location': [107.0, 45.2], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.3, 45.7], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.7, 45.6], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.7, 46.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.7, 37.0], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 41.7], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.6, 42.6], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.4, 35.7], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [114.0, 37.6], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [119.9, 40.0], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 45.2], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.9, 49.6], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.2, 41.6], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.6, 40.6], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.8, 33.0], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,Off T,0.04181362,Half Volley,Open Play,,,,Tottenham Hotspur Women,749,00:03:56.696,Shot,
,,,,,,,,,,,,,,,0.709387,,,,,,,,,,,,a91de328-718b-41e1-9067-7fd8516d8c46,2396,,,"[107.7, 39.5]",3775608,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emily Louise van Egmond,5076.0,Center Attacking Midfield,140,West Ham United LFC,972,['e682e6d1-c35f-45c9-b621-a6b91fbdbf52'],11,,Head,"[118.1, 39.8, 1.3]",,"[{'location': [109.2, 38.9], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 34.5], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 38.7], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.4, 29.1], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.1, 42.8], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.9, 40.0], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.8, 45.6], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.9, 39.4], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.2, 35.4], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.5, 28.8], 'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [118.2, 39.9], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.1, 49.7], 'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.3, 50.2], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 47.1], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.8, 44.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",16a2d0ab-6ac9-4da4-84cd-6c4e8e25473b,Saved,0.05473129,Normal,Open Play,,,,West Ham United LFC,972,00:14:11.416,Shot,
,,,,,,,,,,,,,,,0.952904,,,,,,,,,,,,e06828e0-fe58-4bb4-babd-0d02a2077c7a,2489,,,"[102.6, 31.3]",3775608,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katerina Svitková,24403.0,Left Wing Back,154,West Ham United LFC,972,['22464f6b-4f73-42ac-bfaa-39002c7fff60'],32,,Right Foot,"[117.3, 38.6, 1.2]",,"[{'location': [87.6, 51.8], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [90.8, 44.1], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.6, 38.3], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.3, 39.4], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [117.5, 38.7], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.3, 48.4], 'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.4, 41.6], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 41.7], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 35.1], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 34.8], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.4, 32.5], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.1, 31.5], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,Saved,0.058500946,Normal,Open Play,,,,West Ham United LFC,972,00:17:32.483,Shot,
