bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.523729,,,,,,,,,,,,,,,3dc513ac-fa59-4c10-8703-44631255b382,1378,,"[110.5, 41.3]",3901230,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Grégory Pujol,401506.0,Right Center Forward,86,Gazélec Ajaccio,160,['3a7697e8-56eb-4c51-9d41-51c1645b3572'],36,,Left Foot,"[120.0, 39.3, 1.7]",True,"[{'location': [107.1, 42.3], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.0, 37.3], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.1, 37.8], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 41.8], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [115.3, 51.0], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.2, 55.2], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.6, 41.2], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.5, 57.1], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [92.3, 77.5], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.6, 60.2], 'player': {'id': 310534, 'name': 'Louis Poggi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.4, 39.0], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",24d96e3a-46bc-496b-9edb-57679e59612f,,Goal,0.1453241,Volley,Open Play,,,,Gazélec Ajaccio,160,00:36:36.473,Shot,
,,,,,,,,,,,,,,,,1.009125,,,,,,,,,,,,,,,c70a64c3-b0db-42c0-8c8b-f4eb2ec49bb4,1623,,"[104.9, 43.7]",3901230,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexander Djiku,2989.0,Right Center Back,101,Bastia,2736,['66408230-7540-476a-bbe2-454932e273cf'],47,,Head,"[118.7, 38.7, 1.6]",,"[{'location': [95.8, 58.4], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [96.2, 32.3], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [77.8, 41.5], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [92.5, 38.4], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.9, 40.9], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [105.7, 34.6], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.6, 47.3], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.6, 40.8], 'player': {'id': 310534, 'name': 'Louis Poggi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.5, 40.4], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 42.3], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.7, 55.2], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.3, 45.3], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.4, 34.4], 'player': {'id': 401506, 'name': 'Grégory Pujol'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [86.8, 40.4], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.3, 40.0], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [109.2, 39.0], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.3, 38.3], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.8, 39.9], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",03a23db4-e0c2-455a-b35c-8b42dbe6c7d9,,Saved,0.030496996,Normal,Open Play,,,,Bastia,2736,00:43:47.866,Shot,
,,,,,,,,,,,,,,,,0.806591,,,,,,,,,,,,,,,edca23d9-5972-43e1-9559-ec8fa20cab1d,1672,,"[112.8, 34.7]",3901230,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sébastien Squillaci,26481.0,Center Back,106,Bastia,2736,"['8ef8aa84-7b43-4800-9a6a-93d67d4731c3', 'edb2d5a1-273e-457e-8f27-1d16ca822fed']",53,True,Head,"[118.9, 40.6, 1.2]",,"[{'location': [97.7, 54.4], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.3, 44.1], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.6, 41.0], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [107.2, 45.7], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.4, 41.4], 'player': {'id': 401506, 'name': 'Grégory Pujol'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [114.2, 37.8], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 41.5], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 35.0], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 37.7], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.1, 34.1], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.0, 40.8], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [113.7, 43.8], 'player': {'id': 401541, 'name': 'Evaeverson Lemos da Silva Brandão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.6, 58.7], 'player': {'id': 29875, 'name': 'Axel Ngando'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.7, 47.6], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",cf8bba61-f9ef-4ddc-98fc-3e50e68fa272,,Saved,0.06255193,Normal,Open Play,,,,Bastia,2736,00:00:53.813,Shot,True
,,,,,,,,,,,,,,,,0.603389,,,,,,,,,,,,,,,6d72f0b8-7af2-463a-875b-d29f23f69893,2170,,"[104.7, 27.9]",3901230,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaël Danic,7349.0,Left Center Midfield,134,Bastia,2736,['b897bf1c-f0b7-405f-813f-30f703a08208'],57,,Left Foot,"[108.4, 42.9]",True,"[{'location': [105.1, 39.8], 'player': {'id': 401506, 'name': 'Grégory Pujol'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.2, 53.7], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 43.5], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 45.4], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 57.2], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.8, 35.7], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.4, 47.8], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.5, 30.2], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.5, 55.6], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.9, 38.4], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.7, 54.5], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [106.6, 21.1], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [109.1, 36.5], 'player': {'id': 401541, 'name': 'Evaeverson Lemos da Silva Brandão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [91.6, 45.4], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",1aa62637-76d1-4992-ad4a-829ec5b1eb07,,Wayward,0.041331567,Volley,Open Play,,,,Bastia,2736,00:12:57.448,Shot,
,,,,,,,,,,,,,,,,0.361324,,,,,,,,,,,,,,,11e5d75b-23c4-445b-9b18-3e170a0edf39,2205,,"[115.5, 32.8]",3901230,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Evaeverson Lemos da Silva Brandão,401541.0,Left Center Forward,135,Bastia,2736,['cb41d8c5-3af0-4d0b-b815-c3d24ecf6bf8'],56,,Left Foot,"[120.0, 34.5, 0.4]",True,"[{'location': [115.0, 35.4], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.2, 34.2], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.4, 33.5], 'player': {'id': 401506, 'name': 'Grégory Pujol'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [117.3, 32.2], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [119.0, 39.2], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.5, 36.8], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.8, 43.5], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.4, 40.2], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 40.2], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 42.2], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.3, 34.6], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [99.4, 43.3], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.4, 36.8], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.3, 42.3], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [107.8, 44.6], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",6421af09-ab41-4b9b-867b-f0f7c251d398,,Off T,0.08597769,Volley,Open Play,,,,Bastia,2736,00:13:56.191,Shot,
,,,,,,,,,,,,,,,,0.74676,,,,,,,,,,,,,,,b21a268c-39cd-40a7-9840-6664d8f554e1,2225,,"[111.3, 33.8]",3901230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Khalid Boutaïb,5726.0,Left Center Forward,136,Gazélec Ajaccio,160,['a3532e2d-309d-482a-b018-95c51f494a55'],52,,Head,"[118.7, 37.6, 1.3]",,"[{'location': [114.4, 56.4], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 43.9], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.2, 43.8], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.3, 29.3], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.5, 35.1], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.5, 38.7], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.4, 61.4], 'player': {'id': 401506, 'name': 'Grégory Pujol'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.3, 47.2], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",3e2d7ba0-a42c-4da7-bb3f-c01da85bcf56,,Saved,0.058745965,Normal,Open Play,,,,Gazélec Ajaccio,160,00:14:52.480,Shot,
,,,,,,,,,,,,,,,,0.615623,,,,,,,,,,,,,,,d4ce5559-ba6f-4337-a817-2f471d0b3b03,2237,,"[107.6, 55.0]",3901230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Floyd Ayité,15689.0,Right Center Forward,138,Bastia,2736,['bfc69ed4-41da-4649-9211-0a13cb38e472'],7,,Right Foot,"[120.0, 45.7, 4.5]",True,"[{'location': [107.3, 35.2], 'player': {'id': 401541, 'name': 'Evaeverson Lemos da Silva Brandão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.3, 46.4], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.0, 50.5], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.3, 52.2], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.5, 55.9], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 43.6], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 38.0], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 43.3], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",89d49ea5-0179-4417-91a0-b9d26e0df031,,Off T,0.065575905,Normal,Open Play,,,,Bastia,2736,00:15:07.203,Shot,
,,,,,,,,,,,,,,,,0.497085,,,,,,,,,,,,,,,4023ee56-4a7a-45ac-ae27-ea32d463d277,2272,,"[108.1, 40.1]",3901230,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Mohamed Larbi,10616.0,Center Attacking Midfield,141,Gazélec Ajaccio,160,['edbfb970-845f-4d4e-9418-d96b76ba7da5'],39,,Right Foot,"[120.0, 42.5, 0.1]",,,,,Goal,0.7835,Normal,Penalty,,,,Gazélec Ajaccio,160,00:17:39.812,Shot,
,,,,,,,,,,,,,,,,1.220411,,,,,,,,,,,,,,,f9a3e908-2160-40b2-9fd1-038ba76be787,2327,,"[98.1, 22.3]",3901230,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grégory Pujol,401506.0,Right Center Forward,143,Gazélec Ajaccio,160,['453e26d1-ac96-4cce-a5dc-cd693d84a81e'],14,,Right Foot,"[120.0, 47.3, 6.4]",,"[{'location': [91.8, 42.7], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 45.5], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [97.1, 26.3], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.6, 27.9], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.8, 39.5], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.7, 20.1], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [101.6, 24.7], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.0, 18.7], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.3, 25.6], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [85.9, 20.5], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",8b5b8a3b-f515-4959-99a5-604e286343cc,,Off T,0.016029771,Normal,Open Play,,,,Gazélec Ajaccio,160,00:19:14.200,Shot,
,,,,,,,,,,,,,,,,1.468833,,,,,,,,,,,,,,,f54f037e-fc76-4311-ba13-c032a7aa50d9,2453,,"[86.8, 21.6]",3901230,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Julian Palmieri,4508.0,Left Back,152,Bastia,2736,['bb47b71c-6e70-4bae-a4bd-0bc612d24566'],50,,Left Foot,"[120.0, 49.5, 4.5]",,"[{'location': [117.3, 38.4], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.1, 22.3], 'player': {'id': 310534, 'name': 'Louis Poggi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.9, 45.6], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.2, 43.0], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.2, 38.2], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 35.2], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 34.8], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [98.8, 27.3], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 40.6], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.4, 25.0], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [87.3, 32.8], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.0, 48.4], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.5, 44.0], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.7, 37.9], 'player': {'id': 401541, 'name': 'Evaeverson Lemos da Silva Brandão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [95.6, 2.8], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [88.6, 27.7], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [90.0, 30.3], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",04944cb3-ab17-490d-b0af-afcd3326d0d0,,Off T,0.0061581763,Normal,Open Play,,,,Bastia,2736,00:22:50.836,Shot,
,,,,,,,,,,,,,,,,1.602832,,,,,,,,,,,,,,,432d2caf-4f14-46fd-a237-334bc7ba66ad,2626,,"[84.1, 34.7]",3901230,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Coulibaly,3433.0,Left Defensive Midfield,165,Bastia,2736,['f8a67c20-ed35-4129-88ad-433ba7aa0fa2'],44,,Right Foot,"[116.2, 36.8, 0.5]",,"[{'location': [92.6, 34.9], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.9, 30.9], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.5, 26.3], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.1, 21.2], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.9, 30.5], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [86.8, 32.2], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [89.1, 21.7], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.0, 28.1], 'player': {'id': 401541, 'name': 'Evaeverson Lemos da Silva Brandão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [95.9, 26.2], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [116.8, 37.8], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",566fdeda-c09a-49bd-acbf-1c6f22253f99,,Saved,0.0069524054,Normal,Open Play,,,,Bastia,2736,00:27:44.400,Shot,
