50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.160056,,,,,,,,,,,c7115cf5-491a-48a4-ad34-bd88a03db91f,58,,,"[105.3, 25.0]",3817867,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cássio Gabriel Vilela Ferreira,159765.0,Right Center Forward,5,Mumbai City,7287,"['35e1837f-aba0-4db3-93f8-b8c3894282e2', 'e9ec9557-ac3d-4df2-9019-b9b242d8dcc3']",46,,Right Foot,"[106.1, 25.8]",,"[{'location': [101.1, 22.8], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 13.1], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.2, 41.3], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.3, 36.6], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 26.4], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 20.1], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 33.0], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 32.7], 'player': {'id': 4036, 'name': 'Bradden Inman'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.5, 16.1], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.8, 37.4], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.1, 37.5], 'player': {'id': 159773, 'name': 'Vikram Pratap Singh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",b36cabbd-ba11-4b8f-ae40-1d26b8ae4b3c,,Blocked,0.021776346,Normal,Open Play,,,,Mumbai City,7287,00:00:46.890,Shot,
,,,,,,,,,,,,,,,,,0.098781,,,,,,,,,,,7a7eb25f-bcab-4025-9b3b-fd52435105c5,63,,,"[97.1, 40.8]",3817867,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lalengmawia Ralte,124905.0,Left Defensive Midfield,5,Mumbai City,7287,"['7ec290b7-fe0a-402d-a38a-cc4df21f3911', '86d2245c-e47f-4a08-9ad0-9ccb79a8a136']",49,,Right Foot,"[99.3, 40.6]",,"[{'location': [99.9, 36.2], 'player': {'id': 4036, 'name': 'Bradden Inman'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.6, 23.4], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.4, 24.7], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.8, 32.1], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.3, 39.9], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.1, 42.2], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.5, 32.4], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.3, 32.0], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 39.6], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.1, 40.5], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.2, 51.7], 'player': {'id': 168197, 'name': 'Imran Khan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.2, 15.7], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.9, 38.2], 'player': {'id': 159773, 'name': 'Vikram Pratap Singh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Blocked,0.03275219,Normal,Open Play,,,,Mumbai City,7287,00:00:49.582,Shot,
,,,,,,,,,,,,,,,,,0.104754,,,,,,,,,,,339a8d41-acab-40d6-a893-118d4bb3a182,350,,,"[91.5, 41.6]",3817867,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lalengmawia Ralte,124905.0,Left Defensive Midfield,21,Mumbai City,7287,"['8fa965e5-3a87-46c4-bcb2-ec0965f0695d', 'a729ab29-05c6-4ff2-a073-e20bcebf9c11']",13,,Right Foot,"[95.3, 41.0]",,"[{'location': [99.6, 46.8], 'player': {'id': 159773, 'name': 'Vikram Pratap Singh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.0, 19.6], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.6, 41.3], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.0, 31.3], 'player': {'id': 4036, 'name': 'Bradden Inman'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.9, 21.5], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.1, 26.6], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.2, 35.2], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.2, 41.2], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.9, 44.2], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.9, 55.0], 'player': {'id': 168197, 'name': 'Imran Khan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [93.3, 16.7], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.8, 26.8], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",1ba80f38-3c59-4f55-9151-a8d21466954b,,Blocked,0.041241884,Normal,Open Play,,,,Mumbai City,7287,00:09:13.381,Shot,
,,,,,,,,,,,,,,,,,1.074578,,,,,,,,,,,ff923324-8e1d-4ee1-ad7e-e35af9a5530e,447,,,"[103.0, 42.0]",3817867,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vikram Pratap Singh,159773.0,Right Midfield,27,Mumbai City,7287,['1268ddc2-4c60-4e74-88a6-085f9044532a'],25,,Head,"[120.0, 46.4, 4.8]",,"[{'location': [112.2, 43.2], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.6, 22.0], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.4, 28.4], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.5, 38.0], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 42.5], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [77.5, 67.9], 'player': {'id': 159767, 'name': 'Amey Ganesh Ranawade'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.5, 37.9], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",30f3b1d6-6195-49f5-a428-9aba72912f6c,True,Off T,0.13042778,Normal,Open Play,,,,Mumbai City,7287,00:12:25.907,Shot,
,,,,,,,,,,,,,,,,,0.918066,,,,,,,,,,,c3214019-96db-450b-b360-ca1e6a75674b,502,,,"[106.1, 38.3]",3817867,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vikram Pratap Singh,159773.0,Right Midfield,33,Mumbai City,7287,['8807d656-4cdf-4adf-9fba-c8a4b580e6d7'],20,,Head,"[120.0, 45.8, 0.9]",,"[{'location': [107.4, 41.9], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.1, 51.2], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [100.5, 39.5], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [91.2, 43.6], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.0, 28.6], 'player': {'id': 159772, 'name': 'Vignesh Dakshinamurthy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.6, 36.1], 'player': {'id': 4036, 'name': 'Bradden Inman'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [116.1, 40.4], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.4, 32.8], 'player': {'id': 187212, 'name': 'Marcelo Leite Pereira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.1, 26.8], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.9, 31.6], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 34.1], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.2, 41.4], 'player': {'id': 8624, 'name': 'Marco Sahanek'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.8, 37.4], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 40.0], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 42.8], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.5, 49.3], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",44ef9db8-3823-4a87-bb99-7cdd783fcff2,,Off T,0.0821863,Normal,Open Play,,,,Mumbai City,7287,00:15:20.916,Shot,
,,,,,,,,,,,,,,,,,0.486251,,,,,,,,,,,5a16e038-2306-4fc8-9e5b-dbcf12c4f5c9,537,,,"[117.2, 30.9]",3817867,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Serigne Mourtada Fall,159770.0,Right Center Back,36,Mumbai City,7287,['0f45c0a2-d9ec-4bd9-80d6-cc767426b553'],44,,Head,"[119.4, 36.2, 2.1]",,"[{'location': [118.9, 37.9], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 32.2], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 39.7], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.5, 40.8], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 44.4], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 38.0], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 42.5], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.2, 37.5], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.6, 52.6], 'player': {'id': 168197, 'name': 'Imran Khan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.8, 45.0], 'player': {'id': 8624, 'name': 'Marco Sahanek'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [106.4, 41.3], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.8, 41.4], 'player': {'id': 159773, 'name': 'Vikram Pratap Singh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.9, 38.8], 'player': {'id': 4036, 'name': 'Bradden Inman'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.0, 41.7], 'player': {'id': 159772, 'name': 'Vignesh Dakshinamurthy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.6, 52.3], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",f74c14e0-8311-438d-abb6-8e50a68469e2,True,Saved,0.069822796,Normal,Open Play,,,,Mumbai City,7287,00:17:44.112,Shot,
,,,,,,,,,,,,,,,,,1.407087,,,,,,,,,,,23b8b784-8fcd-47e9-a684-ea90d77b58a6,641,,,"[83.6, 24.2]",3817867,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bipin Singh Thounajam,124902.0,Left Midfield,42,Mumbai City,7287,['a71bf8df-26e2-4ae5-b1e5-78af35f97611'],20,,Left Foot,"[120.0, 37.3, 7.2]",,"[{'location': [90.7, 34.0], 'player': {'id': 4036, 'name': 'Bradden Inman'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [86.7, 46.5], 'player': {'id': 159773, 'name': 'Vikram Pratap Singh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [93.0, 40.7], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [74.9, 32.5], 'player': {'id': 159771, 'name': 'Ahmed Jahouh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [70.5, 36.7], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [84.2, 26.2], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [82.9, 52.5], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.4, 28.3], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.0, 36.2], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.8, 32.1], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.9, 39.0], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.3, 39.1], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.007239947,Normal,Open Play,,,,Mumbai City,7287,00:20:20.798,Shot,
,,,,,,,,,,,,,,,,,1.135618,,,,,,,,,,,57cc0421-c801-4431-ac81-66a2f6df7620,693,,,"[99.1, 59.8]",3817867,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Sahanek,8624.0,Right Center Forward,48,NorthEast United,7285,['cbc142f8-0e1d-443d-803d-35c8d5f216a7'],20,,Left Foot,"[118.3, 42.6, 1.8]",,"[{'location': [94.7, 40.7], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [94.7, 58.3], 'player': {'id': 159771, 'name': 'Ahmed Jahouh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.9, 39.5], 'player': {'id': 159773, 'name': 'Vikram Pratap Singh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.2, 59.7], 'player': {'id': 159772, 'name': 'Vignesh Dakshinamurthy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.7, 48.4], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 51.3], 'player': {'id': 159768, 'name': 'Mehtab Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 47.7], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 37.2], 'player': {'id': 159767, 'name': 'Amey Ganesh Ranawade'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 42.3], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.1, 69.2], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.6, 35.3], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.2, 48.1], 'player': {'id': 187212, 'name': 'Marcelo Leite Pereira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.0, 30.4], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",b49988ec-a5db-4a01-b1a1-95c071697af9,,Saved,0.010200905,Normal,Open Play,,,,NorthEast United,7285,00:22:20.122,Shot,
,,,,,,,,,,,,,,,,,0.409056,,,,,,,,,,,3f60710b-8c4b-4cc0-99c0-21ebbd8f4494,779,,,"[93.0, 38.2]",3817867,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cássio Gabriel Vilela Ferreira,159765.0,Right Center Forward,51,Mumbai City,7287,"['3e895c7a-1c0f-4fa2-976a-f69ea97e1228', '40ddbfba-19da-4aee-8b88-0e6dd9901619']",32,,Right Foot,"[103.1, 37.6]",,"[{'location': [102.4, 43.0], 'player': {'id': 187212, 'name': 'Marcelo Leite Pereira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [103.7, 40.1], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.8, 39.2], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.3, 52.4], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 38.3], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 37.3], 'player': {'id': 22911, 'name': 'Zakaria Diallo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 36.3], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.6, 30.2], 'player': {'id': 8624, 'name': 'Marco Sahanek'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.0, 28.0], 'player': {'id': 168197, 'name': 'Imran Khan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.8, 41.4], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.2, 29.3], 'player': {'id': 159771, 'name': 'Ahmed Jahouh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [98.9, 42.8], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [86.4, 45.7], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.6, 53.2], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [101.0, 44.9], 'player': {'id': 159773, 'name': 'Vikram Pratap Singh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.4, 31.3], 'player': {'id': 4036, 'name': 'Bradden Inman'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.0, 27.0], 'player': {'id': 159772, 'name': 'Vignesh Dakshinamurthy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.3, 45.4], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",,,Blocked,0.058135685,Normal,Free Kick,,,,Mumbai City,7287,00:25:32.837,Shot,
,,,,,,,,,,,,,,,,,0.451741,,,,,,,,,,,5d821ff2-b731-493d-8120-aaaf9f524906,888,,,"[107.9, 40.0]",3817867,29,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Ahmed Jahouh,159771.0,Right Defensive Midfield,55,Mumbai City,7287,['7778b9da-316b-47a8-98a0-90a853358fce'],29,,Right Foot,"[120.0, 37.0, 1.6]",,,,,Goal,0.7835,Normal,Penalty,,,,Mumbai City,7287,00:29:29.908,Shot,
