bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.249171,,,,,,,,,,,,597f6a91-ffbb-481b-9a4e-ccb8a2a33556,142,,"[105.3, 54.5]",3879604,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,6,Napoli,227,"['771d60ce-ce23-4cd3-8174-a224f931e30a', '81924199-0573-4040-94ea-6cb1c6e7c191']",18,,Right Foot,,"[107.5, 51.8]",True,"[{'location': [95.9, 43.3], 'player': {'id': 6894, 'name': 'Ezequiel Muñoz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 50.0], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 51.6], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [96.1, 30.8], 'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.4, 42.6], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.9, 37.0], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [87.5, 28.3], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",bafac2d9-8471-4a71-8a58-3eb0f40931a0,Blocked,0.046079006,Normal,Open Play,,,,Napoli,227,00:02:18.167,Shot,
,,,,,,,,,,,,,,,,0.691743,,,,,,,,,,,,85805216-c049-4f42-bf88-21163f47b009,205,,"[100.2, 51.5]",3879604,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,11,Napoli,227,['ad853518-8e9c-4dbb-911b-0d69046d0246'],36,,Left Foot,,"[117.9, 39.8, 1.3]",,"[{'location': [118.1, 42.5], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.8, 49.2], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.3, 38.8], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.4, 55.0], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 50.3], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.3, 42.1], 'player': {'id': 6894, 'name': 'Ezequiel Muñoz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 35.7], 'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [97.2, 28.8], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.3, 41.4], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",634e0c2b-f624-4a16-890e-7cd6133220c5,Saved,0.038544975,Normal,Open Play,,,,Napoli,227,00:04:36.667,Shot,
,,,,,,,,,,,,,,,,0.763794,,,,,,,,,,,,bb59c847-3aec-481d-a9b2-ee433eb63297,679,,"[98.6, 30.3]",3879604,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Right Wing,33,Genoa,233,['3a667ea0-43a5-465c-ab64-3345005603fe'],43,,Left Foot,,"[120.0, 40.9, 6.5]",,"[{'location': [82.1, 49.0], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.9, 28.2], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.2, 32.1], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.9, 34.0], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.9, 36.4], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.3, 19.9], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [105.4, 42.8], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.1, 37.5], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.8, 32.7], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [81.3, 65.1], 'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.6, 48.7], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.7, 51.4], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",ddacf4d7-4fb1-4cf5-be7d-ce83c65ee072,Off T,0.036826413,Normal,Open Play,,,,Genoa,233,00:15:43.474,Shot,
,,,,,,,,,,,,,,,,1.208931,,,,,,,,,,,,324bfc21-94fd-4ede-a141-0d7bd6b0274b,1038,,"[111.8, 25.2]",3879604,26,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dries Mertens,5630.0,Left Wing,56,Napoli,227,"['4913c4fa-f4cf-4a0f-b9dd-6a8825ae84df', 'cc231931-18cf-4032-8143-4192de62f0db']",15,,Right Foot,,"[120.0, 45.2, 0.8]",,"[{'location': [118.1, 36.0], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.1, 45.5], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 34.0], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.3, 29.2], 'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.9, 28.6], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.5, 26.3], 'player': {'id': 6894, 'name': 'Ezequiel Muñoz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 24.1], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.6, 33.8], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.1, 37.9], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.5, 25.0], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.9, 20.9], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",a34cd818-8f34-49a8-bb12-165f8fe4f7c9,Off T,0.03923505,Normal,Open Play,,,,Napoli,227,00:26:15.541,Shot,True
,,,,,,,,,,,,,,,,0.25262,,,,,,,,,,,,408d2eee-b778-4760-842e-00c409cc878b,1221,,"[114.1, 55.3]",3879604,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dries Mertens,5630.0,Left Wing,68,Napoli,227,['74ce8e5c-5df3-4a47-ae64-eade4c49e783'],52,,Right Foot,,"[115.1, 53.0, 0.3]",True,"[{'location': [105.9, 49.6], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.7, 50.3], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [115.2, 53.3], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 40.8], 'player': {'id': 6894, 'name': 'Ezequiel Muñoz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.2, 35.6], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 35.1], 'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.7, 35.1], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.3, 30.3], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.3, 49.0], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",eb156e4d-05e9-4803-845c-35719c1d7f4b,Saved,0.026471248,Normal,Open Play,,,,Napoli,227,00:31:52.800,Shot,
,,,,,,,,,,,,,,,,0.202002,,,,,,,,,,,,47fb5505-1d13-4ea0-a56b-51270e7c3031,1479,,"[98.7, 54.2]",3879604,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Right Wing,83,Genoa,233,"['3ba79895-ffbc-4647-a434-4823afa77606', '60503d29-9188-4efe-8629-b86180e25c25', 'b4b61a9e-52ea-49ae-a51a-a2f24ab0fec1']",51,,Left Foot,,"[99.8, 53.3]",,"[{'location': [100.9, 30.6], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.3, 35.8], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.0, 41.5], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.1, 51.7], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.1, 42.3], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 53.7], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.2, 52.5], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 42.3], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 38.3], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.8, 43.7], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",8c5c058f-6359-4bfc-934b-3fec41cb6a57,Blocked,0.03045622,Normal,Open Play,,,,Genoa,233,00:40:51.252,Shot,True
,,,,,,,,,,,,,,,,1.258753,,,,,,,,,,,,a984d44a-71e4-4153-97e5-3efc9bac7d37,1503,,"[110.6, 39.8]",3879604,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonardo Pavoletti,8180.0,Center Forward,86,Genoa,233,"['67102b6b-0f49-411d-801a-cce8af8ca52b', 'daea88ed-7a33-498a-ae9a-0d850700598e']",37,True,Head,,"[120.0, 29.5, 0.4]",,"[{'location': [105.4, 33.3], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 31.2], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 32.3], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 41.1], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.2, 38.3], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.3, 38.5], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.0, 40.2], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.7, 46.8], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.9, 50.4], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.2, 64.2], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.6, 40.2], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.8, 40.0], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.2, 35.5], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [101.8, 32.2], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.4, 42.3], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.1, 41.7], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [89.9, 66.9], 'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",3e3a7eb4-1efe-4e55-9127-93b72370eeb5,Off T,0.08187865,Normal,Open Play,,,,Genoa,233,00:41:37.789,Shot,True
,,,,,,,,,,,,,,,,1.443615,,,,,,,,,,,,759bdd63-7415-40dd-aea5-2c67f2005765,1608,,"[106.6, 56.0]",3879604,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Gerardo Higuaín,5497.0,Center Forward,91,Napoli,227,['9fdc39d2-956d-431a-8c17-736df598c6ca'],12,,Right Foot,,"[120.0, 30.7, 0.5]",,"[{'location': [117.2, 43.2], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.8, 55.5], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.7, 47.4], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.3, 53.2], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.3, 37.0], 'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [96.9, 45.5], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.6, 28.1], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",680978f6-21a0-4848-ac1c-e0962db52da9,Off T,0.034185432,Normal,Open Play,,,,Napoli,227,00:45:12.207,Shot,
,,,,,,,,,,,,,,,,1.173321,,,,,,,,,,,,99bc0fd0-a66b-4441-880e-f81b78cdbd3e,1624,,"[94.3, 16.9]",3879604,46,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Perotti,7456.0,Left Wing,93,Genoa,233,['47139cef-75c7-40a0-bb9a-cadaa3a9e4d7'],18,,Right Foot,,"[120.0, 48.0, 6.9]",,"[{'location': [118.1, 37.8], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.2, 51.4], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.3, 53.5], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.2, 15.3], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.0, 21.5], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.1, 21.1], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.6, 40.9], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.7, 35.7], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.8, 32.9], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 44.7], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.8, 50.4], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.2, 41.2], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.6, 16.1], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [84.6, 59.2], 'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [87.9, 46.6], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.4, 42.9], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",ff570104-b684-43c5-bc2a-f0f1282a04f6,Off T,0.006584286,Normal,Open Play,,,,Genoa,233,00:46:18.105,Shot,
,,,,,,,,,,,,,,,,0.921085,,,,,,,,,,,,2bb16487-0703-4958-a8c6-68f4b90497da,1729,,"[86.2, 39.7]",3879604,47,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Elseid Hysaj,7031.0,Right Back,99,Napoli,227,['6c9bb36c-8c58-4b80-a057-23034f66bc55'],2,,Left Foot,,"[99.1, 42.5]",True,"[{'location': [103.2, 41.2], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.3, 55.2], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.5, 44.7], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.7, 58.3], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.3, 47.4], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.7, 40.2], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.9, 36.1], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 40.4], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 36.9], 'player': {'id': 10530, 'name': 'Jules Olivier Ntcham'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 35.2], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.6, 30.9], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [92.2, 38.9], 'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 36.9], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.4, 40.8], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.6, 44.7], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [89.8, 44.8], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.4, 34.6], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,Wayward,0.013291261,Half Volley,Open Play,,,,Napoli,227,00:02:02.014,Shot,
