50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.941281,,,,,,,,,,,,de885b9f-949f-4fac-85d6-84495167e78f,39,,,"[116.1, 40.6]",3775644,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie Zelem,31540.0,Left Defensive Midfield,3,Manchester United,1475,['ee3f3dca-ffba-40e7-8e0d-48c74b69d93c'],33,,Head,"[116.2, 48.1]",,"[{'location': [114.1, 37.0], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 39.1], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.8, 46.0], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.1, 49.9], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 50.7], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 47.7], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.7, 59.5], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.4, 63.1], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.0, 26.4], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.8, 53.6], 'player': {'id': 47521, 'name': 'Alessia Russo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.3, 67.5], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.7, 40.4], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 50.4], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",5fb8f70f-e2af-4724-93ad-442e7ad42e6b,Wayward,0.4074503,Normal,Open Play,,,,Manchester United,1475,00:00:33.570,Shot,
,,,,,,,,,,,,,,,,,2.929387,,,,,,,,,,,,6f7c86e3-3f51-406c-8326-608553d741ab,94,,,"[109.0, 57.4]",3775644,3,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Rosella Ayane,21048.0,Center Forward,8,Tottenham Hotspur Women,749,['cb50e0da-0058-4074-8ec9-8ae777e5f62f'],2,,Right Foot,"[119.3, 2.1]",True,"[{'location': [118.9, 43.4], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.6, 53.2], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.0, 54.3], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.7, 45.2], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 56.0], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",2ea9478d-9e02-4f98-9c17-991ec6f4976f,Wayward,0.016040817,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:03:02.762,Shot,
,,,,,,,,,,,,,,,,,1.779205,,,,,,,,,,,,13b8196d-4a78-467d-90bb-2c8ac38e041f,151,,,"[100.7, 43.6]",3775644,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rosella Ayane,21048.0,Center Forward,12,Manchester United,1475,['db60a2d7-b5fa-4e63-bfde-56d0a9cdddac'],18,,Right Foot,"[119.9, 33.4, 0.2]",True,"[{'location': [76.5, 55.8], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [93.2, 14.0], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.1, 42.3], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 39.1], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.9, 61.6], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.2, 53.5], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 42.8], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.8, 52.5], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [88.0, 45.4], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [79.8, 61.2], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.9, 51.1], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [81.8, 26.4], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,Off T,0.37134787,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:04:18.915,Shot,
,,,,,,,,,,,,,,,,,0.21945,,,,,,,,,,,,1adc6c1c-a3b6-475a-9dbf-1072a8eb78e8,174,,,"[105.7, 52.5]",3775644,5,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rosella Ayane,21048.0,Center Forward,13,Manchester United,1475,"['0d947d73-f287-418c-a79b-a35500f23525', '5974e3f5-70c9-4778-8475-87932b042a16', 'dd336905-075d-4288-bb18-135feb814dfd']",5,,Left Foot,"[107.4, 51.0]",,"[{'location': [95.1, 69.5], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 60.7], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 51.5], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 44.3], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.3, 47.4], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [87.9, 63.9], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.0, 43.4], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.4, 63.6], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.8, 49.5], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.4, 42.4], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.0, 51.6], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.8, 59.3], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,Blocked,0.056592032,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:05:05.351,Shot,True
,,,,,,,,,,,,,,,,,0.270818,,,,,,,,,,,,75508d1e-bb35-4811-804a-b0873914f1e1,749,,,"[110.1, 30.6]",3775644,23,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Tobin Powell Heath,5013.0,Left Wing,41,Manchester United,1475,['ef19d7f7-65c0-454a-85cf-d55af37560ed'],26,,Left Foot,"[114.1, 33.7, 0.2]",True,"[{'location': [103.0, 38.9], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.8, 47.1], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.3, 34.1], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.2, 42.8], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.3, 23.0], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",67adf049-bc23-4dd4-a405-63543fb3becf,Saved,0.3310276,Normal,Open Play,,,,Manchester United,1475,00:23:26.731,Shot,
,,,,,,,,,,,,,,,,,0.291345,,,,,,,,,,,,176fe30a-6ec1-43b4-b1f8-532c3f061815,755,,,"[92.7, 41.0]",3775644,23,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jackie Groenen,10654.0,Center Attacking Midfield,42,Manchester United,1475,"['7b8f6dc7-9638-4a77-83e4-ccf1b0b6377d', '9cf976ec-f143-4fa0-b023-486fc52618fb']",50,,Right Foot,"[96.7, 41.4]",,"[{'location': [106.0, 31.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.3, 36.4], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.9, 41.5], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.5, 41.1], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.6, 34.2], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [92.2, 25.7], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.9, 40.5], 'player': {'id': 47521, 'name': 'Alessia Russo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.6, 43.4], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.3, 46.3], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.8, 45.0], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.4, 47.1], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.4, 39.3], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.8, 42.9], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 45.6], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 42.6], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.9, 39.8], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.5, 21.3], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.6, 19.7], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,Blocked,0.023058888,Normal,Open Play,,,,Manchester United,1475,00:23:50.862,Shot,
,,,,,,,,,,,,,,,,,1.058501,,,,,,,,,,,,fe157b18-990b-4216-92d7-e50147bb109d,925,,,"[101.9, 30.3]",3775644,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobin Powell Heath,5013.0,Left Wing,57,Manchester United,1475,['18813bf1-21b5-4849-8a2c-437427492413'],1,,Right Foot,"[120.0, 40.4, 4.4]",,"[{'location': [108.9, 43.8], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.6, 23.4], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.3, 50.0], 'player': {'id': 47521, 'name': 'Alessia Russo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.7, 38.9], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.2, 30.0], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 32.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 40.7], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.2, 44.8], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.5, 25.5], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [87.4, 24.1], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.1, 38.4], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a460f9d7-9b0e-4c3a-8403-2b767912d9a6,Off T,0.05997953,Normal,Open Play,,,,Manchester United,1475,00:29:01.955,Shot,
,,,,,,,,,,,,,,,,,1.442457,,,,,,,,,,,,c22f6c21-3309-47dc-85f3-50be73a8ccf3,1049,,,"[108.9, 41.8]",3775644,32,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Hayley Ladd,19501.0,Right Defensive Midfield,63,Manchester United,1475,"['262c0652-f868-4824-bce4-1e02ac4f294f', '730a7b94-9313-4d9a-8b67-ed3f92462d4d']",58,True,Head,"[115.9, 49.3]",,"[{'location': [112.4, 40.5], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.5, 40.9], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.6, 40.2], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.2, 26.7], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.3, 29.4], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [119.1, 40.7], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 35.4], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [103.3, 45.1], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.3, 24.1], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.6, 35.6], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.6, 38.4], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 46.1], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.1, 44.6], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.4, 38.4], 'player': {'id': 47521, 'name': 'Alessia Russo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.7, 30.8], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 47.6], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.1, 42.5], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",b8bf479d-0512-4056-9abf-8b27113e9c26,Wayward,0.053988658,Normal,Open Play,,,,Manchester United,1475,00:32:58.994,Shot,True
,,,,,,,,,,,,,,,,,1.352494,,,,,,,,,,,,5cb26cc6-e4b8-4712-9e0a-37d9b301485d,1058,,,"[109.7, 44.7]",3775644,33,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Hayley Ladd,19501.0,Right Defensive Midfield,63,Manchester United,1475,['70355571-4a2f-400a-a691-819e58f2000f'],9,,Right Foot,"[118.6, 42.9, 1.1]",True,"[{'location': [113.5, 48.4], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.6, 58.2], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 56.9], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.1, 60.8], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.3, 22.6], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [110.6, 32.7], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.4, 39.5], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.7, 47.9], 'player': {'id': 47521, 'name': 'Alessia Russo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.1, 49.0], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.6, 62.9], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.4, 67.2], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.5, 38.9], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 41.1], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.3, 39.3], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.6, 33.8], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.5, 42.4], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 36.7], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.6, 57.7], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",e0151321-25b4-4145-8f88-848391086dce,Saved,0.19341785,Volley,Open Play,,,,Manchester United,1475,00:33:09.078,Shot,
,,,,,,,,,,,,,,,,,0.882215,,,,,,,,,,,,f52b55a7-02ff-4275-a858-1e28c9b9da09,1267,,,"[104.9, 49.3]",3775644,40,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Katie Zelem,31540.0,Left Defensive Midfield,78,Manchester United,1475,['635662df-6cc9-437f-81d2-167c84a1b194'],37,,Right Foot,"[118.9, 41.1, 2.2]",True,"[{'location': [109.7, 61.1], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.3, 44.5], 'player': {'id': 47521, 'name': 'Alessia Russo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.5, 44.2], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.9, 42.3], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.0, 42.4], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.4, 30.9], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.1, 38.7], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.0, 39.9], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.1, 31.4], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.7, 42.8], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [98.3, 57.7], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.7, 33.8], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.9, 38.8], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.3, 41.4], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.7, 44.2], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 40.5], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.2, 48.1], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.3, 60.2], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",675404fe-78fb-4e3f-8402-68ed311aba2b,Saved,0.058447756,Normal,Open Play,,,,Manchester United,1475,00:40:37.761,Shot,
