50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.81855,,,,,,,,,,,,71699df1-0d81-450b-a8db-2bb29f4d25ec,45,,"[102.0, 23.3]",3878541,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Ignacio Gómez Taleb,386651.0,Left Wing,4,Hellas Verona,226,['995a9f73-354f-4dd3-8e1f-770531e175e3'],2,,Right Foot,"[120.0, 42.6, 3.5]",True,"[{'location': [101.8, 38.4], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.3, 41.4], 'player': {'id': 7961, 'name': 'Leandro Castán da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.9, 34.6], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 31.7], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.3, 38.5], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 56.5], 'player': {'id': 8104, 'name': 'Vassilis Torosidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.3, 33.8], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.6, 40.2], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",c30e48d4-c175-4431-a035-b75d59d45fb0,,Off T,,0.04193426,Normal,Open Play,,,,Hellas Verona,226,00:01:02.049,Shot,
,,,,,,,,,,,,,,,,,,,0.11778,,,,,,,,,,,,958e3844-081f-4585-87bb-2f5e010e3935,463,,"[92.2, 40.7]",3878541,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Left Center Midfield,18,AS Roma,229,"['337c9a31-6179-40bd-9985-f960b016c480', '4c0c7209-015c-405c-96e9-9ae2c8e12b55']",16,,Left Foot,"[93.3, 40.6]",,"[{'location': [117.6, 40.3], 'player': {'id': 9887, 'name': 'Rafael de Andrade Bittencourt Pinheiro'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.9, 59.5], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.6, 47.7], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 40.6], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.5, 40.6], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.7, 45.8], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.3, 33.9], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [90.9, 42.1], 'player': {'id': 7020, 'name': 'Jacopo Sala'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [84.4, 65.3], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [86.9, 41.0], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.1, 66.2], 'player': {'id': 15818, 'name': 'Gervais Lombe Yao Kouassi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.7, 52.4], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.8, 38.8], 'player': {'id': 8104, 'name': 'Vassilis Torosidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [92.2, 48.2], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [87.5, 35.2], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [78.6, 62.4], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",24f2793e-a571-4897-b67f-0fa85c1c9d68,,Blocked,,0.020088283,Volley,Open Play,,,,AS Roma,229,00:11:16.210,Shot,
,,,,,,,,,,,,,,,,,,,0.129527,,,,,,,,,,,,13b095f9-0808-4a73-a7d7-b6551db321fc,505,,"[107.7, 22.7]",3878541,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Radja Nainggolan,6962.0,Left Center Midfield,21,AS Roma,229,"['5fdfe5bd-bfc8-4002-bd9a-cf659b844aff', 'e2909055-8cef-4e42-a8e5-83f6487fc387']",23,,Right Foot,"[108.9, 24.3]",,"[{'location': [108.3, 50.2], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.9, 42.9], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.3, 39.4], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 36.2], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 41.2], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.4, 30.4], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.7, 36.8], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.5, 24.5], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.4, 33.9], 'player': {'id': 7020, 'name': 'Jacopo Sala'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.8, 37.3], 'player': {'id': 9887, 'name': 'Rafael de Andrade Bittencourt Pinheiro'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.1, 50.9], 'player': {'id': 15818, 'name': 'Gervais Lombe Yao Kouassi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.0, 52.2], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.1, 41.8], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.9, 37.3], 'player': {'id': 8104, 'name': 'Vassilis Torosidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.5, 46.1], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.6, 41.2], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.5, 30.8], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",a32619b2-dbf2-453e-a9a6-d35f6d022628,,Blocked,,0.021246644,Normal,Open Play,,,,AS Roma,229,00:12:23.720,Shot,
,,,,,,,,,,,,,,,,,,,1.128103,,,,,,,,,,,,0c35be3c-b2ea-495c-b8e1-aa12eeade6d4,554,,"[104.4, 29.6]",3878541,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luca Toni,20252.0,Center Forward,23,Hellas Verona,226,"['1a6e60db-c38d-4035-b37a-0f902a88f5e4', 'a7351120-1a31-491b-890a-c8e9659661f1']",12,,Left Foot,"[120.0, 57.6, 0.2]",,"[{'location': [103.6, 46.6], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.6, 37.7], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.0, 23.8], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.3, 16.3], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.0, 44.4], 'player': {'id': 8104, 'name': 'Vassilis Torosidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 32.6], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.3, 27.6], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 31.1], 'player': {'id': 7961, 'name': 'Leandro Castán da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.4, 18.7], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.8, 22.1], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 13.6], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.4, 10.1], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",260b8f99-5a48-4310-ba64-b00960299021,,Off T,,0.058372777,Half Volley,Open Play,,,,Hellas Verona,226,00:13:12.119,Shot,True
,,,,,,,,,,,,,,,,,,,0.333826,,,,,,,,,,,,1a329816-47f7-442a-b565-a75c2f226b5f,636,,"[115.2, 28.5]",3878541,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edin Džeko,6973.0,Center Forward,27,AS Roma,229,['fce678b0-0ee7-4276-8948-ac380725c14a'],57,,Left Foot,"[120.0, 37.1, 6.9]",True,"[{'location': [118.8, 35.2], 'player': {'id': 9887, 'name': 'Rafael de Andrade Bittencourt Pinheiro'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.9, 30.6], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.6, 31.3], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 39.2], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 45.8], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.5, 37.9], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Off T,,0.035523143,Volley,Open Play,,,,AS Roma,229,00:15:57.140,Shot,
,,,,,,,,,,,,,,,,,,,0.047509,,,,,,,,,,,,d38d3ead-bff2-40eb-a452-6a7e56175c04,675,,"[111.2, 47.0]",3878541,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Boško Janković,26442.0,Right Wing,29,Hellas Verona,226,"['8989dbea-61a8-4970-a616-23d1d15ae046', 'c1e7efd9-0153-4495-b691-720ab4ba981f', 'c645ec0c-b0ac-4ae8-9bcc-adf1dc11f636']",20,,Right Foot,"[112.1, 46.4]",,"[{'location': [94.6, 15.1], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.6, 37.3], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.4, 34.4], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.7, 41.2], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.7, 38.5], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.7, 41.3], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.5, 46.1], 'player': {'id': 8104, 'name': 'Vassilis Torosidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 41.1], 'player': {'id': 7961, 'name': 'Leandro Castán da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 25.3], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.2, 34.5], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 22.5], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Blocked,,0.1003042,Normal,Open Play,,,,Hellas Verona,226,00:17:20.110,Shot,True
,,,,,,,,,,,,,,,,,,,0.768228,,,,,,,,,,,,ff661bbe-cb2c-42b5-b7be-f32a59ca3fae,792,,"[98.3, 30.7]",3878541,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mohamed Salah,3531.0,Right Wing,34,AS Roma,229,['93555eea-3de0-4ee5-a921-d44124765b1d'],26,,Left Foot,"[116.2, 41.2]",True,"[{'location': [108.8, 34.0], 'player': {'id': 7961, 'name': 'Leandro Castán da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.1, 37.5], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 36.1], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.6, 50.6], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.8, 47.0], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 45.3], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.8, 39.8], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 46.5], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 42.2], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.5, 33.6], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.5, 45.6], 'player': {'id': 7020, 'name': 'Jacopo Sala'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.5, 39.7], 'player': {'id': 9887, 'name': 'Rafael de Andrade Bittencourt Pinheiro'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.2, 37.8], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.8, 48.8], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.6, 39.0], 'player': {'id': 15818, 'name': 'Gervais Lombe Yao Kouassi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.7, 43.8], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.0, 49.5], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.4, 42.6], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Wayward,,0.03028375,Half Volley,Open Play,,,,AS Roma,229,00:20:26.283,Shot,
,,,,,,,,,,,,,,,,,,,0.524086,,,,,,,,,,,,362a1bec-1ac1-49aa-a295-a32a32adf27a,872,,"[102.3, 40.2]",3878541,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Radja Nainggolan,6962.0,Left Center Midfield,36,AS Roma,229,"['73e13c26-6a34-42aa-88ce-101eae953954', 'e2bd6ac7-7e13-4b5a-9e6d-ee5ae58415ce']",7,,Left Foot,"[115.1, 40.0, 0.5]",,"[{'location': [107.1, 32.4], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.0, 40.5], 'player': {'id': 9887, 'name': 'Rafael de Andrade Bittencourt Pinheiro'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.5, 48.5], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 58.5], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.5, 47.9], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 42.3], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 41.9], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 41.7], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.6, 48.7], 'player': {'id': 7020, 'name': 'Jacopo Sala'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.9, 49.8], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.6, 49.2], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.7, 54.1], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.7, 31.9], 'player': {'id': 15818, 'name': 'Gervais Lombe Yao Kouassi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.6, 50.1], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,Saved,,0.12472301,Normal,Open Play,,,,AS Roma,229,00:22:07.964,Shot,True
,,,,,,,,,,,,,,,,,,,1.482081,,,,,,,,,,,,fac96962-c34f-4a96-b45c-cc6802c28ad1,1016,,"[81.5, 41.7]",3878541,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniele De Rossi,7051.0,Center Defensive Midfield,43,AS Roma,229,['6e57fc19-9959-48ef-ae86-9d959c6954b2'],44,,Right Foot,"[120.0, 47.7, 6.6]",,"[{'location': [116.5, 40.0], 'player': {'id': 9887, 'name': 'Rafael de Andrade Bittencourt Pinheiro'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.1, 47.8], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.8, 52.3], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.7, 57.8], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.5, 40.1], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.3, 35.1], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [86.5, 50.9], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [89.2, 40.8], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [86.9, 36.1], 'player': {'id': 7020, 'name': 'Jacopo Sala'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [88.1, 21.0], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.6, 50.2], 'player': {'id': 15818, 'name': 'Gervais Lombe Yao Kouassi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.8, 40.8], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [88.2, 52.1], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [87.0, 46.1], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [76.2, 42.2], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",c0573686-3154-4961-9483-037311e8c59b,,Off T,,0.005714855,Normal,Open Play,,,,AS Roma,229,00:25:44.593,Shot,
,,,,,,,,,,,,,,,,,,,1.13818,,,,,,,,,,,,d0109c78-7918-4e23-8784-f7dc7e0f3309,1102,,"[95.7, 38.1]",3878541,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Luca Toni,20252.0,Center Forward,46,Hellas Verona,226,"['848a0be5-0848-4caa-ab1f-be60c4f7f340', 'e6548933-0e09-416a-8088-9e89c1a94165']",10,,Left Foot,"[116.5, 38.7, 0.0]",,"[{'location': [89.2, 44.5], 'player': {'id': 7961, 'name': 'Leandro Castán da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.9, 36.1], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.5, 46.4], 'player': {'id': 8104, 'name': 'Vassilis Torosidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.7, 39.3], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.6, 39.5], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.2, 48.9], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",899f0ca8-f4b5-46c7-9a67-67b9e80abb36,,Saved,,0.05375033,Normal,Open Play,,,,Hellas Verona,226,00:28:10.320,Shot,True
