50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.991165,,,,,,,,,,,,31546574-23f2-4dbc-8d7e-4549ebf88e83,344,,,"[109.7, 44.9]",3829429,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Bérigaud,2980.0,Center Forward,21,Montpellier,139,"['0f49ade2-9656-4cc9-88ab-6699b95424e9', '2fda8ac0-5642-4916-9dea-9d614528e938']",8,,Right Foot,"[120.0, 31.5, 0.2]",True,"[{'location': [108.0, 27.9], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.8, 45.4], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.5, 59.1], 'player': {'id': 2985, 'name': 'Ludovic Baal'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.7, 55.1], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.4, 48.0], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.0, 44.3], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 46.7], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.2, 33.7], 'player': {'id': 7197, 'name': 'Steven Moreira'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [90.7, 60.1], 'player': {'id': 16503, 'name': 'Pedro Henrique Konzen Medina da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.0, 39.4], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.1, 43.0], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 61.2], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",76586617-af5e-4896-9424-65cd4bbcb537,Off T,0.093789905,Normal,Open Play,,,,Montpellier,139,00:07:08.519,Shot,True
,,,,,,,,,,,,,,,,,0.92596,,,,,,,,,,,,8b0e1a91-6a0e-4420-8e12-0cbf05198fd6,376,,,"[95.3, 27.8]",3829429,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Henrique Konzen Medina da Silva,16503.0,Left Wing,24,Rennes,134,['27eb0e4a-61b9-45b8-ba14-744bf8e2a3d5'],39,,Right Foot,"[120.0, 37.0, 4.4]",,"[{'location': [103.8, 31.7], 'player': {'id': 2980, 'name': 'Kévin Bérigaud'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.3, 31.0], 'player': {'id': 3191, 'name': 'Ramy Bensebaini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 30.0], 'player': {'id': 3682, 'name': 'Paul Lasne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 25.6], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 32.7], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 50.5], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.8, 47.5], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.4, 45.0], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.6, 40.7], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.3, 32.2], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.8, 40.7], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.2, 33.1], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.8, 50.4], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.4, 49.0], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [93.3, 28.9], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.9, 42.7], 'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.1, 42.1], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [104.6, 33.9], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,Off T,0.04711356,Normal,Free Kick,,,,Rennes,134,00:09:39.424,Shot,
,,,,,,,,,,,,,,,,,0.770242,,,,,,,,,,,,569d22ee-39fb-48c7-ae3f-231a7e1fdba5,1375,,,"[108.0, 55.0]",3829429,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paul Lasne,3682.0,Right Defensive Midfield,77,Montpellier,139,"['7b01ba16-62c8-4a96-8bf3-f5faf8775cdd', 'd41926bb-5c84-410d-ad08-25fd6f49b04c']",50,,Right Foot,"[120.0, 45.5, 4.6]",,"[{'location': [99.3, 47.8], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.7, 39.9], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.1, 37.1], 'player': {'id': 2980, 'name': 'Kévin Bérigaud'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.3, 49.5], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 53.9], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.3, 44.4], 'player': {'id': 2985, 'name': 'Ludovic Baal'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.6, 43.0], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.5, 37.5], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 44.6], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.9, 42.6], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Off T,0.04359496,Normal,Open Play,,,,Montpellier,139,00:31:50.022,Shot,True
,,,,,,,,,,,,,,,,,0.830315,,,,,,,,,,,,b8a7142a-1404-4ce7-b502-f01e949ee765,1786,,,"[113.7, 44.5]",3829429,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Edson André Sitoe,3250.0,Center Back,102,Rennes,134,"['0b9cd09a-4015-4e6d-a74c-4778ff2e29f7', 'bd6b147c-144f-41ef-b7af-cb414b051fd8']",57,True,Head,"[120.0, 45.5, 2.0]",,"[{'location': [113.3, 41.1], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.3, 44.4], 'player': {'id': 3682, 'name': 'Paul Lasne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.0, 43.7], 'player': {'id': 3191, 'name': 'Ramy Bensebaini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 41.0], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.4, 35.3], 'player': {'id': 2980, 'name': 'Kévin Bérigaud'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.3, 30.1], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [120.0, 43.2], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.6, 36.4], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.8, 42.1], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.8, 37.8], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.9, 37.6], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.7, 42.3], 'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.7, 43.3], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.1, 40.6], 'player': {'id': 16503, 'name': 'Pedro Henrique Konzen Medina da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.0, 39.3], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.5, 34.5], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [100.7, 38.0], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",7e003a18-10a4-442b-8a79-df7d4a715469,Off T,0.107816026,Normal,Open Play,,,,Rennes,134,00:45:57.775,Shot,True
,,,,,,,,,,,,,,,,,0.064965,,,,,,,,,,,,d21b819b-2bd4-4dc9-a99c-21d0352a35fe,1958,,,"[110.9, 37.7]",3829429,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni-Guy Yann Sio,3018.0,Center Forward,114,Rennes,134,"['925b0bac-e8de-492c-8d91-ccebf6a72c49', 'cd2bcb4f-d8d5-4d9a-96d6-1b0ed3d36999']",13,True,Head,"[111.7, 35.8]",,"[{'location': [111.3, 42.2], 'player': {'id': 3191, 'name': 'Ramy Bensebaini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.4, 60.9], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.3, 35.1], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.7, 53.5], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.4, 30.9], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.2, 45.5], 'player': {'id': 16503, 'name': 'Pedro Henrique Konzen Medina da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.5, 37.9], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.6, 59.3], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.2, 30.7], 'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.0, 39.7], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",fde57f5a-d3ce-496f-853f-c6879758b191,Wayward,0.07257249,Normal,Open Play,,,,Rennes,134,00:03:13.333,Shot,True
,,,,,,,,,,,,,,,,,0.918435,,,,,,,,,,,,da8d0988-dc86-4f45-9946-422b3201ef64,2013,,,"[113.7, 37.4]",3829429,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovanni-Guy Yann Sio,3018.0,Center Forward,117,Rennes,134,"['7c674d6f-e2e7-4fa3-82c1-bbf5896aa418', '87053862-09f7-49cb-b115-66c512b4879b']",30,True,Head,"[114.4, 27.3]",,"[{'location': [101.3, 55.3], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.4, 57.0], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 34.1], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.2, 55.7], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.9, 38.0], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 30.2], 'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.7, 40.2], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",c5f5f94f-f0e2-434f-8929-403c29d728dc,Wayward,0.18225047,Normal,Open Play,,,,Rennes,134,00:04:30.517,Shot,True
,,,,,,,,,,,,,,,,,0.72151,,,,,,,,,,,,71a527fa-50f1-4596-8e52-23d8f3408a73,2169,,,"[112.0, 50.7]",3829429,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yacouba Sylla,29714.0,Right Defensive Midfield,127,Rennes,134,['93e5f0bb-d020-4aa1-a03a-349f71ba168e'],40,,Right Foot,"[120.0, 46.1, 0.8]",True,"[{'location': [108.4, 40.4], 'player': {'id': 3191, 'name': 'Ramy Bensebaini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 32.1], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 49.2], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.5, 40.2], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.6, 43.7], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",73cdaf82-bb39-4b57-99d8-8e786519f6f8,Off T,0.15476397,Volley,Open Play,,,,Rennes,134,00:08:40.345,Shot,
,,,,,,,,,,,,,,,,,1.044967,,,,,,,,,,,,0b68b03f-5019-4c79-afee-03643ff4e502,2228,,,"[94.9, 41.7]",3829429,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Henrique Konzen Medina da Silva,16503.0,Right Wing,129,Rennes,134,"['36e29f6c-6e37-43ac-bcd7-aaecd873e3b6', 'e248b706-788e-4530-a946-a1c5a1f940d4']",4,,Left Foot,"[120.0, 38.7, 4.2]",,"[{'location': [94.5, 53.4], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.5, 43.7], 'player': {'id': 3191, 'name': 'Ramy Bensebaini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.9, 62.3], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.5, 42.7], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 30.4], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.4, 39.8], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.7, 59.7], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.2, 42.8], 'player': {'id': 3682, 'name': 'Paul Lasne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [89.4, 55.1], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.9, 37.0], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.2, 63.1], 'player': {'id': 7197, 'name': 'Steven Moreira'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [97.2, 51.4], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.5, 34.6], 'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",cf5ab1db-a69c-4c0f-aaf6-b7b797322043,Off T,0.04102383,Normal,Open Play,,,,Rennes,134,00:10:04.514,Shot,True
,,,,,,,,,,,,,,,,,0.883821,,,,,,,,,,,,5b499dd4-1f74-49a0-aef0-0fa0ca8fe53a,2904,,,"[98.9, 41.9]",3829429,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin André,2990.0,Left Wing,159,Rennes,134,['301e75e1-5c96-4848-af4c-ffddf18b4927'],19,,Right Foot,"[118.6, 39.6, 0.8]",True,"[{'location': [87.1, 62.2], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.2, 39.3], 'player': {'id': 3682, 'name': 'Paul Lasne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.0, 53.8], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.7, 36.0], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 39.9], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.6, 43.4], 'player': {'id': 3191, 'name': 'Ramy Bensebaini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.7, 51.4], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.6, 59.1], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.3, 38.1], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.0, 36.0], 'player': {'id': 16503, 'name': 'Pedro Henrique Konzen Medina da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.5, 57.6], 'player': {'id': 7197, 'name': 'Steven Moreira'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [87.4, 51.9], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.2, 18.6], 'player': {'id': 2985, 'name': 'Ludovic Baal'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [118.8, 41.0], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",93a790f5-dbed-43fb-8d78-947c6468f1ac,Saved,0.06852721,Normal,Open Play,,,,Rennes,134,00:23:19.021,Shot,
,,,,,,,,,,,,,,,,,0.770225,,,,,,,,,,,,574ecfb9-6ed6-44b3-bdf2-a3a0160217cc,2974,,,"[106.6, 18.9]",3829429,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Dabo,3421.0,Center Attacking Midfield,162,Montpellier,139,['68187de0-359c-46e8-9675-9513d3d5fba1'],53,,Right Foot,"[120.0, 43.2, 4.7]",,"[{'location': [102.8, 49.8], 'player': {'id': 2985, 'name': 'Ludovic Baal'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.4, 31.9], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.7, 42.6], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 35.8], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.0, 19.0], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 29.9], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 19.6], 'player': {'id': 7197, 'name': 'Steven Moreira'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.6, 38.4], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 37.3], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.5, 51.4], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.5, 14.6], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",9dcd4e4e-a81d-4f25-b832-fbb85becc7d1,Off T,0.008825822,Normal,Open Play,,,,Montpellier,139,00:24:53.281,Shot,
