ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.057518,,,,,,,,,,,,,7022f457-2058-4e3b-8a0c-9dc3ee6f76c4,39,,"[98.2, 44.4]",3829474,0,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierrick Capelle,3071.0,Right Wing,3,Angers,145,"['5bf9df83-5bf1-4b4f-ab6f-f03e89c66947', 'ae75b483-0994-442e-adef-ac237312f11c']",24,,Left Foot,"[99.9, 44.1]",,"[{'location': [114.2, 41.3], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.1, 47.4], 'player': {'id': 401481, 'name': 'Slimane Sissoko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.4, 32.2], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.0, 56.8], 'player': {'id': 401483, 'name': 'Olivier Auriac'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.3, 38.3], 'player': {'id': 401488, 'name': 'Odaïr Junior Lopes Fortes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.9, 38.4], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.1, 44.2], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 48.8], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.1, 51.3], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.2, 57.1], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.6, 48.9], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",083ae893-d4d4-4d6d-b306-9334beb7d0db,,Blocked,0.05547846,Normal,Open Play,,,,Angers,145,00:00:24.105,Shot,
,,,,,,,,,,,,,,,0.337171,,,,,,,,,,,,,9b9dc6ab-5973-4bd8-9374-a51a2923315f,320,,"[101.2, 29.8]",3829474,4,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Razzagui Camara,3078.0,Left Wing,10,Angers,145,['65d2c8d2-c4ad-4e5e-bb78-487dd90def32'],45,,Left Foot,"[120.0, 48.9, 1.6]",True,"[{'location': [116.9, 38.4], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.7, 52.8], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.6, 53.2], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.3, 41.9], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 36.7], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 32.5], 'player': {'id': 401488, 'name': 'Odaïr Junior Lopes Fortes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.6, 30.8], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.6, 37.5], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.8, 33.0], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 35.2], 'player': {'id': 401481, 'name': 'Slimane Sissoko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.3, 36.6], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.1, 62.7], 'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.6, 48.0], 'player': {'id': 3071, 'name': 'Pierrick Capelle'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.8, 40.0], 'player': {'id': 401483, 'name': 'Olivier Auriac'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Off T,0.040250015,Volley,Open Play,,,,Angers,145,00:04:45.061,Shot,
,,,,,,,,,,,,,,,0.084239,,,,,,,,,,,,,918dfa88-faab-4a0c-a546-31bb26331e2b,354,,"[82.9, 50.3]",3829474,7,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aïssa Mandi,6648.0,Right Center Back,14,Stade de Reims,156,"['3f9780ca-c8a4-472f-9124-5641fdbc200b', '61200fb7-83af-4f70-b32b-f825e7e55caf']",18,,Right Foot,"[87.3, 49.1]",,"[{'location': [118.2, 41.2], 'player': {'id': 4547, 'name': 'Ludovic Butelle'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.0, 44.2], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [88.6, 65.1], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [77.1, 25.9], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [94.3, 36.8], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.3, 38.9], 'player': {'id': 7375, 'name': 'Theoson Jordan Siebatcheu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.7, 32.2], 'player': {'id': 401488, 'name': 'Odaïr Junior Lopes Fortes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [79.9, 42.8], 'player': {'id': 401481, 'name': 'Slimane Sissoko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [87.6, 49.2], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [91.2, 51.4], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [86.9, 35.4], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.9, 57.7], 'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.8, 41.6], 'player': {'id': 401483, 'name': 'Olivier Auriac'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [87.6, 25.0], 'player': {'id': 3071, 'name': 'Pierrick Capelle'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.8, 43.8], 'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 36.2], 'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 29.2], 'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",a789fffc-6ac0-4b71-8bbf-4982dedd081c,,Blocked,0.0058958624,Normal,Open Play,,,,Stade de Reims,156,00:07:18.221,Shot,
,,,,,,,,,,,,,,,0.262472,,,,,,,,,,,,,8144b78f-b463-40fb-818c-4052f548e741,1605,,"[95.5, 52.1]",3829474,38,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pierrick Capelle,3071.0,Right Wing,84,Angers,145,['0788fc8e-7c4d-40c5-8ee0-d6eef2975139'],51,,Left Foot,"[120.0, 36.2, 5.8]",,"[{'location': [100.3, 52.6], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.9, 51.0], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.6, 40.1], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.7, 67.2], 'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [88.7, 59.0], 'player': {'id': 401483, 'name': 'Olivier Auriac'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [86.0, 63.4], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.0, 41.2], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [87.7, 68.3], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.2, 49.8], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.8, 57.9], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.7, 62.1], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.5, 40.5], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.6, 53.0], 'player': {'id': 401481, 'name': 'Slimane Sissoko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",75fd9bdd-f07a-4367-8d23-a8ec569851af,,Off T,0.02338451,Volley,Open Play,,,,Angers,145,00:38:51.677,Shot,
,,,,,,,,,,,,,,,0.529067,,,,,,,,,,,,,13666eb0-e475-4b02-a7e5-ce52f9241fc2,2100,,"[111.7, 43.9]",3829474,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Theoson Jordan Siebatcheu,7375.0,Center Forward,99,Stade de Reims,156,"['304087ba-ca8f-48aa-a9ef-441794a4aad1', 'f6c0d38a-0d59-48b7-8fd2-d63304f20f55']",39,True,Head,"[120.0, 62.2]",,"[{'location': [100.5, 42.4], 'player': {'id': 401483, 'name': 'Olivier Auriac'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.7, 35.5], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.5, 63.0], 'player': {'id': 3071, 'name': 'Pierrick Capelle'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.1, 54.0], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.2, 47.3], 'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.6, 57.7], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.3, 38.8], 'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.6, 54.8], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.4, 39.0], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [119.1, 40.8], 'player': {'id': 4547, 'name': 'Ludovic Butelle'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.6, 51.6], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [92.9, 67.1], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.3, 43.7], 'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",f63d4fc0-bc61-44ef-9b79-f06ee706e989,,Wayward,0.07677082,Normal,Open Play,,,,Stade de Reims,156,00:01:39.476,Shot,True
,,,,,,,,,,,,,,,0.434379,,,,,,,,,,,,,2888c9b4-448c-4d20-a4c6-70d8cd7783ed,2487,,"[108.9, 39.6]",3829474,56,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romain Saïss,5219.0,Center Defensive Midfield,121,Angers,145,['8884d2fe-e312-4b5c-a43a-d4e638d132a1'],42,,Head,"[118.4, 41.1, 1.7]",,"[{'location': [109.9, 31.9], 'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.5, 39.3], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.1, 53.6], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 42.4], 'player': {'id': 7375, 'name': 'Theoson Jordan Siebatcheu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.0, 42.0], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 37.9], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 35.0], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 32.2], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.9, 38.1], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.1, 45.4], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.3, 36.6], 'player': {'id': 3071, 'name': 'Pierrick Capelle'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",ffcb6d8f-5878-4c04-9e8e-a47bdf0ea24c,,Saved,0.09648295,Normal,Open Play,,,,Angers,145,00:11:42.407,Shot,
,,,,,,,,,,,,,,,0.127312,,,,,,,,,,,,,4cad699a-c6fb-472b-885e-460fb4ad0712,2490,,"[118.5, 46.3]",3829474,56,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romain Saïss,5219.0,Center Defensive Midfield,121,Angers,145,['bf9e3bf3-c5b3-459e-b104-b4db761215fc'],44,,Right Foot,"[120.0, 45.0, 4.1]",True,"[{'location': [105.3, 36.0], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 44.6], 'player': {'id': 7375, 'name': 'Theoson Jordan Siebatcheu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.8, 42.6], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.3, 29.1], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.4, 40.7], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 38.8], 'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.2, 40.9], 'player': {'id': 3071, 'name': 'Pierrick Capelle'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.5, 43.1], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [119.4, 37.1], 'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.8, 44.5], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.16636229,Half Volley,Open Play,,,,Angers,145,00:11:44.296,Shot,
,,,,,,,,,,,,,,,0.901288,,,,,,,,,,,,,87e7756f-2906-46c9-befe-0b9bde10ae54,2764,,"[94.8, 58.0]",3829474,62,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas de Roussel de Préville,4383.0,Right Wing,131,Stade de Reims,156,['b8a29e4a-cf1f-4211-84ac-4cd706a21d07'],53,,Right Foot,"[120.0, 44.3, 0.8]",,"[{'location': [96.1, 30.8], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.4, 46.8], 'player': {'id': 7375, 'name': 'Theoson Jordan Siebatcheu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.5, 57.2], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.9, 61.6], 'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.7, 55.0], 'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.5, 63.1], 'player': {'id': 3071, 'name': 'Pierrick Capelle'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.7, 47.1], 'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.9, 56.3], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.4, 32.8], 'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [86.9, 49.6], 'player': {'id': 401483, 'name': 'Olivier Auriac'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [81.0, 58.2], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.2, 42.3], 'player': {'id': 4547, 'name': 'Ludovic Butelle'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.2, 72.7], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",405b96a4-1879-4b17-9cfa-ba9d9ae8ac13,,Off T,0.009065295,Normal,Open Play,,,,Stade de Reims,156,00:17:53.736,Shot,
,,,,,,,,,,,,,,,0.408758,,,,,,,,,,,,,32dcbfa2-64d0-4d0d-955a-c226a050a056,3230,,"[115.1, 51.6]",3829474,77,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoul Razzagui Camara,3078.0,Right Wing,159,Angers,145,['336e1d1a-2a10-44e4-9fb1-da0e7538c9f3'],56,,Left Foot,"[118.7, 44.5, 1.1]",,"[{'location': [113.6, 43.9], 'player': {'id': 7498, 'name': 'Mickaël Tacalfred'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.6, 45.8], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.1, 48.5], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.4, 50.9], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.4, 46.2], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 34.6], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 44.1], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.2, 29.7], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [92.2, 30.8], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",3973a5ac-0b47-4fa5-b9b1-ff0a557cf3ee,True,Saved,0.07452216,Normal,Open Play,,,,Angers,145,00:32:56.478,Shot,
,,,,,,,,,,,,,,,0.362797,,,,,,,,,,,,,3e6ff943-d81e-4c33-8069-063cfb84bb59,3302,,"[110.0, 45.4]",3829474,80,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdoul Razzagui Camara,3078.0,Right Wing,166,Angers,145,"['22c4640c-dda4-492a-8fb8-02708d43afbc', 'eebd8d24-d6e1-4dbc-87cd-c3185e5175ab']",59,True,Head,"[120.0, 36.6, 4.1]",,"[{'location': [109.5, 42.2], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 39.7], 'player': {'id': 7498, 'name': 'Mickaël Tacalfred'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 38.0], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.3, 34.8], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.5, 33.2], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.3, 48.8], 'player': {'id': 401484, 'name': 'Charles Diers'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.7, 36.0], 'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.5, 41.2], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [111.7, 34.3], 'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.6, 40.9], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.1, 45.7], 'player': {'id': 7375, 'name': 'Theoson Jordan Siebatcheu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.1, 40.2], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 44.9], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",455f1496-0253-479c-90aa-4efbdc9c2b6b,,Off T,0.08494119,Normal,Open Play,,,,Angers,145,00:35:59.192,Shot,True
