bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.240881,,,,,,,,,,,,,3e6a3266-baea-4f78-88e3-3e78f109919f,86,,,"[114.7, 48.4]",3890308,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mahmoud Dahoud,8238.0,Right Defensive Midfield,7,Borussia Mönchengladbach,185,['1a13ba21-b009-481d-b05c-b6727765d64b'],33,,Right Foot,,"[116.2, 46.8, 1.2]",,"[{'location': [116.4, 46.3], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.2, 60.1], 'player': {'id': 4279, 'name': 'Konstantinos Stafylidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.4, 59.3], 'player': {'id': 12302, 'name': 'Dong-Won Ji'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.3, 39.5], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.4, 40.9], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.7, 44.2], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.4, 42.0], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.7, 42.8], 'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.1, 38.7], 'player': {'id': 8810, 'name': 'Raffael Caetano de Araújo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.2, 29.1], 'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [109.7, 65.2], 'player': {'id': 8813, 'name': 'Patrick Herrmann'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.8, 56.3], 'player': {'id': 8545, 'name': 'Julian Korb'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",0974fd0a-6f45-41ef-a92c-a2e474dd250a,,Saved,0.17640781,Normal,Open Play,,,,Borussia Mönchengladbach,185,00:01:33.953,Shot,
,,,,,,,,,,,,,,,,,4.718601,,,,,,,,,,,,,25d831c9-6987-4853-b2a3-4bf62ce4d316,94,,,"[97.8, 47.4]",3890308,2,,True,,,,,,,,,,,,,,,,,,,,1,From Corner,Raffael Caetano de Araújo,8810.0,Left Center Forward,8,Borussia Mönchengladbach,185,"['8a057351-815e-4608-ad65-610804618aad', 'aa20bb6b-8318-4645-860c-4f788db67d86']",7,,Right Foot,,"[120.0, 5.8]",True,"[{'location': [106.4, 55.2], 'player': {'id': 7852, 'name': 'Tim Matavž'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.7, 44.9], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.0, 48.5], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 43.4], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.7, 49.2], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.1, 49.1], 'player': {'id': 26677, 'name': 'Álvaro Domínguez Soto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.4, 41.4], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [115.0, 35.9], 'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [115.5, 46.6], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.4, 41.8], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.8, 38.6], 'player': {'id': 4279, 'name': 'Konstantinos Stafylidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.3, 42.1], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.3, 36.6], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 36.8], 'player': {'id': 12302, 'name': 'Dong-Won Ji'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.8, 43.8], 'player': {'id': 8574, 'name': 'Alexander Esswein'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.7, 69.9], 'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.3, 36.8], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.9, 56.2], 'player': {'id': 8813, 'name': 'Patrick Herrmann'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Wayward,0.024850335,Half Volley,Open Play,,,,Borussia Mönchengladbach,185,00:02:07.594,Shot,True
,,,,,,,,,,,,,,,,,1.076895,,,,,,,,,,,,,13ebeb89-0b6c-4ef4-8857-aa949a086909,124,,,"[86.8, 50.2]",3890308,3,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,11,Borussia Mönchengladbach,185,['05c1251e-52b7-4ec2-b08f-a801458f335c'],53,,Left Foot,,"[120.0, 40.4, 6.4]",,"[{'location': [100.9, 29.5], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 30.5], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.6, 32.7], 'player': {'id': 8574, 'name': 'Alexander Esswein'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.4, 40.6], 'player': {'id': 12302, 'name': 'Dong-Won Ji'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.4, 39.3], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.3, 42.6], 'player': {'id': 4279, 'name': 'Konstantinos Stafylidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.4, 47.0], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.9, 31.3], 'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.7, 30.6], 'player': {'id': 8810, 'name': 'Raffael Caetano de Araújo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [93.3, 33.8], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.2, 39.1], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [83.9, 47.7], 'player': {'id': 8545, 'name': 'Julian Korb'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.9, 37.6], 'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.4, 39.6], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.2, 48.0], 'player': {'id': 8813, 'name': 'Patrick Herrmann'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.7, 45.8], 'player': {'id': 7852, 'name': 'Tim Matavž'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [97.9, 46.7], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.2, 47.5], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Off T,0.012589394,Normal,Free Kick,,,,Borussia Mönchengladbach,185,00:03:53.365,Shot,
,,,,,,,,,,,,,,,,,0.158327,,,,,,,,,,,,,a2bfbd29-dc7a-4a7c-906d-d8c617ab470d,158,,,"[103.3, 46.4]",3890308,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,13,Borussia Mönchengladbach,185,"['295c7464-c9c3-4ca0-b477-629daa09fe5e', '5d102dc2-455a-48ce-8753-911548dfbf55', 'ab50af31-0409-418a-a94b-8d2d506a4ec0', 'f45536d3-316b-43da-a5ef-0f7d5c46003d']",40,,Right Foot,,"[104.2, 46.0]",True,"[{'location': [117.3, 41.5], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 50.3], 'player': {'id': 4279, 'name': 'Konstantinos Stafylidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.7, 57.7], 'player': {'id': 12302, 'name': 'Dong-Won Ji'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.1, 60.8], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 48.3], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.4, 46.2], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 54.6], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.9, 45.0], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.1, 48.1], 'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.9, 69.5], 'player': {'id': 8813, 'name': 'Patrick Herrmann'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.6, 51.2], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.4, 35.0], 'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.4, 53.2], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.8, 46.1], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",0f3987a0-85a2-4135-91e9-3492658a327d,,Blocked,0.045825016,Normal,Open Play,,,,Borussia Mönchengladbach,185,00:04:40.877,Shot,True
,,,,,,,,,,,,,,,,,0.512079,,,,,,,,,,,,,ef7bad94-2760-42a1-b16d-2bf16f5958f8,162,,,"[108.8, 33.7]",3890308,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Johnson,11283.0,Left Midfield,13,Borussia Mönchengladbach,185,"['1286ac24-d3ec-4a93-8124-c895ca74cdff', '397c3656-5c46-4710-a3d0-a320805668c1']",43,,Left Foot,True,"[120.0, 40.2, 1.2]",True,"[{'location': [116.4, 36.6], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 42.5], 'player': {'id': 4279, 'name': 'Konstantinos Stafylidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.6, 39.1], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 53.9], 'player': {'id': 12302, 'name': 'Dong-Won Ji'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.8, 42.4], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 36.4], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.7, 41.6], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.2, 55.1], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.9, 49.0], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.4, 42.4], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.0, 44.4], 'player': {'id': 8545, 'name': 'Julian Korb'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.3, 47.5], 'player': {'id': 8810, 'name': 'Raffael Caetano de Araújo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.5, 40.8], 'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.1, 65.4], 'player': {'id': 8813, 'name': 'Patrick Herrmann'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Goal,0.09525558,Half Volley,Open Play,,,,Borussia Mönchengladbach,185,00:04:43.254,Shot,
,,,,,,,,,,,,,,,,,1.012459,,,,,,,,,,,,,72cabda5-cdc3-4411-a611-30710ae0d1e0,371,,,"[98.6, 27.6]",3890308,10,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Raffael Caetano de Araújo,8810.0,Left Center Forward,23,Borussia Mönchengladbach,185,['4fc2e2e7-c1ce-476f-b65f-3018cf041ecf'],6,,Right Foot,,"[118.5, 37.4, 0.9]",,"[{'location': [109.6, 30.0], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.1, 25.3], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.3, 38.9], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.3, 46.9], 'player': {'id': 7852, 'name': 'Tim Matavž'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.3, 44.9], 'player': {'id': 4279, 'name': 'Konstantinos Stafylidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 39.3], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.3, 40.5], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 41.2], 'player': {'id': 12302, 'name': 'Dong-Won Ji'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.8, 45.8], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 31.2], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.9, 38.0], 'player': {'id': 8574, 'name': 'Alexander Esswein'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.2, 8.8], 'player': {'id': 8545, 'name': 'Julian Korb'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.3, 30.4], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.7, 38.6], 'player': {'id': 8813, 'name': 'Patrick Herrmann'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.3, 49.6], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.8, 43.7], 'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.6, 40.8], 'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.1, 44.8], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [92.1, 43.4], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",bf54199c-3b77-426d-8c7b-8f615be40ab6,,Saved,0.033883147,Normal,Open Play,,,,Borussia Mönchengladbach,185,00:10:06.563,Shot,
,,,,,,,,,,,,,,,,,0.452198,,,,,,,,,,,,,6c8509fa-fe58-46ba-9934-aa568afca188,621,,,"[112.2, 40.3]",3890308,16,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,34,Borussia Mönchengladbach,185,['3f72f8b5-72fd-457f-839a-6389ec72ca6a'],3,,Head,,"[120.0, 37.6, 1.0]",,"[{'location': [102.2, 28.7], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.4, 38.4], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.7, 33.0], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.7, 36.8], 'player': {'id': 4279, 'name': 'Konstantinos Stafylidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.2, 38.1], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 41.8], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 40.3], 'player': {'id': 12302, 'name': 'Dong-Won Ji'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.0, 42.3], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 46.0], 'player': {'id': 7852, 'name': 'Tim Matavž'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.0, 28.8], 'player': {'id': 8813, 'name': 'Patrick Herrmann'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.9, 36.7], 'player': {'id': 26677, 'name': 'Álvaro Domínguez Soto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.3, 34.8], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.8, 39.8], 'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.9, 39.7], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 46.9], 'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.3, 47.0], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",d9e61e38-1208-40ae-a1a9-61cea75ba9ec,True,Goal,0.40501204,Diving Header,Open Play,,,,Borussia Mönchengladbach,185,00:16:03.897,Shot,
,,,,,,,,,,,,,,,,,1.290222,,,,,,,,,,,,,5fc46fab-9682-4113-bd24-a424717fa34f,753,,,"[101.5, 26.7]",3890308,18,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Right Center Forward,38,Borussia Mönchengladbach,185,['c4aa3204-b6c9-49f0-b775-3f84d6e99281'],54,,Right Foot,,"[120.0, 43.2, 2.1]",,"[{'location': [105.0, 24.3], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 15.5], 'player': {'id': 8574, 'name': 'Alexander Esswein'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.7, 26.9], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.9, 29.1], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 30.1], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 37.2], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 44.4], 'player': {'id': 4279, 'name': 'Konstantinos Stafylidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.2, 50.9], 'player': {'id': 12302, 'name': 'Dong-Won Ji'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.6, 37.7], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.9, 34.3], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.4, 33.2], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.1, 24.8], 'player': {'id': 8810, 'name': 'Raffael Caetano de Araújo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.3, 38.5], 'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.0, 45.9], 'player': {'id': 8813, 'name': 'Patrick Herrmann'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.0, 53.1], 'player': {'id': 8545, 'name': 'Julian Korb'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",ec562c5c-e181-4425-b63d-353fa10c0cf8,,Goal,0.031463303,Normal,Open Play,,,,Borussia Mönchengladbach,185,00:18:54.151,Shot,
