ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.346052,,,,,,,,,,,,,,fa7b94ef-5bf1-49af-a509-6444a95389ae,450,,,"[115.9, 42.3]",3775590,11,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamie-Lee Napier,32169.0,Left Midfield,31,Birmingham City WFC,969,"['d684d966-3d19-44a5-820e-5eebcbf4b00a', 'e4f1a9ef-4503-46c2-8af9-dcdd4d069521']",0,,Right Foot,"[118.4, 41.8, 0.0]",True,"[{'location': [113.5, 53.7], 'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.7, 40.8], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.2, 41.5], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.4, 37.6], 'player': {'id': 10382, 'name': 'Ingrid Moe Wold'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.6, 44.8], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.9, 45.4], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.0, 34.8], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [108.2, 39.8], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.8, 31.6], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",6680e3de-fdf7-40c6-b251-09b989d610f7,,Saved,0.5042597,Normal,Open Play,,,,Birmingham City WFC,969,00:11:00.038,Shot,True
,,,,,,,,,,,,,,,,0.589029,,,,,,,,,,,,,,64207940-2f5f-41ff-ae97-70ee81bc8035,508,,,"[101.0, 34.5]",3775590,12,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Whipp,31566.0,Left Center Midfield,42,Birmingham City WFC,969,"['115fd316-537b-4572-8458-2cae4b1728dd', 'd08220b2-51d3-4bcf-be22-113c4ade1530']",3,,Left Foot,"[111.5, 16.2]",True,"[{'location': [92.3, 31.0], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.0, 26.3], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [105.2, 44.0], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.5, 42.7], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.5, 38.6], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.9, 24.7], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [93.7, 12.9], 'player': {'id': 10382, 'name': 'Ingrid Moe Wold'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.1, 33.4], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 35.9], 'player': {'id': 46740, 'name': 'Grace Clinton'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.1, 33.1], 'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 26.8], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 38.5], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.4, 39.9], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",a8ee9aaa-2d02-40fa-8397-3e25869f9b98,,Wayward,0.06806862,Normal,Open Play,,,,Birmingham City WFC,969,00:12:03.271,Shot,True
,,,,,,,,,,,,,,,,1.203603,,,,,,,,,,,,,,192830fd-b8cc-40e8-8b59-b8137ba04b7c,747,,,"[97.6, 44.2]",3775590,17,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ingrid Moe Wold,10382.0,Right Back,51,Everton LFC,967,['e3392e0b-03a0-43c1-a052-33eb0469a7d4'],43,,Left Foot,"[120.0, 30.0, 6.7]",True,"[{'location': [98.4, 45.3], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.9, 43.0], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.6, 38.5], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.5, 34.7], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 39.9], 'player': {'id': 25442, 'name': 'Valérie Gauvin'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.2, 46.1], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.7, 42.2], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [113.5, 32.9], 'player': {'id': 46740, 'name': 'Grace Clinton'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.6, 30.2], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.4, 30.9], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.6, 44.9], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.3, 16.9], 'player': {'id': 33090, 'name': 'Emily Murphy'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.5, 13.1], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.3, 13.4], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.5, 25.4], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}]",,,Off T,0.043452743,Half Volley,Open Play,,,,Everton LFC,967,00:17:43.401,Shot,
,,,,,,,,,,,,,,,,1.047766,,,,,,,,,,,,,,827b80e2-f290-40a4-a5bc-f264572c1f20,809,,,"[95.5, 53.8]",3775590,20,,,,,,,,,,,,,,,,,,,,1,From Corner,Claire Emslie,4646.0,Left Wing,56,Everton LFC,967,['5b354d9a-f482-4801-91ae-199940bb7f09'],42,,Left Foot,"[103.0, 42.9]",True,"[{'location': [108.3, 34.8], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.6, 39.2], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [107.1, 42.4], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.8, 58.1], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.0, 52.6], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.3, 47.8], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.7, 46.3], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.9, 45.8], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 48.6], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.8, 52.1], 'player': {'id': 33090, 'name': 'Emily Murphy'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.1, 38.3], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.8, 38.4], 'player': {'id': 25442, 'name': 'Valérie Gauvin'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.6, 34.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [93.7, 50.3], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.0, 41.2], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 48.2], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 41.7], 'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,Wayward,0.013420929,Half Volley,Open Play,,,,Everton LFC,967,00:20:42.367,Shot,
,,,,,,,,,,,,,,,,0.806138,,,,,,,,,,,,,,e3ec8cd9-3d2c-4a85-b393-894e76d339fa,816,,,"[101.3, 42.9]",3775590,21,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danielle Turner,15571.0,Left Back,57,Everton LFC,967,['7cfbdaa6-cd49-4edb-9a87-e381585b6dce'],52,,Left Foot,"[120.0, 37.7, 0.5]",,"[{'location': [110.0, 46.9], 'player': {'id': 25442, 'name': 'Valérie Gauvin'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.1, 48.5], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.6, 43.9], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.6, 42.9], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.1, 31.0], 'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.8, 23.8], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.2, 26.2], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.5, 30.5], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [109.8, 32.0], 'player': {'id': 33090, 'name': 'Emily Murphy'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.1, 29.2], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [109.6, 40.9], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.8, 26.3], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.9, 39.2], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 38.3], 'player': {'id': 46740, 'name': 'Grace Clinton'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [119.0, 39.4], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.1, 34.9], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.4, 47.9], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.9, 45.8], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.7, 41.8], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Goal,0.104426205,Normal,Free Kick,,,,Everton LFC,967,00:21:52.405,Shot,
,,,,,,,,,,,,,,,,0.646323,,,,,,,,,,,,,,db1529a4-c1a6-4369-b96c-41d43ad72c86,1038,,,"[112.1, 31.4]",3775590,26,,,,,,,,,,,,,,,,,,,,1,From Corner,Danielle Turner,15571.0,Left Back,66,Everton LFC,967,['3d8c6032-fda9-45e8-91e0-af67c511b0cb'],41,,Head,"[120.0, 35.2, 7.1]",,"[{'location': [109.4, 33.7], 'player': {'id': 25442, 'name': 'Valérie Gauvin'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.4, 50.5], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.2, 31.8], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.1, 41.0], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.1, 36.4], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [112.1, 36.4], 'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.2, 33.8], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [111.1, 39.6], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.5, 37.9], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 32.8], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.2, 50.2], 'player': {'id': 33090, 'name': 'Emily Murphy'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.1, 44.7], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.8, 58.2], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.1, 42.0], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.2, 50.7], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.5, 54.1], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.0, 53.2], 'player': {'id': 46740, 'name': 'Grace Clinton'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [119.1, 37.4], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",923bb487-7ecc-4651-ac78-efb59ecd519d,,Off T,0.085496716,Normal,Open Play,,,,Everton LFC,967,00:26:41.526,Shot,
,,,,,,,,,,,,,,,,1.319925,,,,,,,,,,,,,,4ddd5be9-6722-4397-b967-1e80da852ecc,1097,,,"[107.9, 35.0]",3775590,28,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claire Emslie,4646.0,Left Wing,71,Everton LFC,967,"['730bfbd0-8d9c-4377-8150-6d6e5ac53786', 'd3ded06a-833e-4a3e-aa12-ca85f3f33483']",56,True,Head,"[120.0, 20.4, 0.2]",,"[{'location': [108.2, 36.1], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.4, 40.7], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.9, 40.4], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.9, 57.7], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.5, 46.7], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [110.6, 48.2], 'player': {'id': 25442, 'name': 'Valérie Gauvin'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.2, 50.5], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.9, 56.8], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.1, 30.7], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.5, 31.7], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.9, 57.7], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.6, 57.4], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",79d80ad8-fc65-4f3f-a712-816730844fd4,,Off T,0.098584585,Normal,Open Play,,,,Everton LFC,967,00:28:56.972,Shot,True
,,,,,,,,,,,,,,,,0.091974,,,,,,,,,,,,,,af555e0f-3a6e-4ecc-ae19-a060640ba2e0,1119,,,"[106.9, 52.2]",3775590,29,,,,,,,,,,,,,,,,,,,,1,From Counter,Valérie Gauvin,25442.0,Center Forward,73,Everton LFC,967,"['447bf1a8-09ee-458b-a64d-5ba6c8a2b8a3', '84a97679-17bf-41f6-9b2a-7f48802d9c6f', 'b73d4929-492c-44ad-9e30-08d860fac09f']",47,,Right Foot,"[107.1, 51.4]",,"[{'location': [106.9, 51.1], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.9, 55.3], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.0, 42.1], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.1, 48.7], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.0, 46.8], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.5, 44.7], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.0, 40.8], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 25.8], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.1, 38.5], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",ce48cd59-0a3c-4241-9d89-04dbc0a51f54,,Blocked,0.09899093,Normal,Open Play,,,,Everton LFC,967,00:29:47.312,Shot,True
,,,,,,,,,,,,,,,,0.072939,,,,,,,,,,,,,,5de8588f-ad82-4350-8160-847450f0658f,1173,,,"[108.5, 48.5]",3775590,32,,,,,,,,,,,,,,,,,,,,1,From Corner,Claudia Walker,15580.0,Right Midfield,80,Birmingham City WFC,969,"['06e2056d-e641-478e-90bb-790ffce8207a', '1f82ab92-7746-4bb8-bdf7-89c744474b60', '5fce12cf-36e5-40da-9ab2-7f134ddf2d12']",32,,Left Foot,"[109.9, 47.4]",,"[{'location': [117.1, 44.1], 'player': {'id': 10382, 'name': 'Ingrid Moe Wold'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.7, 40.5], 'player': {'id': 10274, 'name': 'Nicoline Sørensen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.4, 48.7], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.8, 47.3], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.1, 48.1], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.4, 44.8], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.2, 42.1], 'player': {'id': 33090, 'name': 'Emily Murphy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.6, 42.3], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.2, 34.2], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [114.1, 38.8], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.0, 48.1], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.4, 41.5], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.5, 35.9], 'player': {'id': 25442, 'name': 'Valérie Gauvin'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.0, 45.1], 'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.6, 40.3], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 44.6], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Blocked,0.06954666,Half Volley,Open Play,,,,Birmingham City WFC,969,00:32:32.329,Shot,True
,,,,,,,,,,,,,,,,0.473196,,,,,,,,,,,,,,b89a884f-ec4e-4814-8083-b56d5ee10a42,1177,,,"[108.0, 40.2]",3775590,33,,,,,,,,,,,,,,,,,,,,1,Other,Claudia Walker,15580.0,Right Midfield,81,Birmingham City WFC,969,['b549393a-9ce3-4bac-920f-efb0635f8fea'],23,,Right Foot,"[118.0, 37.9, 0.2]",,"[{'location': [119.4, 40.0], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,True,Saved,0.7835,Normal,Penalty,,,,Birmingham City WFC,969,00:33:23.145,Shot,
